time,nfev,m,|dmdu|,E_int
0.0,10561,-0.0004856578544580692,2.3789804865197814e-09,0.00020236266132939593
0.02,11050,-0.0010472605634884139,7.924446903483657e-08,0.000511138352184731
0.04,13603,-0.0015441024299115034,8.675912031342162e-08,0.0008795821365282019
0.06,13578,-0.0019332583542337662,2.4807834704986263e-07,0.0012935139449851613
0.08,13477,-0.002191505873221467,2.538767900769016e-07,0.0017453140952898383
0.1,13322,-0.002303889101121787,1.2881566718584103e-07,0.0022300902538331885
0.12000000000000001,13766,-0.002259821174542069,1.168648213391961e-06,0.0027444167898760126
0.14,13237,-0.0020513462744393223,1.251795787633002e-06,0.003285697902439671
0.16,12851,-0.0016722270280993636,3.1078361868602255e-07,0.00385194551728435
0.18,12972,-0.0011174219912357588,1.8170470015508074e-07,0.004441581301806679
0.19999999999999998,12904,-0.0003827557438539266,1.1403954162332986e-07,0.005053253551217812
0.21999999999999997,12767,0.0005352947494713959,1.0866612707031718e-07,0.0056858777110666385
0.23999999999999996,13252,0.001639748360438488,4.734075462523512e-07,0.006338481975217475
0.25999999999999995,13358,0.002933225674853093,1.2747739243229117e-07,0.00701030633087012
0.27999999999999997,6397,0.004418027497137307,1.2268417479476994e-07,0.0077005986226007525
0.3,13239,0.006096189373534035,8.290648060499468e-08,0.008408757211305025
0.32,13766,0.007969530351635893,1.9319698766776e-07,0.009134218114768377
0.34,13312,0.010039684501019056,4.835788067262396e-07,0.0098765226467295
0.36000000000000004,13409,0.012308130487405014,6.897368982459895e-07,0.010635188298063052
0.38000000000000006,12971,0.01477621293473651,2.691159331913184e-07,0.01140981900627559
0.4000000000000001,13241,0.017445160858743838,5.996794753388236e-07,0.012200068457367324
0.4200000000000001,12530,0.02031610323014179,6.33051857192754e-07,0.01300565145853426
0.4400000000000001,12747,0.023390080207565167,2.1757539127994905e-07,0.01382621747355923
0.46000000000000013,12511,0.026668052780184574,9.129616832485412e-07,0.014661504966330001
0.48000000000000015,12537,0.030150914429599683,3.3454224565057246e-07,0.015511201480249764
0.5000000000000001,12612,0.033839497803799454,3.06518026457248e-07,0.016375139981262866
0.5200000000000001,12189,0.03773457614040515,1.91210473210523e-06,0.017253111835070927
0.5400000000000001,12312,0.04183687775463136,8.118852734053967e-07,0.01814486298581456
0.5600000000000002,12255,0.0461470832175305,2.81375380447455e-07,0.019050226607425152
0.5800000000000002,12539,0.050665833498989885,7.543348877338597e-07,0.019969010407145268
0.6000000000000002,12139,0.05539373278467741,1.3339794015650755e-08,0.020901077997263578
0.6200000000000002,11790,0.06033135076221699,5.503569084009397e-08,0.02184624929452986
0.6400000000000002,12322,0.0654792265400648,1.6700051282451175e-07,0.02280437858466498
0.6600000000000003,11257,0.07083787086692603,6.200244957836174e-08,0.023775327409098334
0.6800000000000003,10384,0.07640776855674145,4.554641560590141e-08,0.024758973112579404
0.7000000000000003,8196,0.08218938033394699,1.515141941375746e-08,0.02575517495303958
0.7200000000000003,10635,0.08818314476778828,8.698286624619822e-08,0.026763822554646585
0.7400000000000003,7671,0.09438947988389582,3.95405521200442e-08,0.027784792145053583
0.7600000000000003,9678,0.10080878465376392,9.053334009821563e-09,0.02881797689812526
0.7800000000000004,7590,0.10744144035536947,9.30421771366382e-08,0.029863273918233003
0.8000000000000004,7744,0.11428781178290726,5.912131500046252e-08,0.03092058099853204
0.8200000000000004,7120,0.12134824836473052,2.745957885159591e-08,0.031989805416063284
0.8400000000000004,4395,0.12862308520156396,2.5664292607699903e-07,0.03307084909608197
0.8600000000000004,6204,0.13611264391752415,1.486308591501146e-08,0.034163603145724676
0.8800000000000004,5521,0.14381723365767993,1.5075873435228545e-08,0.03526799533666881
0.9000000000000005,6275,0.1517371517322314,1.2255006808575793e-08,0.036383937635004894
0.9200000000000005,5869,0.15987268441019417,1.3843982088055253e-08,0.03751134569969355
0.9400000000000005,6452,0.16822410756756145,1.629037847822475e-08,0.038650128879467435
0.9600000000000005,5458,0.17679168730488884,6.632914020084789e-08,0.039800213851559324
0.9800000000000005,2964,0.1855756805159091,4.350812452763122e-08,0.04096151023453397
