0.12,-4.871798791072218e-05
0.13,-4.868217142184328e-05
0.14,-4.8452185156047656e-05
0.12,-4.871798791072218e-05
0.13,-4.868217142184328e-05
0.12,-4.871798791072218e-05
0.13,-4.868217142184328e-05
0.12,-4.871798791072218e-05
0.12,-4.871798791072218e-05
0.12,-4.871798791072218e-05
0.12,-4.871798791072218e-05
0.13999999999999999,-4.845218515590888e-05
0.15999999999999998,-4.845141869835867e-05
0.17999999999999997,-4.845140536757081e-05
0.19999999999999996,-4.8451400820194446e-05
0.12,-4.871798791072218e-05
0.12,-4.871798791072218e-05
0.13999999999999999,-4.8452185155804794e-05
0.15999999999999998,-4.845141869713049e-05
0.12,-4.871798791072218e-05
0.13999999999999999,-4.8452185155804794e-05
0.15999999999999998,-4.8451418698344795e-05
0.17999999999999997,-4.845140536754999e-05
0.19999999999999996,-4.845140082018751e-05
0.21999999999999995,-4.845139852657082e-05
0.23999999999999994,-4.845139714391988e-05
0.25999999999999995,-4.845139621949962e-05
0.12,-4.871798791072218e-05
0.121,-4.871762972022409e-05
0.122,-4.8716555152400476e-05
0.123,-4.871476421627191e-05
0.124,-4.871225692726355e-05
0.125,-4.8709033306941485e-05
0.126,-4.870509338299883e-05
0.127,-4.870043718935291e-05
0.128,-4.8695064766068885e-05
0.129,-4.8688976159380615e-05
0.13,-4.868217142166287e-05
0.131,-4.867465061145215e-05
0.132,-4.866641379355774e-05
0.133,-4.865746103890206e-05
0.134,-4.864779242456235e-05
0.135,-4.863740803386085e-05
0.136,-4.862630795630235e-05
0.137,-4.8614492287581135e-05
0.138,-4.8601961129574045e-05
0.139,-4.8588714590409865e-05
0.14,-4.8452185156054595e-05
0.14100000000000001,-4.84517205002824e-05
0.14200000000000002,-4.845159903825447e-05
0.14300000000000002,-4.845154308808636e-05
0.14400000000000002,-4.845151090514255e-05
0.12,-4.871798791072218e-05
0.121,-4.871762972022409e-05
0.122,-4.8716555152400476e-05
0.123,-4.871476421627191e-05
0.124,-4.871225692726355e-05
0.125,-4.8709033306941485e-05
0.126,-4.870509338299883e-05
0.127,-4.870043718935291e-05
0.128,-4.8695064766068885e-05
0.129,-4.8688976159380615e-05
0.13,-4.868217142166287e-05
0.131,-4.867465061145215e-05
0.132,-4.866641379355774e-05
0.133,-4.865746103890206e-05
0.134,-4.864779242456235e-05
0.135,-4.863740803386085e-05
0.136,-4.862630795630235e-05
0.137,-4.8614492287581135e-05
0.138,-4.8601961129574045e-05
0.139,-4.8588714590409865e-05
0.14,-4.8452185156054595e-05
0.14100000000000001,-4.84517205002824e-05
0.14200000000000002,-4.845159903825447e-05
0.14300000000000002,-4.845154308808636e-05
0.14400000000000002,-4.845151090514255e-05
0.14500000000000002,-4.845148999824134e-05
0.14600000000000002,-4.8451475324520765e-05
0.14700000000000002,-4.845146445808107e-05
0.14800000000000002,-4.845145608727702e-05
0.14900000000000002,-4.845144944091995e-05
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.060000000000000005,-2.285173115068595e-06
0.07,-8.27312453193646e-06
0.08,-1.4673602737408364e-05
0.09,-2.1106284033470257e-05
