0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-2.4576228829786828e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.98091123901645e-08,-5.060733321293753e-08,-5.1267950773592474e-08,-5.1726013472475074e-08,-5.195634500410051e-08,-5.202596153885963e-08,-5.201959507594722e-08,-5.520903290090473e-08,-6.941915353664285e-08
0.060000000000000005,-9.493467079124684e-08,-3.533102687002097e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171482223967473e-07,-1.9425819397511646e-07,-1.9652256666446988e-07,-1.9810961449095998e-07,-1.9881211121841602e-07,-1.9873746071041865e-07,-1.9809874318710285e-07,-2.049809437743022e-07,-2.3866108311842993e-07
0.07,-1.6790389834042685e-07,-1.0294316890648007e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3821127165545306e-07,-3.42066100111893e-07,-3.457547315122156e-07,-3.4837313145352766e-07,-3.4941211701777775e-07,-3.488802176043748e-07,-3.4704729223733466e-07,-3.528621170811874e-07,-3.873408793708677e-07
0.08,-2.424268659151352e-07,-1.7182239219376668e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.878504078487111e-07,-4.931390706897076e-07,-4.983933004076846e-07,-5.021451341402638e-07,-5.03551188080209e-07,-5.025095455302164e-07,-4.993477846770844e-07,-5.039383186300483e-07,-5.391907640373006e-07
0.09,-3.185669703587024e-07,-2.4202388196317036e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.407607866520948e-07,-6.476177305536623e-07,-6.545935111734735e-07,-6.595913113471852e-07,-6.613979901537448e-07,-6.597883754899669e-07,-6.551484135197683e-07,-6.583378515667704e-07,-6.943312962359727e-07
0.09999999999999999,-3.96458234019903e-07,-3.133318816794436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.971740245693582e-07,-8.057122411475603e-07,-8.145597027997553e-07,-8.209137172254799e-07,-8.231488493049e-07,-8.209000026404567e-07,-8.146146461829318e-07,-8.161952584906373e-07,-8.527328142041585e-07
0.10999999999999999,-3.967755386469207e-07,-2.6273829393249183e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.97770510985174e-07,-8.060840697154958e-07,-8.146704875144906e-07,-8.208500044126765e-07,-8.231216979126543e-07,-8.213214472974073e-07,-8.180118755696242e-07,-8.346738820108612e-07,-8.556636886078186e-07
0.11999999999999998,-3.947041118390615e-07,-2.2605506458491938e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.950339855344879e-07,-8.043766916987494e-07,-8.134882978350078e-07,-8.200671295366391e-07,-8.229938799342307e-07,-8.225472332146211e-07,-8.26550595967035e-07,-8.724449360730802e-07,-8.199730022141969e-07
0.12999999999999998,-3.915094664019847e-07,-2.0081693711755928e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.907470414014739e-07,-8.017233570356552e-07,-8.117511469674099e-07,-8.190474529712333e-07,-8.230320924784706e-07,-8.247036531461305e-07,-8.393699681974454e-07,-9.214056121279956e-07,-7.537681204807877e-07
