loss,mae,val_loss,val_mae
0.09169353544712067,0.1787775456905365,0.010910602286458015,0.08223853260278702
0.00836141873151064,0.07144857943058014,0.0067560793831944466,0.06477683782577515
0.006151988171041012,0.06155452877283096,0.006427010986953974,0.06229468435049057
0.0051973732188344,0.056374695152044296,0.004478934220969677,0.05191192030906677
0.004668487701565027,0.053396075963974,0.004868194926530123,0.05453692376613617
0.004250484984368086,0.05089455842971802,0.003780530532822013,0.04808157682418823
0.003770307172089815,0.04769732803106308,0.003627842990681529,0.04703816771507263
0.0036439597606658936,0.04692033678293228,0.003164274850860238,0.04251730069518089
0.003495866199955344,0.04595526307821274,0.003175999503582716,0.04357147961854935
0.003347721416503191,0.0448666550219059,0.0032925636041909456,0.0451648011803627
0.0032603477593511343,0.04427483677864075,0.002829338889569044,0.04068882018327713
0.0031200742814689875,0.04330719634890556,0.002992848865687847,0.04208536818623543
0.0030068731866776943,0.042422518134117126,0.002737092087045312,0.04063708335161209
0.002952876966446638,0.04199355095624924,0.002712906338274479,0.03986525163054466
0.002853889251127839,0.0412786491215229,0.0025073939468711615,0.038519591093063354
0.0027575059793889523,0.04054608196020126,0.0023138716351240873,0.03646392747759819
0.002695593051612377,0.040062274783849716,0.002766515128314495,0.04071852192282677
0.0026772089768201113,0.039943475276231766,0.002706218510866165,0.03991008177399635
0.0026318717282265425,0.039639975875616074,0.0027115261182188988,0.0406809002161026
0.002564835362136364,0.03904813528060913,0.0022713413927704096,0.03609175607562065
0.0025066854432225227,0.038582801818847656,0.002473449567332864,0.038622383028268814
0.002504585776478052,0.038717251271009445,0.0022662326227873564,0.03636635094881058
0.002444495214149356,0.038173336535692215,0.0022285752929747105,0.03649149835109711
0.0024110402446240187,0.03788604587316513,0.002562435809522867,0.03956853225827217
0.0023616389371454716,0.03756161034107208,0.002150358632206917,0.0355609767138958
0.0023621167056262493,0.03760730102658272,0.0023252263199537992,0.03731248527765274
0.0023204905446618795,0.03714938834309578,0.0020482842810451984,0.034731946885585785
0.0022808455396443605,0.03690497577190399,0.0020490202587097883,0.03487865626811981
0.002263238187879324,0.03671381250023842,0.0038894792087376118,0.05015011131763458
0.0021897023543715477,0.036113087087869644,0.0020658723078668118,0.034991536289453506
0.00221755588427186,0.03636705502867699,0.001912117237225175,0.03337930142879486
0.002149555366486311,0.03583797812461853,0.002546425210312009,0.0403398834168911
0.002152874367311597,0.035867806524038315,0.002187370555475354,0.036246202886104584
0.002121532103046775,0.0355796180665493,0.0017642981838434935,0.03175557032227516
0.0020714960992336273,0.03503205254673958,0.0027416045777499676,0.04181826114654541
0.002056646626442671,0.034957580268383026,0.001991709228605032,0.034581445157527924
0.002056113677099347,0.0348297618329525,0.001948802499100566,0.03373953327536583
0.0020536058582365513,0.03491636738181114,0.0019531992729753256,0.033629804849624634
0.002026565605774522,0.034635595977306366,0.0020978220272809267,0.0355631485581398
0.001976017141714692,0.034207481890916824,0.0017592089716345072,0.03170754015445709
0.0019416242139413953,0.03387439250946045,0.0018129603704437613,0.03244926407933235
0.0019641828257590532,0.03415656462311745,0.0022268653847277164,0.036704372614622116
0.001932940329425037,0.03372329846024513,0.0017253794940188527,0.031311772763729095
0.001901884563267231,0.03349689766764641,0.0016939667984843254,0.03131412714719772
0.0018863377626985312,0.03338571637868881,0.0017517100786790252,0.031965602189302444
0.0018948178039863706,0.03346136957406998,0.0019229768076911569,0.033787213265895844
0.001865347265265882,0.033249132335186005,0.0021224806550890207,0.035880014300346375
0.001841332414187491,0.032942645251750946,0.0015732689062133431,0.03015025332570076
0.0018375841900706291,0.03290163353085518,0.0018846497405320406,0.032955367118120193
0.001798106823116541,0.03255559131503105,0.0015893043018877506,0.030209213495254517
