time,nfev,m,|dmdu|,E_int
0.0,307,-0.0006056578562820996,3.438222709151667e-09,0.00020236249124854907
0.02,254,-0.0015272605992450545,3.6832196933024413e-09,0.0005111376510079003
0.04,222,-0.002624102580598529,4.546041390773983e-09,0.0008795833216780462
0.06,241,-0.003853258740059092,5.104504759510418e-09,0.0012935190321297363
0.08,227,-0.005191506408046382,2.1883246244301205e-09,0.001745316675667322
0.1,248,-0.006623889226157052,5.12437346155409e-09,0.002230090539496858
0.12000000000000001,163,-0.008139821453147204,8.464703340687854e-09,0.002744404068521007
0.14,212,-0.009731346393935945,9.645597582752445e-09,0.0032856890295493222
0.16,193,-0.011392227422945636,5.347437609553849e-09,0.0038519494285797983
0.18,167,-0.01311742233825466,3.225378879921637e-09,0.004441578248359025
0.19999999999999998,372,-0.014902756168789985,2.3076446795466926e-08,0.00505325491117422
0.21999999999999997,546,-0.016744705846505135,1.0759943680957174e-08,0.0056858745161136376
0.23999999999999996,1586,-0.01864025215533419,1.2715334769729683e-07,0.006338494938208716
0.25999999999999995,1551,-0.020586774271180695,2.966359831169033e-07,0.007010301284035747
0.27999999999999997,1557,-0.022581972588839695,2.0334547725304824e-07,0.007700594942999659
0.3,1503,-0.024623810416163128,4.074904745947054e-07,0.008408746484839224
0.32,1508,-0.026710469479908048,5.526344812410987e-07,0.009134207154694079
0.34,1493,-0.028840315084919618,4.877690774975007e-06,0.009876414840784345
0.36000000000000004,1525,-0.031011868518524784,1.3913891621280396e-06,0.010635166234561259
0.38000000000000006,1514,-0.03322378530199846,1.3501719589639353e-06,0.011409831948106512
0.4000000000000001,1515,-0.03547483576956717,1.0454482994134293e-06,0.012200002126369309
0.4200000000000001,1506,-0.03776389134214679,1.660673165399916e-06,0.013005564925263214
0.4400000000000001,1506,-0.04008991200792128,4.449287708546383e-06,0.013826099256464563
0.46000000000000013,1498,-0.042451936406969676,1.5215793217572706e-05,0.014660579474860425
0.48000000000000015,1512,-0.044849074351310546,2.9810561292322786e-06,0.015511048974076534
0.5000000000000001,1494,-0.04728049140740362,4.228252000224392e-06,0.016374952408614588
0.5200000000000001,1502,-0.04974541141493988,1.5644004989536834e-05,0.017252538292309463
0.5400000000000001,1545,-0.05224311135920111,2.6978586380214953e-06,0.01814498135060881
0.5600000000000002,1503,-0.05477290378872644,5.073485799647078e-06,0.019050004969464282
0.5800000000000002,1520,-0.05733415337452067,1.0841917844961877e-05,0.019968645397440095
0.6000000000000002,1517,-0.05992625096562072,7.765539052963939e-06,0.020900846258234348
0.6200000000000002,1515,-0.06254863408735176,1.0212333078867006e-05,0.021846022499664997
0.6400000000000002,1510,-0.06520076333687314,1.3464534473354286e-05,0.022804428464860534
0.6600000000000003,1501,-0.06788211652329934,1.3687927403371552e-05,0.023775058922826997
0.6800000000000003,1531,-0.0705922296840249,3.974313272940314e-06,0.024758904341802897
0.7000000000000003,1506,-0.07333061711134654,1.5291733916872966e-06,0.025755058241929172
0.7200000000000003,1509,-0.07609685158384184,3.777643798981271e-06,0.026763518775288528
0.7400000000000003,1518,-0.07889051778490802,2.1302997016661773e-06,0.027784795895285357
0.7600000000000003,1535,-0.0817112132290204,2.2897121984919286e-06,0.028817827866758853
0.7800000000000004,1508,-0.08455855824360063,2.4996857799444758e-06,0.029863128325936694
0.8000000000000004,1499,-0.08743218703890182,7.78830271045357e-06,0.030919808962097964
0.8200000000000004,1506,-0.09033175103356457,3.546612624037993e-06,0.03198934011639229
0.8400000000000004,1517,-0.09325691404475878,1.037422672608984e-05,0.033070788713329635
0.8600000000000004,1508,-0.09620735538521281,3.2365463610229395e-06,0.034163449710012436
0.8800000000000004,1480,-0.09918276514557858,3.20386123398283e-06,0.03526783100423072
0.9000000000000005,1485,-0.10218284733350771,2.0055620161046253e-06,0.03638375523005915
0.9200000000000005,1501,-0.10520731480578532,6.138468868895497e-06,0.03751121207012153
0.9400000000000005,1507,-0.10825589164641736,1.7771209333905969e-06,0.03864992702493513
0.9600000000000005,1496,-0.1113283121336029,1.0113906230715429e-06,0.03980006385441186
0.9800000000000005,1497,-0.11442431912019946,2.735107747881926e-06,0.04096141013146059
