loss,mae,val_loss,val_mae
0.17524142563343048,0.3337988257408142,0.0751519724726677,0.2248966097831726
0.04809953644871712,0.17613105475902557,0.03229973092675209,0.1438026875257492
0.027321070432662964,0.13118813931941986,0.021480444818735123,0.11537088453769684
0.01859285682439804,0.10875064134597778,0.01621665060520172,0.10077758133411407
0.015038722194731236,0.09705289453268051,0.014109826646745205,0.09351731091737747
0.013963364996016026,0.09344784170389175,0.013685961253941059,0.09192777425050735
0.013518141582608223,0.0920078307390213,0.013362705707550049,0.09098772704601288
0.013175246305763721,0.0907360389828682,0.012913576327264309,0.08924540877342224
0.012922187335789204,0.09000992774963379,0.012708955444395542,0.08885997533798218
0.01271173357963562,0.08932779729366302,0.012442892417311668,0.08813844621181488
