loss,mae,val_loss,val_mae
0.1964157223701477,0.31330978870391846,0.044662997126579285,0.1687919795513153
0.03563971072435379,0.14806987345218658,0.029628228396177292,0.13419902324676514
0.02860688790678978,0.131742462515831,0.0264744870364666,0.12476348131895065
0.0261386688798666,0.12548436224460602,0.025120101869106293,0.12340465188026428
0.02481856942176819,0.12198638916015625,0.023675043135881424,0.11842031031847
0.02363913133740425,0.11875500530004501,0.02310866303741932,0.11671469360589981
0.022162554785609245,0.11521730571985245,0.021228203549981117,0.11414623260498047
0.02017604000866413,0.11013694852590561,0.02017076127231121,0.11150170862674713
0.018564365804195404,0.10542479902505875,0.019100390374660492,0.1079612523317337
0.01770583726465702,0.10378555953502655,0.0168899055570364,0.10126499831676483
0.017331566661596298,0.10366547852754593,0.017147814854979515,0.10375141352415085
0.016994643956422806,0.10342639684677124,0.01621706411242485,0.10099317878484726
0.016733920201659203,0.10307744145393372,0.01629779487848282,0.10196975618600845
0.016477294266223907,0.10264252126216888,0.01637844555079937,0.10291312634944916
0.01634250022470951,0.10234665125608444,0.016484545543789864,0.1029372438788414
0.01616170071065426,0.10185392946004868,0.015879811719059944,0.10091839730739594
0.016100646927952766,0.10169097781181335,0.016209108754992485,0.10199634730815887
0.016010794788599014,0.1012919694185257,0.01604500785470009,0.1014978438615799
0.01600848138332367,0.10132863372564316,0.016118235886096954,0.1013869047164917
0.015983257442712784,0.10124315321445465,0.015795061364769936,0.10069595277309418
0.015937063843011856,0.10104409605264664,0.016410645097494125,0.10271216928958893
0.015905288979411125,0.10093790292739868,0.0157619658857584,0.1005437895655632
0.01589181087911129,0.10085892677307129,0.015952803194522858,0.10043755918741226
0.015924161300063133,0.1008075624704361,0.01667153276503086,0.10398853570222855
0.015943458303809166,0.10109949856996536,0.015734132379293442,0.10055499523878098
0.015915002673864365,0.10087838023900986,0.015494456514716148,0.09911209344863892
0.015884175896644592,0.10071103274822235,0.015641257166862488,0.09969380497932434
0.015861865133047104,0.10062675923109055,0.016374293714761734,0.10205711424350739
0.01589144580066204,0.10062088072299957,0.016152240335941315,0.10193593800067902
0.01581490971148014,0.10048703849315643,0.015726029872894287,0.10049188882112503
0.015710929408669472,0.0999407097697258,0.01573777012526989,0.09978367388248444
0.01559755764901638,0.09933870285749435,0.016230331733822823,0.10228738933801651
0.015534532256424427,0.09919139742851257,0.01579599827528,0.09970689564943314
0.015513506717979908,0.09891723096370697,0.01541483961045742,0.09888594597578049
0.015395008027553558,0.09853996336460114,0.015440508723258972,0.09905674308538437
0.015390247106552124,0.0985586941242218,0.015786446630954742,0.09993450343608856
0.015352890826761723,0.09839371591806412,0.015661591663956642,0.09956250339746475
0.015360855497419834,0.09854532033205032,0.01541711762547493,0.09902612119913101
0.015303781256079674,0.09841065853834152,0.015477357432246208,0.09904204308986664
0.015309726819396019,0.09846723079681396,0.01673593744635582,0.10344500094652176
0.015308428555727005,0.09842876344919205,0.016100946813821793,0.101540707051754
0.015306418761610985,0.09853024780750275,0.01541875395923853,0.0988788977265358
0.015289036557078362,0.09834888577461243,0.015292826108634472,0.09846655279397964
0.015319648198783398,0.09855807572603226,0.015467897057533264,0.09894489496946335
0.015282505191862583,0.0984506756067276,0.015602423809468746,0.09919343143701553
0.015342355705797672,0.09869159758090973,0.015489313751459122,0.0989898294210434
0.015265030786395073,0.09839140623807907,0.015216395258903503,0.09832218289375305
0.015256636776030064,0.09834218770265579,0.015381702221930027,0.09876766800880432
0.015291676856577396,0.0984933003783226,0.015270885080099106,0.09852515906095505
0.015183397568762302,0.09810547530651093,0.015580047853291035,0.09915505349636078
