0.01,0,1.813712702250126e-18
0.02,0,3.3411834271553864e-18,1: None-->5out,5: None-->13out,24: None-->5out,25: None-->9out,26: None-->9out,27: None-->9out
0.03,0,9.216064396635413e-18,1: None-->5out,5: None-->13out,24: None-->5out,25: None-->9out,26: None-->9out,27: None-->9out
0.04,0,7.094371771280135e-18,1: None-->5out,5: None-->13out,24: None-->5out,25: None-->9out,26: None-->9out,27: None-->9out
0.05,0,0.20509311118242407,1: None-->5,5: None-->13,24: None-->5,25: None-->9,26: None-->9,27: None-->9
,1,5.560461549437073e-05,5: out
,2,2.7531969309368656e-07,5: None-->13out
,3,7.15239143401145e-12,5: None-->13out
0.060000000000000005,0,0.11507925598797167,5: None-->13
,1,0.00013289649499479707
,2,0.00012815506927537666,5: out
,3,0.11767691431379097,5: None-->13
,4,0.00013644690147944445
,5,0.0001281593869143564,5: out
,6,0.11767707371916625,5: None-->13
,7,0.00013644666761781775
,8,0.00012815938628654244,5: out
,9,0.11767707370668246,5: None-->13
,10,0.00013644666761918964
,11,0.0001281593862865532,5: out
,12,0.11767707370668246,5: None-->13
,13,0.00013644666761863597
,14,0.00012815938628655456,5: out
,15,0.11767707370668246,5: None-->13
,16,0.0001364466676186883
,17,0.00012815938628655323,5: out
,18,0.11767707370668044,5: None-->13
,19,0.00013644666761918905
,20,0.00012815938628655404,5: out
,21,0.11767707370668024,5: None-->13
,22,0.00013644666761808004
,23,0.00012815938628654743,5: out
,24,0.11767707370668246,5: None-->13
,25,0.00013644666761868896
,26,0.00012815938628655418,5: out
,27,0.11767707370668246,5: None-->13
,28,0.00013644666761868682
,29,0.00012815938628655418,5: out
,30,0.11767707370668044,5: None-->13
,31,0.00013644666761918764
,32,0.00012815938628655423,5: out
,33,0.11767707370668246,5: None-->13
,34,0.00013644666761868752
,35,0.00012815938628655334,5: out
,36,0.11767707370668044,5: None-->13
,37,0.00013644666761918961
,38,0.00012815938628655318,5: out
,39,0.11767707370668024,5: None-->13
,40,0.00013644666761691181
,41,0.00012815938628654122,5: out
,42,0.11767707370668024,5: None-->13
,43,0.00013644666761808248
,44,0.00012815938628654854,5: out
,45,0.11767707370668246,5: None-->13
,46,0.00013644666761918948
,47,0.00012815938628655136,5: out
,48,0.11767707370668044,5: None-->13
,49,0.0001364466676180778
,50,0.00012815938628655,5: out
,51,0.11767707370668246,5: None-->13
,52,0.00013644666761919073
,53,0.00012815938628655144,5: out
,54,0.11767707370668044,5: None-->13
,55,0.0001364466676180799
,56,0.00012815938628654854,5: out
,57,0.11767707370668246,5: None-->13
,58,0.00013644666761918967
,59,0.00012815938628655177,5: out
,60,0.11767707370668024,5: None-->13
,61,0.00013644666761808118
,62,0.00012815938628654887,5: out
,63,0.11767707370668246,5: None-->13
,64,0.00013644666761919035
,65,0.00012815938628655315,5: out
,66,0.11767707370668044,5: None-->13
,67,0.00013644666761919056
,68,0.0001281593862865519,5: out
,69,0.11767707370668024,5: None-->13
,70,0.00013644666761691268
,71,0.00012815938628654258,5: out
,72,0.11767707370668246,5: None-->13
,73,0.0001364466676186889
,74,0.00012815938628655245,5: out
,75,0.11767707370668246,5: None-->13
,76,0.0001364466676186884
,77,0.00012815938628655285,5: out
,78,0.11767707370668044,5: None-->13
,79,0.0001364466676191859
,80,0.00012815938628655415,5: out
,81,0.11767707370668024,5: None-->13
,82,0.00013644666761691463
,83,0.00012815938628654168,5: out
,84,0.11767707370668246,5: None-->13
,85,0.0001364466676186371
,86,0.00012815938628655364,5: out
,87,0.11767707370668246,5: None-->13
,88,0.0001364466676186861
,89,0.00012815938628655437,5: out
,90,0.11767707370668044,5: None-->13
,91,0.00013644666761918742
,92,0.00012815938628655426,5: out
,93,0.11767707370668024,5: None-->13
,94,0.00013644666761691005
,95,0.0001281593862865421,5: out
,96,0.11767707370668024,5: None-->13
,97,0.0001364466676169105
,98,0.00012815938628654277,5: out
,99,0.11767707370668024,5: None-->13
,,Cutback
0.055,0,0.054169515400846927,5: None-->13
,1,0.000587095351411572,5: out
,2,0.046941123734347376,5: None-->13
,3,0.0005784786593383791,5: out
,4,0.04334558552202244,5: None-->13
,5,0.00018202945771055636,5: out
,6,0.05322502122038101,5: None-->13
,7,0.0007267541280845962,5: out
,8,0.04214736709561597,5: None-->13
,9,0.00017466312901407948,5: out
,10,0.05332486180025377,5: None-->13
,11,0.0007079564930963275,5: out
,12,0.042859062891037136,5: None-->13
,13,0.00019975930997118328,5: out
,14,0.05296849673240178,5: None-->13
,15,0.000781194409129212,5: out
,16,0.03996927074052755,5: None-->13
,17,0.00012150717981742045,5: out
,18,0.05396736278903754,5: None-->13
,19,0.0006111659202480581,5: out
,20,0.04619631096603002,5: None-->13
,21,0.00044828917718766796,5: out
,22,0.047552265370364284,5: None-->13
,23,0.0006269659748258865,5: out
,24,0.04154730083052295,5: None-->13
,25,0.00012859758105323126,5: out
,26,0.05389099577270705,5: None-->13
,27,0.000620871862819177,5: out
,28,0.045886347929130544,5: None-->13
,29,0.0004079969861485161,5: out
,30,0.04866376481690143,5: None-->13
,31,0.0011835768049166034,5: out
,32,0.011658834377028839,5: None-->13
,33,3.976467327824969e-06
,34,1.150871239792509e-07
,35,3.997309382465201e-15
0.06,0,9.49201762768518e-06
,1,1.8803841625390862e-10
,2,8.445352075219112e-15
0.06999999999999999,0,3.793405251970034e-05
,1,3.00908480346408e-09
,2,8.285540756402938e-15
0.07999999999999999,0,3.815702145021142e-05
,1,3.0631381726025945e-09
,2,4.5581855685395795e-15
0.08999999999999998,0,3.834028977843545e-05
,1,3.1138853844512094e-09
,2,9.867259275558362e-15
0.09999999999999998,0,3.847976662500385e-05
,1,3.160514984046334e-09
,2,6.670969818429346e-15
0.10999999999999997,0,0.0006457978484309338,5: out
,1,0.639606766520257,5: None-->13
,2,0.0005182829709204002
,3,0.000643254519956181,5: out
,4,0.6395024705553626,5: None-->13
,5,0.0005181003252525628
,6,0.0006432549050406957,5: out
,7,0.6395024343037878,5: None-->13
,8,0.0005181005480217097
,9,0.0006432549055115518,5: out
,10,0.6395024344964829,5: None-->13
,11,0.0005181005478533219
,12,0.0006432549055101057,5: out
,13,0.6395024344961128,5: None-->13
,14,0.0005181005478525011
,15,0.0006432549055100372,5: out
,16,0.6395024344961128,5: None-->13
,17,0.0005181005478525081
,18,0.00064325490551004,5: out
,19,0.6395024344961128,5: None-->13
,20,0.0005181005478525066
,21,0.0006432549055100373,5: out
,22,0.6395024344961128,5: None-->13
,23,0.000518100547852505
,24,0.0006432549055100396,5: out
,25,0.6395024344961152,5: None-->13
,26,0.0005181005478529691
,27,0.0006432549055100343,5: out
,28,0.6395024344961152,5: None-->13
,29,0.0005181005478527692
,30,0.000643254905510063,5: out
,31,0.6395024344961152,5: None-->13
,32,0.0005181005478525037
,33,0.0006432549055100429,5: out
,34,0.6395024344961128,5: None-->13
,35,0.0005181005478525079
,36,0.000643254905510039,5: out
,37,0.6395024344961152,5: None-->13
,38,0.0005181005478529545
,39,0.0006432549055100792,5: out
,40,0.6395024344961128,5: None-->13
,41,0.0005181005478525119
,42,0.00064325490551004,5: out
,43,0.6395024344961128,5: None-->13
,44,0.0005181005478527739
,45,0.0006432549055100641,5: out
,46,0.6395024344961128,5: None-->13
,47,0.0005181005478523246
,48,0.0006432549055101149,5: out
,49,0.6395024344961108,5: None-->13
,50,0.0005181005478529086
,51,0.0006432549055100258,5: out
,52,0.6395024344961128,5: None-->13
,53,0.0005181005478525165
,54,0.0006432549055100401,5: out
,55,0.6395024344961152,5: None-->13
,56,0.0005181005478526742
,57,0.0006432549055100575,5: out
,58,0.6395024344961152,5: None-->13
,59,0.0005181005478526394
,60,0.0006432549055100516,5: out
,61,0.6395024344961173,5: None-->13
,62,0.0005181005478528312
,63,0.0006432549055100746,5: out
,64,0.6395024344961113,5: None-->13
,65,0.0005181005478523461
,66,0.0006432549055100306,5: out
,67,0.639502434496113,5: None-->13
,68,0.0005181005478526264
,69,0.000643254905510056,5: out
,70,0.6395024344961128,5: None-->13
,71,0.0005181005478525053
,72,0.0006432549055100413,5: out
,73,0.6395024344961152,5: None-->13
,74,0.0005181005478526733
,75,0.0006432549055100585,5: out
,76,0.6395024344961112,5: None-->13
,77,0.0005181005478526398
,78,0.0006432549055100523,5: out
,79,0.6395024344961128,5: None-->13
,80,0.0005181005478526555
,81,0.0006432549055100537,5: out
,82,0.6395024344961128,5: None-->13
,83,0.000518100547852507
,84,0.0006432549055100389,5: out
,85,0.63950243449612,5: None-->13
,86,0.0005181005478528089
,87,0.0006432549055100772,5: out
,88,0.6395024344961152,5: None-->13
,89,0.0005181005478527707
,90,0.0006432549055100652,5: out
,91,0.6395024344961113,5: None-->13
,92,0.0005181005478525238
,93,0.000643254905509997,5: out
,94,0.63950243449612,5: None-->13
,95,0.0005181005478528104
,96,0.0006432549055100716,5: out
,97,0.6395024344961152,5: None-->13
,98,0.0005181005478527702
,99,0.0006432549055100642,5: out
,,Cutback
0.10499999999999998,0,0.0006700437326578454,5: out
,1,0.6622324247141068,5: None-->13
,2,0.0005192677848414575
,3,0.0006680487111426788,5: out
,4,0.6621690140845593,5: None-->13
,5,0.000518821341277664
,6,0.0006680499412291669,5: out
,7,0.6621688765474848,5: None-->13
,8,0.0005188221520059696
,9,0.0006680499406551073,5: out
,10,0.6621688771150982,5: None-->13
,11,0.0005188221508283794
,12,0.0006680499406530926,5: out
,13,0.6621688771137454,5: None-->13
,14,0.0005188221508294334
,15,0.000668049940653175,5: out
,16,0.6621688771137432,5: None-->13
,17,0.0005188221508296778
,18,0.0006680499406530649,5: out
,19,0.6621688771137454,5: None-->13
,20,0.0005188221508294799
,21,0.0006680499406529957,5: out
,22,0.6621688771137454,5: None-->13
,23,0.0005188221508294151
,24,0.0006680499406530831,5: out
,25,0.6621688771137454,5: None-->13
,26,0.0005188221508296796
,27,0.0006680499406530611,5: out
,28,0.6621688771137537,5: None-->13
,29,0.0005188221508295975
,30,0.0006680499406530666,5: out
,31,0.6621688771137481,5: None-->13
,32,0.0005188221508294689
,33,0.000668049940653088,5: out
,34,0.6621688771137454,5: None-->13
,35,0.0005188221508298033
,36,0.0006680499406530754,5: out
,37,0.6621688771137498,5: None-->13
,38,0.0005188221508293336
,39,0.0006680499406529838,5: out
,40,0.6621688771137454,5: None-->13
,41,0.0005188221508296533
,42,0.0006680499406531139,5: out
,43,0.6621688771137498,5: None-->13
,44,0.0005188221508293137
,45,0.0006680499406530245,5: out
,46,0.6621688771137454,5: None-->13
,47,0.0005188221508294361
,48,0.0006680499406531724,5: out
,49,0.6621688771137432,5: None-->13
,50,0.0005188221508297997
,51,0.0006680499406530304,5: out
,52,0.6621688771137498,5: None-->13
,53,0.0005188221508294426
,54,0.0006680499406530433,5: out
,55,0.6621688771137454,5: None-->13
,56,0.0005188221508296765
,57,0.0006680499406530653,5: out
,58,0.6621688771137454,5: None-->13
,59,0.0005188221508294347
,60,0.0006680499406531264,5: out
,61,0.6621688771137454,5: None-->13
,62,0.000518822150829806
,63,0.0006680499406530781,5: out
,64,0.6621688771137498,5: None-->13
,65,0.000518822150829317
,66,0.0006680499406530292,5: out
,67,0.6621688771137454,5: None-->13
,68,0.0005188221508294366
,69,0.0006680499406531711,5: out
,70,0.6621688771137432,5: None-->13
,71,0.0005188221508297999
,72,0.0006680499406530318,5: out
,73,0.6621688771137498,5: None-->13
,74,0.0005188221508294437
,75,0.0006680499406530439,5: out
,76,0.6621688771137451,5: None-->13
,77,0.000518822150829807
,78,0.0006680499406531676,5: out
,79,0.6621688771137454,5: None-->13
,80,0.0005188221508294476
,81,0.0006680499406530849,5: out
,82,0.6621688771137432,5: None-->13
,83,0.0005188221508293954
,84,0.000668049940653171,5: out
,85,0.6621688771137454,5: None-->13
,86,0.0005188221508295427
,87,0.0006680499406531032,5: out
,88,0.6621688771137481,5: None-->13
,89,0.0005188221508293419
,90,0.0006680499406530732,5: out
,91,0.6621688771137454,5: None-->13
,92,0.0005188221508294538
,93,0.0006680499406531293,5: out
,94,0.6621688771137432,5: None-->13
,95,0.0005188221508296764
,96,0.0006680499406530643,5: out
,97,0.6621688771137537,5: None-->13
,98,0.0005188221508295736
,99,0.0006680499406530633,5: out
,,Cutback
0.10249999999999998,0,0.0002450337773362922
,1,1.450200279974161e-09
,2,1.195068492410477e-14
0.10499999999999998,0,0.00021411753347331627
,1,1.0177855772811897e-09
