time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,14,2,2,0,14
0.07,16,2,2,0,16
0.08,22,4,2,1,11
0.09,35,4,4,0,35
0.09999999999999999,43,4,4,0,43
0.10999999999999999,52,4,4,0,52
0.11999999999999998,30,4,4,0,30
0.12999999999999998,77,6,4,1,39
0.13999999999999999,198,7,6,1,88
0.15,92,7,7,0,92
0.16,92,7,7,0,92
0.17,80,7,7,0,80
0.18000000000000002,106,7,7,0,106
0.19000000000000003,114,7,7,0,114
0.20000000000000004,191,8,7,1,84
0.21000000000000005,564,9,9,2,211
0.22000000000000006,386,11,9,1,211
0.23000000000000007,212,11,11,0,212
0.24000000000000007,307,11,11,0,307
0.25000000000000006,229,11,11,0,229
0.26000000000000006,225,11,11,0,225
0.2700000000000001,416,14,11,1,210
0.2800000000000001,551,15,14,1,271
0.2900000000000001,443,15,15,0,443
0.3000000000000001,351,15,15,0,351
0.3100000000000001,320,15,15,0,320
0.3200000000000001,399,15,15,0,399
0.3300000000000001,751,16,15,1,374
0.34000000000000014,1355,17,16,2,475
0.35000000000000014,2685,18,16,4,652
0.36000000000000015,1251,17,16,1,472
0.37000000000000016,431,17,17,0,431
0.38000000000000017,665,17,17,0,665
0.3900000000000002,746,18,17,1,304
0.4000000000000002,452,18,18,0,452
0.4100000000000002,1050,19,18,1,614
0.4200000000000002,1085,20,19,1,398
0.4300000000000002,4026,21,20,2,1698
0.4400000000000002,1931,20,20,1,575
0.45000000000000023,829,20,20,0,829
0.46000000000000024,661,20,20,0,661
0.47000000000000025,2927,19,18,1,1822
0.48000000000000026,1323,19,19,0,1323
0.49000000000000027,950,19,19,0,950
0.5000000000000002,994,19,19,0,994
0.5100000000000002,2530,16,16,1,1029
0.5200000000000002,1490,16,15,1,846
0.5300000000000002,1508,18,16,1,970
0.5400000000000003,885,18,18,0,885
0.5500000000000003,489,18,18,0,489
0.5600000000000003,1003,15,15,1,486
0.5700000000000003,924,14,14,1,490
0.5800000000000003,493,14,14,0,493
0.5900000000000003,1015,15,14,1,686
0.6000000000000003,545,15,15,0,545
0.6100000000000003,520,15,15,0,520
0.6200000000000003,859,13,13,1,484
0.6300000000000003,887,11,11,1,410
0.6400000000000003,259,11,11,0,259
0.6500000000000004,299,11,11,0,299
0.6600000000000004,341,11,11,0,341
0.6700000000000004,460,11,11,0,460
0.6800000000000004,654,9,9,1,281
0.6900000000000004,371,7,7,1,154
0.7000000000000004,134,7,7,0,134
0.7100000000000004,113,7,7,0,113
0.7200000000000004,155,7,7,0,155
0.7300000000000004,171,7,7,0,171
0.7400000000000004,219,4,4,1,55
0.7500000000000004,142,3,3,1,44
0.7600000000000005,56,3,3,0,56
0.7700000000000005,49,3,3,0,49
0.7800000000000005,55,3,3,0,55
0.7900000000000005,236,2,2,1,63
0.8000000000000005,62,2,2,0,62
0.8100000000000005,36,0,0,1,35
0.8200000000000005,1,0,0,0,35
0.8300000000000005,1,0,0,0,35
0.8400000000000005,1,0,0,0,35
0.8500000000000005,1,0,0,0,35
0.8600000000000005,1,0,0,0,35
0.8700000000000006,1,0,0,0,35
0.8800000000000006,1,0,0,0,35
0.8900000000000006,1,0,0,0,35
0.9000000000000006,1,0,0,0,35
0.9100000000000006,1,0,0,0,35
0.9200000000000006,1,0,0,0,35
0.9300000000000006,1,0,0,0,35
0.9400000000000006,1,0,0,0,35
0.9500000000000006,1,0,0,0,35
0.9600000000000006,1,0,0,0,35
0.9700000000000006,1,0,0,0,35
0.9800000000000006,1,0,0,0,35
0.9900000000000007,1,0,0,0,35
