accuracy,loss,mae,val_accuracy,val_loss,val_mae
0.0,0.03446853533387184,0.10001020133495331,0.0,0.004469391889870167,0.053767647594213486
0.0,0.004194040782749653,0.04988811910152435,0.0,0.004245612770318985,0.05202104151248932
0.0,0.003275756724178791,0.043938424438238144,0.0,0.004769660532474518,0.05442775785923004
0.0,0.0025844466872513294,0.03923605754971504,0.0,0.0020778770558536053,0.036102261394262314
0.0,0.0024542647879570723,0.03823813796043396,0.0,0.0043975855223834515,0.05323333665728569
0.0,0.002051059389486909,0.03476085141301155,0.0,0.002981841564178467,0.04277896136045456
0.0,0.001935616135597229,0.03391517326235771,0.0,0.002077931072562933,0.03613239526748657
0.0,0.0017425541300326586,0.031910717487335205,0.0,0.0017797267064452171,0.03347969427704811
0.0,0.001663408474996686,0.03134440630674362,0.0,0.0012492657406255603,0.027659710496664047
0.0,0.0016576355556026101,0.03096492774784565,0.0,0.0010050194105133414,0.024008046835660934
0.0,0.0014038922963663936,0.028692901134490967,0.0,0.0017380600329488516,0.033066220581531525
0.0,0.0014231200329959393,0.028482720255851746,0.0,0.0010627203155308962,0.025028608739376068
0.0,0.0013055646559223533,0.02738185226917267,0.0,0.0019449555547907948,0.03407135233283043
0.0,0.0012415334349498153,0.026878096163272858,0.0,0.0031877788715064526,0.04231629520654678
0.0,0.001163276843726635,0.026050785556435585,0.0,0.0010334934340789914,0.02414984069764614
0.0,0.0012074366677552462,0.026395242661237717,0.0,0.0013605315471068025,0.029003512114286423
0.0,0.001163881621323526,0.02587193250656128,0.0,0.0012172962306067348,0.02613729052245617
0.0,0.0011424957774579525,0.025573736056685448,0.0,0.001168415998108685,0.0265880785882473
0.0,0.0010490631684660912,0.0244926568120718,0.0,0.0014683158369734883,0.02945617400109768
0.0,0.00108964997343719,0.0249894168227911,0.0,0.0009032225934788585,0.022878827527165413
0.0,0.0009838031837716699,0.02378878928720951,0.0,0.0008461158140562475,0.022164013236761093
0.0,0.0009607648244127631,0.023425431922078133,0.0,0.002507945289835334,0.039557021111249924
0.0,0.0009442644077353179,0.023201603442430496,0.0,0.0009784246794879436,0.02432527393102646
0.0,0.0009060723823495209,0.022769682109355927,0.0,0.0013222808483988047,0.028147004544734955
0.0,0.0009721544338390231,0.023495633155107498,0.0,0.0005549677298404276,0.01686123199760914
0.0,0.0008883997797966003,0.02237357571721077,0.0,0.0006002211011946201,0.01809837482869625
0.0,0.0008774733869358897,0.022216469049453735,0.0,0.0006206585094332695,0.018636120483279228
0.0,0.0008778896299190819,0.022219868376851082,0.0,0.001201749313622713,0.026380030438303947
0.0,0.0008647010545246303,0.022145377472043037,0.0,0.0011891979956999421,0.026363009586930275
0.0,0.0008389931754209101,0.02168968692421913,0.0,0.0008752903086133301,0.02224992774426937
0.0,0.0007892598514445126,0.021135514602065086,0.0,0.0009125349461100996,0.02317630685865879
0.0,0.0008090429473668337,0.021293502300977707,0.0,0.00054545869352296,0.016902605071663857
0.0,0.0007844745996408165,0.021089432761073112,0.0,0.0006863510934635997,0.020064176991581917
0.0,0.0007763654575683177,0.02088174782693386,0.0,0.0008642766042612493,0.022487698122859
0.0,0.0007907293038442731,0.021105380728840828,0.0,0.0005333729204721749,0.01675090566277504
0.0,0.0007677762187086046,0.020827025175094604,0.0,0.0004908493137918413,0.016140136867761612
0.0,0.0007583764963783324,0.02076427824795246,0.0,0.0010015168227255344,0.023607030510902405
0.0,0.0007456173771061003,0.020455148071050644,0.0,0.0007495814934372902,0.0209242831915617
0.0,0.0007167903240770102,0.02004660852253437,0.0,0.0005317673203535378,0.017065618187189102
0.0,0.0007366517675109208,0.020351318642497063,0.0,0.0007440077024511993,0.020542433485388756
0.0,0.0006851569632999599,0.019593702629208565,0.0,0.000892234209459275,0.02330635115504265
0.0,0.0007412457489408553,0.02028026059269905,0.0,0.00046542059862986207,0.015767401084303856
0.0,0.0006982055492699146,0.01983141526579857,0.0,0.0010911071440204978,0.02591099590063095
0.0,0.0007046210812404752,0.019945384934544563,0.0,0.000646448228508234,0.01931438408792019
0.0,0.0006892022211104631,0.019675057381391525,0.0,0.0007705562748014927,0.020259244367480278
0.0,0.0006890834774821997,0.019604092463850975,0.0,0.0004655247612390667,0.015747833997011185
0.0,0.000656662043184042,0.019015440717339516,0.0,0.0007086628465913236,0.0201627928763628
0.0,0.0007017187890596688,0.01977434940636158,0.0,0.0006189474952407181,0.018704967573285103
0.0,0.000640067970380187,0.018794791772961617,0.0,0.0005946395685896277,0.01809687539935112
0.0,0.000675913761369884,0.019453341141343117,0.0,0.0007702135480940342,0.021470017731189728
