time,nfev,m,|dmdu|,E_int
0.0,15003,7.631353159226739e-13,9.215036472958082e-08,7.631353159226739e-13
0.02,15005,5.473229466436454e-13,5.515319546009217e-08,5.473229466436454e-13
0.04,15013,4.900571921075964e-13,2.180298272961497e-08,4.900571921075964e-13
0.06,15002,1.0554927933906803e-12,2.7588515223234945e-08,1.0554927933906803e-12
0.08,15001,2.5180704849067115e-12,2.1732597232490064e-08,2.5180704849067115e-12
0.1,15001,3.2133010025571204e-12,1.4531396842875743e-08,3.2133010025571204e-12
0.12000000000000001,15001,1.3915191001801858e-12,3.9209622900059986e-08,1.3915191001801858e-12
0.14,15001,2.324203767679588e-12,3.450230058664942e-08,2.324203767679588e-12
0.16,15001,1.7053025669702063e-12,1.309216120117045e-07,1.7053025669702063e-12
0.18,15001,1.1357070967012398e-12,1.0591723898014784e-07,1.1357070967012398e-12
0.19999999999999998,15002,1.1085289005383418e-12,4.4631547182246065e-07,1.1085289005383418e-12
0.21999999999999997,15002,9.436951407235888e-13,5.805980712718493e-08,9.436951407235888e-13
0.23999999999999996,15001,2.9522497671716907e-12,1.1099355983119163e-07,2.9522497671716907e-12
0.25999999999999995,15002,7.222184416393609e-14,4.678130574613476e-09,7.222184416393609e-14
0.27999999999999997,15001,2.0369746764633982e-12,1.7734115092615445e-08,2.0369746764633982e-12
0.3,15002,3.0802934852924795e-12,2.307975696681929e-07,3.0802934852924795e-12
0.32,15001,7.779826841760089e-13,1.329902688257458e-08,7.779826841760089e-13
0.34,15007,1.2764195759399452e-12,3.9777552366982103e-08,1.2764195759399452e-12
0.36000000000000004,15001,1.3128759884381208e-12,1.2114233791860356e-08,1.3128759884381208e-12
0.38000000000000006,14265,3.5741380711178595e-13,1.8410845515049596e-09,3.5741380711178595e-13
0.4000000000000001,15001,3.579501105264417e-12,3.272418079369113e-07,3.579501105264417e-12
0.4200000000000001,15001,3.880731262174002e-12,1.5609167775482103e-07,3.880731262174002e-12
0.4400000000000001,15001,4.7489433738097344e-12,3.119030841704119e-08,4.7489433738097344e-12
0.46000000000000013,15001,1.1820698932739527e-12,4.638512818546781e-08,1.1820698932739527e-12
0.48000000000000015,15013,5.438270935618441e-13,8.217303292450095e-08,5.438270935618441e-13
0.5000000000000001,15001,5.960337414023176e-13,1.915885525321836e-08,5.960337414023176e-13
0.5200000000000001,15001,6.534429679635949e-14,8.085230689158873e-09,6.534429679635949e-14
0.5400000000000001,15002,9.173646486682504e-13,1.6901535554610058e-08,9.173646486682504e-13
0.5600000000000002,15001,1.0731318509032915e-12,2.9850171604204236e-08,1.0731318509032915e-12
0.5800000000000002,15001,1.039793736183332e-13,1.317775090071152e-08,1.039793736183332e-13
0.6000000000000002,15006,1.082439909579691e-12,1.8122554401195097e-08,1.082439909579691e-12
0.6200000000000002,15001,1.4807913206671225e-13,1.775619599999052e-08,1.4807913206671225e-13
0.6400000000000002,15001,1.8505253429769413e-12,3.1671905497997444e-08,1.8505253429769413e-12
0.6600000000000003,15001,1.9731487647544893e-12,1.4699563863130096e-08,1.9731487647544893e-12
0.6800000000000003,15001,1.9639909358867685e-12,5.625632152362776e-08,1.9639909358867685e-12
0.7000000000000003,15001,2.432418877153926e-12,1.3753685381877552e-07,2.432418877153926e-12
0.7200000000000003,15001,3.12405918384535e-12,2.0492369291587755e-08,3.12405918384535e-12
0.7400000000000003,15021,5.6978672660502276e-12,2.0955767587913652e-07,5.6978672660502276e-12
0.7600000000000003,15005,3.0094452167122112e-12,1.217651803994201e-07,3.0094452167122112e-12
0.7800000000000004,15003,5.213378389308073e-13,4.964128317271143e-08,5.213378389308073e-13
0.8000000000000004,15001,2.7094725553692316e-13,5.452570475647833e-09,2.7094725553692316e-13
0.8200000000000004,15009,2.7335843886657744e-12,4.180103778905687e-08,2.7335843886657744e-12
0.8400000000000004,15010,2.8465179178004926e-13,1.2738241487066375e-08,2.8465179178004926e-13
0.8600000000000004,15001,1.197806185102644e-12,1.641186421850831e-08,1.197806185102644e-12
0.8800000000000004,15002,3.8580061266543964e-13,2.1748932435711286e-08,3.8580061266543964e-13
0.9000000000000005,15003,1.571877279390366e-12,1.4667877421747858e-07,1.571877279390366e-12
0.9200000000000005,15001,2.8572924463528064e-12,1.0850296045980819e-07,2.8572924463528064e-12
0.9400000000000005,15011,2.4745893792120868e-12,1.4943750687667553e-07,2.4745893792120868e-12
0.9600000000000005,15007,2.71376756754034e-13,4.5505931440206965e-08,2.71376756754034e-13
0.9800000000000005,15004,5.517980560446748e-13,6.768844569176245e-08,5.517980560446748e-13
