loss,mae,val_loss,val_mae
0.0996524840593338,0.18537867069244385,0.010776344686746597,0.0805196687579155
0.008444464765489101,0.0713186040520668,0.007512243930250406,0.06760209053754807
0.006628683768212795,0.0630204826593399,0.005330934654921293,0.055551446974277496
0.0058972458355128765,0.059570323675870895,0.005263672675937414,0.056050337851047516
0.005268219858407974,0.05609961226582527,0.004397859796881676,0.05082692578434944
0.004859647247940302,0.05417867377400398,0.00409020995721221,0.04900673031806946
0.0043502077460289,0.051143087446689606,0.004702842328697443,0.05342275649309158
0.004106310661882162,0.04976195469498634,0.004245616961270571,0.05145356431603432
0.0038491804152727127,0.0481860376894474,0.00393946235999465,0.04975832253694534
0.003732765093445778,0.04753752052783966,0.002951005008071661,0.04146232083439827
0.0035728306975215673,0.046429648995399475,0.004112069495022297,0.050387922674417496
0.0034795438405126333,0.04588347673416138,0.002966836327686906,0.041785985231399536
0.003339361632242799,0.04490702599287033,0.0034440779127180576,0.04520286247134209
0.003255072981119156,0.04432661086320877,0.003494809614494443,0.04632512480020523
0.0031271385960280895,0.043398384004831314,0.003786000655964017,0.04760069027543068
0.0030488898046314716,0.04285362362861633,0.0025833856780081987,0.03893785551190376
0.002946911845356226,0.042121682316064835,0.0025142983067780733,0.03868153691291809
0.0029384589288383722,0.0421048067510128,0.0026771521661430597,0.040299586951732635
0.0027852472849190235,0.04081831872463226,0.0024284524843096733,0.03786191716790199
0.0027795496862381697,0.04081808775663376,0.004297290463000536,0.052114974707365036
0.0027635605074465275,0.04067431390285492,0.002630757400766015,0.03966864198446274
0.00265160808339715,0.039777450263500214,0.0029995611403137445,0.04301779717206955
0.002702363533899188,0.040083203464746475,0.0026098324451595545,0.04013693332672119
0.002543621463701129,0.0389072559773922,0.004088901914656162,0.051669277250766754
0.0026353267021477222,0.03970381245017052,0.0026832541916519403,0.040593381971120834
0.0025181330274790525,0.03867132216691971,0.0021293330937623978,0.03561592847108841
0.0024628913961350918,0.03829796612262726,0.0021599677857011557,0.035931386053562164
0.0024742663372308016,0.038450077176094055,0.0020125433802604675,0.03428931161761284
0.0024341961834579706,0.03814105689525604,0.0024276627227663994,0.03842013329267502
0.0023785457015037537,0.03756820037961006,0.0023639171849936247,0.037774354219436646
0.002364460378885269,0.03753611445426941,0.002431938424706459,0.03829391300678253
0.00230959989130497,0.037066880613565445,0.0027861471753567457,0.040751587599515915
0.0023277674335986376,0.03722314164042473,0.0018866023747250438,0.03292298689484596
0.0022331273648887873,0.03632964938879013,0.002079613972455263,0.035136107355356216
0.0022716510575264692,0.03677262365818024,0.001947566750459373,0.03396497666835785
0.002241457812488079,0.03640539571642876,0.0023221385199576616,0.03742142394185066
0.002211017766967416,0.036183517426252365,0.0017617357661947608,0.03157235309481621
0.0022216227371245623,0.036215730011463165,0.0025377150159329176,0.03975354880094528
0.0022041662596166134,0.036103472113609314,0.0021568371448665857,0.03625484183430672
0.002115231705829501,0.035319115966558456,0.0019450925756245852,0.03350302577018738
0.0022162445820868015,0.036268461495637894,0.0019296729005873203,0.03348212316632271
0.0021055717952549458,0.035273466259241104,0.0020292445551604033,0.034588731825351715
0.0021317582577466965,0.03548097237944603,0.00219423184171319,0.03616931661963463
0.002144188852980733,0.035614293068647385,0.00334063614718616,0.045488469302654266
0.002060928149148822,0.0348338708281517,0.0026842860970646143,0.03991129621863365
0.0021068358328193426,0.035329706966876984,0.0016923889052122831,0.03108127973973751
0.0020571306813508272,0.03488130122423172,0.002097654389217496,0.03552783280611038
0.0020770442206412554,0.03495871275663376,0.002076356438919902,0.035883620381355286
0.0020088632591068745,0.03447394818067551,0.0019026966765522957,0.03371196240186691
0.0020191699732095003,0.03455346077680588,0.0017607093323022127,0.0321241170167923
