0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-4.619600080246755e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.808349155093765e-08,-1.0203125078156461e-07,-1.0925354754220962e-07,-1.364475803455889e-07
0.060000000000000005,-1.893327274959944e-07,-1.2793058900636686e-07,0.0,0.0,0.0,0.0,0.0,0.0,-3.880712369230821e-07,-3.9644614124867417e-07,-4.04980437851421e-07,-4.335801093713343e-07
0.07,-3.363015663726543e-07,-2.657419667538884e-07,0.0,0.0,0.0,0.0,0.0,0.0,-6.852736178508678e-07,-6.98077396110719e-07,-7.06776867476222e-07,-7.318699415392871e-07
0.08,-4.864397757931016e-07,-4.0597871086011735e-07,0.0,0.0,0.0,0.0,0.0,0.0,-9.891522323446367e-07,-1.0068416360642374e-06,-1.0156743976974525e-06,-1.0367377154540947e-06
0.09,-6.39875191721373e-07,-5.487221050663908e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.3000027667686709e-06,-1.3230831537036636e-06,-1.3320110234804616e-06,-1.3484592771284554e-06
0.09999999999999999,-7.967413033771464e-07,-6.940562203383867e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.6181374937751514e-06,-1.6471682315888359e-06,-1.6561458215935687e-06,-1.667324315723917e-06
0.10999999999999999,-7.910364121510582e-07,-6.439516364660608e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.61211536564565e-06,-1.643531182482505e-06,-1.65952328501362e-06,-1.7016258866409117e-06
0.11999999999999998,-7.837982138880761e-07,-5.921947908155966e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.6044755219990492e-06,-1.6391148025540758e-06,-1.6629846868454479e-06,-1.739525803623465e-06
0.12999999999999998,-7.777809090114829e-07,-5.370261070840148e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.5981400804943036e-06,-1.6354387979422569e-06,-1.6671347249364032e-06,-1.7751347672041622e-06
0.13999999999999999,-7.785183413488994e-07,-4.7579499643548777e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.5995136410928978e-06,-1.6388085473106884e-06,-1.686211607010435e-06,-1.7611902179495199e-06
0.15,-7.742248560038689e-07,-4.428088983483834e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.596233976552952e-06,-1.643954463004249e-06,-1.7197045467653993e-06,-1.6997588823298094e-06
