loss,mae,val_loss,val_mae
0.14831604063510895,0.29470768570899963,0.035132996737957,0.15003465116024017
0.020732806995511055,0.11307744681835175,0.014659942127764225,0.09448885172605515
0.013124312274158001,0.09045826643705368,0.01181270182132721,0.08607766777276993
0.01029474288225174,0.08007732778787613,0.009480218403041363,0.0755547434091568
0.008870555087924004,0.0739235207438469,0.008194943889975548,0.07027023285627365
0.007723880000412464,0.06842885166406631,0.00705672288313508,0.06423500180244446
0.007115612737834454,0.06538491696119308,0.007059464696794748,0.06438761204481125
0.006855439860373735,0.06414628028869629,0.006302206311374903,0.060796208679676056
0.006703538820147514,0.06329815089702606,0.006307963281869888,0.061398960649967194
0.006583488080650568,0.06265028566122055,0.006000077817589045,0.059095803648233414
