0.4771093750000002,0,8.346507532963679e-07,143: 46-->45
,"[76, 0, 0, 0]","[-2.1900096448540923e-21, 0.00016995059724708622]"
,"[77, 0, 0, 0]","[-1.6044958649098953e-12, 0.00037589156237852374]"
,"[78, 0, 0, 0]","[-1.2215492076349746e-13, 0.000741496936777328]"
,"[79, 0, 0, 0]","[-7.048538893992978e-12, 0.0007999030217883945]"
,"[80, 0, 0, 0]","[-3.0435207142951765e-16, 0.00013415954398589413]"
,"[81, 0, 0, 0]","[-9.562116630978726e-19, 0.0005835757662098475]"
,"[82, 0, 0, 0]","[-1.5243782811178592e-09, 0.001075631883599472]"
,"[83, 0, 0, 0]","[-1.9746386668958798e-11, 0.0006588981899119562]"
,"[84, 0, 0, 0]","[-3.2792263939606857e-10, 0.00024497868893124915]"
,"[85, 0, 0, 0]","[-1.0704577490691947e-15, 0.0006967937666380661]"
,"[86, 0, 0, 0]","[-3.0226521206715004e-11, 0.0003312516948577]"
,"[87, 0, 0, 0]","[-1.4332926056908004e-14, 0.0009612992224777733]"
,"[88, 0, 0, 0]","[-7.992945046649736e-19, 0.0004041327161850371]"
,"[89, 0, 0, 0]","[-1.977739397068698e-12, 0.0005646725654242156]"
,"[90, 0, 0, 0]","[-3.616753558033407e-12, 0.0007188923341952218]"
,"[91, 0, 0, 0]","[-7.132433245485527e-16, 0.00020235445618398]"
,"[92, 0, 0, 0]","[-1.732726092987678e-11, 0.0004957775184562218]"
,"[93, 0, 0, 0]","[-1.3790680823553266e-12, 0.0007156006309824439]"
,"[94, 0, 0, 0]","[-4.490050690680455e-12, 0.00022136355845660607]"
,"[95, 0, 0, 0]","[-6.068010195373694e-14, 0.00028520048743314066]"
,"[96, 0, 0, 0]","[-3.3422186980928506e-12, 0.00021059694900016967]"
,"[97, 0, 0, 0]","[-3.0109717271249114e-15, 0.0006929298854759696]"
,"[98, 0, 0, 0]","[-1.7334005453924424e-13, 0.0005080417011130515]"
,"[99, 0, 0, 0]","[-3.752308618683202e-14, 0.00015728873110003135]"
,"[100, 0, 0, 0]","[-1.2181187567305573e-13, 0.0010320947298112781]"
,"[101, 0, 0, 0]","[-8.69298095618715e-19, 0.000325791588732717]"
,"[102, 0, 0, 0]","[-4.5366959989174584e-12, 0.0005087687991927441]"
,"[103, 0, 0, 0]","[-4.706668115458171e-18, 0.0013040606603412013]"
,"[104, 0, 0, 0]","[-2.027308043805186e-14, 0.00018756028764340662]"
,"[105, 0, 0, 0]","[-1.1368115501846534e-14, 0.00034640421791083735]"
,"[106, 0, 0, 0]","[-5.429521100616776e-13, 0.0008600690869324097]"
,"[107, 0, 0, 0]","[-1.3029283361768986e-15, 0.0004175075015423536]"
,"[108, 0, 0, 0]","[-2.582966954560195e-18, 0.0010659087815989342]"
,"[109, 0, 0, 0]","[-2.0189237856007226e-11, 0.00045310362324174494]"
,"[110, 0, 0, 0]","[-1.1238888716786803e-12, 0.0002451274716971652]"
,"[111, 0, 0, 0]","[-3.99287941118563e-14, 0.0006275683135351063]"
,"[112, 0, 0, 0]","[-5.954255224449487e-15, 0.00027981006617096976]"
,"[113, 0, 0, 0]","[-3.63629720956509e-13, 0.0004435374221373909]"
,"[114, 0, 0, 0]","[-4.719361029918567e-13, 0.0008156709674283246]"
,"[115, 0, 0, 0]","[-3.0260452866822006e-17, 0.00040503277833090547]"
,"[116, 0, 0, 0]","[-6.149808754467038e-13, 0.00042890526414662535]"
,"[117, 0, 0, 0]","[-5.441104876626743e-19, 0.0006322712200071494]"
,"[118, 0, 0, 0]","[-1.295114303177737e-16, 0.00016077775321431215]"
,"[119, 0, 0, 0]","[-1.2996464861010466e-12, 0.00042877080994534097]"
,"[120, 0, 0, 0]","[-6.439954306549352e-12, 0.0002028108769191674]"
,"[121, 0, 0, 0]","[-3.2464338880587983e-09, 0.00013307411694049156]"
,"[122, 0, 0, 0]","[-1.1240838849224654e-18, 0.0003554211645516379]"
,"[123, 0, 0, 0]","[-3.846608480303768e-18, 9.938283042242041e-05]"
,"[124, 0, 0, 0]","[-6.788117126937218e-14, 0.00022474776545130813]"
,"[125, 0, 0, 0]","[-7.149971598204693e-15, 0.0001537000901207159]"
,"[126, 0, 0, 0]","[-1.2453952626504627e-18, 0.0003664465037526723]"
,"[127, 0, 0, 0]","[-9.910439884401172e-16, 0.000327655156778771]"
,"[128, 0, 0, 0]","[-9.86267885442094e-17, 0.0001470672386080029]"
,"[129, 0, 0, 0]","[-1.3323589725738622e-17, 0.0003669095353590682]"
,"[130, 0, 0, 0]","[-3.096871003310866e-19, 8.64432099321912e-05]"
,"[131, 0, 0, 0]","[-9.793964140700134e-20, 0.0002333871186150039]"
,"[132, 0, 0, 0]","[-6.12514598592997e-12, 0.00010660973768048052]"
,"[133, 0, 0, 0]","[-3.135774747474796e-18, 0.00031155314013851776]"
,"[134, 0, 0, 0]","[-2.7309496461054196e-12, 6.206623374019812e-05]"
,"[135, 0, 0, 0]","[-2.4879463838127415e-12, 0.0001964114375034056]"
,"[136, 0, 0, 0]","[-2.394581371932696e-12, 8.22628754757164e-05]"
,"[137, 0, 0, 0]","[-6.712885657975085e-14, 0.000169277563391335]"
,"[138, 0, 0, 0]","[-4.931732228502162e-13, 5.158265830937564e-05]"
,"[139, 0, 0, 0]","[-6.773006073324752e-21, 7.671767552564703e-05]"
,"[140, 0, 0, 0]","[-7.600355299890679e-21, 5.913376318899151e-05]"
,"[141, 0, 0, 0]","[-5.704868070184069e-14, 7.584046416429105e-05]"
,"[142, 0, 0, 0]","[-6.79971423929188e-19, 8.007070296511138e-05]"
,"[143, 0, 0, 0]","[-7.245499627502286e-18, 7.769819088019486e-05]"
,"[144, 0, 0, 0]","[-1.3333557746414346e-12, 7.273121907855396e-05]"
,"[145, 0, 0, 0]","[-1.908007541512039e-13, 6.606350255288427e-05]"
,"[146, 0, 0, 0]","[-5.468465989017607e-13, 6.295043410503561e-05]"
,"[147, 0, 0, 0]","[-4.140995439694985e-18, 6.986967211671097e-05]"
,"[148, 0, 0, 0]","[-1.9348759310378324e-12, 0.00015128876196982986]"
,"[149, 0, 0, 0]","[-3.746441484729995e-15, 6.679954097968619e-05]"
,"[150, 0, 0, 0]","[-1.0949888863146753e-18, 0.00014693418773237623]"
,"[151, 0, 0, 0]","[-2.225290470057829e-17, 5.6805682132322696e-05]"
,"[152, 0, 0, 0]","[-4.699116953615662e-13, 0.00012127354054602594]"
,"[153, 0, 0, 0]","[-9.298840399099864e-14, 4.395979209339258e-05]"
,"[154, 0, 0, 0]","[-4.697968237098834e-17, 0.00014854956991767397]"
,"[155, 0, 0, 0]","[-1.58295776919085e-20, 4.730140400150525e-05]"
,"[156, 0, 0, 0]","[-1.7346889067910818e-16, 7.231380018685738e-05]"
,"[157, 0, 0, 0]","[-7.957021860020916e-15, 2.7903426593271193e-05]"
,"[158, 0, 0, 0]","[-8.987093512048014e-14, 7.407004206372326e-05]"
,"[159, 0, 0, 0]","[-7.864540512570987e-15, 2.934964348667548e-05]"
,"[160, 0, 0, 0]","[-2.2282951358281457e-14, 4.6707128996116826e-05]"
,"[161, 0, 0, 0]","[-4.3509829622019687e-20, 1.876786749622053e-05]"
,"[162, 0, 0, 0]","[-5.622916442273708e-16, 5.49707294309648e-05]"
,"[163, 0, 0, 0]","[-1.7148541056985669e-18, 1.3275706999186382e-05]"
,"[164, 0, 0, 0]","[-3.038337829076663e-21, 3.3947997580165554e-05]"
,"[165, 0, 0, 0]","[-3.753098265149101e-20, 8.674334325784263e-06]"
,"[166, 0, 0, 0]","[-2.9641189947663992e-18, 2.530902909901865e-05]"
,"[167, 0, 0, 0]","[-2.1088233093778325e-15, 6.233015018122056e-06]"
,"[168, 0, 0, 0]","[-1.7041274080181016e-11, 6.0767101687114935e-06]"
,"[169, 0, 0, 0]","[-1.65962184503655e-21, 3.8057116029120167e-06]"
,"[170, 0, 0, 0]","[-1.3433896039635683e-18, 1.3532260770113287e-05]"
,"[171, 0, 0, 0]","[-1.5760481144194056e-21, 3.3845909535734488e-06]"
,"[172, 0, 0, 0]","[-5.0213616193773035e-18, 4.355099231783436e-06]"
,"[173, 0, 0, 0]","[-5.790477303944515e-21, 3.2131245912941074e-06]"
,"[174, 0, 0, 0]","[-1.8934016024365206e-22, 2.3285537587346056e-06]"
,"[175, 0, 0, 0]","[-3.184440559050428e-20, 5.316348295288465e-06]"
,"[176, 0, 0, 0]","[-7.186546398977109e-22, 1.7365832843531422e-06]"
,"[177, 0, 0, 0]","[-5.285584481651629e-20, 5.704393704169022e-06]"
,"[178, 0, 0, 0]","[-1.511587965705196e-21, 1.0749423331213358e-06]"
,"[179, 0, 0, 0]","[-2.4102374957436103e-19, 3.993289298102684e-06]"
,"[180, 0, 0, 0]","[-8.758944133803643e-22, 8.441281886899701e-07]"
,"[181, 0, 0, 0]","[-1.0143494273929905e-19, 3.2540749837439654e-06]"
,"[182, 0, 0, 0]","[-1.7117104707634746e-22, 7.634281562950206e-07]"
,"[183, 0, 0, 0]","[-7.07051825265089e-20, 2.1467185083287012e-06]"
,"[184, 0, 0, 0]","[-6.47533822619311e-22, 6.361504911578866e-07]"
,"[185, 0, 0, 0]","[-9.659257160698896e-24, 1.5909627951943514e-06]"
,"[186, 0, 0, 0]","[-1.2709317254951023e-13, 3.6628081126373287e-07]"
,"[187, 0, 0, 0]","[-5.818143869303131e-23, 1.7694307395073865e-06]"
,"[188, 0, 0, 0]","[-2.6079392557228803e-22, 2.851419485513518e-07]"
,"[189, 0, 0, 0]","[-1.648690050679272e-20, 2.9719071149199534e-07]"
,"[190, 0, 0, 0]","[-2.3576256925848317e-22, 5.048599259505326e-07]"
,"[191, 0, 0, 0]","[-2.1451557579368716e-20, 2.1112402777451356e-07]"
,"[192, 0, 0, 0]","[-1.2462902302409135e-21, 6.612947858858054e-07]"
,"[193, 0, 0, 0]","[-1.644023927690609e-22, 1.1710355211313432e-07]"
,"[194, 0, 0, 0]","[-1.053484318324678e-23, 4.963376265596706e-07]"
,"[195, 0, 0, 0]","[-2.0466328286720677e-22, 8.530176314014742e-08]"
,"[196, 0, 0, 0]","[-1.506844328170925e-24, 2.308290221381123e-07]"
,"[197, 0, 0, 0]","[-2.9144832044645914e-23, 8.086278034991963e-08]"
,"[198, 0, 0, 0]","[-7.014271486844232e-25, 1.1368476786388482e-07]"
,"[199, 0, 0, 0]","[-4.882246748215143e-22, 9.129079474974867e-08]"
,"[200, 0, 0, 0]","[-1.6424111658123968e-26, 4.515071534752304e-08]"
,"[201, 0, 0, 0]","[-2.917457686302552e-23, 9.086264359123227e-08]"
,"[202, 0, 0, 0]","[-3.631374574647914e-24, 3.745819209305099e-08]"
,"[203, 0, 0, 0]","[-2.170153623680634e-21, 1.169027251538804e-07]"
,"[204, 0, 0, 0]","[-1.4492756007158303e-22, 2.270740484221285e-08]"
,"[205, 0, 0, 0]","[-1.6682978039089577e-23, 9.191526857011877e-08]"
,"[206, 0, 0, 0]","[-3.6499707642717075e-22, 1.7369907137800097e-08]"
,"[207, 0, 0, 0]","[-7.32623083750453e-22, 4.269952478412671e-08]"
,"[208, 0, 0, 0]","[-5.958499386293068e-23, 1.5613920109154804e-08]"
,"[209, 0, 0, 0]","[-5.485730991440132e-25, 2.14134365091494e-08]"
,"[210, 0, 0, 0]","[-9.097706582042171e-24, 2.5506736474805642e-08]"
,"[211, 0, 0, 0]","[-1.2749503255577905e-22, 9.125146873806722e-09]"
,"[212, 0, 0, 0]","[-2.2989257117011695e-22, 3.1233088164473146e-08]"
,"[213, 0, 0, 0]","[-2.9339031505156234e-22, 6.06549018110992e-09]"
,"[214, 0, 0, 0]","[-6.518372740753199e-25, 2.7329343082639406e-08]"
,"[215, 0, 0, 0]","[-4.159472827840725e-24, 4.0633605974228374e-09]"
,"[216, 0, 0, 0]","[-5.417878034312532e-23, 9.60737403281104e-09]"
,"[217, 0, 0, 0]","[-2.210656201676164e-24, 4.0850454184182155e-09]"
,"[218, 0, 0, 0]","[-3.3377058783335685e-26, 3.012906771151437e-09]"
,"[219, 0, 0, 0]","[-1.6493468230070231e-23, 4.818145169043675e-09]"
,"[220, 0, 0, 0]","[-8.50517476333105e-23, 1.7845358531427113e-09]"
,"[221, 0, 0, 0]","[-8.4141111184226e-25, 6.9525460556474014e-09]"
,"[222, 0, 0, 0]","[-3.934478987595974e-24, 1.3897627133700761e-09]"
,"[223, 0, 0, 0]","[-8.921628630387033e-23, 3.6199435897037232e-09]"
,"[224, 0, 0, 0]","[-2.9650058989155716e-24, 1.346979586005652e-09]"
,"[225, 0, 0, 0]","[-5.867780445628504e-23, 1.2412858158160404e-09]"
,"[226, 0, 0, 0]","[-1.630520851694671e-23, 2.4018587172078815e-09]"
,"[227, 0, 0, 0]","[-5.399776149328371e-25, 7.490042966012322e-10]"
,"[228, 0, 0, 0]","[-6.19502880836278e-23, 3.0484775858764923e-09]"
,"[229, 0, 0, 0]","[-1.0183827036943936e-23, 5.803744148359377e-10]"
,"[230, 0, 0, 0]","[-9.437250163343098e-24, 1.0343387051218918e-09]"
,"[231, 0, 0, 0]","[-2.990897416447764e-26, 4.8621943021277e-10]"
,"[232, 0, 0, 0]","[-2.5363460998199252e-23, 5.34697101254743e-10]"
,"[233, 0, 0, 0]","[-9.297488147480016e-25, 7.687066566904709e-10]"
,"[234, 0, 0, 0]","[-9.491372353338347e-24, 2.257784734996434e-10]"
,"[235, 0, 0, 0]","[-6.486480094773886e-24, 9.055338956290442e-10]"
,"[236, 0, 0, 0]","[-7.193773976379334e-25, 1.7495819546862585e-10]"
,"[237, 0, 0, 0]","[-1.3597998104595113e-23, 3.002102144750605e-10]"
,"[238, 0, 0, 0]","[-1.3926133457501001e-24, 2.7908335135267705e-10]"
,"[239, 0, 0, 0]","[-3.1383732025049787e-24, 1.0317931385476437e-10]"
,"[240, 0, 0, 0]","[-1.8205022563837265e-23, 3.7459789879748286e-10]"
,"[241, 0, 0, 0]","[-1.4295063299379963e-25, 7.28183590253753e-11]"
0.47710449218750023,0,7.413579063904188e-08
,1,7.202872181000559e-10
,2,2.3542320675378364e-11
0.4771093750000002,0,2.3291328567580735e-07
,1,1.516392386114772e-09
,2,6.427483033366023e-14
0.4771875000000002,0,2.848926600177826e-05
,1,8.092075458338024e-07
,2,1.4186832125629684e-11
0.4775000000000002,0,0.00044199562197716073
,1,5.640388244898263e-06
,2,3.3366742413483826e-08
,3,3.903444465587001e-12
0.4800000000000002,0,0.025118555656118435,31: out,52: out,143: out,148: 36-->32
,1,0.0042027308436945725,30: out,52: out
,2,0.00031716392344908394,30: out,52: out
,3,6.430882967897942e-05,30: out,52: out
,4,5.630429571061524e-08,30: out,52: out
,5,5.424387994059811e-10,30: out,52: out
,6,1.7447271818310668e-11,30: out,52: out
,,RedoAct,IN,OUT
0.4800000000000002,0,0.03255848254679991,31: out,143: out,148: 36-->32
,1,0.005317468312109144
,2,0.0004675193541826302,140: 38-->37
,3,0.00012576413070345449
,4,1.8022446863115452e-07
,5,1.4059520419278746e-09
,6,4.990774699326295e-11
,,RedoPen
0.4800000000000002,0,0.029870873476175536,31: out,143: out,148: 36-->32
,1,0.005434779868980247
,2,0.0006152655319690503,140: 38-->37
,3,0.00012530446871289458
,4,3.4163198371245515e-07
,5,1.9571449357586312e-09
,6,6.720266338419147e-11
0.4850000000000002,0,0.11552826698672204,14: out,28: 47-->46out,29: 46-->45,31: out,54: out,139: 47-->46out,143: out,145: out,148: out,150: out,151: out
,1,0.001064880115179905
,2,nan,13: 34-->33out,14: 33-->32out,28: 46-->16out,29: 45-->1out,31: 44-->6out,44: 39-->42out,45: 39-->42,46: 43-->46out,47: 43-->45out,53: 11-->14out,54: 7-->10out,136: 38-->37out,137: 38-->41,138: 42-->41out,139: 46-->3out,141: 38-->36,142: 42-->40out,143: 45-->6out,144: 37-->32out,145: 37-->11out,146: 41-->7out,147: 45-->6out,148: 32-->15,149: 36-->11out,150: 40-->11out,151: 44-->6out
,,Cutback
0.4825000000000002,0,0.02875128156184726,28: out,31: out,139: 47-->46out
,1,0.001590005809161676
,2,0.9813005798550685,28: 47-->46out,29: 46-->45out,31: 44-->3out,44: out,45: out,47: out,54: out,138: out,139: out,141: 38-->37,142: 42-->41,143: out,145: out,147: 45-->41,148: out,150: out,151: 44-->40out
,,Cutback
0.4812500000000002,0,0.00667489030477135,139: 47-->46
,1,0.03271342387358276,139: out
,2,0.0008322353175581594,28: 47-->46,29: 46-->45
,3,0.2681857913217928,28: 46-->47out,29: 45-->46out,31: out,47: out,54: out,139: 46-->47out,140: 37-->38,143: out,150: out,151: out
,,Cutback
0.4806250000000002,0,0.0015524476687988344
,1,1.0094133206533276e-05,139: 47-->46
,2,3.4924997873121035e-06,139: 46-->47
,3,7.711214677803901e-06,139: 47-->46
,4,7.421979481850441e-06,139: 46-->47
,5,7.773591664376936e-06,139: 47-->46
,6,7.407714685092354e-06,139: 46-->47
,7,7.773501847642705e-06,139: 47-->46
,8,7.407757973669708e-06,139: 46-->47
,9,7.773502276657632e-06,139: 47-->46
,10,7.4077578029775155e-06,139: 46-->47
,11,7.773502282496536e-06,139: 47-->46
,12,7.407757822496735e-06,139: 46-->47
,13,7.773502266532517e-06,139: 47-->46
,14,7.407757825533872e-06,139: 46-->47
,15,7.773502287166624e-06,139: 47-->46
,16,7.407757830845567e-06,139: 46-->47
,17,7.773502260056589e-06,139: 47-->46
,18,7.407757833483245e-06,139: 46-->47
,19,7.773502257649357e-06,139: 47-->46
,,Cutback
0.4803125000000002,0,0.0003866283871455865
,1,4.145522068989918e-06
,2,2.3768859049871335e-08
,3,9.114057915984956e-12
0.4806250000000002,0,0.0003850397346077194
,1,6.088974086276115e-06,139: 47-->46
,2,6.2454336043927665e-06,139: 46-->47
,3,7.449251684142096e-06,139: 47-->46
,4,7.038327319635636e-06,139: 46-->47
,5,7.460821247422281e-06,139: 47-->46
,6,7.036054394530469e-06,139: 46-->47
,7,7.460810818173091e-06,139: 47-->46
,8,7.036060796618631e-06,139: 46-->47
,9,7.46081091502986e-06,139: 47-->46
,10,7.036060755225058e-06,139: 46-->47
,11,7.460810908841103e-06,139: 47-->46
,12,7.0360607029973985e-06,139: 46-->47
,13,7.460810929770272e-06,139: 47-->46
,14,7.0360607643469835e-06,139: 46-->47
,15,7.460810884531905e-06,139: 47-->46
,16,7.036060762813576e-06,139: 46-->47
,17,7.460810919733842e-06,139: 47-->46
,18,7.036060730899857e-06,139: 46-->47
,19,7.460810901237786e-06,139: 47-->46
,,Cutback
0.4804687500000002,0,9.518855489908024e-05
,1,8.28422623717903e-07
,2,3.1404826802879325e-10
,3,9.904715485028382e-14
0.48062500000000025,0,8.809493816402616e-05,139: 47-->46
,1,3.4180683854695035e-06,139: 46-->47
,2,7.3677608615206705e-06,139: 47-->46
,3,6.968921724660054e-06,139: 46-->47
,4,7.394215951600318e-06,139: 47-->46
,5,6.957385948828143e-06,139: 46-->47
,6,7.394120905021093e-06,139: 47-->46
,7,6.957417321054369e-06,139: 46-->47
,8,7.394121108341611e-06,139: 47-->46
,9,6.957417217122348e-06,139: 46-->47
,10,7.394121123053322e-06,139: 47-->46
,11,6.95741721854472e-06,139: 46-->47
,12,7.394121133727047e-06,139: 47-->46
,13,6.957417212727803e-06,139: 46-->47
,14,7.394121117472116e-06,139: 47-->46
,15,6.957417221116885e-06,139: 46-->47
,16,7.394121142831892e-06,139: 47-->46
,17,6.957417198137053e-06,139: 46-->47
