0.0,-1.2560739669470237e-15,-8.119847570969448e-16,-5.730837474195829e-15,4.474763507248828e-15,-3.84672652377527e-15,2.590652556828257e-15,-2.290103328969015e-15,1.2560739669470314e-15,-1.792137063608809e-15,1.256073966947026e-15,-1.3345785898812101e-15,3.9252311467094634e-16,-5.495323605393213e-16,9.936215703893852e-16,1.2268244788609411e-15,1.9245187420531385e-15,-9.666830426343154e-16,1.9895541011097906e-15,-4.440892098500647e-16,7.200108702852344e-16,-6.145677195959755e-16,-5.156609517911807e-17,2.680315483308931e-16,-6.503535905665364e-17,-2.5456228445335876e-16,2.355138688025664e-16,-7.85046229341897e-17,-1.0586569294460379e-15,-2.144252386647144e-15,-9.197388681172338e-17,2.1688799540711942e-15,4.766068893783885e-16,-1.5947200261078252e-15,3.9252311467094536e-16,7.581077015868182e-16,1.3007071811330684e-16,-8.366123245210066e-16,7.850462293418917e-17,5.820500400676482e-16,-2.220446049250315e-16,-1.895269253967044e-16,1.4353998199084254e-16,-4.710277376051326e-16,4.710277376051316e-16,-1.0205600981444537e-15,-1.8952692539670672e-16,-5.495323605393214e-16,-3.2748775561429134e-16,1.4353998199084264e-16,-7.850462293418877e-17,-6.145677195959751e-16,1.435399819908424e-16,4.930380657631321e-32,2.2204460492503123e-16,0.0,0.0,7.300929932879602e-15,-6.044855965932613e-15,4.474763507248778e-15,-4.474763507248788e-15,2.9831756714991786e-15,-2.041120196288919e-15,2.0411201962889107e-15,-1.0990647210786502e-15,7.065416064077005e-16,-1.020560098144456e-15,1.0205600981444543e-15,3.9252311467094205e-16,-7.065416064076986e-16,-1.6485970816179673e-15,-1.2560739669470201e-15,1.570092458683774e-16,3.9252311467094363e-16,-7.850462293418902e-17,-1.570092458683776e-16,4.71027737605133e-16,1.5700924586837762e-16,-4.710277376051328e-16,-1.5700924586837734e-16,6.280369834735102e-16,2.119624819223096e-15,5.495323605393217e-16,1.5700924586837753e-15,-4.710277376051316e-16,2.355138688025662e-16,2.355138688025663e-16,4.710277376051325e-16,-1.4791141972893971e-31,3.14018491736755e-16,-9.860761315262648e-32,-7.850462293418877e-17,-7.850462293418876e-17
0.01,-6.280369834735112e-16,-1.8394777362344242e-16,-4.972729772609001e-15,3.532708032038545e-15,-3.819787996020196e-15,3.505769504283453e-15,-3.048211030555836e-15,2.0141816685338515e-15,-1.7405709684296931e-15,1.648597081617972e-15,-1.4915878357495877e-15,9.936215703893873e-16,-5.495323605393215e-16,5.495323605393224e-16,1.6978522164660694e-15,1.1394725127112533e-15,-5.741599279633785e-16,1.6620663454954978e-15,-3.9252311467094417e-16,-7.176999099542115e-16,-1.516215403173637e-15,-2.6014143622661586e-16,4.575584737275977e-16,5.495323605393214e-16,-2.2204460492503091e-16,-1.83023389491039e-15,-2.355138688025662e-16,4.575584737275979e-16,-3.1401849173675567e-16,3.3306690738754667e-16,-1.648597081617964e-15,7.850462293418611e-17,-4.437342591868191e-31,-3.4095701949182677e-16,1.9356770455996487e-15,-6.415062473510458e-16,-1.435399819908429e-16,3.2748775561429016e-16,1.3469263877534868e-17,1.1046438728518992e-15,-7.850462293418884e-17,-1.435399819908426e-16,1.2021969114368818e-15,-4.2504079419927024e-16,-2.875421560478893e-15,3.7905385079340555e-16,1.202196911436879e-15,-9.197388681172402e-17,4.44089209850063e-16,5.36063096661786e-16,-7.58107701586818e-16,-9.197388681172402e-17,7.85046229341887e-17,-1.8952692539670447e-16,0.0,0.0,4.788781998985558e-15,-6.044855965932586e-15,5.102800490722286e-15,-3.218689540301772e-15,2.3551386880256725e-15,-2.3551386880256745e-15,2.9046710485649896e-15,-1.9626155733547284e-15,1.3345785898812105e-15,-1.0205600981444567e-15,5.495323605393209e-16,3.925231146709422e-16,-2.355138688025655e-16,-2.3551386880256856e-16,1.6485970816179633e-15,-7.850462293418653e-17,-5.495323605393212e-16,-7.85046229341882e-17,-7.06541606407699e-16,3.925231146709453e-16,-6.2803698347351e-16,-4.710277376051323e-16,6.280369834735096e-16,3.1401849173675454e-16,5.49532360539321e-16,7.065416064076999e-16,6.280369834735098e-16,-3.1401849173675355e-16,-1.3345785898812081e-15,5.495323605393206e-16,7.850462293418876e-16,-1.5700924586837764e-16,2.355138688025663e-16,-2.3551386880256644e-16,-7.850462293418878e-17,-7.850462293418875e-17
0.02,-9.420554752102689e-16,-4.979662653601934e-16,-5.914785247819286e-15,4.474763507248836e-15,-4.29081573362533e-15,2.5906525568282592e-15,-2.041120196288914e-15,1.7271017045521622e-15,-1.805606327486346e-15,1.9356770455996562e-15,-1.1775693440128327e-15,1.307640062126142e-15,-8.635508522760777e-16,8.635508522760781e-16,-1.3884556453913317e-15,2.3035725928465356e-15,4.71027737605129e-16,1.819075591363879e-15,-2.711709361697228e-31,-4.4408920985006193e-16,-2.065747763712957e-15,7.334801341627704e-16,1.2291354391919488e-15,-1.895269253967044e-15,-2.5456228445335915e-16,-1.2807015343710688e-15,-4.2504079419927113e-16,8.50081588398542e-16,-3.140184917367551e-16,-2.220446049250315e-16,-6.280369834735102e-16,-9.420554752102663e-16,2.8707996398168547e-16,6.010984557184397e-16,-3.790538507934088e-16,1.300707181133068e-16,2.355138688025664e-16,9.016476835776593e-16,-2.8707996398168493e-16,6.010984557184399e-16,3.790538507934086e-16,-6.503535905665409e-17,3.1401849173675533e-16,-9.197388681172385e-17,6.79603078652629e-16,3.0054922785922005e-16,-1.359206157305258e-15,-1.570092458683781e-16,1.0451876655685026e-15,-3.140184917367554e-16,-3.6558458691587417e-16,-7.850462293418873e-17,1.895269253967044e-16,-7.850462293418882e-17,-1.1102230246251568e-16,3.0177536955686235e-32,7.928966916353115e-15,-7.928966916353139e-15,4.9457912448539085e-15,-3.37569878617015e-15,2.512147933894047e-15,-1.570092458683787e-15,2.2766340650914784e-15,-2.2766340650914808e-15,8.635508522760781e-16,-5.495323605393237e-16,7.850462293418891e-16,-7.850462293418895e-16,3.9252311467094457e-16,3.9252311467094486e-16,-7.065416064076986e-16,7.850462293418818e-17,1.1775693440128311e-15,-2.355138688025672e-16,-7.850462293418869e-16,7.85046229341888e-16,-3.925231146709437e-16,3.925231146709443e-16,4.710277376051329e-16,-4.71027737605133e-16,-2.355138688025666e-16,2.355138688025664e-16,3.925231146709437e-16,5.495323605393218e-16,4.710277376051325e-16,-3.1401849173675513e-16,-7.850462293418867e-17,-7.850462293418865e-17,-1.570092458683775e-16,3.697785493223493e-32,-7.850462293418873e-17,7.85046229341888e-17
0.03,-1.2560739669470237e-15,-8.119847570969448e-16,-6.488945175782648e-15,4.160745015512075e-15,-2.931609576320074e-15,3.0616802944333873e-15,-1.8056063274863472e-15,1.2695432308245623e-15,-1.694584025023831e-15,1.4915878357495934e-15,-1.6811147611462927e-15,6.280369834735139e-16,-5.495323605393213e-16,9.936215703893852e-16,1.0698152329925631e-15,1.7675094961847601e-15,-1.88179999008951e-15,2.2766340650914725e-15,6.280369834735078e-16,6.280369834735112e-16,-2.355138688025664e-16,2.7667102183473982e-15,-7.255900220584912e-16,3.925231146709443e-16,4.598694340586159e-17,3.1401849173675513e-16,-2.3551386880256703e-16,-9.016476835776603e-16,1.570092458683775e-16,-2.489831326801013e-16,9.936215703893844e-16,-4.575584737275979e-16,3.1401849173675484e-16,-2.2204460492503096e-16,-6.796030786526292e-16,-1.0396085137952461e-15,5.82050040067648e-16,-1.4791141972893971e-31,-1.1102230246251575e-16,-2.2204460492503126e-16,1.5700924586837757e-16,3.790538507934086e-16,-1.3592061573052566e-15,4.710277376051312e-16,1.960304613023697e-15,-9.197388681172396e-17,3.1401849173675503e-16,-9.197388681172427e-17,-4.440892098500629e-16,2.2204460492503126e-16,-7.850462293418877e-17,-7.850462293418876e-17,1.5700924586837754e-16,3.790538507934087e-16,-7.85046229341888e-17,-7.850462293418875e-17,7.300929932879602e-15,-6.044855965932613e-15,5.1028004907222865e-15,-4.474763507248789e-15,1.1775693440128386e-15,-2.4336433109598584e-15,2.4336433109598552e-15,-2.4336433109598584e-15,1.2560739669470221e-15,-1.2560739669470237e-15,1.0205600981444543e-15,3.9252311467094205e-16,-1.25607396694702e-15,-3.1401849173675893e-16,-7.850462293418876e-16,4.71027737605133e-16,8.635508522760769e-16,-2.3551386880256663e-16,-3.140184917367551e-16,-6.280369834735102e-16,3.9252311467094393e-16,-7.850462293418909e-17,-3.14018491736755e-16,-1.570092458683773e-16,5.495323605393214e-16,-5.495323605393204e-16,-8.635508522760764e-16,3.9252311467094417e-16,-7.065416064076987e-16,2.355138688025664e-16,7.850462293418877e-17,3.925231146709438e-16,-1.570092458683775e-16,-3.1401849173675503e-16,7.85046229341888e-17,7.850462293418875e-17
0.04,-1.2560739669470237e-15,-8.119847570969448e-16,-5.730837474195829e-15,4.474763507248828e-15,-3.846726523775269e-15,3.03474176667832e-15,-2.2631648012139443e-15,2.171190914402225e-15,-1.5050570996271257e-15,8.770201161536164e-16,-1.2560739669470221e-15,9.420554752102683e-16,-8.635508522760774e-16,1.3076400621261411e-15,-3.678955472468868e-16,1.2179771356454352e-15,2.065747763712955e-15,2.2115987060348223e-15,-2.4828984458079534e-15,-8.096737967659349e-16,9.15116947455194e-16,-1.5812507622302885e-15,1.2449156634004866e-16,2.4067047832047815e-15,-7.255900220584909e-16,3.925231146709441e-16,1.5700924586837695e-16,-8.231430606434717e-16,-4.71027737605133e-16,8.040946449926785e-16,2.601414362266157e-16,2.2204460492503012e-16,-1.98724314077877e-15,-5.630016244168579e-16,2.8707996398168547e-16,6.010984557184395e-16,-1.0721261933235728e-15,-7.581077015868175e-16,0.0,4.710277376051327e-16,-7.850462293418872e-17,1.4353998199084251e-16,1.1236922885026928e-15,-3.4653617126508145e-16,-1.5162154031736364e-15,-3.1401849173675666e-16,-3.1401849173675503e-16,-9.19738868117241e-17,0.0,2.2204460492503123e-16,1.1102230246251575e-16,6.503535905665366e-17,-1.1102230246251568e-16,1.313502567130808e-32,0.0,0.0,6.672892949406097e-15,-6.6728929494061216e-15,4.3177542613804005e-15,-3.3756987861701468e-15,2.512147933894047e-15,-1.570092458683787e-15,7.850462293418939e-16,-2.0411201962889122e-15,1.570092458683777e-15,-1.2560739669470239e-15,1.177569344012833e-15,-8.635508522760783e-16,7.065416064076992e-16,-2.355138688025645e-16,4.710277376051329e-16,9.860761315262648e-32,-7.850462293418877e-17,1.0205600981444537e-15,1.1775693440128317e-15,-2.3551386880256673e-16,-3.1401849173675523e-16,-6.280369834735103e-16,7.850462293418894e-17,3.925231146709438e-16,5.495323605393214e-16,3.925231146709447e-16,4.710277376051326e-16,-3.1401849173675513e-16,1.5700924586837744e-16,1.5700924586837752e-16,3.14018491736755e-16,-1.570092458683778e-16,3.14018491736755e-16,-2.2186712959340957e-31,-7.85046229341888e-17,-7.850462293418873e-17
0.05,-0.000127200492995575,-0.00045088067990966825,-1.0383132280305235e-05,-0.0001953649539336509,0.0002577891716397797,0.0001887867198647525,0.0008872420737829056,0.001070143089635251,0.0016234119989632558,0.0027411447198819774,0.001678263763106508,0.004948269142813828,-0.0006873230060765686,0.0060442768828228785,4.1009947174264205e-17,5.13884724703817e-16,2.0292198910781822e-15,9.233336751429677e-16,4.998307540429736e-16,7.841221161958289e-16,-9.157713649898813e-16,3.5236570605778894e-16,-5.349453519043479e-16,-1.598981363981622e-15,-2.424276057677588e-16,-9.879250195687916e-16,7.504373099494199e-17,-8.482797797526587e-16,7.664225157300031e-16,-6.868962863781913e-16,-7.238946855142592e-16,-2.6438269976059026e-16,-8.565197162635485e-17,-1.6788870640938036e-16,-1.571605259126363e-15,1.6783449630075609e-16,-9.039535613097893e-17,8.836789806843104e-16,3.122502256758253e-16,2.5847379792054426e-16,1.0936211788589723e-16,2.6020852139652106e-17,-1.136331968191323e-15,7.37793730209455e-16,5.750066221776873e-16,9.802502525570674e-17,-4.0440741033709315e-16,-2.0374128172604995e-16,-7.971054372113429e-16,2.7031362445726487e-17,-3.0032400177848473e-16,-1.5921339496360182e-16,4.231098978124681e-16,2.417008514990146e-17,-0.003621800376143744,-0.014346374921170104,-9.890634318499014e-17,-3.223604109342526e-15,1.2064510496309286e-15,-1.418094089963677e-15,7.139471305817047e-16,-1.2065001775418693e-15,1.1702878249808535e-15,2.5869063835504136e-16,3.7296554733501353e-16,-4.193694003173931e-16,2.0448052973076614e-16,-3.3241638608405566e-16,-1.5382931473767458e-15,6.814752755157638e-16,-3.278356319053044e-16,3.288385189148535e-16,5.259329213455621e-16,1.9529191631895149e-16,-4.949382917396328e-17,-2.402592014227878e-16,-7.047314121155779e-17,5.052382123782451e-16,1.3270634591222574e-16,6.778431982379374e-16,1.1396049034995137e-15,-1.0720320030993546e-15,6.095655664256627e-16,5.822165666247159e-16,1.00413384204745e-15,-2.798325807185087e-16,1.0090127518236347e-15,-3.080760473117561e-16,5.285485590866834e-18,-5.1662233518934286e-17,-2.931682674400804e-16,1.7867651802561113e-16
0.060000000000000005,-0.00044409932567502936,-0.0014699304187189954,-0.00015159694401605076,-0.0006675014790315396,0.0005734731937156704,0.00041775855305573674,0.002347926493064419,0.002895925788654015,0.004492268123878669,0.0076669542295801,0.004739915980723785,0.01407236610206952,-0.0019462981273138818,0.01756028630407443,1.4476267407026455e-15,1.2256905559948628e-15,8.040443311152501e-16,-3.015166241682188e-16,-5.436189692842319e-16,-5.020940260780371e-16,-5.994553811672354e-16,9.045498725046563e-16,2.8796409701215e-16,-3.5561831257524545e-17,3.2959746043559335e-17,-2.5760643618255585e-16,2.353396340651348e-17,-8.291978215169138e-16,6.583817692418226e-16,-1.0202342443088597e-16,1.778199983093476e-15,-1.1958749962515114e-16,-3.61039323437673e-16,6.637485699956258e-16,5.171644362755856e-17,-1.2396767640199258e-15,-4.801389320852056e-16,-3.9286065720012253e-16,-4.0939474033052647e-16,2.96637714392034e-16,7.600257229123386e-17,1.0304257447302234e-15,1.0142982374145015e-15,-8.490685791847892e-16,1.244664094013359e-16,3.991594059541423e-16,5.637851296924623e-17,-1.6135511777073432e-16,3.5388358909926865e-16,5.107574790625541e-16,1.1275702593849246e-17,2.3678975447083417e-16,2.896988204881268e-16,-5.2123019442240626e-17,-0.00961158939438556,-0.04047585907967753,3.0911688139734217e-15,-2.2875039536185415e-15,1.3662573676576084e-15,-1.396506608269954e-15,1.5362060581947112e-15,-6.524728674017766e-16,1.0516761073109393e-15,-1.1097893437561623e-15,8.083811398051921e-16,-1.734723475976807e-16,5.776629175002768e-16,-1.17354043149831e-15,-2.4421653935235987e-15,-3.579493472460893e-16,-9.099708833670839e-16,8.944667923005412e-17,8.922983879555701e-16,1.2387009820646888e-16,-2.9132512374685504e-16,7.244638916548141e-16,-1.0668549377257364e-16,1.960237527853792e-16,3.382710778154774e-17,-2.5240226575462543e-16,-1.6065707791890205e-15,4.477754972365133e-16,-2.7647155398380363e-17,-2.6942423986264785e-16,-7.783487396273436e-16,1.096128396382845e-16,1.1438332919722072e-16,1.3357370765021415e-16,3.371868756429919e-17,-1.9905951886833861e-16,1.9081958235744878e-17,-1.0928757898653885e-16
0.07,-0.000848410391124932,-0.002673085072507802,-0.00043702757084309956,-0.001255267585184,0.0006761396401026228,0.0004899102098316604,0.003519584926454452,0.00445322274723727,0.007071111070215862,0.012202781837032552,0.007616682273954653,0.02277170012941862,-0.0031298731643150893,0.029025982002049106,-1.5937771935536915e-17,3.774107762422041e-16,3.428247269399165e-16,1.012211148232467e-15,1.6875606814736877e-15,1.141448047192739e-15,2.7842311789427754e-16,-3.966011546951975e-16,-3.8077180297690916e-16,-6.609296443471635e-16,8.743006318923108e-16,-4.475586568020162e-16,-5.149418218219903e-16,6.245004513516506e-17,7.09881372434884e-16,-1.0121027280152184e-16,-5.919743861770854e-16,-1.457167719820518e-16,-4.2500725161431774e-17,3.230922474006803e-16,-2.0946785972419946e-16,3.9855271860567143e-16,5.159447088315394e-16,5.252688475149148e-16,-4.163336342344337e-16,1.9081958235744878e-16,1.5590827240341554e-16,4.163336342344337e-16,-5.941427905220564e-16,4.775825866503922e-16,5.835176092316985e-16,-1.2191345209831145e-16,-9.45857975276354e-16,-5.079250008869357e-16,7.754213937616328e-16,9.659563730488041e-17,3.408731630294426e-16,-3.878733272066892e-17,-5.637851296924623e-17,-3.7947076036992655e-17,-0.014468206784452688,-0.0650152442678708,2.623010315894181e-15,-3.3290427706167414e-15,1.4693107841523556e-15,-2.0746208570510127e-15,1.0353046545064082e-15,-1.5929098318157031e-15,8.890457814381136e-16,-1.2516029879172663e-15,6.869504964868156e-16,-7.754213937616328e-16,4.215378046623641e-16,-4.683753385137379e-17,-3.294890402183448e-16,6.174531372304948e-16,-2.693158196453993e-16,-8.608565249534905e-17,-6.752411130239722e-16,-1.1926223897340549e-18,-8.890457814381136e-17,-2.5196858488563123e-16,-2.185751579730777e-16,5.863365348801608e-16,9.367506770274758e-17,-4.440892098500626e-16,4.960767040207426e-16,-4.119426154358674e-16,3.2504381131115423e-16,3.5236570605778894e-16,-6.099721422403448e-16,-2.478486166301863e-16,-1.9927635930283571e-16,-6.440160904563896e-17,-2.0393842864452338e-16,-7.75475603870257e-17,2.8102520310824275e-16,-7.632783294297951e-17
0.08,-0.001327347723488451,-0.004028203656064622,-0.0008487047974176953,-0.0019397486863566987,0.0005856195617843735,0.0004219941904402351,0.004414884714112918,0.005752198045880473,0.009359823138592066,0.016339583465346245,0.010293743355464291,0.03099757774868989,-0.004227194807906947,0.04035076116785787,-9.97465998686664e-16,-2.3418766925686896e-17,3.22441726097189e-16,9.874913386997974e-16,-4.7704895589362195e-17,2.2789929665645303e-16,-5.215012449655276e-16,7.181755190543981e-16,-4.163336342344337e-16,-4.735795089416683e-16,1.4224732503009818e-16,1.4901274658640773e-15,-4.466912950640278e-16,-4.0245584642661925e-16,-5.57822017743792e-16,3.896622607912903e-16,7.342217112071836e-16,-9.085614205428527e-17,2.480654570646834e-16,2.8015784137025435e-16,2.949029909160572e-16,2.441623292437356e-16,-1.14437539305845e-16,1.328147661294743e-16,-3.226585665316861e-16,-2.5673907444456745e-16,2.42861286636753e-17,4.718447854656915e-16,-5.237780695277472e-16,9.728321629981409e-17,2.701831813833877e-16,1.2303153558868712e-17,-1.5898740657327437e-15,-1.5912022133940384e-16,1.1102230246251565e-16,-2.691802943738386e-16,-1.1622647289044608e-16,2.5370330836160804e-17,4.597017211338539e-16,-2.1423834928313568e-16,-0.01825082344115147,-0.08789416227578445,3.585022903540569e-15,-3.6593991725730746e-15,2.648055386078596e-15,-2.8979639868365048e-15,1.93421667571414e-15,-1.4334236922430854e-15,1.4268100589909238e-15,-1.330532906074211e-15,1.5890067039947553e-15,-1.9914625504213745e-15,1.285430095698814e-15,-1.1813466871402056e-15,-4.2652513465579744e-16,2.0014372104082412e-16,-5.924080670460796e-16,-2.3136874360840665e-16,-1.5157146371347352e-16,-6.179952383167375e-17,-6.464013352358577e-16,3.894454203567932e-16,6.088879400678593e-16,1.5612511283791264e-17,-1.6306400674181987e-16,-3.2959746043559335e-16,6.059605942021484e-16,1.6219664500383146e-16,9.031404096804252e-16,3.13768108717305e-16,1.1032841307212493e-15,-3.43908929112402e-16,-2.90132501357121e-16,-2.1033522146218786e-16,2.306098020876668e-16,7.535205098774256e-18,3.0531133177191805e-16,4.40619762898109e-16
0.09,-0.0018677863631493801,-0.005502742308025849,-0.0013680268666639139,-0.002701828595402852,0.00032322461832838426,0.00023144719518375715,0.005049728257223321,0.006805624712134668,0.01136169646170033,0.020073175371242424,0.012757697812951196,0.03870662346972021,-0.005230473861870525,0.05143807098261434,2.0285422647203788e-15,2.2724877535296173e-16,-2.102051172014896e-15,-1.470178145890344e-16,-1.5599500857721438e-15,9.82287168271867e-17,4.0972000098227213e-16,1.606462358971772e-15,-2.3765711620882257e-16,-1.8544193958192068e-15,-5.898059818321144e-17,1.304512053934559e-15,-2.3201926491189795e-17,-6.938893903907228e-17,-1.0576392192596096e-15,1.2891163830852648e-16,4.141652298894627e-16,-6.526897078362737e-16,-2.632442874794805e-16,-9.983333604246525e-16,9.280770596475918e-17,4.2500725161431774e-17,-2.938187887435717e-17,7.052735132018206e-16,6.591949208711867e-17,-1.8388068845354155e-16,4.90059381963448e-17,3.0531133177191805e-16,2.1640675362810669e-16,2.2450396508738417e-17,3.3176586478056436e-16,4.932908126572232e-16,-1.061650767297806e-15,2.591920818598159e-18,3.642919299551295e-16,-1.3525422101756668e-17,5.898059818321144e-17,1.2934531917752068e-16,-7.806255641895632e-17,1.958069123508821e-16,-0.021026060058532872,-0.10905037082745869,3.982708260408252e-15,-1.8023776915399026e-15,3.661133896049051e-15,-1.2212453270876722e-15,1.5500838460025257e-15,-1.9120989513954356e-15,2.1484550249972756e-15,-1.3739009929736312e-15,1.717376241217039e-15,-1.4155343563970746e-15,1.97758476261356e-15,-1.8006429680639258e-15,-5.332106284283711e-16,-4.445228907190568e-16,8.357030345518268e-16,6.440160904563896e-16,2.2898349882893854e-16,2.396086801192965e-16,-4.347650711666873e-16,1.1514227071796057e-16,3.0184188481996443e-16,-3.2612801348363973e-16,-4.926614671774132e-16,2.3592239273284576e-16,-1.9916793908558716e-16,1.4203048459560108e-16,7.320533068622126e-16,3.924811864397526e-16,4.414871246360974e-16,-8.630249292984615e-17,-4.640385298237959e-17,-4.3324718812520757e-16,-9.454242944073599e-17,-6.808789643208968e-17,1.3183898417423734e-16,-2.393918396847994e-16
