,1,5.41949543015915E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,2.68799576040336E-10,,,,,,,,,,,,,,,,,,,,,,,,
,3,1.89669815009088E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,38,OUT,,,,,,,,,,,,,,,,,,,,,
0.17,0,0.000104961342614125,,,,,,,,,,,,,,,,,,,,,,,,
,1,5.78568912648923E-05,,,,,,,,,,,,,,,,,,,,,,,,
,2,5.36799142393242E-11,,,,,,,,,,,,,,,,,,,,,,,,
0.18,0,0.000697842738496195,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.48520936132262E-06,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.89741413357174E-09,,,,,,,,,,,,,,,,,,,,,,,,
,3,1.21827678391778E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,40,OUT,,,,,,,,,,,,,,,,,,,,,
0.18,0,0.000371986011540991,147: out,,,,,,,,,,,,,,,,,,,,,,,
,1,0.000310612960514873,147: out,,,,,,,,,,,,,,,,,,,,,,,
,2,3.82016366482238E-09,147: out,,,,,,,,,,,,,,,,,,,,,,,
,3,3.13084980342517E-14,147: out,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,,,,,,,,,,,,,
0.18,0,9.57736463388266E-06,,,,,,,,,,,,,,,,,,,,,,,,
,1,5.83391741365353E-12,,,,,,,,,,,,,,,,,,,,,,,,
0.19,0,0.000343087851267923,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.09493544678107E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,3.35166989563677E-11,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,,,,,,,,,,,,,
0.19,0,0.00540323977108464,138: 43-->42,147: 41-->45out,,,,,,,,,,,,,,,,,,,,,,
,1,0.00322610325571078,138: 42-->43,147: 45-->41out,,,,,,,,,,,,,,,,,,,,,,
,2,6.11455109957357E-05,,,,,,,,,,,,,,,,,,,,,,,,
,3,5.63887481321297E-07,,,,,,,,,,,,,,,,,,,,,,,,
,4,6.91410049594943E-12,,,,,,,,,,,,,,,,,,,,,,,,
0.2,0,0.000137079588106742,147: 41-->45,,,,,,,,,,,,,,,,,,,,,,,
,1,6.91313418813534E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,5.1840862634931E-12,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,,,,,,,,,,,,,
0.2,0,1.35297798629512E-05,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.28804717517567E-06,,,,,,,,,,,,,,,,,,,,,,,,
,2,3.52974079660608E-13,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.2,0,6.42659760040446E-08,,,,,,,,,,,,,,,,,,,,,,,,
,1,6.792711413866E-13,,,,,,,,,,,,,,,,,,,,,,,,
0.21,0,0.000168866999398539,,,,,,,,,,,,,,,,,,,,,,,,
,1,3.41445259634278E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.26805035283603E-12,,,,,,,,,,,,,,,,,,,,,,,,
0.22,0,0.000174148656243192,136: 38-->39,,,,,,,,,,,,,,,,,,,,,,,
,1,3.17876253779435E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.50501912424107E-12,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,,,,,,,,,,,,,
0.22,0,9.49186755911962E-05,,,,,,,,,,,,,,,,,,,,,,,,
,1,5.49169990509922E-05,,,,,,,,,,,,,,,,,,,,,,,,
,2,9.98065512251908E-11,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.22,0,2.16547511496824E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,4.31506222343057E-11,,,,,,,,,,,,,,,,,,,,,,,,
0.23,0,0.000188960222838639,,,,,,,,,,,,,,,,,,,,,,,,
,1,3.96371398128313E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,5.25984928610596E-12,,,,,,,,,,,,,,,,,,,,,,,,
0.24,0,0.000194216865518201,,,,,,,,,,,,,,,,,,,,,,,,
,1,4.30612507721865E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,6.62865959371657E-12,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.24,0,1.30536874782654E-06,,,,,,,,,,,,,,,,,,,,,,,,
,1,3.38832747901866E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.62034378218592E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.25,0,0.00019945973586241,,,,,,,,,,,,,,,,,,,,,,,,
,1,4.6614492214622E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,8.29319383822215E-12,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,47,OUT,,,,,,,,,,,,,,,,,,,,,
0.25,0,1.54103481023385E-05,,,,,,,,,,,,,,,,,,,,,,,,
,1,9.55259116267042E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,2.30468803060418E-13,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.25,0,4.85683211206569E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,3.09274654627086E-09,,,,,,,,,,,,,,,,,,,,,,,,
,2,3.05010151885758E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.26,0,0.000446902199143903,28: out,,,,,,,,,,,,,,,,,,,,,,,
,1,1.75108392103543E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.0450128052117E-10,,,,,,,,,,,,,,,,,,,,,,,,
,3,2.00819396621173E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.26,0,8.97708073049467E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.01144285067979E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,2.41960165743467E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.27,0,0.000472997986027669,28: out,,,,,,,,,,,,,,,,,,,,,,,
,1,2.04399799560849E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.46841025766E-10,,,,,,,,,,,,,,,,,,,,,,,,
,3,3.31964583533626E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,33,OUT,,,,,,,,,,,,,,,,,,,,,
0.27,0,0.000102565146737769,14: out,,,,,,,,,,,,,,,,,,,,,,,
,1,2.56689948615649E-05,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.02937616641867E-10,,,,,,,,,,,,,,,,,,,,,,,,
,3,2.65790070336534E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.27,0,6.55235824196476E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,7.20743147669666E-09,,,,,,,,,,,,,,,,,,,,,,,,
,2,3.52269673078945E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.28,0,0.0004320152115694,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.36325806212278E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,4.20078083885788E-11,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.28,0,4.23768510853168E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.50429881011833E-10,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.93650627903809E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.29,0,0.000444187733071819,137: 38-->39,,,,,,,,,,,,,,,,,,,,,,,
,1,3.9408112658522E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,6.06193026613512E-12,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,,,,,,,,,,,,,
0.29,0,7.37261300158248E-05,,,,,,,,,,,,,,,,,,,,,,,,
,1,2.56981409758275E-05,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.26887589235028E-10,,,,,,,,,,,,,,,,,,,,,,,,
,3,2.77038180252064E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.29,0,1.84368150101434E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,2.9779650089164E-10,,,,,,,,,,,,,,,,,,,,,,,,
,2,3.85401111363891E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,0.000455989162322262,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.30888700171116E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,9.32110624817421E-11,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,2.06053803125869E-05,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.12128228831966E-05,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.8121968385666E-11,,,,,,,,,,,,,,,,,,,,,,,,
0.31,0,0.000823072540936827,,,,,,,,,,,,,,,,,,,,,,,,
,1,2.91575105776816E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,9.98964484794224E-10,,,,,,,,,,,,,,,,,,,,,,,,
,3,2.42366594520494E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.32,0,0.000868356884851462,,,,,,,,,,,,,,,,,,,,,,,,
,1,3.44842729804707E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.44606451458992E-09,,,,,,,,,,,,,,,,,,,,,,,,
,3,1.89572393245713E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.32,0,6.41169173252619E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,2.61229812106649E-10,,,,,,,,,,,,,,,,,,,,,,,,
,2,4.11558685563621E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.33,0,0.000919253952015774,,,,,,,,,,,,,,,,,,,,,,,,
,1,4.17963632544428E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,2.17598596533901E-09,,,,,,,,,,,,,,,,,,,,,,,,
,3,4.21336436372742E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,,,,,,,,,,,,,
0.33,0,2.66791817834826E-06,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.81576109003186E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,2.26301150689102E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.33,0,1.93076881841083E-08,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.78795127193367E-12,,,,,,,,,,,,,,,,,,,,,,,,
0.34,0,0.00110607109455109,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.23160945749625E-06,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.0416556652633E-08,,,,,,,,,,,,,,,,,,,,,,,,
,3,4.89945423334729E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,32,OUT,,,,,,,,,,,,,,,,,,,,,
0.34,0,4.9329019546645E-05,,,,,,,,,,,,,,,,,,,,,,,,
,1,9.50721341526701E-06,,,,,,,,,,,,,,,,,,,,,,,,
,2,5.93673409445133E-13,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.34,0,6.85001471317537E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,8.12556228565826E-09,,,,,,,,,,,,,,,,,,,,,,,,
,2,3.76794738124713E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.35,0,0.000958131171535723,15: out,,,,,,,,,,,,,,,,,,,,,,,
,1,8.67529883946772E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,4.25934607978442E-09,,,,,,,,,,,,,,,,,,,,,,,,
,3,3.62347166748435E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,34,OUT,,,,,,,,,,,,,,,,,,,,,
0.35,0,6.07896857426308E-05,,,,,,,,,,,,,,,,,,,,,,,,
,1,2.52484970741164E-05,,,,,,,,,,,,,,,,,,,,,,,,
,2,2.76861212795795E-11,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.35,0,4.56835862163448E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.53045914730621E-10,,,,,,,,,,,,,,,,,,,,,,,,
,2,5.9055207824587E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.36,0,0.000833491242961889,15: out,53: 36-->11,,,,,,,,,,,,,,,,,,,,,,
,1,4.0144677639662E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,9.25748296588465E-10,,,,,,,,,,,,,,,,,,,,,,,,
,3,4.86257843773357E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.37,0,0.000889499831151235,,,,,,,,,,,,,,,,,,,,,,,,
,1,4.80516736679306E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.65006814313457E-09,,,,,,,,,,,,,,,,,,,,,,,,
,3,3.63190652481978E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.37,0,1.40934812076617E-07,,,,,,,,,,,,,,,,,,,,,,,,
,1,5.75384297482483E-11,,,,,,,,,,,,,,,,,,,,,,,,
0.38,0,0.00094521236532283,,,,,,,,,,,,,,,,,,,,,,,,
,1,6.26863520825467E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,2.88007082752878E-09,,,,,,,,,,,,,,,,,,,,,,,,
,3,4.85152477178643E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.38,0,2.88044600618686E-06,,,,,,,,,,,,,,,,,,,,,,,,
,1,4.14656130627653E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,4.16411836763872E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.39,0,0.0010232903621481,,,,,,,,,,,,,,,,,,,,,,,,
,1,8.70522905891335E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,5.35328238499976E-09,,,,,,,,,,,,,,,,,,,,,,,,
,3,3.04792331779044E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.4,0,0.00110538947744213,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.22452500268902E-06,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.064465132135E-08,,,,,,,,,,,,,,,,,,,,,,,,
,3,5.57654475947259E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,,,,,,,,,,,,,
0.4,0,4.84601372689464E-06,,,,,,,,,,,,,,,,,,,,,,,,
,1,2.97146776351597E-07,,,,,,,,,,,,,,,,,,,,,,,,
,2,3.47607520970915E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.41,0,0.0300115641168211,15: out,53: out,54: 40-->7out,137: 39-->38,146: out,148: out,,,,,,,,,,,,,,,,,,
,1,3.88770642270066E-05,,,,,,,,,,,,,,,,,,,,,,,,
,2,6.96556360004492E-05,,,,,,,,,,,,,,,,,,,,,,,,
,3,9.84596923914143E-09,,,,,,,,,,,,,,,,,,,,,,,,
,4,9.74266624935443E-13,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,,,,,,,,,,,,,
0.41,0,0.000156316207310689,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.000163633032045369,,,,,,,,,,,,,,,,,,,,,,,,
,2,8.36808242664705E-09,,,,,,,,,,,,,,,,,,,,,,,,
,3,1.14761775680788E-12,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.41,0,3.32787976507274E-06,,,,,,,,,,,,,,,,,,,,,,,,
,1,1.04480592693636E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,4.20582928544127E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.42,0,0.0396078760704693,15: out,44: out,52: out,53: out,54: out,136: 39-->38,137: out,139: out,146: out,,,,,,,,,,,,,,,
,1,8.08550799974428E-05,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.000670410666744633,138: 43-->42,,,,,,,,,,,,,,,,,,,,,,,
,3,0.000158367853652348,,,,,,,,,,,,,,,,,,,,,,,,
,4,1.65534979310423E-06,,,,,,,,,,,,,,,,,,,,,,,,
,5,1.37555938570376E-09,,,,,,,,,,,,,,,,,,,,,,,,
,6,3.48953340813648E-14,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,,,,,,,,,,,,,
0.42,0,3.98556147337782E-06,,,,,,,,,,,,,,,,,,,,,,,,
,1,8.34421152063758E-08,,,,,,,,,,,,,,,,,,,,,,,,
,2,7.8203041486958E-14,,,,,,,,,,,,,,,,,,,,,,,,
0.43,0,0.443018009875137,14: out,15: out,28: out,29: out,44: out,52: out,53: out,54: out,136: out,137: out,138: out,139: 43-->47out,143: out,144: out,146: out,148: out,149: out,,,,,,,
,1,0.000693911615835599,15: out,,,,,,,,,,,,,,,,,,,,,,,
,2,0.240283193213358,15: out,28: out,29: out,54: out,138: out,139: 47-->46out,,,,,,,,,,,,,,,,,,
,3,0.000543112970801688,15: out,30: out,52: out,,,,,,,,,,,,,,,,,,,,,
,4,0.212711999974906,15: out,28: out,29: out,54: out,138: out,139: 46-->47out,,,,,,,,,,,,,,,,,,
,5,0.000240418932728361,15: out,,,,,,,,,,,,,,,,,,,,,,,
,6,0.662516805451768,15: out,28: out,29: out,44: out,54: out,137: out,138: out,139: 47-->46out,143: out,146: out,,,,,,,,,,,,,,
,7,0.00111901429551505,15: out,30: out,52: out,,,,,,,,,,,,,,,,,,,,,
,8,nan,13: out,14: out,15: out,28: 47-->46out,29: 46-->45out,30: 45-->44,44: out,53: out,54: out,136: out,137: out,138: out,139: 46-->45out,140: 38-->37,141: 38-->37,142: 42-->41,143: 46-->45out,144: out,145: out,146: 41-->40out,147: 45-->41,148: out,149: out,150: out
,,Cutback,,,,,,,,,,,,,,,,,,,,,,,,
0.425,0,0.118753008857982,15: out,28: out,44: out,52: out,53: out,54: out,136: out,137: out,138: out,139: 43-->47out,146: out,,,,,,,,,,,,,
,1,0.000186622395131395,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.00878783024473965,,,,,,,,,,,,,,,,,,,,,,,,
,3,9.51722441053291E-06,,,,,,,,,,,,,,,,,,,,,,,,
,4,5.14820059588215E-06,,,,,,,,,,,,,,,,,,,,,,,,
,5,2.42100340260414E-11,,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,43,OUT,,,,,,,,,,,,,,,,,,,,,
0.425,0,0.0101114441215261,,,,,,,,,,,,,,,,,,,,,,,,
,1,0.00749031347416775,45: out,46: out,47: out,,,,,,,,,,,,,,,,,,,,,
,2,0.000909529495535221,47: out,139: 47-->43,,,,,,,,,,,,,,,,,,,,,,
,3,0.00197941610122932,47: out,,,,,,,,,,,,,,,,,,,,,,,
,4,3.66256927490653E-05,47: out,,,,,,,,,,,,,,,,,,,,,,,
,5,2.53442847074168E-05,47: out,,,,,,,,,,,,,,,,,,,,,,,
,6,1.19484469191681E-09,47: out,,,,,,,,,,,,,,,,,,,,,,,
,7,1.52618739682999E-13,47: out,,,,,,,,,,,,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,,,,,,,,,,,,,
0.425,0,0.000497170746259793,,,,,,,,,,,,,,,,,,,,,,,,
