time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,73,2,2,0,73
0.07,99,2,2,0,99
0.08,153,4,2,1,76
0.09,171,4,4,0,171
0.09999999999999999,170,4,4,0,170
0.10999999999999999,175,4,4,0,175
0.11999999999999998,153,4,4,0,153
0.12999999999999998,313,5,4,1,159
0.13999999999999999,495,6,5,1,231
0.15,686,7,6,1,347
0.16,403,7,7,0,403
0.17,340,7,7,0,340
0.18000000000000002,365,7,7,0,365
0.19000000000000003,684,8,7,1,316
0.20000000000000004,1084,9,8,1,546
0.21000000000000005,572,9,9,0,572
0.22000000000000006,1106,10,9,1,612
0.23000000000000007,674,10,10,0,674
0.24000000000000007,1158,11,10,1,662
0.25000000000000006,653,11,11,0,653
0.26000000000000006,1125,12,11,1,562
0.2700000000000001,1527,13,12,1,764
0.2800000000000001,1681,14,13,1,889
0.2900000000000001,3606,14,14,2,1287
0.3000000000000001,4759,15,14,1,2293
0.3100000000000001,1458,15,15,0,1458
0.3200000000000001,1332,15,15,0,1332
0.3300000000000001,1271,15,15,0,1271
0.34000000000000014,2676,16,15,1,1608
0.35000000000000014,2846,17,16,1,1605
0.36000000000000015,3803,18,17,1,1939
0.37000000000000016,1992,18,18,0,1992
0.38000000000000017,4095,19,18,1,2381
0.3900000000000002,1590,19,19,0,1590
0.4000000000000002,2782,20,19,1,1552
0.4100000000000002,1738,20,20,0,1738
0.4200000000000002,1659,20,20,0,1659
0.4300000000000002,3466,22,20,1,1831
0.4400000000000002,2253,22,22,0,2253
0.45000000000000023,3522,22,22,0,3522
0.46000000000000024,9413,22,21,1,6359
0.47000000000000025,3054,22,22,0,3054
0.48000000000000026,13505,20,20,1,6419
0.49000000000000027,10538,19,18,1,7200
0.5000000000000002,8036,18,18,1,5088
0.5100000000000002,2777,18,18,0,2777
0.5200000000000002,6633,16,16,1,4812
0.5300000000000002,1956,16,16,0,1956
0.5400000000000003,4389,15,15,1,2754
0.5500000000000003,6613,17,15,1,3875
0.5600000000000003,4378,16,16,1,2576
0.5700000000000003,6638,14,14,1,2716
0.5800000000000003,7649,15,14,1,4238
0.5900000000000003,2162,15,15,0,2162
0.6000000000000003,3334,15,14,1,1805
0.6100000000000003,5908,14,14,1,3379
0.6200000000000003,1596,14,14,0,1596
0.6300000000000003,7128,12,12,1,4104
0.6400000000000003,3068,12,12,0,3068
0.6500000000000004,1006,12,12,0,1006
0.6600000000000004,3509,11,11,1,1780
0.6700000000000004,2106,10,10,1,1275
0.6800000000000004,1546,10,10,0,1546
0.6900000000000004,1412,8,8,1,624
0.7000000000000004,929,8,8,0,929
0.7100000000000004,405,8,8,0,405
0.7200000000000004,850,7,7,1,359
0.7300000000000004,821,6,6,1,284
0.7400000000000004,733,5,5,1,262
0.7500000000000004,541,4,4,1,176
0.7600000000000005,221,4,4,0,221
0.7700000000000005,303,3,3,1,126
0.7800000000000005,146,3,3,0,146
0.7900000000000005,398,2,2,1,162
0.8000000000000005,114,2,2,0,114
0.8100000000000005,71,0,0,1,70
0.8200000000000005,1,0,0,0,70
0.8300000000000005,1,0,0,0,70
0.8400000000000005,1,0,0,0,70
0.8500000000000005,1,0,0,0,70
0.8600000000000005,1,0,0,0,70
0.8700000000000006,1,0,0,0,70
0.8800000000000006,1,0,0,0,70
0.8900000000000006,1,0,0,0,70
0.9000000000000006,1,0,0,0,70
0.9100000000000006,1,0,0,0,70
0.9200000000000006,1,0,0,0,70
0.9300000000000006,1,0,0,0,70
0.9400000000000006,1,0,0,0,70
0.9500000000000006,1,0,0,0,70
0.9600000000000006,1,0,0,0,70
0.9700000000000006,1,0,0,0,70
0.9800000000000006,1,0,0,0,70
0.9900000000000007,1,0,0,0,70
