time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,1,0,1,1
0.060000000000000005,3,3,1,1,2
0.07,2,3,3,0,2
0.08,2,3,3,0,2
0.09,2,3,3,0,2
0.09999999999999999,13,3,3,0,13
0.10999999999999999,26,5,3,1,13
0.11999999999999998,4,5,5,0,4
0.12999999999999998,4,6,5,1,2
0.13999999999999999,2,6,6,0,2
0.15,15,8,6,1,2
0.16,3,8,8,0,3
0.17,2,8,8,0,2
0.18000000000000002,32,8,8,0,32
0.19000000000000003,26,10,8,1,13
0.20000000000000004,4,10,10,0,4
0.21000000000000005,5,13,10,1,3
0.22000000000000006,3,13,13,0,3
0.23000000000000007,4,13,13,0,4
0.24000000000000007,13,13,13,0,13
0.25000000000000006,13,13,13,0,13
0.26000000000000006,13,13,13,0,13
0.2700000000000001,26,14,13,1,13
0.2800000000000001,2,14,14,0,2
0.2900000000000001,21,16,14,1,2
0.3000000000000001,11,18,16,1,2
0.3100000000000001,7,18,18,0,7
0.3200000000000001,19,18,18,0,19
0.3300000000000001,7,20,18,1,2
0.34000000000000014,4,20,20,0,4
0.35000000000000014,5,23,20,1,3
0.36000000000000015,13,23,23,0,13
0.37000000000000016,2,23,23,0,2
0.38000000000000017,4,23,23,0,4
0.3900000000000002,13,23,23,0,13
0.4000000000000002,13,23,23,0,13
0.4100000000000002,4,23,23,0,4
0.4200000000000002,6,25,23,1,4
0.4300000000000002,9,24,23,1,2
0.4400000000000002,2,24,24,0,2
0.45000000000000023,5,26,24,1,2
0.46000000000000024,15,26,26,0,15
0.47000000000000025,2,26,26,0,2
0.48000000000000026,34,21,21,1,4
0.49000000000000027,5,23,21,1,3
0.5000000000000002,5,23,23,0,5
0.5100000000000002,12,21,21,1,2
0.5200000000000002,12,18,18,1,2
0.5300000000000002,2,18,18,0,2
0.5400000000000003,4,19,18,1,2
0.5500000000000003,20,21,19,1,15
0.5600000000000003,14,21,21,0,14
0.5700000000000003,22,19,19,1,2
0.5800000000000003,16,18,18,1,2
0.5900000000000003,28,16,16,1,3
0.6000000000000003,5,18,16,1,3
0.6100000000000003,14,18,18,0,14
0.6200000000000003,10,16,16,1,2
0.6300000000000003,19,15,15,1,2
0.6400000000000003,5,13,13,1,2
0.6500000000000004,2,13,13,0,2
0.6600000000000004,2,13,13,0,2
0.6700000000000004,2,13,13,0,2
0.6800000000000004,24,11,11,1,2
0.6900000000000004,21,10,10,1,2
0.7000000000000004,14,8,8,1,2
0.7100000000000004,2,8,8,0,2
0.7200000000000004,2,8,8,0,2
0.7300000000000004,3,8,8,0,3
0.7400000000000004,19,6,6,1,4
0.7500000000000004,22,3,3,1,2
0.7600000000000005,1,3,3,0,1
0.7700000000000005,2,3,3,0,2
0.7800000000000005,2,3,3,0,2
0.7900000000000005,2,3,3,0,2
0.8000000000000005,8,1,1,1,1
0.8100000000000005,5,1,1,0,5
0.8200000000000005,17,0,0,1,16
0.8300000000000005,1,0,0,0,16
0.8400000000000005,1,0,0,0,16
0.8500000000000005,1,0,0,0,16
0.8600000000000005,1,0,0,0,16
0.8700000000000006,1,0,0,0,16
0.8800000000000006,1,0,0,0,16
0.8900000000000006,1,0,0,0,16
0.9000000000000006,1,0,0,0,16
0.9100000000000006,1,0,0,0,16
0.9200000000000006,1,0,0,0,16
0.9300000000000006,1,0,0,0,16
0.9400000000000006,1,0,0,0,16
0.9500000000000006,1,0,0,0,16
0.9600000000000006,1,0,0,0,16
0.9700000000000006,1,0,0,0,16
0.9800000000000006,1,0,0,0,16
0.9900000000000007,1,0,0,0,16
