accuracy,loss,mae,val_accuracy,val_loss,val_mae
0.0,0.049781929701566696,0.12593196332454681,0.0,0.006654299329966307,0.06525029987096786
0.0,0.00487111508846283,0.05439699813723564,0.0,0.0040495325811207294,0.04939865693449974
0.0,0.0036718640476465225,0.04705893620848656,0.0,0.0028329724445939064,0.04098176211118698
0.0,0.0030972773674875498,0.04312406852841377,0.0,0.002544887363910675,0.03918462246656418
0.0,0.002676615258678794,0.03990807756781578,0.0,0.0024550091475248337,0.038616813719272614
0.0,0.00243873312138021,0.03811071440577507,0.0,0.0020508242305368185,0.03501210734248161
0.0,0.0022573089227080345,0.036627285182476044,0.0,0.0018880164716392756,0.03337128832936287
0.0,0.0021310278680175543,0.03553741052746773,0.0,0.0019948433618992567,0.034722812473773956
0.0,0.0020782379433512688,0.035090260207653046,0.0,0.0017824937822297215,0.03320306912064552
0.0,0.0018864106386899948,0.03335924074053764,0.0,0.00233753421343863,0.038217224180698395
0.0,0.0017534577054902911,0.032044775784015656,0.0,0.0015753705520182848,0.03084925375878811
0.0,0.0016854257555678487,0.031376246362924576,0.0,0.0016052458668127656,0.031054120510816574
0.0,0.0016048519173637033,0.030687546357512474,0.0,0.001300015952438116,0.027407055720686913
0.0,0.001557275652885437,0.030155867338180542,0.0,0.001459216233342886,0.029862236231565475
0.0,0.001477193902246654,0.029439175501465797,0.0,0.0019239766988903284,0.03565669432282448
0.0,0.0014245122438296676,0.028908785432577133,0.0,0.0013331499649211764,0.028615839779376984
0.0,0.0013804552145302296,0.028349576517939568,0.0,0.0012048690114170313,0.026571515947580338
0.0,0.0013207209995016456,0.02767067216336727,0.0,0.0015617659082636237,0.03034370206296444
0.0,0.0013184873387217522,0.027665160596370697,0.0,0.0010442441562190652,0.023918407037854195
0.0,0.0012997703161090612,0.02757115103304386,0.0,0.0009518955484963953,0.023109395056962967
0.0,0.0012314636260271072,0.02675284817814827,0.0,0.0012523834593594074,0.02734217792749405
0.0,0.0011805057292804122,0.02609332837164402,0.0,0.00120222894474864,0.026750918477773666
0.0,0.0011888761073350906,0.026275184005498886,0.0,0.000996273709461093,0.02370765246450901
0.0,0.0011290598195046186,0.02554786019027233,0.0,0.0016593380132690072,0.030159439891576767
0.0,0.0011651659151539207,0.02591346949338913,0.0,0.0011001266539096832,0.02574916183948517
0.0,0.0010824224445968866,0.024989765137434006,0.0,0.0010230806656181812,0.024855442345142365
0.0,0.001052431995049119,0.024612609297037125,0.0,0.001894226297736168,0.03571930527687073
0.0,0.0010811685351654887,0.025055792182683945,0.0,0.0012926759663969278,0.028302308171987534
0.0,0.0010553168831393123,0.024680832400918007,0.0,0.0009540993487462401,0.023850684985518456
0.0,0.0010203223209828138,0.024150114506483078,0.0,0.001699669985100627,0.03310956805944443
0.0,0.0009750414174050093,0.023664649575948715,0.0,0.0011935511138290167,0.024898367002606392
0.0,0.0009641745127737522,0.023490751162171364,0.0,0.0007732887170277536,0.021071795374155045
0.0,0.0009615839808247983,0.023468339815735817,0.0,0.000799315981566906,0.021532664075493813
0.0,0.0009116181754507124,0.022722307592630386,0.0,0.0009283997351303697,0.023095745593309402
0.0,0.0009206312824971974,0.022947723045945168,0.0,0.0006235706387087703,0.018302518874406815
0.0,0.000933641626033932,0.023081237450242043,0.0,0.000928118359297514,0.023714760318398476
0.0,0.0008899473468773067,0.02255578339099884,0.0,0.0008428556611761451,0.022376375272870064
0.0,0.000870822521392256,0.02233005128800869,0.0,0.00117178272921592,0.02594725973904133
0.0,0.0008826521225273609,0.022471297532320023,0.0,0.0009512832621112466,0.023760145530104637
0.0,0.000915320822969079,0.02294093556702137,0.0,0.0011343184160068631,0.026901770383119583
0.0,0.0008403264218941331,0.021748146042227745,0.0,0.0010876741725951433,0.02569246105849743
0.0,0.0008566064643673599,0.02215638756752014,0.0,0.0007114356267265975,0.019718309864401817
0.0,0.0008288725512102246,0.021710975095629692,0.0,0.0008160410798154771,0.022073477506637573
0.0,0.000851158460136503,0.02203139290213585,0.0,0.0008857582579366863,0.023203451186418533
0.0,0.0008145596948452294,0.02142702415585518,0.0,0.0007725707837380469,0.021526435390114784
0.0,0.0008125927415676415,0.02155647613108158,0.0,0.0008678509620949626,0.023212382569909096
0.0,0.0007736412226222456,0.020936662331223488,0.0,0.000629101530648768,0.018661851063370705
0.0,0.0008279873873107135,0.021682118996977806,0.0,0.001014410750940442,0.0239856019616127
0.0,0.0008141272119246423,0.021509947255253792,0.0,0.0006532079423777759,0.019039513543248177
0.0,0.0007651906926184893,0.020871644839644432,0.0,0.0007635283982381225,0.020409155637025833
