time,nfev,m,|dmdu|,E_int
0.0,131,-0.0006056578504330244,5.8023344337241575e-06,0.00020238653625552274
0.02,38,-0.001527260598411748,2.6543712089754233e-06,0.0005111304189402382
0.04,36,-0.0026241025801021153,1.885496207433116e-06,0.0008795619374733575
0.06,32,-0.003853258732203558,1.2955140650160286e-06,0.0012933843232813065
0.08,29,-0.005191506399123489,2.8770842316641158e-06,0.001745252091827706
0.1,27,-0.006623889218933627,4.0295233233380425e-06,0.0022299161972420003
0.12000000000000001,31,-0.008139821452924498,7.80322471968929e-07,0.0027443773263196
0.14,24,-0.009731346367720222,9.935348122891005e-06,0.0032855749147758326
0.16,25,-0.011392227406826688,9.496610150753344e-06,0.0038517899060882613
0.18,30,-0.013117422337737968,6.270859788798795e-07,0.004441531230936669
0.19999999999999998,233,-0.014902755352637546,2.829976782002219e-05,0.005052459888824539
0.21999999999999997,140,-0.016744705161588457,3.762348613956648e-05,0.005685832904132031
0.23999999999999996,222,-0.018640246306711523,5.6198959895731016e-05,0.006335088462801979
0.25999999999999995,132,-0.02058677339116474,3.649565199251799e-05,0.007008805875307017
0.27999999999999997,160,-0.02258196985181983,4.769203173605754e-05,0.007697790294046915
0.3,161,-0.02462380745116694,7.495434223868057e-05,0.008405703994896298
0.32,149,-0.02671046813315348,4.8709611560199926e-05,0.009130726937239039
0.34,246,-0.028840314887255004,3.64483135928569e-05,0.009875463024746544
0.36000000000000004,189,-0.03101186629225862,5.165490190242e-05,0.010631715031110905
0.38000000000000006,106,-0.033223785054112775,3.144422970091179e-05,0.011410288213864927
0.4000000000000001,93,-0.03547483261806984,6.95802658238512e-05,0.012199339922526087
0.4200000000000001,140,-0.037763891485688775,2.8810554932202932e-05,0.01300524603951022
0.4400000000000001,153,-0.04008991172616136,4.3836836309002287e-05,0.013823614316254595
0.46000000000000013,115,-0.04245193550243728,8.279672115230002e-05,0.014655836428419847
0.48000000000000015,109,-0.044849071703393195,4.655511393313481e-05,0.01550890930462134
0.5000000000000001,133,-0.04728048021507579,4.39347685484541e-05,0.016373067226173686
0.5200000000000001,106,-0.04974539986594918,5.878150262144032e-05,0.01725107799163469
0.5400000000000001,153,-0.05224309102344709,9.29997860744924e-05,0.018141520621410577
0.5600000000000002,84,-0.054772872334955994,5.66658397566369e-05,0.01904512559728778
0.5800000000000002,117,-0.05733411335707477,7.934182611268915e-05,0.019969509799542047
0.6000000000000002,130,-0.059926207149998856,9.978393893674463e-05,0.02089777145094658
0.6200000000000002,790,-0.0625486417959833,2.5944601304107442e-05,0.021846570162456946
0.6400000000000002,94,-0.06520076264835675,8.488469461732992e-05,0.02280425037372181
0.6600000000000003,142,-0.067882112225565,6.217482018478012e-05,0.023774245614492075
0.6800000000000003,248,-0.07059221251913587,2.3053813463835186e-05,0.024757851086985427
0.7000000000000003,89,-0.07333059226238108,2.695970720620273e-05,0.02575179141665131
0.7200000000000003,182,-0.07609682547912355,6.75049924513075e-05,0.026766640681180617
0.7400000000000003,187,-0.07889048975655658,4.34840026158499e-05,0.027785945758636073
0.7600000000000003,302,-0.08171119259999667,1.8805884580406195e-05,0.02881895192382593
0.7800000000000004,310,-0.0845585419514204,4.221418022405559e-05,0.02986285732547547
0.8000000000000004,214,-0.08743216533173072,3.28110511018396e-05,0.03091984168576679
0.8200000000000004,282,-0.09033173331676014,3.276750926236124e-05,0.03199077263820609
0.8400000000000004,227,-0.09325689570046075,0.0001764826031299427,0.03307113376371935
0.8600000000000004,237,-0.09620734242907075,4.826003031475342e-05,0.03416517117155907
0.8800000000000004,221,-0.09918273951930565,2.5360745199887814e-05,0.035264056264756954
0.9000000000000005,206,-0.10218281501754795,7.428993796599024e-05,0.036382391643290414
0.9200000000000005,266,-0.1052072844992352,5.849729489771441e-05,0.03751155204282057
0.9400000000000005,261,-0.10825585970660015,7.059401834925545e-05,0.03865482353333625
0.9600000000000005,156,-0.11132827328306615,0.00012193687557639651,0.039799373168250066
0.9800000000000005,367,-0.11442429265174835,6.508503491207364e-05,0.04096256933143601
