time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,343,2,2,0,343
0.07,227,2,2,0,227
0.08,407,4,2,1,231
0.09,1048,4,4,0,1048
0.09999999999999999,1029,4,4,0,1029
0.10999999999999999,610,4,4,0,610
0.11999999999999998,485,4,4,0,485
0.12999999999999998,1082,5,4,1,593
0.13999999999999999,3673,6,5,1,1489
0.15,2190,6,6,0,2190
0.16,1763,6,6,0,1763
0.17,2296,8,6,1,1748
0.18000000000000002,3865,8,8,0,3865
0.19000000000000003,2166,8,8,0,2166
0.20000000000000004,1224,8,8,0,1224
0.21000000000000005,3642,10,8,1,1682
0.22000000000000006,5214,10,10,0,5214
0.23000000000000007,4154,10,10,0,4154
0.24000000000000007,5951,11,10,1,3509
0.25000000000000006,5097,11,11,0,5097
0.26000000000000006,14122,12,11,1,8567
0.2700000000000001,11996,13,12,1,5998
0.2800000000000001,18872,14,13,1,9436
0.2900000000000001,7199,14,14,0,7199
0.3000000000000001,1312,14,14,0,1312
0.3100000000000001,11448,15,14,1,5497
