time,nfev,m,|dmdu|,E_int
0.0,352,8.747274896210157e-08,3.7441075662216255e-05,8.747274896210157e-08
0.02,238,4.02262569596537e-07,3.868000631986629e-05,4.02262569596537e-07
0.04,438,3.6719842337748616e-07,0.00010735435970828122,3.6719842337748616e-07
0.06,584,1.0874919228622469e-07,0.00010085804232001255,1.0874919228622469e-07
0.08,437,1.1067680111339039e-07,6.773123987997694e-05,1.1067680111339039e-07
0.1,402,1.1021758836405401e-07,0.0001407481864228803,1.1021758836405401e-07
0.12000000000000001,444,1.0581019654445685e-07,2.211152787927229e-05,1.0581019654445685e-07
0.14,387,3.17840283482559e-07,0.00010193772898752463,3.17840283482559e-07
0.16,467,1.3395997129678636e-07,6.4124155361473e-05,1.3395997129678636e-07
0.18,523,9.529290619596692e-08,4.5696950108364736e-05,9.529290619596692e-08
0.19999999999999998,468,2.2905121193131733e-07,2.269309447499431e-05,2.2905121193131733e-07
0.21999999999999997,367,1.1530647704732913e-07,6.575992397715095e-05,1.1530647704732913e-07
0.23999999999999996,287,5.777613165376663e-07,9.755364250703376e-05,5.777613165376663e-07
0.25999999999999995,338,2.691513221317478e-07,5.2240886528828126e-05,2.691513221317478e-07
0.27999999999999997,377,2.126455878596737e-07,2.7400899398510775e-05,2.126455878596737e-07
0.3,375,5.113946557226434e-07,0.00018103776884127013,5.113946557226434e-07
0.32,509,1.1747306887122919e-07,5.6022260112943717e-05,1.1747306887122919e-07
0.34,394,1.381281804778183e-07,0.00013511955632575454,1.381281804778183e-07
0.36000000000000004,540,1.0135176170204064e-07,3.568448024837742e-05,1.0135176170204064e-07
0.38000000000000006,418,7.085844109865841e-08,4.1535604593689635e-05,7.085844109865841e-08
0.4000000000000001,618,9.131958661226004e-08,6.205227831751488e-05,9.131958661226004e-08
0.4200000000000001,281,4.431159882395987e-07,9.558756137354078e-05,4.431159882395987e-07
0.4400000000000001,530,1.584552719350511e-07,9.676168088324528e-05,1.584552719350511e-07
0.46000000000000013,565,5.226287776686146e-08,8.51382621799901e-05,5.226287776686146e-08
0.48000000000000015,240,3.321693254061344e-07,5.165639233491256e-05,3.321693254061344e-07
0.5000000000000001,574,1.9757645034358442e-07,5.114382436507534e-05,1.9757645034358442e-07
0.5200000000000001,636,7.7375351270665e-08,0.00012295822255218913,7.7375351270665e-08
0.5400000000000001,435,1.2426409874646477e-07,2.6654066082091407e-05,1.2426409874646477e-07
0.5600000000000002,346,1.7028219093543213e-07,0.00010566842569008026,1.7028219093543213e-07
0.5800000000000002,380,1.7976210997569992e-07,6.630669280971938e-05,1.7976210997569992e-07
0.6000000000000002,671,6.676013936989104e-08,5.829543444729761e-05,6.676013936989104e-08
0.6200000000000002,170,6.888489729741147e-07,0.00014144541534397376,6.888489729741147e-07
0.6400000000000002,631,7.380869067935345e-08,7.836746000002007e-05,7.380869067935345e-08
0.6600000000000003,667,5.5981254574984194e-08,5.800173078344953e-05,5.5981254574984194e-08
0.6800000000000003,401,2.1279817077098567e-07,7.10348911034812e-05,2.1279817077098567e-07
0.7000000000000003,387,1.7862224689936777e-07,6.466177106466829e-05,1.7862224689936777e-07
0.7200000000000003,576,6.354646206561895e-08,3.9284997720544093e-05,6.354646206561895e-08
0.7400000000000003,410,2.3232910223090368e-07,0.00017662172769455835,2.3232910223090368e-07
0.7600000000000003,452,1.960721510318262e-07,9.562796252428959e-05,1.960721510318262e-07
0.7800000000000004,595,6.277689402117605e-08,7.791853574333816e-05,6.277689402117605e-08
0.8000000000000004,536,1.1532157127802362e-07,7.136408718138095e-05,1.1532157127802362e-07
0.8200000000000004,335,2.2079335906144945e-07,0.00016532184864174806,2.2079335906144945e-07
0.8400000000000004,338,2.13430058938611e-07,7.2809000483172e-05,2.13430058938611e-07
0.8600000000000004,467,2.9128558723818285e-07,0.000114424323952275,2.9128558723818285e-07
0.8800000000000004,413,2.4595411122881275e-07,5.6262113027240966e-05,2.4595411122881275e-07
0.9000000000000005,455,2.3249826787915676e-07,6.168095763708483e-05,2.3249826787915676e-07
0.9200000000000005,548,9.260636974425019e-08,0.0001357669546569792,9.260636974425019e-08
0.9400000000000005,431,1.9199027540894545e-07,3.341188064942254e-05,1.9199027540894545e-07
0.9600000000000005,527,1.1516530880403461e-07,4.448221738004681e-05,1.1516530880403461e-07
0.9800000000000005,474,9.807586852555914e-08,2.6189337728043553e-05,9.807586852555914e-08
