,3,1.47520136000665E-06,,,,,,,,,,,,
,4,8.09186906332065E-07,,,,,,,,,,,,
,5,4.45852264939071E-07,,,,,,,,,,,,
,6,2.45560535446782E-07,,,,,,,,,,,,
,7,1.35265218308433E-07,,,,,,,,,,,,
,8,7.45147191197214E-08,,,,,,,,,,,,
,9,4.10512192413309E-08,,,,,,,,,,,,
,10,2.26169850919977E-08,,,,,,,,,,,,
,11,1.24613680301069E-08,,,,,,,,,,,,
,12,6.86620272818104E-09,,,,,,,,,,,,
,13,3.78343032334846E-09,,,,,,,,,,,,
,14,2.0848285529171E-09,,,,,,,,,,,,
,15,1.14887032327698E-09,,,,,,,,,,,,
,16,6.33118302823236E-10,,,,,,,,,,,,
,17,3.48907781738281E-10,,,,,,,,,,,,
,18,1.92284119568008E-10,,,,,,,,,,,,
,19,1.05973233307281E-10,,,,,,,,,,,,
,20,5.84030530119134E-11,,,,,,,,,,,,
,,RedoAct,IN,95,OUT,,,,,,,,,
0.18,0,0.000159485741446882,,,,,,,,,,,,
,1,0.000134303283427188,,,,,,,,,,,,
,2,5.76697436489892E-10,,,,,,,,,,,,
,3,6.47727636573412E-13,,,,,,,,,,,,
0.19,0,0.00893588429060715,36: out,37: out,38: out,,,,,,,,,
,1,3.47355316716315E-06,,,,,,,,,,,,
,2,1.74430806648317E-07,,,,,,,,,,,,
,3,1.823991725528E-11,,,,,,,,,,,,
,,RedoAct,IN,66,OUT,,,,,,,,,
0.19,0,0.000163568947409926,,,,,,,,,,,,
,1,0.000116243873459948,,,,,,,,,,,,
,2,2.95982827815004E-07,,,,,,,,,,,,
,3,1.58003339399377E-07,,,,,,,,,,,,
,4,8.36446814530957E-08,,,,,,,,,,,,
,5,4.43109508151091E-08,,,,,,,,,,,,
,6,2.34723169695374E-08,,,,,,,,,,,,
,7,1.24337591832722E-08,,,,,,,,,,,,
,8,6.58640566047122E-09,,,,,,,,,,,,
,9,3.48894757732055E-09,,,,,,,,,,,,
,10,1.84816110645652E-09,,,,,,,,,,,,
,11,9.79007656662185E-10,,,,,,,,,,,,
,12,5.18600551865021E-10,,,,,,,,,,,,
,13,2.7470909802966E-10,,,,,,,,,,,,
,14,1.4552067440849E-10,,,,,,,,,,,,
,15,7.70841941626165E-11,,,,,,,,,,,,
0.2,0,0.00787673686884456,36: out,38: out,127: out,,,,,,,,,
,1,1.33532633576605E-05,,,,,,,,,,,,
,2,1.37190391597117E-06,,,,,,,,,,,,
,3,5.34010731710069E-07,,,,,,,,,,,,
,4,2.8952138004803E-07,,,,,,,,,,,,
,5,1.54382988523945E-07,,,,,,,,,,,,
,6,8.24391268391008E-08,,,,,,,,,,,,
,7,4.40159193404972E-08,,,,,,,,,,,,
,8,2.35011421925033E-08,,,,,,,,,,,,
,9,1.25477749125906E-08,,,,,,,,,,,,
,10,6.69952870490552E-09,,,,,,,,,,,,
,11,3.57701770198682E-09,,,,,,,,,,,,
,12,1.90984534338234E-09,,,,,,,,,,,,
,13,1.01970513193956E-09,,,,,,,,,,,,
,14,5.44441869371753E-10,,,,,,,,,,,,
,15,2.90688068042605E-10,,,,,,,,,,,,
,16,1.55204266158366E-10,,,,,,,,,,,,
,17,8.28665150850927E-11,,,,,,,,,,,,
0.21,0,0.00975747707274813,36: out,38: out,127: out,,,,,,,,,
,1,2.52455347806546E-05,,,,,,,,,,,,
,2,4.18368514231966E-06,,,,,,,,,,,,
,3,1.75282676756476E-09,,,,,,,,,,,,
,4,2.91552906400075E-12,,,,,,,,,,,,
0.22,0,0.0136060033340832,36: out,38: out,127: out,,,,,,,,,
,1,6.2201474135791E-05,,,,,,,,,,,,
,2,4.8432888972368E-05,,,,,,,,,,,,
,3,4.09778072774657E-09,,,,,,,,,,,,
,4,7.09733232648829E-12,,,,,,,,,,,,
0.23,0,0.0251725229466156,36: out,38: out,127: 66-->91out,,,,,,,,,
,1,0.000121240305595416,,,,,,,,,,,,
,2,0.000371931848651008,,,,,,,,,,,,
,3,1.35410729608547E-08,,,,,,,,,,,,
,4,4.71344091303995E-11,,,,,,,,,,,,
0.24,0,0.0328500304528985,36: out,38: out,127: out,,,,,,,,,
,1,3.25764583700123E-05,,,,,,,,,,,,
,2,1.73254915079287E-05,,,,,,,,,,,,
,3,1.42695214030183E-10,,,,,,,,,,,,
,4,5.81979257866184E-13,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,
0.24,0,0.000224892979303442,,,,,,,,,,,,
,1,0.000138965713812703,,,,,,,,,,,,
,2,2.02444303249958E-09,,,,,,,,,,,,
,3,4.48293567717798E-12,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,
0.24,0,1.91963758482717E-06,,,,,,,,,,,,
,1,1.77093172364545E-07,,,,,,,,,,,,
,2,1.22379975338743E-11,,,,,,,,,,,,
0.25,0,0.0648193741479147,36: out,127: out,131: out,,,,,,,,,
,1,2.23701117433414E-05,,,,,,,,,,,,
,2,3.74485079646119E-06,,,,,,,,,,,,
,3,3.61646400528892E-11,,,,,,,,,,,,
0.26,0,0.0498920549642622,36: out,127: out,131: out,,,,,,,,,
,1,1.88108979154149E-05,,,,,,,,,,,,
,2,5.59030661101E-06,,,,,,,,,,,,
,3,1.39210450864265E-10,,,,,,,,,,,,
,4,2.33403446389693E-13,,,,,,,,,,,,
0.27,0,0.0366923544825024,36: out,127: out,131: out,,,,,,,,,
,1,1.66610301557319E-05,,,,,,,,,,,,
,2,6.40393152375185E-06,,,,,,,,,,,,
,3,1.39939823520046E-10,,,,,,,,,,,,
,4,2.20433331049557E-13,,,,,,,,,,,,
0.28,0,0.026678944128785,36: out,127: out,131: out,,,,,,,,,
,1,1.37189901320117E-05,,,,,,,,,,,,
,2,3.96403134868495E-06,,,,,,,,,,,,
,3,9.69630207208706E-11,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,
0.28,0,0.000124114290306514,,,,,,,,,,,,
,1,7.72791685349312E-05,,,,,,,,,,,,
,2,4.33405836826664E-10,,,,,,,,,,,,
,3,4.79431470691852E-13,,,,,,,,,,,,
0.29,0,0.0152221583198462,36: out,123: out,127: out,131: out,,,,,,,,
,1,4.28789891635355E-06,,,,,,,,,,,,
,2,2.133565833226E-07,,,,,,,,,,,,
,3,1.92011722493506E-11,,,,,,,,,,,,
,,RedoAct,IN,66,OUT,,,,,,,,,
0.29,0,0.000235054399818246,,,,,,,,,,,,
,1,0.000162529157200006,,,,,,,,,,,,
,2,9.55880297793513E-10,,,,,,,,,,,,
,3,6.26884377735525E-13,,,,,,,,,,,,
0.3,0,0.0102583829431259,37: 91-->90,38: 87-->86,123: out,126: out,131: out,,,,,,,
,1,1.36393639410923E-05,,,,,,,,,,,,
,2,5.20299627274175E-07,,,,,,,,,,,,
,3,9.28833056819855E-12,,,,,,,,,,,,
0.31,0,0.0132932553283884,123: out,126: out,131: out,,,,,,,,,
,1,3.25220073991967E-05,,,,,,,,,,,,
,2,6.14055050150608E-06,,,,,,,,,,,,
,3,9.59096298925128E-11,,,,,,,,,,,,
0.32,0,0.017705664009491,36: 95-->94out,123: out,126: 66-->91out,131: out,,,,,,,,
,1,0.000174921446759564,,,,,,,,,,,,
,2,0.000557252050937337,,,,,,,,,,,,
,3,3.49488797652687E-07,,,,,,,,,,,,
,4,5.00874391862264E-09,,,,,,,,,,,,
,5,1.50475789463907E-12,,,,,,,,,,,,
0.33,0,0.0395140666305979,36: out,37: out,123: out,126: out,131: out,,,,,,,
,1,5.4419637597982E-05,,,,,,,,,,,,
,2,2.50377181824264E-05,,,,,,,,,,,,
,3,8.09722806392849E-11,,,,,,,,,,,,
,,RedoAct,IN,8,OUT,,,,,,,,,
0.33,0,3.39179123583816E-05,,,,,,,,,,,,
,1,3.63986675987554E-05,,,,,,,,,,,,
,2,1.59923472209851E-10,,,,,,,,,,,,
,3,1.21383286985286E-13,,,,,,,,,,,,
0.34,0,0.04457965612196,7: out,36: out,37: out,123: out,126: out,,,,,,,
,1,3.50191057769477E-05,,,,,,,,,,,,
,2,4.01311947195259E-05,,,,,,,,,,,,
,3,2.1297484865673E-10,,,,,,,,,,,,
,4,5.11696443737618E-13,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,
0.34,0,2.81788379610862E-05,,,,,,,,,,,,
,1,2.50338384513396E-06,,,,,,,,,,,,
,2,2.84409547120814E-11,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,
0.34,0,1.51202108699803E-06,,,,,,,,,,,,
,1,6.51280452963466E-08,,,,,,,,,,,,
,2,3.22431554599525E-12,,,,,,,,,,,,
0.35,0,0.0550510388220715,7: out,36: out,37: out,123: out,126: out,130: out,,,,,,
,1,1.88199863340005E-05,,,,,,,,,,,,
,2,7.19114530845443E-06,,,,,,,,,,,,
,3,9.84627296685837E-11,,,,,,,,,,,,
0.36,0,0.045469903534568,7: out,36: out,37: out,123: out,126: out,130: out,,,,,,
,1,1.41413517278998E-05,,,,,,,,,,,,
,2,6.62107638939066E-06,,,,,,,,,,,,
,3,6.67736864799117E-11,,,,,,,,,,,,
0.37,0,0.0359222085423141,7: out,36: out,37: out,123: out,126: out,130: out,,,,,,
,1,1.52581254580855E-05,36: out,,,,,,,,,,,
,2,2.42396321390535E-05,7: out,36: out,,,,,,,,,,
,3,1.09330642214308E-10,36: out,,,,,,,,,,,
,4,3.23941169331614E-13,36: out,,,,,,,,,,,
,,RedoAct,IN,OUT,94,,,,,,,,,
0.37,0,8.07505580745826E-05,7: out,,,,,,,,,,,
,1,8.5981532449413E-09,,,,,,,,,,,,
,2,8.12642924989977E-12,,,,,,,,,,,,
0.38,0,0.0306173988800495,7: out,37: out,38: out,123: out,126: out,130: out,,,,,,
,1,1.70520892228053E-05,7: out,,,,,,,,,,,
,2,3.35514396409097E-05,7: out,,,,,,,,,,,
,3,7.8093725354445E-07,7: out,,,,,,,,,,,
,4,4.3761908808609E-07,7: out,,,,,,,,,,,
,5,2.45555417403559E-07,7: out,,,,,,,,,,,
,6,1.3818204830222E-07,7: out,,,,,,,,,,,
,7,7.79176315007402E-08,7: out,,,,,,,,,,,
,8,4.4011474833535E-08,7: out,,,,,,,,,,,
,9,2.48943836666411E-08,7: out,,,,,,,,,,,
,10,1.40970991894079E-08,7: out,,,,,,,,,,,
,11,7.99020494384466E-09,7: out,,,,,,,,,,,
,12,4.53221085313099E-09,7: out,,,,,,,,,,,
,13,2.57231153871007E-09,7: out,,,,,,,,,,,
,14,1.46065996418936E-09,7: out,,,,,,,,,,,
,15,8.29750581255723E-10,7: out,,,,,,,,,,,
,16,4.71500848661518E-10,7: out,,,,,,,,,,,
,17,2.67998922820221E-10,7: out,,,,,,,,,,,
,18,1.5236119023419E-10,7: out,,,,,,,,,,,
,19,8.66330585236354E-11,7: out,,,,,,,,,,,
,,RedoAct,IN,OUT,8,,,,,,,,,
0.38,0,3.66825173696657E-05,,,,,,,,,,,,
,1,8.19331374206993E-07,,,,,,,,,,,,
,2,4.01430050394969E-07,,,,,,,,,,,,
,3,2.33624646397912E-07,,,,,,,,,,,,
,4,1.32354256080783E-07,,,,,,,,,,,,
,5,7.52899033195815E-08,,,,,,,,,,,,
,6,4.28093200249793E-08,,,,,,,,,,,,
,7,2.43457702524432E-08,,,,,,,,,,,,
,8,1.38464705798105E-08,,,,,,,,,,,,
,9,7.87558001597185E-09,,,,,,,,,,,,
,10,4.47966284136846E-09,,,,,,,,,,,,
,11,2.54813234630621E-09,,,,,,,,,,,,
,12,1.44946033622836E-09,,,,,,,,,,,,
,13,8.24512417806311E-10,,,,,,,,,,,,
,14,4.69019050262133E-10,,,,,,,,,,,,
,15,2.66801107196106E-10,,,,,,,,,,,,
,16,1.51767382346312E-10,,,,,,,,,,,,
,17,8.63307256472986E-11,,,,,,,,,,,,
0.39,0,0.0238311547345563,37: out,38: out,123: out,126: out,130: out,131: 87-->86,,,,,,
,1,3.10445277087258E-05,,,,,,,,,,,,
,2,1.3552437028702E-05,131: 86-->87,,,,,,,,,,,
,3,7.78711606914923E-06,,,,,,,,,,,,
,4,4.54906020056586E-06,,,,,,,,,,,,
,5,2.66468965081775E-06,,,,,,,,,,,,
,6,1.56140205853693E-06,,,,,,,,,,,,
,7,9.15347693520719E-07,,,,,,,,,,,,
,8,5.3681407495589E-07,,,,,,,,,,,,
,9,3.14927783674389E-07,,,,,,,,,,,,
,10,1.84812747682547E-07,,,,,,,,,,,,
,11,1.08486106029495E-07,,,,,,,,,,,,
,12,6.36981343507249E-08,,,,,,,,,,,,
,13,3.74093624164574E-08,,,,,,,,,,,,
,14,2.19748815209535E-08,,,,,,,,,,,,
,15,1.29109472738814E-08,,,,,,,,,,,,
,16,7.5869658937678E-09,,,,,,,,,,,,
,17,4.45914050643431E-09,,,,,,,,,,,,
,18,2.62120406186592E-09,,,,,,,,,,,,
,19,1.54103731705684E-09,,,,,,,,,,,,
,20,9.06118564392986E-10,,,,,,,,,,,,
,21,5.32852457481142E-10,,,,,,,,,,,,
,22,3.13385248966683E-10,,,,,,,,,,,,
,23,1.84333914895019E-10,,,,,,,,,,,,
,24,1.08435656851933E-10,,,,,,,,,,,,
,25,6.37913044294934E-11,,,,,,,,,,,,
,,RedoAct,IN,66,OUT,,,,,,,,,
0.39,0,0.00124573695452751,122: out,,,,,,,,,,,
,1,0.00169588083898174,122: out,,,,,,,,,,,
,2,5.37567962381293E-06,,,,,,,,,,,,
,3,2.88215076547405E-06,,,,,,,,,,,,
,4,1.71299923722573E-06,,,,,,,,,,,,
,5,1.00515089175496E-06,,,,,,,,,,,,
,6,5.90846813239598E-07,,,,,,,,,,,,
,7,3.47291577405682E-07,,,,,,,,,,,,
,8,2.0416976962913E-07,,,,,,,,,,,,
,9,1.20046540557253E-07,,,,,,,,,,,,
,10,7.05939891767679E-08,,,,,,,,,,,,
,11,4.15185481428237E-08,,,,,,,,,,,,
,12,2.44213555636185E-08,,,,,,,,,,,,
,13,1.43663880695092E-08,,,,,,,,,,,,
,14,8.45225584368592E-09,,,,,,,,,,,,
,15,4.97326755469509E-09,,,,,,,,,,,,
,16,2.9265317832037E-09,,,,,,,,,,,,
,17,1.72227775254498E-09,,,,,,,,,,,,
,18,1.01366178116094E-09,,,,,,,,,,,,
,19,5.96641625640919E-10,,,,,,,,,,,,
,20,3.5121286523006E-10,,,,,,,,,,,,
,21,2.06753293132829E-10,,,,,,,,,,,,
,22,1.21720896054664E-10,,,,,,,,,,,,
,23,7.16685846685588E-11,,,,,,,,,,,,
0.4,0,0.0132119525879432,37: out,38: out,122: out,125: out,130: out,131: 87-->86,,,,,,
,1,4.40272227487045E-05,,,,,,,,,,,,
,2,1.85202908973084E-05,,,,,,,,,,,,
,3,1.09912148830448E-05,,,,,,,,,,,,
,4,6.46202170171749E-06,,,,,,,,,,,,
,5,3.81091110805337E-06,,,,,,,,,,,,
,6,2.24785008388478E-06,,,,,,,,,,,,
,7,1.32653334367223E-06,,,,,,,,,,,,
,8,7.83130298632096E-07,,,,,,,,,,,,
,9,4.62487217277807E-07,,,,,,,,,,,,
,10,2.73212097005455E-07,,,,,,,,,,,,
,11,1.61444096390128E-07,,,,,,,,,,,,
,12,9.54235827733637E-08,,,,,,,,,,,,
,13,5.64145539696976E-08,,,,,,,,,,,,
,14,3.33595492549022E-08,,,,,,,,,,,,
,15,1.97303697582867E-08,,,,,,,,,,,,
,16,1.16715745779958E-08,,,,,,,,,,,,
,17,6.90553537379779E-09,,,,,,,,,,,,
,18,4.08632002387461E-09,,,,,,,,,,,,
,19,2.4184113413939E-09,,,,,,,,,,,,
,20,1.4314836862296E-09,,,,,,,,,,,,
,21,8.47416559186964E-10,,,,,,,,,,,,
,22,5.01709028583533E-10,,,,,,,,,,,,
,23,2.97076227704058E-10,,,,,,,,,,,,
,24,1.75913641480993E-10,,,,,,,,,,,,
,25,1.0418421942479E-10,,,,,,,,,,,,
,26,6.17062378588264E-11,,,,,,,,,,,,
0.41,0,0.0125478660183183,37: out,38: out,122: out,125: out,127: 91-->90,130: out,,,,,,
,1,4.65939339556693E-05,,,,,,,,,,,,
,2,1.3851702336132E-05,,,,,,,,,,,,
,3,1.05953902872513E-05,,,,,,,,,,,,
,4,6.3692754778575E-06,,,,,,,,,,,,
,5,3.85814475774264E-06,,,,,,,,,,,,
,6,2.33533839596333E-06,,,,,,,,,,,,
,7,1.41416985158922E-06,,,,,,,,,,,,
,8,8.56484597184791E-07,,,,,,,,,,,,
,9,5.18794318036215E-07,,,,,,,,,,,,
,10,3.14275769849534E-07,,,,,,,,,,,,
,11,1.90395019756698E-07,,,,,,,,,,,,
,12,1.15350839542645E-07,,,,,,,,,,,,
,13,6.98875959053443E-08,,,,,,,,,,,,
,14,4.23437007564651E-08,,,,,,,,,,,,
,15,2.56556619513642E-08,,,,,,,,,,,,
,16,1.55446287635445E-08,,,,,,,,,,,,
,17,9.41842749512887E-09,,,,,,,,,,,,
,18,5.70656902273304E-09,,,,,,,,,,,,
,19,3.45756059354288E-09,,,,,,,,,,,,
,20,2.09488873504316E-09,,,,,,,,,,,,
,21,1.26925356408083E-09,,,,,,,,,,,,
,22,7.69005550079229E-10,,,,,,,,,,,,
,23,4.65917245823718E-10,,,,,,,,,,,,
,24,2.82280581539521E-10,,,,,,,,,,,,
,25,1.71021236095933E-10,,,,,,,,,,,,
,26,1.03611286784834E-10,,,,,,,,,,,,
,27,6.27712036526391E-11,,,,,,,,,,,,
,,RedoAct,IN,82,OUT,,,,,,,,,
0.41,0,9.69326747773326E-07,,,,,,,,,,,,
,1,1.18290978135111E-08,,,,,,,,,,,,
,2,1.10173415766321E-10,,,,,,,,,,,,
,3,1.32596928173404E-12,,,,,,,,,,,,
0.42,0,0.0173118184620033,37: out,38: out,39: out,122: out,123: 95-->94,125: out,130: out,,,,,
,1,0.00101720471736471,,,,,,,,,,,,
,2,0.000117654923777104,125: 66-->91,,,,,,,,,,,
,3,9.61968436264109E-06,,,,,,,,,,,,
,4,5.52335889543952E-06,,,,,,,,,,,,
,5,3.27742459596259E-06,,,,,,,,,,,,
,6,1.93855252693856E-06,,,,,,,,,,,,
,7,1.14675691456326E-06,,,,,,,,,,,,
,8,6.7826030373263E-07,,,,,,,,,,,,
,9,4.01145176479459E-07,,,,,,,,,,,,
,10,2.37246651104591E-07,,,,,,,,,,,,
,11,1.40313923544416E-07,,,,,,,,,,,,
,12,8.29865712736764E-08,,,,,,,,,,,,
,13,4.90820872448071E-08,,,,,,,,,,,,
,14,2.90299872047694E-08,,,,,,,,,,,,
,15,1.7170343002768E-08,,,,,,,,,,,,
,16,1.0155911926365E-08,,,,,,,,,,,,
,17,6.00711064362618E-09,,,,,,,,,,,,
,18,3.55319158169299E-09,,,,,,,,,,,,
,19,2.10173031308592E-09,,,,,,,,,,,,
,20,1.24319759395479E-09,,,,,,,,,,,,
,21,7.35371585164944E-10,,,,,,,,,,,,
,22,4.34986659994571E-10,,,,,,,,,,,,
,23,2.57306285124272E-10,,,,,,,,,,,,
,24,1.52202492306318E-10,,,,,,,,,,,,
,25,9.00325953783907E-11,,,,,,,,,,,,
0.43,0,0.0571246582236886,37: out,38: out,39: out,122: out,123: out,125: out,130: out,,,,,
,1,8.74309008099546E-05,39: out,,,,,,,,,,,
,2,0.000298118020601777,39: out,,,,,,,,,,,
,3,7.67451659990973E-06,39: out,,,,,,,,,,,
,4,4.40754422177711E-06,39: out,,,,,,,,,,,
,5,2.77656819044846E-06,39: out,,,,,,,,,,,
,6,1.70752046159691E-06,39: out,,,,,,,,,,,
,7,1.05220041578275E-06,39: out,,,,,,,,,,,
,8,6.47825248068646E-07,39: out,,,,,,,,,,,
,9,3.98788425834872E-07,39: out,,,,,,,,,,,
,10,2.45452212666474E-07,39: out,,,,,,,,,,,
,11,1.51064090911825E-07,39: out,,,,,,,,,,,
,12,9.29689435051485E-08,39: out,,,,,,,,,,,
,13,5.72141787006274E-08,39: out,,,,,,,,,,,
,14,3.52096505878078E-08,39: out,,,,,,,,,,,
,15,2.16677288615487E-08,39: out,,,,,,,,,,,
,16,1.3333959478385E-08,39: out,,,,,,,,,,,
,17,8.20539250840729E-09,39: out,,,,,,,,,,,
,18,5.0493260376031E-09,39: out,,,,,,,,,,,
,19,3.10714783250906E-09,39: out,,,,,,,,,,,
,20,1.91198665982937E-09,39: out,,,,,,,,,,,
,21,1.17652408552562E-09,39: out,,,,,,,,,,,
,22,7.2395456723213E-10,39: out,,,,,,,,,,,
,23,4.45471137225892E-10,39: out,,,,,,,,,,,
,24,2.74102449564477E-10,39: out,,,,,,,,,,,
,25,1.68664550693061E-10,39: out,,,,,,,,,,,
,26,1.03777640116306E-10,39: out,,,,,,,,,,,
,27,6.38547092852185E-11,39: out,,,,,,,,,,,
,,RedoAct,IN,8,OUT,82,,,,,,,,
0.43,0,0.000243838490443504,,,,,,,,,,,,
,1,2.46555366876169E-05,,,,,,,,,,,,
,2,5.44672078778737E-09,,,,,,,,,,,,
,3,1.15764862540328E-10,,,,,,,,,,,,
,4,2.8227979958601E-12,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,
0.43,0,2.74948335663421E-07,,,,,,,,,,,,
,1,4.21460868695833E-09,,,,,,,,,,,,
,2,6.01876200521352E-11,,,,,,,,,,,,
0.44,0,0.0754850907174319,37: out,38: 86-->85out,51: out,122: out,123: out,125: out,127: out,,,,,
,1,0.000313156746822537,,,,,,,,,,,,
,2,0.000399428038038208,,,,,,,,,,,,
,3,1.01117617607535E-06,,,,,,,,,,,,
,4,7.58443345428771E-07,,,,,,,,,,,,
,5,3.93877062153391E-07,,,,,,,,,,,,
,6,2.12239755373244E-07,,,,,,,,,,,,
,7,1.14124077395394E-07,,,,,,,,,,,,
,8,6.13754410116676E-08,,,,,,,,,,,,
,9,3.30077453753385E-08,,,,,,,,,,,,
,10,1.77517351783774E-08,,,,,,,,,,,,
,11,9.547021137383E-09,,,,,,,,,,,,
,12,5.13447454487167E-09,,,,,,,,,,,,
,13,2.76137411300415E-09,,,,,,,,,,,,
,14,1.48509037524097E-09,,,,,,,,,,,,
,15,7.98700777731882E-10,,,,,,,,,,,,
,16,4.29546113573248E-10,,,,,,,,,,,,
,17,2.31014313220521E-10,,,,,,,,,,,,
,18,1.24245402101475E-10,,,,,,,,,,,,
,19,6.68209145064446E-11,,,,,,,,,,,,
,,RedoAct,IN,OUT,,,,,,,,,,
0.44,0,3.81110515595773E-06,,,,,,,,,,,,
,1,4.12950770347567E-08,,,,,,,,,,,,
,2,3.39205382017129E-10,,,,,,,,,,,,
,3,6.80168790983268E-12,,,,,,,,,,,,
,,RedoPen,,,,,,,,,,,,
0.44,0,1.85730423470566E-06,,,,,,,,,,,,
,1,9.47992273383267E-08,,,,,,,,,,,,
,2,4.77547126579858E-10,,,,,,,,,,,,
,3,1.0840432627658E-11,,,,,,,,,,,,
0.45,0,0.0479895223353485,37: 90-->89,51: out,122: out,123: out,125: out,129: out,,,,,,
,1,9.50295439134601E-05,,,,,,,,,,,,
,2,3.85516463435311E-05,,,,,,,,,,,,
,3,2.73286286792582E-06,,,,,,,,,,,,
,4,1.52032031611422E-06,,,,,,,,,,,,
,5,8.59496344746666E-07,,,,,,,,,,,,
,6,4.85263998004981E-07,,,,,,,,,,,,
,7,2.74020901627214E-07,,,,,,,,,,,,
,8,1.54734488520421E-07,,,,,,,,,,,,
,9,8.73744829734101E-08,,,,,,,,,,,,
,10,4.9336733956327E-08,,,,,,,,,,,,
,11,2.78574538441744E-08,,,,,,,,,,,,
,12,1.57288284140261E-08,,,,,,,,,,,,
,13,8.88043290154653E-09,,,,,,,,,,,,
,14,5.01366462978206E-09,,,,,,,,,,,,
,15,2.83047235087473E-09,,,,,,,,,,,,
,16,1.59788843488082E-09,,,,,,,,,,,,
,17,9.02031023045593E-10,,,,,,,,,,,,
