time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,92,2,2,0,92
0.07,154,2,2,0,154
0.08,366,4,2,1,192
0.09,860,4,4,0,860
0.09999999999999999,411,4,4,0,411
0.10999999999999999,323,4,4,0,323
0.11999999999999998,351,4,4,0,351
0.12999999999999998,602,5,4,1,172
0.13999999999999999,377,5,5,0,377
0.15,199,5,5,0,199
0.16,742,5,5,0,742
0.17,12190,6,5,6,706
0.18000000000000002,1442,6,6,0,1442
0.19000000000000003,4593,7,6,1,2610
0.20000000000000004,1976,8,7,1,988
0.21000000000000005,1252,10,8,1,626
0.22000000000000006,18518,11,9,2,531
0.23000000000000007,2267,11,11,0,2267
0.24000000000000007,7922,10,10,1,1561
0.25000000000000006,5958,10,8,2,695
0.26000000000000006,1212,10,10,0,1212
0.2700000000000001,1009,10,10,0,1009
