0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.060000000000000005,0
0.07,0
0.08,0
0.09,0
0.09999999999999999,0
0.10999999999999999,0
0.11999999999999998,0
0.12999999999999998,0
0.13999999999999999,0
0.15,0
0.16,0
0.17,0
0.18000000000000002,0
0.19000000000000003,0
0.20000000000000004,0
0.21000000000000005,0
0.22000000000000006,0
0.23000000000000007,0
0.24000000000000007,0
0.25000000000000006,0
0.26000000000000006,0
0.2700000000000001,0
0.2800000000000001,0
0.2900000000000001,0
0.3000000000000001,0
0.3100000000000001,0
0.3200000000000001,0
0.3300000000000001,0
0.34000000000000014,0
0.35000000000000014,0
0.36000000000000015,0
0.36062500000000014,4
0.36093750000000013,5
0.36109375000000016,6
0.3612500000000002,6
0.36126953125000016,9
0.36127197265625016,12
0.3612725830078127,14
0.36127288818359393,15
0.36127304077148453,16
0.36127307891845717,18
0.3612730979919435,19
0.3612731075286867,20
