time,nfev,m,|dmdu|,E_int
0.0,196,6.630587311518907e-08,1.965965709806265e-05,6.630587311518907e-08
0.02,301,7.086589353515824e-08,1.2988795485884743e-05,7.086589353515824e-08
0.04,325,9.802760269259876e-08,2.5602692262306144e-05,9.802760269259876e-08
0.06,349,4.7252115656640043e-08,2.298219105803347e-05,4.7252115656640043e-08
0.08,357,1.2079998704173805e-07,2.538036611809115e-05,1.2079998704173805e-07
0.1,318,7.761815869913445e-08,2.891306126080284e-05,7.761815869913445e-08
0.12000000000000001,374,3.74007576483473e-08,2.573812405530481e-05,3.74007576483473e-08
0.14,299,6.712548216594343e-08,2.6672843850787642e-05,6.712548216594343e-08
0.16,260,1.403245893407931e-07,2.3637382591617615e-05,1.403245893407931e-07
0.18,349,5.467168828451837e-08,2.1036450130376644e-05,5.467168828451837e-08
0.19999999999999998,304,1.0896546805982305e-07,1.609387987996236e-05,1.0896546805982305e-07
0.21999999999999997,257,1.0439455130405874e-07,2.2242278553318203e-05,1.0439455130405874e-07
0.23999999999999996,413,2.4585882128621465e-08,1.5238779155818522e-05,2.4585882128621465e-08
0.25999999999999995,366,4.883197916586675e-08,1.464814635961091e-05,4.883197916586675e-08
0.27999999999999997,319,1.098784251012919e-07,2.5619753897198375e-05,1.098784251012919e-07
0.3,326,5.164096736977981e-08,1.2389036738169777e-05,5.164096736977981e-08
0.32,341,7.897901089225359e-08,2.4099159248638826e-05,7.897901089225359e-08
0.34,286,6.672282852307435e-08,1.9897235961268973e-05,6.672282852307435e-08
0.36000000000000004,346,4.5500895741429116e-08,1.4186117706986627e-05,4.5500895741429116e-08
0.38000000000000006,345,6.321834245109886e-08,1.992604630913478e-05,6.321834245109886e-08
0.4000000000000001,350,6.676799389434759e-08,1.8876801998790245e-05,6.676799389434759e-08
0.4200000000000001,387,4.801247947493928e-08,1.976877970550706e-05,4.801247947493928e-08
0.4400000000000001,369,6.621009232854505e-08,2.2533463964914444e-05,6.621009232854505e-08
0.46000000000000013,350,5.43163468620931e-08,1.301110600432087e-05,5.43163468620931e-08
0.48000000000000015,360,2.1969685289415253e-08,1.1501529077330668e-05,2.1969685289415253e-08
0.5000000000000001,437,3.6909033560435535e-08,2.7184265227211087e-05,3.6909033560435535e-08
0.5200000000000001,313,8.14305704931797e-08,2.243211236534396e-05,8.14305704931797e-08
0.5400000000000001,318,4.987243781089068e-08,1.68770516949197e-05,4.987243781089068e-08
0.5600000000000002,447,1.7965983907703133e-08,7.42894953800455e-06,1.7965983907703133e-08
0.5800000000000002,339,1.217033266672495e-07,2.376522363045876e-05,1.217033266672495e-07
0.6000000000000002,318,7.033042780543165e-08,1.8042122508127243e-05,7.033042780543165e-08
0.6200000000000002,293,1.9774704472917634e-07,2.387393079846418e-05,1.9774704472917634e-07
0.6400000000000002,307,4.923026324027629e-08,2.107823031080264e-05,4.923026324027629e-08
0.6600000000000003,406,3.80345089023119e-08,2.5082366829156357e-05,3.80345089023119e-08
0.6800000000000003,304,6.401078218888883e-08,2.0742635823718012e-05,6.401078218888883e-08
0.7000000000000003,398,2.8093972088982476e-08,2.224052139173534e-05,2.8093972088982476e-08
0.7200000000000003,347,3.727230595310937e-08,2.0540039683007846e-05,3.727230595310937e-08
0.7400000000000003,395,6.261456656686275e-08,2.343997445645753e-05,6.261456656686275e-08
0.7600000000000003,308,5.5335077258256276e-08,2.1503602637244707e-05,5.5335077258256276e-08
0.7800000000000004,349,6.289440273464279e-08,2.8106933893974816e-05,6.289440273464279e-08
0.8000000000000004,346,6.036999963252686e-08,2.2355421226872466e-05,6.036999963252686e-08
0.8200000000000004,387,2.0271562242479825e-08,1.4369398132187036e-05,2.0271562242479825e-08
0.8400000000000004,406,2.515217681546425e-08,1.6886311479426504e-05,2.515217681546425e-08
0.8600000000000004,326,9.434247126523259e-08,1.8809917566856255e-05,9.434247126523259e-08
0.8800000000000004,336,4.804892807138438e-08,1.3716246434371565e-05,4.804892807138438e-08
0.9000000000000005,446,1.5272264151218305e-08,1.8486519889348276e-05,1.5272264151218305e-08
0.9200000000000005,382,3.658250921529396e-08,1.9580716481689478e-05,3.658250921529396e-08
0.9400000000000005,313,4.4083143655596395e-08,2.5947097791676128e-05,4.4083143655596395e-08
0.9600000000000005,382,2.437380827775821e-08,1.8786633953141125e-05,2.437380827775821e-08
0.9800000000000005,343,4.976526718119156e-08,1.7971440440254988e-05,4.976526718119156e-08
