loss,mae,val_loss,val_mae
0.04388923570513725,0.13822035491466522,0.006626115646213293,0.06417256593704224
0.004974168259650469,0.054900068789720535,0.00400526775047183,0.04969128221273422
0.0036915214732289314,0.04690452292561531,0.0029124580323696136,0.041378650814294815
0.0030352119356393814,0.04246196895837784,0.0022923918440937996,0.036557454615831375
0.0025612779427319765,0.03883972764015198,0.002273113699629903,0.03656313195824623
0.002368819434195757,0.03733883425593376,0.00210034498013556,0.03522688150405884
0.002190528903156519,0.03572680801153183,0.001835228642448783,0.03288331627845764
0.002031265990808606,0.03433022275567055,0.0016123412642627954,0.03040134906768799
0.0019399161683395505,0.03361791744828224,0.0018929244251921773,0.03317816182971001
0.0018982414621859789,0.03339572250843048,0.002072238828986883,0.035738568753004074
