0.0,1.340124438836041e-07,-1.6749980129351956e-05,0.0,-1.0299378724674141e-08,-8.250076934851784e-08,0.0,-3.8799455051459473e-08,-1.0841202803726829e-07,0.0,-3.389997165437215e-08,-8.302598525442711e-08,0.0,-5.0993144325772245e-08,-3.525202829892507e-08,0.0,-5.1050812579491435e-08,4.2715424469778527e-08,0.0,-3.3794227427564346e-08,8.71498373932806e-08,0.0,-3.888253360182503e-08,1.0036668177508477e-07,0.0,-1.0286845241908016e-08,8.03232475539435e-08,0.0,1.3399392472346272e-07,1.6748615749099007e-05,0.0
0.01,4.0268764244256e-08,-7.174778545772392e-06,0.0,-1.754450326250557e-08,1.002641919083496e-09,0.0,1.2176327687402744e-08,2.7418218717518815e-10,0.0,-3.0064846134852246e-08,-5.007099400890928e-09,0.0,-3.312969677166315e-09,-1.0927319956638026e-08,0.0,-9.245219591339475e-09,-1.523933450010693e-08,0.0,-2.50619197507694e-08,-1.546269826451325e-08,0.0,8.346043076420071e-09,-1.1320505837131506e-08,0.0,-1.5650571863203472e-08,-6.266724293749587e-09,0.0,4.008889527175767e-08,7.237725403919164e-06,0.0
0.02,5.734293677920406e-08,-9.404033417416619e-06,0.0,-9.59091469022978e-09,6.667714939930292e-09,0.0,-8.955698755777827e-09,-7.312046601806521e-09,0.0,-1.9569415655129128e-08,-3.881223295804494e-09,0.0,-2.1182542610414927e-08,3.1748627619566854e-08,0.0,-1.3478880480928497e-08,3.646264542797389e-08,0.0,-2.6021176842049646e-08,9.795579311938993e-09,0.0,-3.953610973445903e-09,1.5027853418677365e-08,0.0,-1.188221426372831e-08,2.8960924003276515e-08,0.0,5.729151749249995e-08,9.286563342592866e-06,0.0
0.03,6.710182152741764e-08,-1.0710571207339072e-05,0.0,-2.6002779043731957e-09,6.03888593347989e-08,0.0,-2.544238551082561e-08,1.790801685557838e-08,0.0,-1.1034333742555237e-08,-1.1759547333373049e-08,0.0,-2.9390478258973442e-08,2.8664270616804758e-08,0.0,-2.4002010185079692e-08,2.2843368943608044e-09,0.0,-1.6001294077113638e-08,-7.431080334750859e-08,0.0,-2.230605819454116e-08,-4.9644713191242473e-08,0.0,-3.960594661551222e-09,1.457622981466093e-08,0.0,6.763561100759556e-08,1.0722464557694993e-05,0.0
0.04,6.091480856845518e-08,-9.832407325259407e-06,0.0,-8.40958918085989e-09,-2.450221911614266e-08,0.0,-1.1452628295304217e-08,-1.0265094500946657e-08,0.0,-2.0630114124156657e-08,1.2279711273753067e-08,0.0,-2.180691310944768e-08,4.364825602276107e-10,0.0,-1.5894334157101445e-08,4.3686691949853645e-09,0.0,-2.7159500278622094e-08,3.471298322730981e-08,0.0,-4.629376834484937e-09,2.715285110545189e-08,0.0,-1.281138916177816e-08,-2.9276914737372446e-09,0.0,6.18790365732999e-08,9.791151632988505e-06,0.0
0.05,9.332815307589372e-06,-0.00024427830802973974,-1.0371497461472645e-06,-5.902804032221186e-06,9.426771724610337e-06,3.5340660581545186e-07,2.2245470597073396e-07,-4.421792707877154e-07,2.4626144869729043e-07,-2.916213133554536e-07,-1.621188553873785e-06,2.0150947865032598e-07,-3.356023453151464e-06,9.966521221686179e-07,2.3477362284237396e-07,-3.3847129173536796e-06,-1.2333920305496312e-06,2.441275461167523e-07,-3.440624143472285e-07,1.5957458916674285e-06,1.947540575957554e-07,3.033663696382175e-07,7.951258147920648e-07,2.2312931441217307e-07,-5.803723746356198e-06,-8.575070087480502e-06,3.9046840466060847e-07,9.224311493586887e-06,0.00024333584241919293,-1.051280732643467e-06
0.060000000000000005,2.406146552471968e-06,-0.00016249429300119097,1.4725300864656885e-06,-4.880066314311112e-09,-3.2418194918868576e-12,5.005880029915616e-10,1.7981058023006453e-09,-3.964774704834535e-10,-2.0623228482432107e-11,-6.5548412717705745e-09,2.8452697506007804e-10,7.440020598157765e-10,2.2050236178235884e-07,-1.0355459329847519e-05,-2.115614242871393e-06,-5.967762846828882e-06,-7.50483487361588e-06,-8.257618659929629e-07,4.8439934659995845e-09,-4.658943676813174e-10,4.743158427691283e-10,-5.829765867448864e-09,1.0375445375901057e-10,-5.798719895665474e-10,5.952902065881444e-09,5.658321685004554e-10,-2.1296800002270417e-10,3.345783604693904e-06,0.0001803544987047147,1.4679405797111628e-06
0.07,2.276672704462544e-06,-0.0002705062728284018,5.413343336902171e-06,8.482787858975614e-10,-3.693189380075783e-10,-1.1256048298458008e-09,1.6303414334919425e-09,2.764048367899681e-10,-3.093057909288739e-10,-2.6418825963902603e-09,2.2745818152158231e-10,1.5170427567431458e-09,6.349839493442831e-06,-5.447729085602865e-05,-7.392949019733606e-06,-1.2548433137900005e-05,6.440832491112249e-05,-2.8385886701544243e-06,-1.407783068055354e-09,-4.945302839107213e-10,1.0809534100161678e-09,1.1524824358343286e-09,2.727042693767036e-10,-9.04476273286709e-11,-2.2127901838465695e-09,1.6182251415600146e-10,-6.935513463245135e-10,3.9245522931876976e-06,0.00026057516423272803,4.817815266413527e-06
0.08,1.5086022449136003e-06,-0.0004838173067409633,1.4499167154033097e-05,-2.240720591876094e-08,-1.3330363072118576e-08,1.2432851972903663e-08,3.224062086654356e-08,-1.2271720151938847e-08,-4.326332879796521e-09,3.5985345200098876e-08,-1.4336565573374802e-08,-1.1511319887989421e-08,1.7000778974706733e-05,-8.925185935443417e-05,-1.8466430128441656e-05,-2.3286088997142243e-05,0.0001477725350268398,-8.046380807862017e-06,-3.188503976027486e-08,1.0533081830788743e-09,-7.392098165390015e-10,-2.8094507105561772e-08,1.1706965621525664e-10,3.451115401910214e-09,-3.06398097891976e-08,8.327297499558656e-11,7.878604611794382e-09,4.821508374029063e-06,0.0004253353160665408,1.200645807286829e-05
0.09,-1.491131783287128e-07,-0.0007568222370870201,2.9403093955500548e-05,-2.048134980529154e-09,-1.586161365012967e-10,1.8505538754479654e-10,-2.671130605562601e-09,3.5650019178032344e-09,1.8335513137765535e-10,-2.3541599620080516e-09,2.1545873982523056e-10,2.979779538755554e-10,2.705101152609853e-05,-6.0068237000444045e-05,-3.4759372189784015e-05,-3.2175337064916854e-05,0.0001593816427685942,-1.911259319101466e-05,8.555420545617836e-10,-1.215461858548525e-09,-1.111449536515119e-09,-2.2300287942033267e-09,1.0372929738463113e-09,2.973663691079444e-10,-1.709689383330918e-10,5.177078301644988e-10,9.867777076277015e-10,5.2820575983731124e-06,0.0006575048699354034,2.4468032342285107e-05
