0.01,0,1.813712702250126e-18
0.02,0,3.3411834271553864e-18,1: None-->5out,5: None-->13out,8: None-->5out,9: None-->5out,16: None-->13out,17: None-->13out,24: None-->5out,25: None-->9out,26: None-->9out,27: None-->9out
0.03,0,9.216064396635413e-18,1: None-->5out,5: None-->13out,8: None-->5out,9: None-->5out,16: None-->13out,17: None-->13out,24: None-->5out,25: None-->9out,26: None-->9out,27: None-->9out
0.04,0,7.094371771280135e-18,1: None-->5out,5: None-->13out,8: None-->5out,9: None-->5out,16: None-->13out,17: None-->13out,24: None-->5out,25: None-->9out,26: None-->9out,27: None-->9out
0.05,0,0.0020509311118242397,1: None-->5,5: None-->13,8: None-->5out,9: None-->5out,16: None-->13out,17: None-->13out,24: None-->5,25: None-->9,26: None-->9,27: None-->9
,1,1.1094183855041136e-06,8: None-->5out,9: None-->5out,16: None-->13out,17: None-->13out
,2,1.3709398202723274e-11,8: None-->5out,9: None-->5out,16: None-->13out,17: None-->13out
0.060000000000000005,0,8.471062867251697e-06,8: None-->5out,9: None-->5out,16: None-->13out,17: None-->13out
,1,1.084209753360732e-10,8: None-->5out,9: None-->5out,16: None-->13out,17: None-->13out
,2,1.1231355926831297e-16,8: None-->5out,9: None-->5out,16: None-->13out,17: None-->13out
0.07,0,8.756267061107126e-06,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
,1,1.1671067167001574e-10,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
,2,6.962432271183812e-17,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
0.08,0,9.05385190184524e-06,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
,1,1.2616240846536057e-10,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
,2,7.281054770863499e-17,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
0.09,0,9.364435653631018e-06,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
,1,1.3697826433561425e-10,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
,2,9.131119543375344e-17,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
0.09999999999999999,0,9.688672170977657e-06,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
,1,1.493976168002453e-10,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
,2,8.890932519087356e-17,8: None-->5out,9: None-->5out,10: None-->5out,16: None-->13out,17: None-->13out
,1,1.0340056396081622e-07,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,2,1.3530700155510528e-11,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
0.2900000000000001,0,0.00011082944438849618,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,1,9.211251449692338e-08,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,2,9.564688423278915e-12,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
0.3000000000000001,0,0.00012311530354763863,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,27: 13-->17
,1,8.789852636471864e-07,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,2,1.547556820628947e-10,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,3,9.024261580555403e-17,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
0.3100000000000001,0,0.0001227332412525525,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,1,2.4158622385706446e-07,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,2,2.6241299701826727e-11,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
0.3200000000000001,0,0.00010150696951908715,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,1,2.7467789839564906e-07,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,2,1.1751443827449783e-11,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
0.3300000000000001,0,9.10306463126626e-05,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,24: 9-->13
,1,1.7893275793936933e-07,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,2,4.542764841881618e-13,8: None-->9out,9: None-->9out,10: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
0.34000000000000014,0,9.837604969970385e-05,1: out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,1,2.1868957955533436e-06,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,2,3.675244118506973e-11,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
0.35000000000000014,0,7.113309967769996e-05,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,1,1.7777673300861975e-06,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
,2,3.384483898457181e-11,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out
0.36000000000000015,0,9.839222074431396e-05,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,26: out
,1,6.850911355877487e-06,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,26: None-->13out
,2,1.0565234837033844e-09,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,26: None-->13out
,3,4.218269760292715e-15,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,26: None-->13out
0.37000000000000016,0,0.00039425205621790234,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,24: out,25: out,26: None-->13out
,1,0.0001483516204175738,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
,2,2.908292053885675e-07,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
,3,4.103410151113213e-10,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
,4,6.416211845758377e-17,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17out,17: None-->17out,18: None-->17out,19: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
0.38000000000000017,0,0.005125306436137616,1: None-->9out,8: None-->9out,9: None-->9out,16: None-->17,17: None-->17out,18: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
,1,0.0006898195774846112,1: None-->9out,8: None-->9out,9: None-->9out,17: None-->17out,18: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
,2,9.247183548429483e-06,1: None-->9out,8: None-->9out,9: None-->9out,17: None-->17out,18: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
,3,2.4760653605991995e-08,1: None-->9out,8: None-->9out,9: None-->9out,17: None-->17out,18: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
,4,1.2989246396264818e-14,1: None-->9out,8: None-->9out,9: None-->9out,17: None-->17out,18: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
0.3900000000000002,0,5.8720358568239025e-05,1: None-->9out,8: None-->9out,9: None-->9out,17: None-->17out,18: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
,1,1.2009488639694807e-07,1: None-->9out,8: None-->9out,9: None-->9out,17: None-->17out,18: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
,2,8.474040921037866e-13,1: None-->9out,8: None-->9out,9: None-->9out,17: None-->17out,18: None-->17out,24: None-->13out,25: None-->13out,26: None-->13out
0.4000000000000002,0,6.265637042318048e-05,1: None-->9out,8: None-->9out,9: None-->13out,17: None-->17out,18: None-->17out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,1,1.1813614610620218e-07,1: None-->9out,8: None-->9out,9: None-->13out,17: None-->17out,18: None-->17out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,2,1.2038714369624285e-12,1: None-->9out,8: None-->9out,9: None-->13out,17: None-->17out,18: None-->17out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
0.4100000000000002,0,6.754943161687038e-05,1: None-->9out,8: None-->9out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,1,1.1168562793074035e-07,1: None-->9out,8: None-->9out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,2,1.6318449591812307e-12,1: None-->9out,8: None-->9out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
0.4200000000000002,0,7.311446507719094e-05,1: None-->9out,8: None-->9out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,1,9.999883657860554e-08,1: None-->9out,8: None-->9out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,2,1.777385180670543e-12,1: None-->9out,8: None-->9out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
0.4300000000000002,0,7.873040388683232e-05,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,1,8.651405096516624e-08,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,2,7.824125783775648e-13,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
0.4400000000000002,0,8.322138527092349e-05,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,1,1.0718577408292646e-07,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,2,5.626294840312342e-12,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->17out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
0.45000000000000023,0,8.45291900457588e-05,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,1,6.36865830196027e-07,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,2,8.141906620742021e-10,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,3,5.948271691962284e-16,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
0.46000000000000024,0,8.536106842599466e-05,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,1,2.449988157475352e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,2,1.2307157563802555e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,3,4.873899879420654e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,4,2.182415696498277e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,5,4.0178158756822284e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,6,1.2289475217310878e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,7,2.7694154468368932e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,8,1.6465139528246344e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,9,0.0007756463761554453,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,10,0.0009211942786749595,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,11,2.399417144516407e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,12,0.001249202389736512,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,13,0.0048947232073663464,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->13out
,14,0.0004752374043495013,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,15,0.00010272495522789711,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,16,2.9800199353532328e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,17,1.3468730445856748e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,18,2.159513911192045e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,19,1.6797491917491023e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,20,3.871346117943952e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,21,1.8877488222291634e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,22,9.693502559492968e-05,1: None-->9out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,23,2.1821834208298112e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,24,1.21522753873616e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,25,7.942730162432751e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,26,3.299015085180022e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,27,2.0551928555979323e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,28,1.6409156389722717e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,29,2.159369080685371e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,30,1.3225354900186462e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,31,5.297522115704013e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,32,1.4408667884936992e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,33,1.482988159675838e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
,34,3.148255457981764e-05,1: None-->13out,8: None-->13out,9: None-->13out,17: None-->21out,18: None-->21out,19: None-->21out,24: None-->13out,25: None-->13out,26: None-->17out
