0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,-0.00045883034247684584,0.0,-2.586820660318298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008593168217148062,-0.0009164325666375372,-0.0009866652753847127,-0.001176703193378703
0.060000000000000005,0.0,-0.001893336520499389,0.0,-0.0013594744944751581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003404690865485005,-0.0035378243513370933,-0.0036087662115089625,-0.003725041671367224
0.07,0.0,-0.0033511248568132146,0.0,-0.002733314332630462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005996315924550855,-0.006209695731519194,-0.006281068764729225,-0.006318515812176129
0.08,0.0,-0.004832632757469257,0.0,-0.004124204078322509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008635821767693397,-0.008934045117005018,-0.009005528332135304,-0.008958602949935335
0.09,0.0,-0.006338269802034224,0.0,-0.005532205781942444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011324904028891858,-0.011712973611183619,-0.011784197658042395,-0.011646830178730028
0.09999999999999999,0.0,-0.007868410765737632,0.0,-0.006957341123861322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014065326709987058,-0.014548691698416327,-0.014619232881573296,-0.0143847754288009
0.10999999999999999,0.0,-0.007817857108705084,0.0,-0.006519338553839936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01401981633899485,-0.014528506612170089,-0.014659711175362355,-0.014625523146877706
0.11999999999999998,0.0,-0.007752809866879318,0.0,-0.006068707003032241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013960891391120667,-0.014502309089492238,-0.014702391231774747,-0.014893007230118993
0.12999999999999998,0.0,-0.00769817699868014,0.0,-0.00559164242258119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013911952655292215,-0.014481914443587263,-0.01474889360262388,-0.015141808061575373
0.13999999999999999,0.0,-0.007699231852481114,0.0,-0.005068076484570219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013921943334089137,-0.014513765717134586,-0.014879523823376761,-0.015023560726553946
