time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,2,2,2,0,2
0.07,4,3,2,1,2
0.08,6,4,3,1,3
0.09,2,4,4,0,2
0.09999999999999999,2,4,4,0,2
0.10999999999999999,2,4,4,0,2
0.11999999999999998,4,6,4,1,2
0.12999999999999998,2,6,6,0,2
0.13999999999999999,4,7,6,1,2
0.15,6,8,7,1,3
0.16,2,8,8,0,2
0.17,2,8,8,0,2
0.18000000000000002,4,10,8,1,2
0.19000000000000003,2,10,10,0,2
0.20000000000000004,4,11,10,1,2
0.21000000000000005,6,12,11,1,3
0.22000000000000006,2,12,12,0,2
0.23000000000000007,2,12,12,0,2
0.24000000000000007,4,14,12,1,2
0.25000000000000006,2,14,14,0,2
0.26000000000000006,10,15,14,1,8
0.2700000000000001,14,16,15,1,12
0.2800000000000001,2,16,16,0,2
0.2900000000000001,7,16,16,0,7
0.3000000000000001,2,16,16,0,2
0.3100000000000001,2,16,16,0,2
0.3200000000000001,2,16,16,0,2
0.3300000000000001,2,16,16,0,2
0.34000000000000014,2,16,16,0,2
0.35000000000000014,7,16,16,0,7
0.36000000000000015,2,16,16,0,2
0.37000000000000016,2,16,16,0,2
0.38000000000000017,2,16,16,0,2
0.3900000000000002,2,16,16,0,2
0.4000000000000002,14,15,15,1,12
0.4100000000000002,8,15,15,0,8
0.4200000000000002,12,14,14,1,2
0.4300000000000002,7,14,14,0,7
0.4400000000000002,4,12,12,1,2
0.45000000000000023,2,12,12,0,2
0.46000000000000024,20,12,12,0,20
0.47000000000000025,4,11,11,1,2
0.48000000000000026,10,10,10,1,3
0.49000000000000027,2,10,10,0,2
0.5000000000000002,4,8,8,1,2
0.5100000000000002,7,8,8,0,7
0.5200000000000002,2,8,8,0,2
0.5300000000000002,13,7,7,1,6
0.5400000000000003,5,6,6,1,3
0.5500000000000003,2,6,6,0,2
0.5600000000000003,4,4,4,1,2
0.5700000000000003,2,4,4,0,2
0.5800000000000003,2,4,4,0,2
0.5900000000000003,2,4,4,0,2
0.6000000000000003,4,2,2,1,2
0.6100000000000003,3,2,2,0,3
0.6200000000000003,2,2,2,0,2
0.6300000000000003,3,0,0,1,2
0.6400000000000003,1,0,0,0,2
0.6500000000000004,1,0,0,0,2
0.6600000000000004,1,0,0,0,2
0.6700000000000004,1,0,0,0,2
0.6800000000000004,1,0,0,0,2
0.6900000000000004,1,0,0,0,2
0.7000000000000004,1,0,0,0,2
0.7100000000000004,1,0,0,0,2
0.7200000000000004,1,0,0,0,2
0.7300000000000004,1,0,0,0,2
0.7400000000000004,1,0,0,0,2
0.7500000000000004,1,0,0,0,2
0.7600000000000005,1,0,0,0,2
0.7700000000000005,1,0,0,0,2
0.7800000000000005,1,0,0,0,2
0.7900000000000005,1,0,0,0,2
0.8000000000000005,1,0,0,0,2
0.8100000000000005,1,0,0,0,2
0.8200000000000005,1,0,0,0,2
0.8300000000000005,1,0,0,0,2
0.8400000000000005,1,0,0,0,2
0.8500000000000005,1,0,0,0,2
0.8600000000000005,1,0,0,0,2
0.8700000000000006,1,0,0,0,2
0.8800000000000006,1,0,0,0,2
0.8900000000000006,1,0,0,0,2
0.9000000000000006,1,0,0,0,2
0.9100000000000006,1,0,0,0,2
0.9200000000000006,1,0,0,0,2
0.9300000000000006,1,0,0,0,2
0.9400000000000006,1,0,0,0,2
0.9500000000000006,1,0,0,0,2
0.9600000000000006,1,0,0,0,2
0.9700000000000006,1,0,0,0,2
0.9800000000000006,1,0,0,0,2
0.9900000000000007,1,0,0,0,2
