loss,mae,val_loss,val_mae
0.03451479598879814,0.11678249388933182,0.0037280370015650988,0.04680527374148369
0.003665998112410307,0.04669623449444771,0.00303738028742373,0.0420069620013237
0.002643582643941045,0.03949359059333801,0.0025598322972655296,0.039530739188194275
0.0022220532409846783,0.036249347031116486,0.002358300145715475,0.03800376504659653
0.001825406914576888,0.032829251140356064,0.001483552623540163,0.02992818132042885
0.0018850053893402219,0.0332975871860981,0.0016671433113515377,0.03162770718336105
0.0014409057330340147,0.029227452352643013,0.0010765213519334793,0.024724667891860008
0.001308558159507811,0.02787591889500618,0.0014758751494809985,0.029788758605718613
0.001287575694732368,0.02756303735077381,0.0012635232415050268,0.02797778695821762
0.0011480562388896942,0.026145122945308685,0.0007867210078984499,0.021247530356049538
