time,nfev,m,|dmdu|,E_int
0.0,258,6.192176343512123e-08,8.749646047013859e-05,6.192176343512123e-08
0.02,418,5.555227178412791e-08,1.222910161190833e-05,5.555227178412791e-08
0.04,303,1.3096124808961514e-07,0.00012911116162995484,1.3096124808961514e-07
0.06,375,6.721169791298891e-08,4.0234647526423555e-05,6.721169791298891e-08
0.08,276,2.2912447412221114e-07,0.00012894034090397293,2.2912447412221114e-07
0.1,360,7.879153709607283e-08,7.827913816917823e-05,7.879153709607283e-08
0.12000000000000001,289,1.5470192288578067e-07,0.00031542509071551,1.5470192288578067e-07
0.14,358,7.178605447615394e-08,2.4462631876437964e-05,7.178605447615394e-08
0.16,370,6.417884991633801e-08,0.00017079052764959699,6.417884991633801e-08
0.18,425,5.323403650869956e-08,3.661839432092984e-05,5.323403650869956e-08
0.19999999999999998,275,1.7614672495608256e-07,4.714746900195698e-05,1.7614672495608256e-07
0.21999999999999997,407,4.7669983968685745e-08,5.215731873249138e-05,4.7669983968685745e-08
0.23999999999999996,327,1.2594946043539562e-07,7.474953108642489e-05,1.2594946043539562e-07
0.25999999999999995,339,5.341923542470008e-08,3.441786787064668e-05,5.341923542470008e-08
0.27999999999999997,353,1.0560963283763302e-07,6.342383354988713e-05,1.0560963283763302e-07
0.3,370,4.8490710404732394e-08,2.457574653276245e-05,4.8490710404732394e-08
0.32,329,1.211695904467093e-07,0.00015516544327342157,1.211695904467093e-07
0.34,450,3.3995962040733864e-08,2.631197953101639e-05,3.3995962040733864e-08
0.36000000000000004,303,6.794444026054944e-08,2.1495359776634998e-05,6.794444026054944e-08
0.38000000000000006,382,5.092682536647568e-08,3.377797945466642e-05,5.092682536647568e-08
0.4000000000000001,366,8.259380215313449e-08,7.518566054772345e-05,8.259380215313449e-08
0.4200000000000001,395,4.053382465086847e-08,2.21602175630172e-05,4.053382465086847e-08
0.4400000000000001,317,1.0706447709497371e-07,6.363980454081433e-05,1.0706447709497371e-07
0.46000000000000013,342,9.076287837042838e-08,0.00011163373674403173,9.076287837042838e-08
0.48000000000000015,289,1.8228391255831755e-07,0.00010183511194917557,1.8228391255831755e-07
0.5000000000000001,310,1.1303061941034578e-07,5.178929413243301e-05,1.1303061941034578e-07
0.5200000000000001,346,1.2061424191422672e-07,0.0001714461557444643,1.2061424191422672e-07
0.5400000000000001,425,4.416869073459516e-08,1.7419629272180818e-05,4.416869073459516e-08
0.5600000000000002,352,9.478188055210711e-08,0.00018071437757328457,9.478188055210711e-08
0.5800000000000002,366,3.9613252299215043e-08,2.5144900587847002e-05,3.9613252299215043e-08
0.6000000000000002,324,1.3327802309629043e-07,6.532066219846935e-05,1.3327802309629043e-07
0.6200000000000002,394,3.875239521107729e-08,5.6071654838208315e-05,3.875239521107729e-08
0.6400000000000002,313,6.93596677185473e-08,8.910436263043109e-05,6.93596677185473e-08
0.6600000000000003,204,6.031264740697835e-07,0.00013289009916645644,6.031264740697835e-07
0.6800000000000003,381,9.849695815061109e-08,6.39207986034518e-05,9.849695815061109e-08
0.7000000000000003,326,1.3079106144051558e-07,0.0001062083749877455,1.3079106144051558e-07
0.7200000000000003,367,4.619551178250263e-08,2.384533957958972e-05,4.619551178250263e-08
0.7400000000000003,187,4.874739516915027e-07,0.00012126604761102682,4.874739516915027e-07
0.7600000000000003,424,4.538115755783378e-08,6.363064114539503e-05,4.538115755783378e-08
0.7800000000000004,213,3.671003082698839e-07,8.075846097377024e-05,3.671003082698839e-07
0.8000000000000004,394,4.404518064102551e-08,1.6419725373876494e-05,4.404518064102551e-08
0.8200000000000004,348,8.908566964660546e-08,4.713352633062372e-05,8.908566964660546e-08
0.8400000000000004,379,5.1302613094058064e-08,1.6907043268427452e-05,5.1302613094058064e-08
0.8600000000000004,324,1.3946998525942471e-07,0.0001182809224676073,1.3946998525942471e-07
0.8800000000000004,398,4.537828376853858e-08,3.1488377057609494e-05,4.537828376853858e-08
0.9000000000000005,257,3.09157735129455e-07,8.135255063057575e-05,3.09157735129455e-07
0.9200000000000005,325,8.916428706067656e-08,2.0065606210769857e-05,8.916428706067656e-08
0.9400000000000005,358,1.2886833582503583e-07,9.349820594359027e-05,1.2886833582503583e-07
0.9600000000000005,392,4.6537128974151334e-08,1.717725058110922e-05,4.6537128974151334e-08
0.9800000000000005,430,1.9050043836976816e-08,4.5162059577588325e-05,1.9050043836976816e-08
