time,nfev,m,|dmdu|,E_int
0.0,256,-0.00048562405255680216,2.92598749355094e-05,0.00020235537837722352
0.02,217,-0.001047226539116197,5.5987861801661864e-05,0.0005113257757873045
0.04,253,-0.001544072863193741,7.780374000749643e-05,0.0008794925915361571
0.06,321,-0.001933210718474511,6.751860684205248e-05,0.0012936837322928248
0.08,360,-0.002191425786337157,3.6770780278269685e-05,0.001745405004164615
0.1,443,-0.002303804400287654,2.9476918087360788e-05,0.0022301177962675703
0.12000000000000001,479,-0.0022597316666836077,3.413497787102909e-05,0.002743891139090895
0.14,241,-0.0020510521464550853,9.56202767988308e-05,0.003286646085600156
0.16,623,-0.0016721665672710276,9.012020282606436e-05,0.0038518964206883132
0.18,354,-0.0011173193745782637,2.7761743842323535e-05,0.004441983573969927
0.19999999999999998,407,-0.0003825493652627309,5.502694593113018e-05,0.005053520127841297
0.21999999999999997,432,0.0005353937437573971,7.222451335007946e-05,0.0056863246486366465
0.23999999999999996,195,0.001639991810960235,8.757730878308517e-05,0.0063385596355685
0.25999999999999995,569,0.00293329877642205,0.00010567826451654058,0.007010485786543404
0.27999999999999997,200,0.004418179483322547,5.936535600362997e-05,0.0077003174892247075
0.3,461,0.006096364429055387,8.405068764400605e-05,0.008408821346889162
0.32,501,0.007969626257047557,8.654135282153736e-05,0.009135122591393855
0.34,232,0.01003989461643352,3.392926489565642e-05,0.00987645792807811
0.36000000000000004,383,0.012308483213886667,1.9154716165067902e-05,0.010635047022963563
0.38000000000000006,516,0.01477629144603047,7.060251958608455e-05,0.011409851840745477
0.4000000000000001,174,0.017445298919446704,8.00549706821304e-05,0.012201147557282532
0.4200000000000001,340,0.020316350299344692,8.058800835180866e-05,0.013005994247268225
0.4400000000000001,428,0.023390251689956395,4.207255002084682e-05,0.01382635242312498
0.46000000000000013,239,0.026668425513138864,7.842919362037771e-05,0.014661669099249097
0.48000000000000015,667,0.03015095273036604,3.933958142450647e-05,0.015511154982714609
0.5000000000000001,199,0.03383959819908116,5.3679837700053854e-05,0.016374829015327247
0.5200000000000001,297,0.03773475556619839,3.7473775319564665e-05,0.01725277901927045
0.5400000000000001,680,0.04183695026589401,2.5446527098867598e-05,0.018144965916492048
0.5600000000000002,234,0.04614725745857409,4.5347366302779705e-05,0.019050084972672333
0.5800000000000002,545,0.05066595091729388,0.0001237700483401959,0.01996802750376492
0.6000000000000002,253,0.0553940453778313,4.53300295461671e-05,0.020900470301312587
0.6200000000000002,555,0.06033149269734327,5.927470688986741e-05,0.021845768644483645
0.6400000000000002,297,0.06547948628450728,7.887758811799389e-05,0.02280335888123327
0.6600000000000003,402,0.0708382760894457,5.8630472927539286e-05,0.023774136567454536
0.6800000000000003,443,0.07640790988299902,3.942403481698307e-05,0.024758561259158044
0.7000000000000003,169,0.08218961647454014,8.205246378195318e-05,0.025754860851353197
0.7200000000000003,275,0.08818365013582967,8.593987989312715e-05,0.026761841533009503
0.7400000000000003,615,0.09438952716407767,3.231257134279077e-05,0.027785058698653
0.7600000000000003,143,0.10080890807926647,2.7928730151317114e-05,0.02881770530518789
0.7800000000000004,313,0.10744167934603564,5.149044129954404e-05,0.029862834247431202
0.8000000000000004,472,0.11428805055207114,3.155472773490257e-05,0.030920480735608227
0.8200000000000004,264,0.12134877598454076,9.361118987721296e-05,0.03198818737558255
0.8400000000000004,599,0.12862309447208486,3.293232599406805e-05,0.03307103623679226
0.8600000000000004,166,0.13611275233358203,2.3311015284434035e-05,0.03416373392190563
0.8800000000000004,330,0.1438174729325002,1.7475486688757113e-05,0.03526807669111758
0.9000000000000005,576,0.1517371754894392,2.9528446766200077e-05,0.0363836019980863
0.9200000000000005,145,0.1598729126032816,4.8492348950271106e-05,0.037511297332525124
0.9400000000000005,457,0.16822431966571352,4.984842536562616e-05,0.03864996207225688
0.9600000000000005,219,0.1767923881119621,0.00012106534887001959,0.03979979848539617
0.9800000000000005,584,0.1855756846678807,7.226587391005908e-06,0.04096187327606532
