time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,7,2,2,0,7
0.07,15,2,2,2,5
0.08,10,4,2,1,5
0.09,11,4,4,0,11
0.09999999999999999,11,4,4,0,11
0.10999999999999999,11,4,4,0,11
0.11999999999999998,15,4,4,0,15
0.12999999999999998,26,6,4,1,16
0.13999999999999999,52,7,6,1,28
0.15,30,7,7,0,30
0.16,33,7,7,0,33
0.17,20,7,7,0,20
0.18000000000000002,85,8,7,1,36
0.19000000000000003,107,9,8,1,53
0.20000000000000004,138,10,9,1,73
0.21000000000000005,151,11,10,1,77
0.22000000000000006,118,11,11,0,118
0.23000000000000007,76,11,11,0,76
0.24000000000000007,81,11,11,0,81
0.25000000000000006,88,11,11,0,88
0.26000000000000006,338,13,12,2,137
0.2700000000000001,327,13,13,2,123
0.2800000000000001,131,13,13,0,131
0.2900000000000001,130,13,13,0,130
0.3000000000000001,294,12,12,1,155
0.3100000000000001,124,12,12,0,124
0.3200000000000001,256,13,12,1,125
0.3300000000000001,473,13,13,2,155
0.34000000000000014,296,15,13,1,152
0.35000000000000014,205,15,15,0,205
0.36000000000000015,397,16,15,1,184
0.37000000000000016,260,16,16,0,260
0.38000000000000017,141,16,16,0,141
0.3900000000000002,299,18,16,1,174
0.4000000000000002,412,19,17,1,200
0.4100000000000002,201,19,19,0,201
0.4200000000000002,239,19,19,0,239
0.4300000000000002,210,19,19,0,210
0.4400000000000002,252,19,19,0,252
0.45000000000000023,556,18,18,1,330
0.46000000000000024,412,18,17,1,218
0.47000000000000025,652,19,18,1,321
0.48000000000000026,2027,21,19,3,724
0.49000000000000027,810,20,20,1,232
0.5000000000000002,471,19,19,1,251
0.5100000000000002,428,18,18,1,218
0.5200000000000002,174,18,18,0,174
0.5300000000000002,700,18,17,2,238
0.5400000000000003,375,16,16,1,205
0.5500000000000003,167,16,16,0,167
0.5600000000000003,326,14,14,1,166
0.5700000000000003,572,14,14,2,229
0.5800000000000003,537,14,14,2,200
0.5900000000000003,435,15,14,1,213
0.6000000000000003,336,14,14,1,231
0.6100000000000003,392,13,13,1,231
0.6200000000000003,401,12,12,1,264
0.6300000000000003,393,11,11,1,215
0.6400000000000003,112,11,11,0,112
0.6500000000000004,126,11,11,0,126
0.6600000000000004,117,11,11,0,117
0.6700000000000004,271,9,9,1,119
0.6800000000000004,351,8,7,3,70
0.6900000000000004,219,7,7,1,122
0.7000000000000004,75,7,7,0,75
0.7100000000000004,51,7,7,0,51
0.7200000000000004,197,7,6,2,52
0.7300000000000004,173,6,6,1,89
0.7400000000000004,99,4,4,1,29
0.7500000000000004,49,4,3,2,11
0.7600000000000005,68,3,3,1,27
0.7700000000000005,17,3,3,0,17
0.7800000000000005,22,3,3,0,22
0.7900000000000005,15,3,3,0,15
0.8000000000000005,85,2,1,3,16
0.8100000000000005,19,0,0,2,3
0.8200000000000005,1,0,0,0,3
0.8300000000000005,1,0,0,0,3
0.8400000000000005,1,0,0,0,3
0.8500000000000005,1,0,0,0,3
0.8600000000000005,1,0,0,0,3
0.8700000000000006,1,0,0,0,3
0.8800000000000006,1,0,0,0,3
0.8900000000000006,1,0,0,0,3
0.9000000000000006,1,0,0,0,3
0.9100000000000006,1,0,0,0,3
0.9200000000000006,1,0,0,0,3
0.9300000000000006,1,0,0,0,3
0.9400000000000006,1,0,0,0,3
0.9500000000000006,1,0,0,0,3
0.9600000000000006,1,0,0,0,3
0.9700000000000006,1,0,0,0,3
0.9800000000000006,1,0,0,0,3
0.9900000000000007,1,0,0,0,3
