time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,13,2,2,0,13
0.07,12,2,2,0,12
0.08,18,4,2,1,13
0.09,20,4,4,0,20
0.09999999999999999,10,4,4,0,10
0.10999999999999999,9,4,4,0,9
0.11999999999999998,9,4,4,0,9
0.12999999999999998,20,5,4,1,10
0.13999999999999999,35,6,5,1,11
0.15,28,6,6,0,28
0.16,42,7,6,1,28
0.17,32,7,7,0,32
0.18000000000000002,48,8,7,1,32
0.19000000000000003,36,8,8,0,36
0.20000000000000004,54,9,8,1,36
0.21000000000000005,80,10,9,1,40
0.22000000000000006,111,10,10,0,111
0.23000000000000007,21,10,10,0,21
0.24000000000000007,44,11,10,1,22
0.25000000000000006,48,11,11,0,48
0.26000000000000006,119,12,11,1,71
0.2700000000000001,154,13,12,1,77
0.2800000000000001,166,14,13,1,83
0.2900000000000001,151,14,14,0,151
0.3000000000000001,30,14,14,0,30
0.3100000000000001,60,15,14,1,30
0.3200000000000001,158,16,15,1,63
0.3300000000000001,136,16,16,0,136
0.34000000000000014,34,16,16,0,34
0.35000000000000014,68,18,16,1,34
0.36000000000000015,152,18,18,0,152
0.37000000000000016,38,18,18,0,38
0.38000000000000017,76,19,18,1,38
0.3900000000000002,280,20,19,1,40
0.4000000000000002,169,20,20,0,169
0.4100000000000002,42,20,20,0,42
0.4200000000000002,42,20,20,0,42
0.4300000000000002,84,22,20,1,42
0.4400000000000002,281,22,22,0,281
0.45000000000000023,46,22,22,0,46
0.46000000000000024,185,22,21,1,44
0.47000000000000025,410,21,21,1,87
0.48000000000000026,4961,21,20,1,42
0.49000000000000027,261,19,19,1,40
0.5000000000000002,319,18,18,1,38
0.5100000000000002,114,18,18,0,114
0.5200000000000002,255,16,16,1,102
0.5300000000000002,102,16,16,0,102
0.5400000000000003,352,17,17,2,216
0.5500000000000003,338,16,15,1,159
0.5600000000000003,237,16,16,0,237
0.5700000000000003,195,14,14,1,91
0.5800000000000003,182,15,14,1,91
0.5900000000000003,260,16,15,1,130
0.6000000000000003,431,15,15,1,191
0.6100000000000003,312,14,14,1,120
0.6200000000000003,120,14,14,0,120
0.6300000000000003,310,12,12,1,158
0.6400000000000003,103,12,12,0,103
0.6500000000000004,26,12,12,0,26
0.6600000000000004,50,11,11,1,24
0.6700000000000004,94,10,10,1,22
0.6800000000000004,66,10,10,0,66
0.6900000000000004,243,8,8,1,54
0.7000000000000004,54,8,8,0,54
0.7100000000000004,17,8,8,0,17
0.7200000000000004,90,6,6,1,14
0.7300000000000004,42,6,6,0,42
0.7400000000000004,49,5,5,1,36
0.7500000000000004,66,4,4,1,30
0.7600000000000005,30,4,4,0,30
0.7700000000000005,9,4,4,0,9
0.7800000000000005,28,3,3,1,8
0.7900000000000005,22,2,2,1,5
0.8000000000000005,31,2,2,0,31
0.8100000000000005,6,0,0,1,5
0.8200000000000005,1,0,0,0,5
0.8300000000000005,1,0,0,0,5
0.8400000000000005,1,0,0,0,5
0.8500000000000005,1,0,0,0,5
0.8600000000000005,1,0,0,0,5
0.8700000000000006,1,0,0,0,5
0.8800000000000006,1,0,0,0,5
0.8900000000000006,1,0,0,0,5
0.9000000000000006,1,0,0,0,5
0.9100000000000006,1,0,0,0,5
0.9200000000000006,1,0,0,0,5
0.9300000000000006,1,0,0,0,5
0.9400000000000006,1,0,0,0,5
0.9500000000000006,1,0,0,0,5
0.9600000000000006,1,0,0,0,5
0.9700000000000006,1,0,0,0,5
0.9800000000000006,1,0,0,0,5
0.9900000000000007,1,0,0,0,5
