time,nfev,m,|dmdu|,E_int
0.0,15880,2.098085557760641e-10,5.229673702810368e-07,2.098085557760641e-10
0.02,15497,6.555944182821181e-10,2.590469372913348e-07,6.555944182821181e-10
0.04,15073,5.1859223000701624e-09,9.75756448707951e-07,5.1859223000701624e-09
0.06,15380,2.278437546794067e-09,6.300932318276325e-07,2.278437546794067e-09
0.08,15301,2.6928065054611234e-09,2.2047713855657396e-06,2.6928065054611234e-09
0.1,15658,5.99487886085995e-10,4.567573159272153e-07,5.99487886085995e-10
0.12000000000000001,15318,2.4657463452248693e-09,2.3710816835943408e-06,2.4657463452248693e-09
0.14,15511,9.390242048567352e-10,5.331210529505059e-07,9.390242048567352e-10
0.16,15282,3.635589552216598e-09,8.903461521318726e-07,3.635589552216598e-09
0.18,15343,1.3466965793910455e-09,5.604324308979344e-07,1.3466965793910455e-09
0.19999999999999998,15605,2.4890677148443972e-09,5.788647858668381e-07,2.4890677148443972e-09
0.21999999999999997,15521,1.886940911472569e-09,1.0580816284085493e-06,1.886940911472569e-09
0.23999999999999996,15635,2.3136533692847577e-09,1.0337377666144836e-06,2.3136533692847577e-09
0.25999999999999995,15487,4.211477694824002e-09,1.2448418150228397e-06,4.211477694824002e-09
0.27999999999999997,15412,2.9773940194875094e-09,1.3041410210289084e-06,2.9773940194875094e-09
0.3,15317,2.921317559714504e-09,2.6009597920452184e-06,2.921317559714504e-09
0.32,15458,2.1254278277541982e-09,1.2366520046144715e-06,2.1254278277541982e-09
0.34,15435,2.0453532872659527e-09,5.744092125401932e-07,2.0453532872659527e-09
0.36000000000000004,15202,4.0569705908002495e-09,1.5600796876090557e-06,4.0569705908002495e-09
0.38000000000000006,15593,3.1502862621940562e-09,8.969614030992716e-07,3.1502862621940562e-09
0.4000000000000001,15591,1.3184026632781852e-09,6.471291133456986e-07,1.3184026632781852e-09
0.4200000000000001,15478,8.310330193094024e-10,4.44130043988288e-07,8.310330193094024e-10
0.4400000000000001,15664,1.440889115086129e-09,8.397473838361983e-07,1.440889115086129e-09
0.46000000000000013,15377,2.0774299847578484e-09,1.081848816171629e-06,2.0774299847578484e-09
0.48000000000000015,15538,2.2118360958717476e-09,7.406496059815239e-07,2.2118360958717476e-09
0.5000000000000001,15669,2.8945711979774067e-09,9.632990623113593e-07,2.8945711979774067e-09
0.5200000000000001,15357,2.9660368224244756e-09,8.872568908618764e-07,2.9660368224244756e-09
0.5400000000000001,15603,1.2396116553367757e-09,7.133740031090824e-07,1.2396116553367757e-09
0.5600000000000002,15408,2.422181395207822e-09,9.73510217526936e-07,2.422181395207822e-09
0.5800000000000002,15399,1.419315632327316e-09,1.5941421338499677e-06,1.419315632327316e-09
0.6000000000000002,15631,1.684649766489661e-09,1.0840301014775044e-06,1.684649766489661e-09
0.6200000000000002,15511,4.349527592372292e-09,6.533330369659753e-06,4.349527592372292e-09
0.6400000000000002,15467,1.0832811716946235e-09,5.549967648452107e-07,1.0832811716946235e-09
0.6600000000000003,15218,9.782999358537485e-10,9.069274182993478e-06,9.782999358537485e-10
0.6800000000000003,15585,2.187947619771618e-09,7.840057477729297e-07,2.187947619771618e-09
0.7000000000000003,15971,5.159934434935008e-10,1.0696304190332977e-06,5.159934434935008e-10
0.7200000000000003,15575,4.999462593658268e-10,3.709466203785679e-07,4.999462593658268e-10
0.7400000000000003,15436,4.1723165365443176e-10,1.587875071888481e-07,4.1723165365443176e-10
0.7600000000000003,15407,3.5363973341401173e-09,9.268362427448814e-07,3.5363973341401173e-09
0.7800000000000004,15528,1.1275974356107308e-09,2.931869677958282e-07,1.1275974356107308e-09
0.8000000000000004,15313,3.4922299415415633e-09,9.490940874174077e-07,3.4922299415415633e-09
0.8200000000000004,15414,1.8355926452788306e-09,4.6675922672109485e-07,1.8355926452788306e-09
0.8400000000000004,15582,2.341946316793824e-09,5.479053975036611e-07,2.341946316793824e-09
0.8600000000000004,15501,1.389658626792831e-09,3.8346068608834683e-07,1.389658626792831e-09
0.8800000000000004,15381,2.8494032320264397e-09,4.739658099896253e-06,2.8494032320264397e-09
0.9000000000000005,15278,3.267204193040981e-09,1.2820378941907472e-06,3.267204193040981e-09
0.9200000000000005,15439,1.8309763007859244e-09,8.866053970259533e-07,1.8309763007859244e-09
0.9400000000000005,15557,2.159869270465724e-09,9.454731800330999e-07,2.159869270465724e-09
0.9600000000000005,15369,2.8830290457959954e-09,1.01958067767295e-06,2.8830290457959954e-09
0.9800000000000005,15378,2.264769642117223e-09,1.030944239748584e-06,2.264769642117223e-09
