0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.040000000000000056,1.2869070389868391e-17,0.04000000000000013,-7.874611857313665e-18,0.04000000000000001,1.5829433722260107e-17,0.04000000000000006,3.2069920795935963e-17,0.04000000000000005,2.2797400578699653e-17,0.04000000000000003,-1.2397247356874665e-18,0.04000000000000004,2.3106904990739818e-17,0.039999999999999994,4.041264070017452e-17,0.039999999999999925,2.2450014832740383e-17,0.04000000000000005,3.6880645358522887e-17,0.04000000000000006,2.9552264252732815e-17,0.040000000000000036,4.706486387752147e-17,0.04000000000000007,1.216495897870249e-17,0.04000000000000005,8.810618096088274e-18,0.04000000000000008,2.0773351794037655e-17,0.03999999999999996,1.1559138738464577e-17,0.04000000000000005,3.016764689553009e-17,0.03999999999999999,5.226553897905264e-17,0.040000000000000056,4.7372641075454207e-17,0.040000000000000056,4.1367497903664244e-17,0.040000000000000084,2.8700333813025245e-17
0.01,0.08,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.07999999999999996,-1.2033750035744506e-17,0.08000000000000004,2.405753293284866e-17,0.07999999999999999,1.8219414042880423e-17,0.08000000000000002,3.222886039216518e-17,0.08,-1.6773670526067479e-18,0.08000000000000002,3.2552206017395195e-17,0.08000000000000003,3.754605319239141e-17,0.08000000000000003,3.060996570227625e-17,0.07999999999999988,3.7613137611155295e-17,0.08,3.972862649380891e-17,0.07999999999999996,5.5471904981877246e-17,0.08000000000000002,3.1891653452610196e-17,0.08,4.337963687078087e-17,0.08000000000000004,5.873014266665914e-18,0.07999999999999996,1.0050509967495916e-17,0.07999999999999996,5.767118356492691e-17,0.07999999999999995,4.7771579474187226e-17,0.08000000000000003,5.487786324103129e-17,0.07999999999999997,3.259383917034641e-17,0.08,6.471932740316705e-17,0.08000000000000004,3.7369717773007114e-17
0.02,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.12000000000000005,5.370676250069423e-18,0.11999999999999994,5.525016938904639e-17,0.12000000000000006,2.293362236541668e-17,0.12,5.096976319420446e-17,0.12000000000000002,2.074788650654425e-17,0.12000000000000002,-5.082641664641654e-18,0.12000000000000004,1.957058501313644e-17,0.11999999999999998,1.6940860130920616e-17,0.12000000000000002,4.782279247561547e-17,0.12000000000000004,6.242081366909915e-17,0.12000000000000001,2.7389262357224432e-17,0.12000000000000004,4.494895294211617e-17,0.12000000000000005,2.6660690867590207e-18,0.12000000000000006,5.5216183006293724e-18,0.11999999999999994,3.27219445938462e-17,0.1200000000000001,4.46527616312578e-17,0.12,4.12142902070221e-17,0.12000000000000001,5.665201943907126e-17,0.12000000000000006,5.559943441827154e-17,0.12000000000000008,1.3471658383088661e-17,0.1200000000000001,-9.544537299900821e-18
0.03,0.16,0.0,0.16,0.0,0.16,0.0,0.16,0.0,0.16,0.0,0.16,0.0,0.16,0.0,0.16000000000000006,1.511855501725594e-17,0.1600000000000001,-2.262863562937254e-18,0.16,-1.782709551000515e-17,0.15999999999999998,-1.2650249523426125e-17,0.16000000000000006,-8.81162775969098e-18,0.16,1.2189285586651437e-17,0.16000000000000003,9.8935620622386e-18,0.16,5.112529879600239e-18,0.16,5.024539091239536e-18,0.16,2.3378135543185498e-17,0.15999999999999998,-6.214197064779315e-18,0.16000000000000003,1.9742946304660037e-17,0.16,1.4799474191476993e-17,0.16000000000000003,1.9907560704011428e-17,0.1599999999999999,1.3525462245865771e-17,0.15999999999999995,2.757422025359571e-17,0.15999999999999998,1.8376050515444906e-17,0.16,4.8270686716777644e-17,0.16000000000000003,3.227097010697018e-17,0.16000000000000003,2.2079348411558235e-18,0.16000000000000006,1.6943579170529306e-17
0.04,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,1.688310189568228e-17,0.1999999999999999,1.848365542260737e-17,0.2,2.8018220979444508e-18,0.19999999999999998,1.8628149692380936e-17,0.19999999999999996,-1.2021192430766341e-17,0.2,-2.4309953668977677e-19,0.20000000000000004,5.923454134525786e-18,0.19999999999999993,7.848770166290837e-18,0.19999999999999987,2.04916301621876e-17,0.19999999999999998,4.773320887909167e-18,0.2,2.805215494729989e-17,0.19999999999999996,1.7450365273927464e-17,0.2,2.4075083219058436e-17,0.20000000000000004,3.708561382868116e-17,0.19999999999999996,2.8170988717782765e-18,0.19999999999999993,4.147820009573415e-17,0.20000000000000004,2.7833128122174724e-17,0.19999999999999998,2.2572165322829783e-17,0.19999999999999998,2.931678161807445e-17,0.19999999999999998,2.970624956054307e-17,0.2,6.372313197781195e-17
0.05,0.24000000000000002,0.0,0.24000000000000002,0.0,0.24000000000000002,0.0,0.24000000000000002,0.0,0.24000000000000002,0.0,0.24000000000000002,0.0,0.24000000000000002,0.0,0.24007819957053825,8.093339560334534e-05,0.2400458950457635,4.4140539290673764e-05,0.23999228900090938,1.831634930886386e-05,0.23988136166115007,-6.41446031255234e-05,0.2397191718525802,-0.0003169358671132962,0.23970154453271614,-0.0007870121435037258,0.24010770632203932,-0.0013225288096466406,0.2401684076170433,0.00013150881442228681,0.24015717394443403,9.056696172174773e-05,0.24014376982900576,6.315572250571342e-05,0.24011046048408474,-4.584780198138104e-05,0.24002173653714665,-0.0004319976453639985,0.23983970585625983,-0.0015263357556141253,0.2402547477303744,-0.0030962492747199474,0.2402537819233739,0.00014603343479259595,0.24026831547996522,9.845272341507108e-05,0.24033803669685666,5.5840767274608195e-05,0.24050386600323792,-7.851029596339403e-05,0.24079183524688919,-0.0005249226857330489,0.24113073420225922,-0.0016779587243489615,0.24120007395666102,-0.005683245672386588
0.060000000000000005,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.27851049774079206,-0.0007744903678234786,0.27853960109051623,-0.00031738643352969805,0.27820399362989606,-0.0003321978707099645,0.27764190899538316,-0.0006366505098499217,0.2770419541245403,-0.0013507116809075947,0.2770952686502003,-0.002058641345311465,0.27787024515147135,-0.0016772270211745882,0.27746385347442015,-0.0010100500655563698,0.27739680725744054,-0.0004617505706632567,0.27704762576635794,-0.0003310309008763456,0.2763175241091913,-0.0007226543358564356,0.2751529284618186,-0.001860074836348852,0.2736024223566417,-0.004310353106637435,0.27460205884445654,-0.005299695005678201,0.27674517153327355,-0.0010381959512764688,0.2767174039045514,-0.00046287877386029617,0.2765502180072043,-0.00021575186624906562,0.2760743289430699,-0.0004837277203813539,0.27503682050533645,-0.0015659339820403987,0.27277571544804097,-0.0038057327780532282,0.26767464108106864,-0.012202830991125072
0.07,0.32,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.31767136894888937,-0.0012098034302876095,0.3177137934895031,-0.0004943536151820155,0.31718083347299075,-0.0005190936501767588,0.3162835957171505,-0.0010050325916706325,0.315315549867071,-0.002161159239738074,0.3154071844331595,-0.0033194935421738078,0.31666989041268767,-0.0027834793498367964,0.316037591006994,-0.0015756690703450913,0.31593060828028413,-0.000716728256422152,0.31538124273960044,-0.0005106371015699356,0.314231145463497,-0.0011325206117453544,0.312388972481971,-0.0029539723868209325,0.30989766475816627,-0.006961825846025785,0.31161324501561355,-0.00869710389767587,0.31491601231696686,-0.0016191386190149294,0.3148734523888533,-0.0007180683936138027,0.3146191880588996,-0.00033031032743343025,0.3138928160645797,-0.0007589206863860583,0.31230085419528575,-0.002500961784902937,0.3087895737683682,-0.006098001660201392,0.30058993845321097,-0.0199827478976247
0.08,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.35698386918217884,-0.0015611762845554598,0.3570318836112362,-0.0006345624902836463,0.3563239436040833,-0.00067061600112064,0.3551239313066757,-0.0013212103109311102,0.35381071993020835,-0.0028968882363545495,0.3539368163960014,-0.004510753233095459,0.3556798031614109,-0.003946655281642271,0.35487364415845013,-0.002028071974531159,0.35473101507266164,-0.0009139740501813868,0.3540118091545275,-0.0006458425133050757,0.3525036474933719,-0.0014740935791219302,0.3500738553357678,-0.00392788129872464,0.34672783988972017,-0.009462772362387465,0.34920149081884333,-0.0121161794330191,0.35342729568181896,-0.002082279317272204,0.3533745720565473,-0.0009141137657269437,0.3530600374782377,-0.0004118792423175728,0.352155463879629,-0.0009915564330122558,0.3501562042414583,-0.00335769654672172,0.3456647305622098,-0.008256915930304165,0.3346969764920435,-0.027650162579055688
0.09,0.39999999999999997,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0,0.39642150707749346,-0.0018432990678168531,0.39646913370831,-0.0007443894131656064,0.39560565827522765,-0.0007923331258751693,0.39413151955852727,-0.001591807146956565,0.39249443441526255,-0.00356328528981588,0.3926505606140555,-0.0056283934068608885,0.394859777647404,-0.005135000282671258,0.3939254373624521,-0.00238737928164229,0.39375101775837806,-0.0010637259161224814,0.39288739253436644,-0.0007440925821173994,0.3910730955587138,-0.001756465538051793,0.38813140139722974,-0.0047919858380726845,0.3840040395522426,-0.01180708348985852,0.38726438518575745,-0.015499714500110461,0.3922179778432196,-0.002448592324181314,0.3921587872775864,-0.001061441805502013,0.3918051118639894,-0.00046573139121715583,0.3907798737920715,-0.0011859211456036278,0.3884919935765389,-0.004138593143456875,0.38324248840507913,-0.010278658375374228,0.369766352925964,-0.03511785510644089
