time,nfev,m,|dmdu|,E_int
0.0,103,-0.0006056578562821408,6.590559468045544e-10,0.00020236262557136775
0.02,74,-0.001527260599245064,1.7262355734864099e-09,0.0005111377013926783
0.04,35,-0.0026241025805985403,2.8614214610069196e-10,0.0008795832729172875
0.06,95,-0.0038532587400591433,6.012653985655982e-10,0.0012935194072070417
0.08,59,-0.00519150640804639,9.572277012254123e-11,0.0017453168304925049
0.1,120,-0.006623889226157063,4.0032595934897137e-10,0.002230090452089129
0.12000000000000001,70,-0.008139821453147235,2.382101563082638e-09,0.0027444036905037456
0.14,70,-0.009731346393935998,3.8912102255803056e-09,0.0032856896777171073
0.16,73,-0.011392227422945666,1.74129357291247e-11,0.0038519495931357843
0.18,72,-0.013117422338254671,3.039934351186163e-10,0.004441578123677761
0.19999999999999998,181,-0.014902756168783352,1.3489556075531921e-08,0.005053255122175227
0.21999999999999997,459,-0.016744705846858225,1.3025446373637252e-07,0.005685874509964408
0.23999999999999996,1026,-0.018640252165532684,3.6124320430045296e-07,0.006338494854255018
0.25999999999999995,1170,-0.020586774349513483,2.3760858570814598e-07,0.007010305016220219
0.27999999999999997,1467,-0.022581972733282284,6.22148329668121e-08,0.00770059859142731
0.3,1495,-0.024623810663777425,5.685841979123242e-08,0.008408754186595256
0.32,1377,-0.026710469939120796,1.3683423566262958e-07,0.009134221574871093
0.34,1254,-0.028840315987846345,4.254909625636228e-09,0.009876509647767791
0.36000000000000004,1055,-0.03101187022051552,3.580923940225195e-08,0.010635177335839399
0.38000000000000006,1109,-0.03322378783098857,6.0022277591131005e-09,0.011409826836446292
0.4000000000000001,874,-0.035474839666038586,2.0272030651074583e-09,0.012200096929569854
0.4200000000000001,660,-0.0377638973314179,3.081769031617418e-09,0.013005658597381401
0.4400000000000001,717,-0.04008992079112784,1.441176678445975e-08,0.013826210725956335
0.46000000000000013,813,-0.04245194797091645,1.700904124467125e-08,0.0146614767493764
0.48000000000000015,607,-0.04484908595438583,9.163371468066396e-09,0.015511201615100686
0.5000000000000001,485,-0.04728050350137429,5.529249295094801e-09,0.016375149579566744
0.5200000000000001,634,-0.049745424618620096,7.504687215842325e-09,0.017253101894293573
0.5400000000000001,641,-0.05224312299813462,8.913089705228492e-09,0.018144854818632077
0.5600000000000002,569,-0.05477291722077075,6.8046878281455236e-09,0.019050218375941272
0.5800000000000002,668,-0.057334166543665646,4.318907186222247e-09,0.019969014735641295
0.6000000000000002,636,-0.05992626721721037,1.6879871703180817e-08,0.020901077021503726
0.6200000000000002,526,-0.06254864923873693,2.6539921787715785e-09,0.021846248222363564
0.6400000000000002,474,-0.06520077347989803,4.263160211432851e-09,0.022804380246060522
0.6600000000000003,454,-0.06788212913508827,1.16239582954451e-08,0.023775333039128044
0.6800000000000003,452,-0.07059223144616854,2.521428753541906e-09,0.024758973817214314
0.7000000000000003,459,-0.07333061966636685,8.838494984861219e-10,0.02575517637852594
0.7200000000000003,350,-0.07609685523232093,2.315744484117314e-09,0.026763820466174836
0.7400000000000003,415,-0.0788905201180242,9.768703816075149e-08,0.02778479118740219
0.7600000000000003,333,-0.08171121534668768,5.009985487418819e-09,0.028817978603162913
0.7800000000000004,375,-0.08455855964446685,1.875018279477934e-08,0.029863277048917787
0.8000000000000004,516,-0.08743218821758256,1.0880297054855224e-07,0.030920584982178933
0.8200000000000004,740,-0.09033175163465273,1.2170135260983047e-07,0.03198980448556032
0.8400000000000004,659,-0.09325691481123169,1.5579447070604504e-07,0.03307084060225241
0.8600000000000004,473,-0.0962073560808881,1.0521302830057807e-07,0.03416359992883433
0.8800000000000004,576,-0.09918276634005598,6.647084893272876e-08,0.03526799475629826
0.9000000000000005,751,-0.10218284826416518,6.957748286770253e-08,0.03638393820386938
0.9200000000000005,469,-0.105207315582867,7.27486445817732e-08,0.037511343782137614
0.9400000000000005,1229,-0.1082558924332288,4.921587145638745e-08,0.03865012921467061
0.9600000000000005,437,-0.1113283126959055,5.5786797951456406e-08,0.039800211760117984
0.9800000000000005,428,-0.11442431948382988,4.418833829851612e-08,0.04096151117770251
