time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,18,2,2,0,18
0.07,14,2,2,0,14
0.08,25,4,2,1,13
0.09,29,4,4,0,29
0.09999999999999999,10,4,4,0,10
0.10999999999999999,10,4,4,0,10
0.11999999999999998,20,4,4,0,20
0.12999999999999998,42,5,4,1,20
0.13999999999999999,47,6,5,1,12
0.15,41,6,6,0,41
0.16,55,7,6,1,41
0.17,47,7,7,0,47
0.18000000000000002,63,8,7,1,47
0.19000000000000003,53,8,8,0,53
0.20000000000000004,71,9,8,1,53
0.21000000000000005,118,10,9,1,59
0.22000000000000006,153,10,10,0,153
0.23000000000000007,22,10,10,0,22
0.24000000000000007,89,11,10,1,45
0.25000000000000006,96,11,11,0,96
0.26000000000000006,95,12,11,1,71
0.2700000000000001,154,13,12,1,77
0.2800000000000001,166,14,13,1,83
0.2900000000000001,209,14,14,0,209
0.3000000000000001,30,14,14,0,30
0.3100000000000001,151,15,14,1,91
0.3200000000000001,189,16,15,1,94
0.3300000000000001,202,16,16,0,202
0.34000000000000014,34,16,16,0,34
0.35000000000000014,68,18,16,1,34
0.36000000000000015,227,18,18,0,227
0.37000000000000016,74,18,18,0,74
0.38000000000000017,150,19,18,1,112
0.3900000000000002,397,20,19,1,118
0.4000000000000002,251,20,20,0,251
0.4100000000000002,42,20,20,0,42
0.4200000000000002,42,20,20,0,42
0.4300000000000002,124,22,20,1,82
0.4400000000000002,326,22,22,0,326
0.45000000000000023,46,22,22,0,46
0.46000000000000024,413,22,21,1,86
0.47000000000000025,543,21,21,1,130
0.48000000000000026,434,21,20,1,83
0.49000000000000027,567,19,19,1,79
0.5000000000000002,434,18,18,1,75
0.5100000000000002,150,18,18,0,150
0.5200000000000002,362,16,16,1,134
0.5300000000000002,134,16,16,0,134
0.5400000000000003,419,17,17,2,251
0.5500000000000003,474,16,15,1,223
0.5600000000000003,169,16,16,0,169
0.5700000000000003,292,14,14,1,120
0.5800000000000003,240,15,14,1,120
0.5900000000000003,384,16,15,1,192
0.6000000000000003,625,16,16,0,625
0.6100000000000003,514,14,14,1,239
0.6200000000000003,238,14,14,0,238
0.6300000000000003,341,12,12,1,129
0.6400000000000003,103,12,12,0,103
0.6500000000000004,26,12,12,0,26
0.6600000000000004,50,11,11,1,24
0.6700000000000004,94,10,10,1,22
0.6800000000000004,66,10,10,0,66
0.6900000000000004,236,8,8,1,54
0.7000000000000004,54,8,8,0,54
0.7100000000000004,18,8,8,0,18
0.7200000000000004,123,6,6,1,14
0.7300000000000004,42,6,6,0,42
0.7400000000000004,65,5,5,1,36
0.7500000000000004,66,4,4,1,30
0.7600000000000005,30,4,4,0,30
0.7700000000000005,10,4,4,0,10
0.7800000000000005,44,3,3,1,22
0.7900000000000005,30,2,2,1,6
0.8000000000000005,36,2,2,0,36
0.8100000000000005,38,0,0,1,37
0.8200000000000005,1,0,0,0,37
0.8300000000000005,1,0,0,0,37
0.8400000000000005,1,0,0,0,37
0.8500000000000005,1,0,0,0,37
0.8600000000000005,1,0,0,0,37
0.8700000000000006,1,0,0,0,37
0.8800000000000006,1,0,0,0,37
0.8900000000000006,1,0,0,0,37
0.9000000000000006,1,0,0,0,37
0.9100000000000006,1,0,0,0,37
0.9200000000000006,1,0,0,0,37
0.9300000000000006,1,0,0,0,37
0.9400000000000006,1,0,0,0,37
0.9500000000000006,1,0,0,0,37
0.9600000000000006,1,0,0,0,37
0.9700000000000006,1,0,0,0,37
0.9800000000000006,1,0,0,0,37
0.9900000000000007,1,0,0,0,37
