loss,mae,val_loss,val_mae
0.052950430661439896,0.11650492250919342,0.004368044901639223,0.05162531137466431
0.0036385413259267807,0.04645644128322601,0.0025593333411961794,0.03888518363237381
0.0028601810336112976,0.04109307378530502,0.003647386562079191,0.04737991839647293
0.002496816450729966,0.038393422961235046,0.0015994134591892362,0.03053470328450203
0.0021520641166716814,0.035675257444381714,0.0015973524423316121,0.03067740425467491
0.0019034319557249546,0.03343220427632332,0.0015676228795200586,0.030780483037233353
0.00176989973988384,0.032154880464076996,0.0013566111447289586,0.028190717101097107
0.001610297942534089,0.030647994950413704,0.001876473193988204,0.03354325890541077
0.0015755011700093746,0.030277350917458534,0.001655382220633328,0.030818069353699684
0.0014217948773875833,0.02872222475707531,0.001266158651560545,0.02739039808511734
