accuracy,loss,mae,val_accuracy,val_loss,val_mae
0.0,0.08772575110197067,0.18614278733730316,0.0,0.012375231832265854,0.08592958748340607
0.0,0.009548272006213665,0.0751442164182663,0.0,0.007791014388203621,0.06928457319736481
0.0,0.0064347838051617146,0.061254408210515976,0.0,0.005437770858407021,0.055978670716285706
0.0,0.005203071981668472,0.05528523400425911,0.0,0.00478347996249795,0.05335959419608116
0.0,0.0046241628006100655,0.05196052044630051,0.0,0.004341470543295145,0.050631918013095856
0.0,0.004248388111591339,0.04979446902871132,0.0,0.003952262923121452,0.04843860864639282
0.0,0.004045426845550537,0.04866427928209305,0.0,0.004924427717924118,0.055768683552742004
0.0,0.00385492155328393,0.04733489081263542,0.0,0.00344660971313715,0.044538598507642746
0.0,0.00380716728977859,0.04706013202667236,0.0,0.0038457694463431835,0.04935445636510849
0.0,0.003680791473016143,0.04626999795436859,0.0,0.0034142935182899237,0.04472677409648895
0.0,0.003588322317227721,0.04565102607011795,0.0,0.0036066146567463875,0.045750755816698074
0.0,0.0035445448011159897,0.04539625719189644,0.0,0.0034340685233473778,0.045421894639730453
0.0,0.0035248554777354,0.045409753918647766,0.0,0.0032541933469474316,0.04368546977639198
0.0,0.003383641131222248,0.04438996687531471,0.0,0.0031884112395346165,0.043296296149492264
0.0,0.003397047519683838,0.04455849900841713,0.0,0.0034318158868700266,0.045218296349048615
0.0,0.0033765204716473818,0.04433971270918846,0.0,0.003637228859588504,0.04749097675085068
0.0,0.003321640193462372,0.04397038742899895,0.0,0.0031993291340768337,0.043688517063856125
0.0,0.0033234849106520414,0.043983906507492065,0.0,0.003170180134475231,0.043601494282484055
0.0,0.0032954050693660975,0.04378410801291466,0.0,0.0029766056686639786,0.04146915301680565
0.0,0.0033240141347050667,0.043967898935079575,0.0,0.0029402009677141905,0.04158205911517143
0.0,0.0032827670220285654,0.04370846599340439,0.0,0.003220346523448825,0.0440514013171196
0.0,0.0032695357222110033,0.043664172291755676,0.0,0.0032298669684678316,0.04409077763557434
0.0,0.0032909454312175512,0.043898094445466995,0.0,0.0031336816027760506,0.04320758208632469
0.0,0.0032558792736381292,0.043594397604465485,0.0,0.003348928177729249,0.044057101011276245
0.0,0.003260235069319606,0.043636422604322433,0.0,0.0030354205518960953,0.04240242764353752
0.0,0.003218206111341715,0.04338473454117775,0.0,0.002922475803643465,0.04128383845090866
0.0,0.003225851571187377,0.043442923575639725,0.0,0.0030949111096560955,0.042906977236270905
0.0,0.0031909295357763767,0.04321746900677681,0.0,0.0030006011947989464,0.04196922853589058
0.0,0.0031928543467074633,0.043157193809747696,0.0,0.003192275296896696,0.04421401768922806
0.0,0.003190667135640979,0.04327176883816719,0.0,0.0031476852018386126,0.04381352663040161
0.0,0.00317440670914948,0.04309838265180588,0.0,0.0036065815947949886,0.04681142047047615
0.0,0.0031528035178780556,0.04289635270833969,0.0,0.003362971590831876,0.04616038501262665
0.0,0.0031815783586353064,0.04314953088760376,0.0,0.0027853711508214474,0.04033093526959419
0.0,0.0031478931196033955,0.042937152087688446,0.0,0.0033056396059691906,0.04400889575481415
0.0,0.003172106109559536,0.04315876588225365,0.0,0.0031791748479008675,0.0429847426712513
0.0,0.0031385573092848063,0.042878277599811554,0.0,0.0027970620431005955,0.04021146520972252
0.0,0.0031389077194035053,0.04279419407248497,0.0,0.00294747157022357,0.04142275080084801
0.0,0.003173928475007415,0.04317837208509445,0.0,0.003484634216874838,0.046489451080560684
0.0,0.00311794551089406,0.04268859326839447,0.0,0.0031670229509472847,0.04291324317455292
0.0,0.003147779032588005,0.04288845136761665,0.0,0.0033127530477941036,0.044934432953596115
0.0,0.0031545141246169806,0.04297441616654396,0.0,0.00315551133826375,0.04356265813112259
0.0,0.003136151470243931,0.04284680634737015,0.0,0.0028003668412566185,0.0404176265001297
0.0,0.003129940712824464,0.0427560955286026,0.0,0.002799790585413575,0.04052799567580223
0.0,0.0031256596557796,0.04269324243068695,0.0,0.002958097495138645,0.04176367074251175
0.0,0.0031284033320844173,0.04273008555173874,0.0,0.002973182126879692,0.04131682962179184
0.0,0.0031232573091983795,0.04268020763993263,0.0,0.0030438359826803207,0.042853113263845444
0.0,0.003070731181651354,0.042228564620018005,0.0,0.0033967026975005865,0.044989198446273804
0.0,0.0030840022955089808,0.042376842349767685,0.0,0.002660854486748576,0.03910266235470772
0.0,0.003077545203268528,0.04234842583537102,0.0,0.002926414832472801,0.041714563965797424
0.0,0.0030466828029602766,0.04211289435625076,0.0,0.0027712027076631784,0.04021662101149559
