0.0,0.0,0.0,0.025000000000006923,0.0,0.0,0.024999999999999998,0.0,0.0,0.024999999999999998,0.0,0.0,0.024999999999999998,0.0,0.0,0.024999999999999998
0.01,0.0,0.0,0.05000000000000699,0.0,0.0,0.049999999999999996,0.0,0.0,0.049999999999999996,0.0,0.0,0.049999999999999996,0.0,0.0,0.049999999999999996
0.02,0.0,0.0,0.07500000000000703,0.0,0.0,0.07499999999999998,0.0,0.0,0.07499999999999998,0.0,0.0,0.07499999999999998,0.0,0.0,0.07499999999999998
0.03,0.0,0.0,0.10000000000000707,0.0,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999
0.04,0.0,0.0,0.1250000000000068,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125
0.05,0.0,0.0,0.15000000000000688,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.15
0.060000000000000005,0.0,0.0,0.17500000000000696,0.0,0.0,0.175,0.0,0.0,0.175,0.0,0.0,0.175,0.0,0.0,0.175
0.07,0.0,0.0,0.200000000000007,0.0,0.0,0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.0,0.19999999999999998
0.08,0.0,0.0,0.22500000000000706,0.0,0.0,0.22499999999999998,0.0,0.0,0.22499999999999998,0.0,0.0,0.22499999999999998,0.0,0.0,0.22499999999999998
0.09,0.0,0.0,0.2500000000000071,0.0,0.0,0.24999999999999997,0.0,0.0,0.24999999999999997,0.0,0.0,0.24999999999999997,0.0,0.0,0.24999999999999997
0.09999999999999999,0.0,0.0,0.2750000000000068,0.0,0.0,0.27499999999999997,0.0,0.0,0.27499999999999997,0.0,0.0,0.27499999999999997,0.0,0.0,0.27499999999999997
0.10999999999999999,0.0,0.0,0.3000000000000001,0.0,0.0,0.29999999999999993,0.0,0.0,0.29999999999999993,0.0,0.0,0.29999999999999993,0.0,0.0,0.29999999999999993
0.11999999999999998,5.9966358420063724e-05,5.9966358419606096e-05,0.3000234447379229,0.0,0.0,0.3249999999999999,0.0,0.0,0.3249999999999999,0.0,0.0,0.3249999999999999,0.0,0.0,0.3249999999999999
0.12999999999999998,0.00011993308355641575,0.0001199330835560137,0.3000461275079967,0.0,0.0,0.3499999999999999,0.0,0.0,0.3499999999999999,0.0,0.0,0.3499999999999999,0.0,0.0,0.3499999999999999
0.13999999999999999,0.0001799001294701884,0.00017990012946929649,0.3000680296659267,0.0,0.0,0.37499999999999994,0.0,0.0,0.37499999999999994,0.0,0.0,0.37499999999999994,0.0,0.0,0.37499999999999994
0.15,0.00023986744812787617,0.0002398674481265596,0.30008913251431674,0.0,0.0,0.39999999999999997,0.0,0.0,0.39999999999999997,0.0,0.0,0.39999999999999997,0.0,0.0,0.39999999999999997
0.16,0.0002998349894937245,0.00029983498949190667,0.3001094173499676,0.0,0.0,0.425,0.0,0.0,0.425,0.0,0.0,0.425,0.0,0.0,0.425
0.17,0.0003598027016408405,0.0003598027016390515,0.30012886551599444,0.0,0.0,0.45,0.0,0.0,0.45,0.0,0.0,0.45,0.0,0.0,0.45
0.18000000000000002,0.00041977053089219465,0.0004197705308903872,0.30014745845899615,0.0,0.0,0.47500000000000003,0.0,0.0,0.47500000000000003,0.0,0.0,0.47500000000000003,0.0,0.0,0.47500000000000003
0.19000000000000003,0.0004797384219889253,0.000479738421986292,0.30016517779149593,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
0.20000000000000004,0.0005397063182879695,0.0005397063182848087,0.30018200535985184,0.0,0.0,0.525,0.0,0.0,0.525,0.0,0.0,0.525,0.0,0.0,0.525
0.21000000000000005,0.0005996741619948344,0.0005996741619917162,0.3001979233178128,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.0,0.55
0.22000000000000006,8.543988393611647e-11,8.542569799745528e-11,0.3002129142114625,0.0,0.0,0.5750000000000001,0.0,0.0,0.5750000000000001,0.0,0.0,0.5750000000000001,0.0,0.0,0.5750000000000001
0.23000000000000007,5.9967540135469856e-05,5.996754012127028e-05,0.300226961036515,0.0,0.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.0,0.6000000000000001
0.24000000000000007,0.00011993497591916981,0.00011993497590498292,0.3002400473777322,0.0,0.0,0.625,0.0,0.0,0.625,0.0,0.0,0.625,0.0,0.0,0.625
0.25000000000000006,0.00017990233482516292,0.0001799023348101248,0.30025215747080286,0.0,0.0,0.65,0.0,0.0,0.65,0.0,0.0,0.65,0.0,0.0,0.65
0.26000000000000006,0.00023986955863767104,0.0002398695586220951,0.30026327631518646,0.0,0.0,0.675,0.0,0.0,0.675,0.0,0.0,0.675,0.0,0.0,0.675
0.2700000000000001,0.00029983658931478143,0.00029983658929919407,0.3002733897825001,0.0,0.0,0.7000000000000001,0.0,0.0,0.7000000000000001,0.0,0.0,0.7000000000000001,0.0,0.0,0.7000000000000001
0.2800000000000001,0.0003598033692833298,0.0003598033692678438,0.3002824847307281,0.0,0.0,0.7250000000000001,0.0,0.0,0.7250000000000001,0.0,0.0,0.7250000000000001,0.0,0.0,0.7250000000000001
0.2900000000000001,0.0004197698420633205,0.0004197698420473319,0.3002905491243268,0.0,0.0,0.7500000000000001,0.0,0.0,0.7500000000000001,0.0,0.0,0.7500000000000001,0.0,0.0,0.7500000000000001
0.3000000000000001,0.0004797359526435093,0.00047973595262661617,0.3002975721585728,0.0,0.0,0.7750000000000001,0.0,0.0,0.7750000000000001,0.0,0.0,0.7750000000000001,0.0,0.0,0.7750000000000001
0.3100000000000001,0.0005397016480222546,0.0005397016480053623,0.3003035443885598,0.0,0.0,0.8000000000000002,0.0,0.0,0.8000000000000002,0.0,0.0,0.8000000000000002,0.0,0.0,0.8000000000000002
0.3200000000000001,0.0005996668777546112,0.0005996668777376937,0.30030845786193705,0.0,0.0,0.8250000000000002,0.0,0.0,0.8250000000000002,0.0,0.0,0.8250000000000002,0.0,0.0,0.8250000000000002
0.3300000000000001,1.815080279916807e-10,1.8150799805873388e-10,0.30031230620043353,0.0,0.0,0.8500000000000002,0.0,0.0,0.8500000000000002,0.0,0.0,0.8500000000000002,0.0,0.0,0.8500000000000002
0.34000000000000014,5.9966487285997815e-05,5.996648728511808e-05,0.3003150849394429,0.0,0.0,0.8750000000000002,0.0,0.0,0.8750000000000002,0.0,0.0,0.8750000000000002,0.0,0.0,0.8750000000000002
0.35000000000000014,0.00011993237130345164,0.000119932371302569,0.3003167913865966,0.0,0.0,0.9000000000000002,0.0,0.0,0.9000000000000002,0.0,0.0,0.9000000000000002,0.0,0.0,0.9000000000000002
0.36000000000000015,0.0001798977888848616,0.00017989778888397807,0.3003174249346771,0.0,0.0,0.9250000000000003,0.0,0.0,0.9250000000000003,0.0,0.0,0.9250000000000003,0.0,0.0,0.9250000000000003
0.37000000000000016,0.00023986269957344765,0.00023986269957167807,0.3003169871593654,0.0,0.0,0.9500000000000003,0.0,0.0,0.9500000000000003,0.0,0.0,0.9500000000000003,0.0,0.0,0.9500000000000003
0.38000000000000017,0.0002998270677221236,0.0002998270677198738,0.3003154819547935,0.0,0.0,0.9750000000000003,0.0,0.0,0.9750000000000003,0.0,0.0,0.9750000000000003,0.0,0.0,0.9750000000000003
0.3900000000000002,0.00035979086308031265,0.0003597908630781081,0.3003129156650481,8.326672684688674e-16,0.0,0.9999999999999999,8.326672684688674e-16,0.0,0.9999999999999999,8.326672684688674e-16,0.0,0.9999999999999999,8.326672684688674e-16,0.0,0.9999999999999999
