4.3747870831856546e-18,0.0,-2.5257845001245344e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2628922500622682e-18,0.0,0.0,0.0,2.187393541592827e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.861103329988512e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3839095853170784e-19,0.0,0.0,0.0,0.0,0.0,0.0,-1.6919547926585411e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9305516649942557e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9074022199923393e-19,0.0,-1.4582623610618842e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.653632472061502e-18,1.3535638341268327e-18,0.0,0.0,7.291311805309429e-19,1.8490025830611194e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.291311805309421e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7211546111241522e-18,0.0,0.0,0.0,0.0,0.0,-5.861103329988512e-19,9.768505549980829e-20,0.0,0.0,9.768505549980847e-20,-3.6456559026547106e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2628922500622676e-18,-1.2890668817960303e-18,0.0,0.0,-3.6456559026547106e-19,1.3605773055620761e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.202566417187951e-18,0.0,3.2025664171879525e-18,0.0,2.1350442781253015e-18,0.0,2.1350442781253008e-18,0.0,0.0,1.458262361061885e-18,2.135044278125301e-18,-1.6012832085939753e-18,0.0,1.458262361061885e-18,-1.0675221390626502e-18,1.6012832085939755e-18,0.0,0.0,-1.6536324720615014e-18,2.864175458656244e-18,0.0,0.0,1.7966533195935933e-18,1.939674167125684e-18,-5.861103329988511e-19,1.6536324720615022e-18,1.4302084753209083e-19,0.0,1.601283208593976e-18,-7.291311805309422e-19,2.7211546111241522e-18,1.0675221390626506e-18,3.3839095853170774e-19,-1.7966533195935925e-18,1.4302084753209087e-19,0.0,-1.6012832085939757e-18,1.9537011099961702e-19,-7.291311805309422e-19,1.0675221390626512e-18,-1.6919547926585414e-19,-5.337610695313251e-19,-3.907402219992343e-19,6.052714932973707e-19,1.262892250062268e-18,9.768505549980848e-20,1.1652071945624595e-18,1.3867519372958394e-18,8.268162360307512e-19,-6.314461250311337e-19,1.6989682640937844e-18,5.337610695313256e-19,7.151042376604541e-20,7.151042376604544e-20,4.360760140315167e-19,1.7704786878598302e-18,-2.930551664994256e-19,1.0675221390626506e-18,-3.907402219992343e-19,6.05271493297371e-19,2.1873935415928273e-18,-2.617463173376307e-20,1.6274578403277387e-18,1.1390325628286964e-18,3.6456559026547115e-19,1.0936967707964136e-18,-2.6174631733762974e-20,1.458262361061885e-18,-2.6688053476566245e-19,-2.6688053476566264e-19,-2.6174631733762878e-20,1.8943383750934018e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4302084753209126e-19,-1.3152415135297937e-18,0.0,0.0,-1.3152415135297932e-18,3.0595455696558605e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.337610695313249e-19,1.4302084753209083e-19,1.4302084753209085e-19,9.245012915305597e-19,2.135044278125301e-18,0.0,0.0,0.0,1.9920234305932095e-18,-5.337610695313249e-19,-5.337610695313251e-19,9.245012915305597e-19,-3.9074022199923437e-19,0.0,0.0,1.9537011099961694e-19,2.1453127129813684e-19,1.2628922500622676e-18,0.0,-2.9305516649942494e-19,2.3565890208586812e-18,4.6225064576528e-19,-2.6688053476566264e-19,1.1913818262962225e-18,1.5297727848279304e-18,-5.337610695313252e-19,7.151042376604544e-20,-1.6919547926585411e-19,-2.930551664994256e-19,0.0,0.0,-3.9074022199923403e-19,1.3867519372958392e-18,-1.2628922500622672e-18,0.0,2.3565890208586812e-18,-1.5559474165616931e-18,2.0635338543592557e-18,9.960117152966051e-19,1.5297727848279304e-18,2.6688053476566264e-19,-1.9537011099961706e-19,-2.6688053476566264e-19,-2.9305516649942557e-19,1.6919547926585394e-19,0.0
2.756280122745582e-07,2.8852095827762185e-07,2.7562801226586885e-07,2.8852095827762175e-07,1.2816442550171174e-07,1.599040477718599e-08,1.2816442550355303e-07,1.5990404777186004e-08,2.465937096828921e-07,1.87505431375135e-07,1.669885440032763e-07,1.863295106705044e-07,2.465937096828921e-07,1.8750543137513497e-07,1.6698854400302963e-07,1.863295106757772e-07,3.152819154169921e-08,5.284332169334691e-08,5.939558161992217e-08,8.08472445201309e-08,3.1528191541699216e-08,5.284332169310007e-08,5.939558162084336e-08,8.084724451988423e-08,1.2202763430598463e-07,1.3300463664291852e-07,1.2949144435376768e-07,1.525155949314435e-07,1.425616040155862e-07,1.1267572962546772e-07,9.359653107536948e-08,8.362556856497404e-08,1.2202763430505874e-07,1.3300463664384358e-07,1.294914443547018e-07,1.525155949305152e-07,1.4256160401675042e-07,1.1267572962546774e-07,9.359653107536951e-08,8.36255685615381e-08,1.241576457038774e-07,1.4894607331948144e-07,1.6051553315788173e-07,1.3992377306404143e-07,1.3034191587436088e-07,1.3309062099876215e-07,1.307833313755011e-07,1.106590346919444e-07,1.3215154669225544e-07,1.2896466806811384e-07,1.132429491435468e-07,9.303292085623846e-08,1.2387676438307272e-07,1.0265058609449409e-07,9.506132339790183e-08,8.174432841483958e-08,1.241576457057196e-07,1.489460733188969e-07,1.6051553316007338e-07,1.3992377306300893e-07,1.3034191587503376e-07,1.330906210006102e-07,1.3078333137516473e-07,1.1065903469114037e-07,1.3215154669179338e-07,1.289646680677758e-07,1.1324294914308272e-07,9.303292085636281e-08,1.2387676438319708e-07,1.0265058609495467e-07,9.506132339618284e-08,8.174432841529992e-08
3.3079127068613006e-06,4.46845627672124e-06,3.3079127068608136e-06,4.468456276721239e-06,2.9303593329507663e-06,2.8726714347288002e-06,2.930359332950766e-06,2.872671434728357e-06,3.7265728474003784e-06,2.6075420835630053e-06,2.102275561824614e-06,2.2554993657942585e-06,3.7265728474003784e-06,2.6075420835658234e-06,2.1022755618263856e-06,2.2554993657942594e-06,2.5515367624179974e-06,1.9901586685023308e-06,1.6901994665966635e-06,1.9350904035352083e-06,2.5515367624154063e-06,1.990158668503248e-06,1.6901994665975814e-06,1.9350904035317803e-06,1.849056025311157e-06,2.018378639756157e-06,1.9961947085652068e-06,1.8667251840303135e-06,1.8833825581292455e-06,1.6568059589966691e-06,1.5957624616611276e-06,1.6990123228068395e-06,1.8490560253111565e-06,2.0183786397561566e-06,1.996194708564957e-06,1.866725184035327e-06,1.883382558130156e-06,1.6568059589964203e-06,1.5957624616620604e-06,1.6990123228068401e-06,1.781313893373323e-06,2.054373739372773e-06,2.145801988270112e-06,1.8531486348899158e-06,1.866192382306723e-06,1.8354077461185037e-06,1.8266505174770026e-06,1.603672080120455e-06,1.8742736204520227e-06,1.8188664991717573e-06,1.7629195734460338e-06,1.5450360870460421e-06,1.804971330924538e-06,1.8649460778782265e-06,1.9052419715132862e-06,1.657837616177667e-06,1.781313893375875e-06,2.0543737393729023e-06,2.1458019882710657e-06,1.8531486348883395e-06,1.8661923823076635e-06,1.8354077461195242e-06,1.8266505174766733e-06,1.6036720801204512e-06,1.8742736204524981e-06,1.81886649917289e-06,1.7629195734474245e-06,1.545036087045591e-06,1.8049713309215596e-06,1.8649460778765138e-06,1.9052419715126975e-06,1.6578376161782512e-06
9.683618075436037e-06,1.3604628860410184e-05,9.683618075442684e-06,1.360462886040107e-05,9.423702818044669e-06,1.047055124046641e-05,9.423702818044572e-06,1.0470551240466408e-05,1.1340118348927616e-05,7.840300576768417e-06,6.206523745236126e-06,6.606111968707879e-06,1.1340118348932864e-05,7.840300576768419e-06,6.206523745236138e-06,6.6061119687069485e-06,9.091919829291348e-06,6.724356638401054e-06,5.5573289818515105e-06,6.2458122686417795e-06,9.091919829291346e-06,6.724356638400368e-06,5.557328981850584e-06,6.245812268639535e-06,5.624656008838886e-06,6.1605728489261786e-06,6.13613229991563e-06,5.698899458785743e-06,5.587087791625313e-06,4.994638618511655e-06,4.914988843629887e-06,5.361419077213861e-06,5.624656008840988e-06,6.160572848925268e-06,6.1361322999190205e-06,5.698899458785741e-06,5.587087791623784e-06,4.994638618512838e-06,4.914988843627021e-06,5.361419077216895e-06,5.35589813057761e-06,6.138593513892028e-06,6.385541031394963e-06,5.503574561902235e-06,5.617929230252786e-06,5.482288845722952e-06,5.461712148469906e-06,4.823364558519622e-06,5.6308659753919176e-06,5.4501660649501605e-06,5.355569521185959e-06,4.740217573234513e-06,5.393996729277951e-06,5.789910171965888e-06,6.003215766761395e-06,5.232699260439535e-06,5.35589813057628e-06,6.138593513889213e-06,6.385541031397074e-06,5.503574561903625e-06,5.617929230250662e-06,5.482288845726101e-06,5.461712148470364e-06,4.823364558518375e-06,5.630865975390994e-06,5.450166064951908e-06,5.3555695211885325e-06,4.740217573233001e-06,5.3939967292780765e-06,5.789910171966698e-06,6.003215766763123e-06,5.232699260438382e-06
1.9396837407531564e-05,2.767556255702365e-05,1.9396837407530168e-05,2.7675562557016638e-05,1.964242481898878e-05,2.2774398107304568e-05,1.9642424818983857e-05,2.2774398107302315e-05,2.3114949937972876e-05,1.5909665579670706e-05,1.2479741136004007e-05,1.3226202841942722e-05,2.3114949937967533e-05,1.590966557967609e-05,1.2479741136006583e-05,1.3226202841945357e-05,1.966999005953849e-05,1.4280035022058247e-05,1.1670871903434463e-05,1.3021038821481589e-05,1.966999005954176e-05,1.4280035022058496e-05,1.1670871903434656e-05,1.3021038821475128e-05,1.1454107310913582e-05,1.2575739508309285e-05,1.2567708845776635e-05,1.1661885136970848e-05,1.1233376840489327e-05,1.0104805843421836e-05,1.0032000366903615e-05,1.1058234065506237e-05,1.1454107310919149e-05,1.2575739508311548e-05,1.2567708845775718e-05,1.1661885136971389e-05,1.123337684048869e-05,1.010480584342184e-05,1.0032000366903615e-05,1.10582340655069e-05,1.0828489979789813e-05,1.2377565859046382e-05,1.2863390189552144e-05,1.1074820275052785e-05,1.1375185282435616e-05,1.1047727371769056e-05,1.1006422355921754e-05,9.746925852839224e-06,1.1391699223934746e-05,1.0996865411076782e-05,1.086200883435548e-05,9.657197212562232e-06,1.0871586969387698e-05,1.185342749019759e-05,1.237676631755174e-05,1.0796081378770785e-05,1.0828489979787216e-05,1.2377565859042759e-05,1.2863390189551798e-05,1.1074820275053976e-05,1.1375185282435975e-05,1.104772737176811e-05,1.100642235592044e-05,9.746925852839222e-06,1.1391699223934871e-05,1.0996865411076647e-05,1.0862008834359402e-05,9.657197212561754e-06,1.0871586969388436e-05,1.185342749019725e-05,1.2376766317551971e-05,1.0796081378772993e-05
3.244004958872428e-05,4.665914361234791e-05,3.244004958872609e-05,4.665914361234739e-05,3.362136099543269e-05,3.974805662937721e-05,3.362136099543691e-05,3.9748056629385995e-05,3.908058641449831e-05,2.6841311885996083e-05,2.092278497129286e-05,2.2103350971638947e-05,3.908058641450014e-05,2.684131188599551e-05,2.0922784971295288e-05,2.210335097163961e-05,3.4303900650468756e-05,2.468357114735506e-05,2.004245246910993e-05,2.2269406981903158e-05,3.430390065046692e-05,2.4683571147353042e-05,2.0042452469114343e-05,2.226940698189733e-05,1.9344141488216674e-05,2.1281627961075366e-05,2.1311095650757707e-05,1.9770331269648027e-05,1.8801405795982295e-05,1.696525091822572e-05,1.692686453536347e-05,1.877646036408027e-05,1.9344141488217867e-05,2.1281627961075427e-05,2.1311095650756033e-05,1.977033126963911e-05,1.8801405795979225e-05,1.6965250918219454e-05,1.6926864535363614e-05,1.8776460364076773e-05,1.817902222206759e-05,2.0746109977701483e-05,2.1562150496315755e-05,1.8549974151477124e-05,1.9127284742018526e-05,1.850472222843441e-05,1.843006665967467e-05,1.6350758121606773e-05,1.9146294973642933e-05,1.8432011955134198e-05,1.8251872531951643e-05,1.627381620450738e-05,1.8217932112633117e-05,2.0030372036428485e-05,2.1012975638340077e-05,1.833738443514457e-05,1.8179022222065124e-05,2.074610997770604e-05,2.156215049631633e-05,1.8549974151475403e-05,1.9127284742020057e-05,1.8504722228430254e-05,1.843006665967549e-05,1.6350758121610073e-05,1.9146294973642567e-05,1.843201195513245e-05,1.8251872531950156e-05,1.6273816204509414e-05,1.821793211263406e-05,2.003037203643109e-05,2.10129756383406e-05,1.8337384435150374e-05
4.8804055535718326e-05,7.053267606750711e-05,4.880405553572027e-05,7.053267606750708e-05,5.1395927339683794e-05,6.135452378156815e-05,5.139592733968179e-05,6.135452378157167e-05,5.9268492278665696e-05,4.0662835358447174e-05,3.153744402860343e-05,3.3224690655601793e-05,5.9268492278666936e-05,4.066283535844511e-05,3.153744402861033e-05,3.322469065559724e-05,5.3012705783267265e-05,3.796323138382124e-05,3.0685336180259305e-05,3.400019564346829e-05,5.301270578326774e-05,3.796323138382161e-05,3.068533618025922e-05,3.4000195643467836e-05,2.9303090359485885e-05,3.2297733834362084e-05,3.238838549115712e-05,3.0040824203163713e-05,2.8269791495027027e-05,2.5553207510069536e-05,2.557896259841714e-05,2.8502695588315167e-05,2.9303090359485885e-05,3.229773383436327e-05,3.2388385491152666e-05,3.004082420316988e-05,2.8269791495026773e-05,2.5553207510070742e-05,2.5578962598415993e-05,2.850269558831889e-05,2.738676373157365e-05,3.12178555052554e-05,3.246373486680461e-05,2.7911590646464488e-05,2.886324069825924e-05,2.7825251373737955e-05,2.7700733575264223e-05,2.4610457172379668e-05,2.888393158074718e-05,2.7727677448975146e-05,2.749358267531045e-05,2.456711090736727e-05,2.7412791441754792e-05,3.0294575596626052e-05,3.1898183553650685e-05,2.7845639542960703e-05,2.7386763731568905e-05,3.121785550526005e-05,3.246373486680493e-05,2.791159064646733e-05,2.8863240698259787e-05,2.7825251373737352e-05,2.7700733575262417e-05,2.4610457172374288e-05,2.888393158074885e-05,2.7727677448976643e-05,2.74935826753117e-05,2.456711090736815e-05,2.7412791441752305e-05,3.029457559662535e-05,3.189818355364953e-05,2.784563954296019e-05
