accuracy,loss,mae,val_accuracy,val_loss,val_mae
0.0,0.04722743108868599,0.11741193383932114,0.0,0.005374408792704344,0.05734135955572128
0.0,0.004021123982965946,0.04912932962179184,0.0,0.003227193607017398,0.04397905617952347
0.0,0.0031165783293545246,0.04317358508706093,0.0,0.0024529783986508846,0.038509614765644073
0.0,0.0026768518146127462,0.039870403707027435,0.0,0.0026284067425876856,0.0410965159535408
0.0,0.0023602808360010386,0.03743838891386986,0.0,0.0018932308303192258,0.03357813134789467
0.0,0.0021861561108380556,0.03601199388504028,0.0,0.0019469523103907704,0.033723268657922745
0.0,0.0020421710796654224,0.03467555716633797,0.0,0.0020158623810857534,0.035660743713378906
0.0,0.001836016308516264,0.03290171921253204,0.0,0.0017361089121550322,0.03147774934768677
0.0,0.0016498512122780085,0.030983908101916313,0.0,0.0014068197924643755,0.029007023200392723
0.0,0.0016175376949831843,0.030574442818760872,0.0,0.0011136939283460379,0.02485896833240986
0.0,0.0015894589014351368,0.03038555383682251,0.0,0.0013036159798502922,0.027607915922999382
0.0,0.0013921239878982306,0.028338206931948662,0.0,0.0011381088988855481,0.025145960971713066
0.0,0.0014044275740161538,0.02849937602877617,0.0,0.0009952235268428922,0.0235220305621624
0.0,0.0013410858809947968,0.02781796082854271,0.0,0.0010181099642068148,0.02393513359129429
0.0,0.0012615702580660582,0.02698761597275734,0.0,0.0014291602419689298,0.0296380203217268
0.0,0.0012892961967736483,0.027209483087062836,0.0,0.0010157907381653786,0.0238533653318882
0.0,0.001135292463004589,0.025441523641347885,0.0,0.0009830571943894029,0.023339422419667244
0.0,0.0012010864447802305,0.02619127556681633,0.0,0.0009748219163157046,0.023413244634866714
0.0,0.0011376823531463742,0.02537100575864315,0.0,0.001215798663906753,0.026219213381409645
0.0,0.001134786638431251,0.02541961520910263,0.0,0.0014013145118951797,0.0294719859957695
0.0,0.001083830837160349,0.02484584040939808,0.0,0.0012410320341587067,0.026631230488419533
0.0,0.001082215690985322,0.024885840713977814,0.0,0.0010907864198088646,0.02552727423608303
0.0,0.0010449521942064166,0.024425683543086052,0.0,0.0012626078678295016,0.027990588918328285
0.0,0.0010483402293175459,0.02441016584634781,0.0,0.0010500728385522962,0.024843581020832062
0.0,0.0010284950258210301,0.024132123216986656,0.0,0.0015007882611826062,0.031061271205544472
0.0,0.0009469504002481699,0.023063836619257927,0.0,0.001100551919080317,0.024922918528318405
0.0,0.0009709629230201244,0.02348259650170803,0.0,0.0008176575065590441,0.021357662975788116
0.0,0.000984108541160822,0.023609112948179245,0.0,0.0013060409110039473,0.02556140534579754
0.0,0.0009136180742643774,0.02275751531124115,0.0,0.0009004615130834281,0.022936150431632996
0.0,0.0009267880814149976,0.022828903049230576,0.0,0.0010478204349055886,0.025792447850108147
0.0,0.0009027966880239546,0.022651348263025284,0.0,0.0008438545628450811,0.02199970744550228
0.0,0.0009131999686360359,0.02253713272511959,0.0,0.0009112082771025598,0.023075059056282043
0.0,0.0008705165237188339,0.022201979532837868,0.0,0.0008359170169569552,0.022151881828904152
0.0,0.0008909428725019097,0.02237042598426342,0.0,0.0007671003695577383,0.021186569705605507
0.0,0.000903282081708312,0.02253061719238758,0.0,0.000695020891726017,0.01933637075126171
0.0,0.0008383379899896681,0.02168918028473854,0.0,0.0011573986848816276,0.02494092285633087
0.0,0.0008337473846040666,0.02159668691456318,0.0,0.0006932712276466191,0.019234828650951385
0.0,0.0008375854231417179,0.02162739634513855,0.0,0.0017127020983025432,0.032131653279066086
0.0,0.0008036789949983358,0.021233374252915382,0.0,0.0007100598304532468,0.01933584176003933
0.0,0.0007927477126941085,0.021005695685744286,0.0,0.001160909654572606,0.027299849316477776
0.0,0.0008231619140133262,0.021460633724927902,0.0,0.0007731335936114192,0.02145571820437908
0.0,0.0007767169736325741,0.02081606537103653,0.0,0.0007011205307208002,0.01955985464155674
0.0,0.0007332088425755501,0.020177168771624565,0.0,0.0008169737993739545,0.021419329568743706
0.0,0.0007902783108875155,0.021024109795689583,0.0,0.0006689604488201439,0.019561083987355232
0.0,0.0007294761599041522,0.02018127217888832,0.0,0.0005494988872669637,0.017042238265275955
0.0,0.0007159848464652896,0.01985534094274044,0.0,0.0007837110315449536,0.021647769957780838
0.0,0.000756636552978307,0.020587559789419174,0.0,0.0007477371254935861,0.020628219470381737
0.0,0.0007208137540146708,0.02007266692817211,0.0,0.0005258749006316066,0.01656500995159149
0.0,0.0006970603717491031,0.019614102318882942,0.0,0.0009162486530840397,0.022618038579821587
0.0,0.0007541380473412573,0.020462332293391228,0.0,0.000922171981073916,0.023141205310821533
