time,nfev,m,|dmdu|,E_int
0.0,196,8.789913201998124e-08,3.230592589471164e-05,8.789913201998124e-08
0.02,696,1.3765786357531148e-07,2.2923589014035297e-05,1.3765786357531148e-07
0.04,772,1.7470879481563833e-07,2.9632795108208027e-05,1.7470879481563833e-07
0.06,684,3.5726508083106734e-07,2.361120166933199e-05,3.5726508083106734e-07
0.08,745,2.3395594005547534e-07,2.894382623161484e-05,2.3395594005547534e-07
0.1,376,6.966803096642645e-07,3.2892088597675165e-05,6.966803096642645e-07
0.12000000000000001,758,1.3914272772766756e-07,2.065787683906543e-05,1.3914272772766756e-07
0.14,328,4.926418680812242e-07,3.483247221511497e-05,4.926418680812242e-07
0.16,871,1.267488423750816e-07,3.734660726556974e-05,1.267488423750816e-07
0.18,397,4.06914662940431e-07,3.0054592738985167e-05,4.06914662940431e-07
0.19999999999999998,814,1.815483526256158e-07,2.8952588131405353e-05,1.815483526256158e-07
0.21999999999999997,562,4.042526117333382e-07,3.135056470022852e-05,4.042526117333382e-07
0.23999999999999996,883,9.856692728146596e-08,2.408039715227528e-05,9.856692728146596e-08
0.25999999999999995,282,4.716580360619698e-07,2.9258684257445582e-05,4.716580360619698e-07
0.27999999999999997,938,9.899522578427752e-08,2.4276844072534238e-05,9.899522578427752e-08
0.3,301,4.638322428606586e-07,3.6796738624048146e-05,4.638322428606586e-07
0.32,857,1.2988894170164853e-07,1.5789812423777782e-05,1.2988894170164853e-07
0.34,438,4.223415840314832e-07,3.763059340802772e-05,4.223415840314832e-07
0.36000000000000004,784,1.563427207619617e-07,2.559767869692017e-05,1.563427207619617e-07
0.38000000000000006,370,5.128052712706181e-07,3.7160873963718984e-05,5.128052712706181e-07
0.4000000000000001,829,1.4208930662576485e-07,3.080859886294408e-05,1.4208930662576485e-07
0.4200000000000001,377,5.041407398842077e-07,2.9965964505374946e-05,5.041407398842077e-07
0.4400000000000001,855,1.459014459987968e-07,2.9137647163672873e-05,1.459014459987968e-07
0.46000000000000013,635,3.122698031060665e-07,3.331004248820809e-05,3.122698031060665e-07
0.48000000000000015,841,1.533536880813487e-07,3.557939401712818e-05,1.533536880813487e-07
0.5000000000000001,903,1.7275992224215208e-07,1.591945773668561e-05,1.7275992224215208e-07
0.5200000000000001,855,1.272130835932081e-07,2.0157102374086842e-05,1.272130835932081e-07
0.5400000000000001,415,4.629524922264792e-07,3.1180044350897354e-05,4.629524922264792e-07
0.5600000000000002,964,1.001243747393149e-07,2.7138217388468273e-05,1.001243747393149e-07
0.5800000000000002,388,3.8693582419464387e-07,4.325845876749869e-05,3.8693582419464387e-07
0.6000000000000002,856,8.372470520465898e-08,3.133339008388627e-05,8.372470520465898e-08
0.6200000000000002,468,3.250302023220396e-07,3.2046754134208807e-05,3.250302023220396e-07
0.6400000000000002,939,1.1567917011808782e-07,1.5670400786674987e-05,1.1567917011808782e-07
0.6600000000000003,369,4.4803438796459604e-07,3.453407752963283e-05,4.4803438796459604e-07
0.6800000000000003,846,1.1112590472258046e-07,2.956206245398984e-05,1.1112590472258046e-07
0.7000000000000003,471,3.298667524573176e-07,3.0211197460500478e-05,3.298667524573176e-07
0.7200000000000003,948,1.1617061293931381e-07,1.5150185079270483e-05,1.1617061293931381e-07
0.7400000000000003,424,4.1799401641714155e-07,3.7454173776896096e-05,4.1799401641714155e-07
0.7600000000000003,724,1.786498935865807e-07,2.837513763601192e-05,1.786498935865807e-07
0.7800000000000004,711,2.4792770163496755e-07,1.9880027702252577e-05,2.4792770163496755e-07
0.8000000000000004,964,7.134485530108031e-08,2.9367971321622836e-05,7.134485530108031e-08
0.8200000000000004,424,2.8825096329459446e-07,2.3928568541914982e-05,2.8825096329459446e-07
0.8400000000000004,644,3.91747184119883e-07,2.9557659488743507e-05,3.91747184119883e-07
0.8600000000000004,873,1.009214208704592e-07,2.325238588917288e-05,1.009214208704592e-07
0.8800000000000004,559,3.1806656010816563e-07,3.145154436448805e-05,3.1806656010816563e-07
0.9000000000000005,725,2.1595066404143987e-07,3.0583798563141694e-05,2.1595066404143987e-07
0.9200000000000005,776,2.397719448315079e-07,3.4241640506637264e-05,2.397719448315079e-07
0.9400000000000005,815,1.7168071371843599e-07,2.773987966170699e-05,1.7168071371843599e-07
0.9600000000000005,324,6.238604898685812e-07,3.835550374220854e-05,6.238604898685812e-07
0.9800000000000005,844,1.7269209321134763e-07,2.4265009729554336e-05,1.7269209321134763e-07
