loss,mae,val_loss,val_mae
0.10147646814584732,0.24316029250621796,0.01780875027179718,0.1076899841427803
0.013599219731986523,0.09225762635469437,0.010446957312524319,0.0803031176328659
0.009122873656451702,0.07487824559211731,0.007719321176409721,0.06958454102277756
0.0069896141067147255,0.06512866169214249,0.0060243429616093636,0.06059403717517853
0.005811253096908331,0.059346359223127365,0.005110519472509623,0.055923234671354294
0.00500448839738965,0.0550280399620533,0.004638106562197208,0.05267658084630966
0.0045030186884105206,0.05233953520655632,0.0044143847189843655,0.05164151266217232
0.004129285458475351,0.050031628459692,0.0038535124622285366,0.04885120689868927
0.0039274380542337894,0.04876668006181717,0.0038004321977496147,0.04855527728796005
0.0037235768977552652,0.04739578440785408,0.0033906283788383007,0.04545008763670921
