4.3747870831856546e-18,0.0,-2.5257845001245344e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2628922500622682e-18,0.0,0.0,0.0,2.187393541592827e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.861103329988512e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3839095853170784e-19,0.0,0.0,0.0,0.0,0.0,0.0,-1.6919547926585411e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9305516649942557e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9074022199923393e-19,0.0,-1.4582623610618842e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.653632472061502e-18,1.3535638341268327e-18,0.0,0.0,7.291311805309429e-19,1.8490025830611194e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.291311805309421e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7211546111241522e-18,0.0,0.0,0.0,0.0,0.0,-5.861103329988512e-19,9.768505549980829e-20,0.0,0.0,9.768505549980847e-20,-3.6456559026547106e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2628922500622676e-18,-1.2890668817960303e-18,0.0,0.0,-3.6456559026547106e-19,1.3605773055620761e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.202566417187951e-18,0.0,3.2025664171879525e-18,0.0,2.1350442781253015e-18,0.0,2.1350442781253008e-18,0.0,0.0,1.458262361061885e-18,2.135044278125301e-18,-1.6012832085939753e-18,0.0,1.458262361061885e-18,-1.0675221390626502e-18,1.6012832085939755e-18,0.0,0.0,-1.6536324720615014e-18,2.864175458656244e-18,0.0,0.0,1.7966533195935933e-18,1.939674167125684e-18,-5.861103329988511e-19,1.6536324720615022e-18,1.4302084753209083e-19,0.0,1.601283208593976e-18,-7.291311805309422e-19,2.7211546111241522e-18,1.0675221390626506e-18,3.3839095853170774e-19,-1.7966533195935925e-18,1.4302084753209087e-19,0.0,-1.6012832085939757e-18,1.9537011099961702e-19,-7.291311805309422e-19,1.0675221390626512e-18,-1.6919547926585414e-19,-5.337610695313251e-19,-3.907402219992343e-19,6.052714932973707e-19,1.262892250062268e-18,9.768505549980848e-20,1.1652071945624595e-18,1.3867519372958394e-18,8.268162360307512e-19,-6.314461250311337e-19,1.6989682640937844e-18,5.337610695313256e-19,7.151042376604541e-20,7.151042376604544e-20,4.360760140315167e-19,1.7704786878598302e-18,-2.930551664994256e-19,1.0675221390626506e-18,-3.907402219992343e-19,6.05271493297371e-19,2.1873935415928273e-18,-2.617463173376307e-20,1.6274578403277387e-18,1.1390325628286964e-18,3.6456559026547115e-19,1.0936967707964136e-18,-2.6174631733762974e-20,1.458262361061885e-18,-2.6688053476566245e-19,-2.6688053476566264e-19,-2.6174631733762878e-20,1.8943383750934018e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4302084753209126e-19,-1.3152415135297937e-18,0.0,0.0,-1.3152415135297932e-18,3.0595455696558605e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.337610695313249e-19,1.4302084753209083e-19,1.4302084753209085e-19,9.245012915305597e-19,2.135044278125301e-18,0.0,0.0,0.0,1.9920234305932095e-18,-5.337610695313249e-19,-5.337610695313251e-19,9.245012915305597e-19,-3.9074022199923437e-19,0.0,0.0,1.9537011099961694e-19,2.1453127129813684e-19,1.2628922500622676e-18,0.0,-2.9305516649942494e-19,2.3565890208586812e-18,4.6225064576528e-19,-2.6688053476566264e-19,1.1913818262962225e-18,1.5297727848279304e-18,-5.337610695313252e-19,7.151042376604544e-20,-1.6919547926585411e-19,-2.930551664994256e-19,0.0,0.0,-3.9074022199923403e-19,1.3867519372958392e-18,-1.2628922500622672e-18,0.0,2.3565890208586812e-18,-1.5559474165616931e-18,2.0635338543592557e-18,9.960117152966051e-19,1.5297727848279304e-18,2.6688053476566264e-19,-1.9537011099961706e-19,-2.6688053476566264e-19,-2.9305516649942557e-19,1.6919547926585394e-19,0.0
1.744304056126067e-18,0.0,2.2397428050603546e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796653319593593e-18,0.0,0.0,0.0,8.721520280630336e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99202343059321e-18,-7.291311805309421e-19,-1.4582623610618842e-18,3.90740221999234e-19,0.0,0.0,0.0,0.0,1.4302084753209126e-19,2.7211546111241522e-18,2.9165247221237696e-18,-7.8148044399846835e-19,0.0,0.0,0.0,-8.529908677645139e-19,0.0,0.0,0.0,9.768505549980847e-20,0.0,0.0,0.0,1.4582623610618846e-18,0.0,0.0,0.0,-3.9074022199923413e-19,0.0,0.0,0.0,9.960117152966051e-19,0.0,0.0,0.0,-3.6456559026547106e-19,0.0,0.0,0.0,-7.29131180530942e-19,0.0,0.0,0.0,1.9537011099961694e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.291311805309419e-19,1.9537011099961697e-19,0.0,0.0,2.721154611124152e-18,-7.291311805309421e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.768505549980847e-20,-2.617463173376306e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6456559026547096e-19,9.768505549980848e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.9074022199923393e-19,0.0,-1.4582623610618842e-18,0.0,0.0,0.0,0.0,-7.291311805309422e-19,0.0,0.0,0.0,2.7211546111241526e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.234926346752613e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9537011099961697e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.768505549980848e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6456559026547115e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.90740221999234e-19,0.0,-1.0469852693505225e-19,0.0,0.0,0.0,0.0,-7.291311805309422e-19,0.0,0.0,0.0,1.9537011099961702e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.291311805309421e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95370110999617e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3605773055620761e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6456559026547115e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
