time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,28,2,2,0,28
0.07,26,2,2,0,26
0.08,80,4,2,1,42
0.09,91,4,4,0,91
0.09999999999999999,84,4,4,0,84
0.10999999999999999,52,4,4,0,52
0.11999999999999998,84,4,4,0,84
0.12999999999999998,132,6,4,1,59
0.13999999999999999,171,6,6,0,171
0.15,330,7,6,1,191
0.16,232,7,7,0,232
0.17,182,7,7,0,182
0.18000000000000002,245,7,7,0,245
0.19000000000000003,208,7,7,0,208
0.20000000000000004,399,9,7,1,209
0.21000000000000005,364,9,9,0,364
0.22000000000000006,604,10,9,1,315
0.23000000000000007,830,11,10,1,421
0.24000000000000007,398,11,11,0,398
0.25000000000000006,363,11,11,0,363
0.26000000000000006,866,12,11,1,440
0.2700000000000001,1007,13,12,1,577
0.2800000000000001,1496,14,13,1,738
0.2900000000000001,1834,15,14,1,1141
0.3000000000000001,1031,15,15,0,1031
0.3100000000000001,640,15,15,0,640
0.3200000000000001,659,15,15,0,659
0.3300000000000001,654,15,15,0,654
0.34000000000000014,1355,17,15,1,701
0.35000000000000014,1097,17,17,0,1097
0.36000000000000015,1907,18,17,1,1228
0.37000000000000016,2450,19,18,1,1469
0.38000000000000017,865,19,19,0,865
0.3900000000000002,1231,19,19,0,1231
0.4000000000000002,2203,20,19,1,1202
0.4100000000000002,848,20,20,0,848
0.4200000000000002,2337,20,20,0,2337
0.4300000000000002,2842,21,19,1,1812
0.4400000000000002,4387,22,21,1,2556
0.45000000000000023,1410,22,22,0,1410
0.46000000000000024,3178,21,21,1,1911
0.47000000000000025,4241,19,19,1,2592
0.48000000000000026,1647,19,19,0,1647
0.49000000000000027,2302,19,18,1,1045
0.5000000000000002,1256,19,19,0,1256
0.5100000000000002,3339,18,18,1,1774
0.5200000000000002,2774,16,16,1,1178
0.5300000000000002,2206,17,16,1,1320
0.5400000000000003,10867,18,17,4,2606
0.5500000000000003,2587,16,16,1,1507
0.5600000000000003,900,16,16,0,900
0.5700000000000003,2449,15,14,2,827
0.5800000000000003,639,15,15,0,639
0.5900000000000003,833,15,15,0,833
0.6000000000000003,2673,15,14,1,1477
0.6100000000000003,1883,14,14,1,1092
0.6200000000000003,940,14,14,0,940
0.6300000000000003,2841,12,12,1,1905
0.6400000000000003,685,12,12,0,685
0.6500000000000004,1073,12,12,0,1073
0.6600000000000004,1815,11,11,1,1098
0.6700000000000004,1300,10,10,1,743
0.6800000000000004,502,10,10,0,502
0.6900000000000004,1088,8,8,1,506
0.7000000000000004,333,8,8,0,333
0.7100000000000004,614,7,7,1,327
0.7200000000000004,342,7,7,0,342
0.7300000000000004,214,7,7,0,214
0.7400000000000004,592,4,4,2,133
0.7500000000000004,567,4,3,2,210
0.7600000000000005,119,4,4,0,119
0.7700000000000005,226,4,3,2,53
0.7800000000000005,260,3,3,1,87
0.7900000000000005,296,2,2,1,80
0.8000000000000005,79,2,2,0,79
0.8100000000000005,42,0,0,1,41
0.8200000000000005,1,0,0,0,41
0.8300000000000005,1,0,0,0,41
0.8400000000000005,1,0,0,0,41
0.8500000000000005,1,0,0,0,41
0.8600000000000005,1,0,0,0,41
0.8700000000000006,1,0,0,0,41
0.8800000000000006,1,0,0,0,41
0.8900000000000006,1,0,0,0,41
0.9000000000000006,1,0,0,0,41
0.9100000000000006,1,0,0,0,41
0.9200000000000006,1,0,0,0,41
0.9300000000000006,1,0,0,0,41
0.9400000000000006,1,0,0,0,41
0.9500000000000006,1,0,0,0,41
0.9600000000000006,1,0,0,0,41
0.9700000000000006,1,0,0,0,41
0.9800000000000006,1,0,0,0,41
0.9900000000000007,1,0,0,0,41
