loss,mae,val_loss,val_mae
0.08780684322118759,0.18857629597187042,0.015486732125282288,0.09792394191026688
0.010740705765783787,0.0803401991724968,0.007279840297996998,0.06536003947257996
0.0062141031958162785,0.06095143035054207,0.005048398859798908,0.054843585938215256
0.004841464105993509,0.05399226024746895,0.004258721135556698,0.0503622367978096
0.00440113665536046,0.051313553005456924,0.0039103287272155285,0.04845923185348511
0.0042581926099956036,0.0503806471824646,0.004378719720989466,0.051325563341379166
0.004116696305572987,0.049487438052892685,0.0038474006578326225,0.04747974872589111
0.00400584377348423,0.04869653657078743,0.0037623646203428507,0.047195639461278915
0.003907328005880117,0.04800976812839508,0.004142659716308117,0.0492115281522274
0.0038209999911487103,0.04746262729167938,0.003582817269489169,0.04613252729177475
0.003744501154869795,0.046983182430267334,0.003371923230588436,0.04430089145898819
0.0036646821536123753,0.046436235308647156,0.00386586575768888,0.04800505191087723
0.0035976169165223837,0.04594533517956734,0.0035661915317177773,0.04637802764773369
0.003610283136367798,0.04600919410586357,0.0035045426338911057,0.04566530883312225
0.003594854613766074,0.045941587537527084,0.0032005624379962683,0.04246913641691208
0.003503525862470269,0.045275237411260605,0.0033927825279533863,0.04442480579018593
0.003525363514199853,0.045586783438920975,0.0033897380344569683,0.04507942870259285
0.0034705819562077522,0.04521413892507553,0.0033800944220274687,0.04491136223077774
0.0034262179397046566,0.044957730919122696,0.003433703677728772,0.04436953365802765
0.0034201121889054775,0.044925250113010406,0.0032467760611325502,0.04376421868801117
0.0033816101495176554,0.0445479154586792,0.0031300303526222706,0.04252167046070099
0.003412956604734063,0.04480554908514023,0.0030736709013581276,0.04245973378419876
0.0033229661639779806,0.044222645461559296,0.003573063528165221,0.04652533307671547
0.0033520637080073357,0.04444550722837448,0.0035752335097640753,0.04725331813097
0.003352317027747631,0.044466715306043625,0.0030171319376677275,0.04215621203184128
0.00335572543554008,0.04451506584882736,0.0036158361472189426,0.04676828905940056
0.003314855508506298,0.044209886342287064,0.002979327691718936,0.04166145622730255
0.0033106401097029448,0.04415648430585861,0.0033164317719638348,0.04390358179807663
0.003238607430830598,0.04349122196435928,0.0032250666990876198,0.04334448650479317
0.003220858983695507,0.04338175430893898,0.002919064834713936,0.04090312123298645
0.0031636084895581007,0.04294656217098236,0.003003796562552452,0.041753679513931274
0.003170558251440525,0.04305945336818695,0.0030407453887164593,0.042253024876117706
0.00314998347312212,0.04281136766076088,0.003931394312530756,0.04947299882769585
0.0031448216177523136,0.04285493493080139,0.0031053987331688404,0.04257870465517044
0.0031680066604167223,0.042999882251024246,0.003071821993216872,0.04196390137076378
0.003184754401445389,0.04321015626192093,0.002944347681477666,0.04153572767972946
0.0031310527119785547,0.0427551306784153,0.0029480918310582638,0.04104965925216675
0.003173807868734002,0.043016258627176285,0.003186041722074151,0.0435946024954319
0.0031542587094008923,0.042866434901952744,0.00327175110578537,0.04344872012734413
0.0031282573472708464,0.04281783849000931,0.003065078519284725,0.043044403195381165
0.003157229395583272,0.04293340817093849,0.003156876191496849,0.04351110756397247
0.0031458118464797735,0.04291272535920143,0.0029983140993863344,0.041967034339904785
0.0031346571631729603,0.04273282736539841,0.0035330355167388916,0.04623745009303093
0.003131034318357706,0.04277410730719566,0.0030638014432042837,0.04262275621294975
0.0031376974657177925,0.042762599885463715,0.0033649953547865152,0.0454033762216568
0.0031454458367079496,0.04282896965742111,0.003003952791914344,0.04223550111055374
0.003095447551459074,0.04247020184993744,0.0031696283258497715,0.043583858758211136
0.003164466004818678,0.043017175048589706,0.002890042494982481,0.04095284640789032
0.0031073112040758133,0.042555876076221466,0.0028103466611355543,0.04017975926399231
0.003139523323625326,0.04286604002118111,0.0050962576642632484,0.05481656640768051
