0.01,"[0.08, 0.0, 0.0]","[0.08000000000000021, 7.66815370181617e-17, -6.830289649006035e-17]","[0.08, 0.0, 0.0]","[0.0800000000000002, 6.299464314599474e-17, -3.1596541748602236e-18]","[0.08, 0.0, 0.0]","[0.08000000000000021, 2.8554235894914285e-17, 7.525609749317431e-17]","[0.08, 0.0, 0.0]","[0.08000000000000028, 3.499911399175663e-17, 9.800661718019228e-17]","[0.08000000000000021, 4.82568501840408e-17, -6.824682100749052e-17]","[0.08000000000000017, 4.9560230403074427e-17, -5.61015164041369e-17]","[0.08000000000000014, 3.0318220423391366e-17, -6.328205499805815e-17]","[0.08000000000000006, 2.954272267760054e-17, -5.360322280568264e-17]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08000000000000013, -4.530686027694963e-18, -1.7217286981795805e-17]","[0.08000000000000018, 6.128324411196703e-17, -3.987072077276186e-17]","[0.08000000000000014, 3.0762011107458296e-17, -4.117243992277411e-17]","[0.08000000000000003, 1.3894473533586135e-17, -3.5262438936988665e-17]","[0.08000000000000022, 7.04600747334101e-17, -5.990563851372502e-17]","[0.08000000000000021, 6.186361401174644e-17, -3.6077071345875895e-17]","[0.08000000000000024, 5.121635045615633e-17, -4.792892589806628e-17]","[0.08000000000000021, 3.642057469844144e-17, -4.064353984901911e-17]","[0.08000000000000015, 1.4237780795660378e-18, 5.778123017099921e-17]","[0.08000000000000014, 2.1105257320984438e-17, 5.352373884552202e-17]","[0.08000000000000008, -1.3532619726774805e-17, 3.3744169392046454e-17]","[0.08000000000000004, -1.8955606369736155e-17, 3.134094769097503e-17]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08000000000000025, 2.2130356185339678e-17, 1.0620697620065856e-16]","[0.08000000000000025, -9.048662027022169e-18, 9.766392166814985e-17]","[0.08000000000000017, 2.3284392302578333e-18, 8.31451433782201e-17]","[0.0800000000000001, 1.212550388348796e-17, 5.61876501441297e-17]","[0.08000000000000028, 3.528043381012243e-17, 7.651667097345146e-17]","[0.08000000000000022, 5.618912358349543e-17, 5.050377446969578e-17]","[0.08000000000000028, 5.3921266503359927e-17, 9.484510605254828e-17]","[0.08000000000000024, 3.790686604504658e-17, 9.839659134019295e-17]","[0.08000000000000022, 6.660806161497271e-17, -4.3279102264595277e-17]","[0.08000000000000021, 7.478927963908663e-17, -3.468138855326146e-17]","[0.08000000000000024, 7.286834059193237e-17, -2.3479521214973662e-17]","[0.08000000000000022, 4.649206914489489e-17, 1.0904820415958692e-17]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08000000000000018, 5.735790132054053e-17, 3.159770141204649e-18]","[0.0800000000000002, 6.312557620384526e-17, 3.429113245559584e-17]","[0.08000000000000024, 7.753022588683346e-17, 5.4860895722451265e-17]","[0.08000000000000028, 5.3673035210147505e-17, 7.869223880592025e-17]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08000000000000015, 5.042562877354253e-17, -4.8020699842552336e-17]","[0.08000000000000018, 5.466046112686419e-17, -4.040130037027674e-17]","[0.08000000000000017, 4.893892795511927e-17, -4.5955011064004185e-17]","[0.0800000000000002, 3.7404890983476054e-17, -3.23332674307187e-17]","[0.08000000000000018, 3.7223065554944665e-17, -5.384756490042583e-17]","[0.0800000000000001, 3.383686435176e-17, -4.460915857597157e-17]","[0.0800000000000001, 5.213812190830909e-17, -4.595366695733208e-17]","[0.08000000000000015, 4.97037256139573e-17, -4.0529253978850195e-17]","[0.08000000000000008, 3.341868495536175e-17, -5.3214457894858186e-17]","[0.08000000000000011, 2.998555299606884e-17, -3.758123551487643e-17]","[0.08000000000000007, 3.268268703476346e-17, -4.21067784075936e-17]","[0.08000000000000008, 3.7874363425251803e-17, -4.2235003396669715e-17]","[0.08000000000000004, 1.800108104453097e-17, -2.985556887772758e-17]","[0.08000000000000004, 1.962536189178048e-17, -2.5216078792502414e-17]","[0.08000000000000006, 2.229416832832137e-17, -3.231275935105814e-17]","[0.08000000000000008, 2.878831835059709e-17, -2.811882988452563e-17]","[0.08000000000000017, 2.0555456635726836e-17, 6.79002159530581e-17]","[0.0800000000000002, 3.0896058411632396e-17, 6.91873567694389e-17]","[0.08000000000000014, 3.120861648355493e-17, 7.373214946411698e-17]","[0.08000000000000021, 2.542316343604421e-17, 8.302164548836757e-17]","[0.08000000000000014, 4.743744522827848e-18, 5.98280728676204e-17]","[0.08000000000000014, 1.0391883583448525e-17, 7.042778651614823e-17]","[0.08000000000000015, 1.6007814052076115e-17, 7.797468952864096e-17]","[0.0800000000000002, 1.6028314289494273e-18, 7.783118076511986e-17]","[0.08000000000000007, -2.784699237683498e-18, 4.6216277470330135e-17]","[0.08000000000000007, 8.471870808199876e-18, 6.391017502218507e-17]","[0.08000000000000006, 6.188185946968776e-18, 7.715556131254858e-17]","[0.08000000000000014, -3.278004385060343e-18, 7.915493378092205e-17]","[0.08000000000000003, -3.667231308321598e-18, 2.392936914619233e-17]","[0.08000000000000006, -5.5093730617184205e-18, 4.7446057825353176e-17]","[0.08000000000000006, -3.3829359708465113e-18, 4.189967997493557e-17]","[0.08000000000000004, -1.0511366106315732e-18, 5.978333264666811e-17]","[0.08000000000000018, 6.954553146188341e-17, -4.5538293427055563e-17]","[0.08000000000000018, 5.477991630856348e-17, -3.7620662997680524e-17]","[0.08000000000000011, 4.162090696092036e-17, -2.6281179586460898e-17]","[0.08000000000000006, 2.804537241548924e-17, -1.685933882292016e-17]","[0.08000000000000017, 5.967413343196508e-17, -4.1444650270456076e-17]","[0.08000000000000014, 4.220654452854213e-17, -2.906352755319527e-17]","[0.0800000000000001, 2.4144382019970934e-17, -1.3911857212547852e-17]","[0.08000000000000006, 2.156169334394716e-17, -8.821127758494423e-18]","[0.08000000000000018, 5.128692238318891e-17, -1.843520035273435e-17]","[0.08000000000000011, 3.50233092784753e-17, -5.5351359542671835e-18]","[0.08000000000000008, 2.356315111266303e-17, -7.46667772163435e-18]","[0.08000000000000004, 4.427593968397848e-18, 4.384483346867255e-18]","[0.08000000000000017, 3.8057633809686803e-17, 1.7573151875321625e-17]","[0.0800000000000001, 2.5123238879729206e-17, 1.1294020102787321e-17]","[0.08000000000000008, 9.548188651434926e-19, 7.374051786446425e-18]","[0.08000000000000004, 4.631551975575459e-18, 4.342999250856376e-19]","[0.08000000000000018, 4.667357528303194e-17, -1.0310116142862145e-17]","[0.08000000000000017, 2.6427694261431998e-17, -7.716624813596653e-18]","[0.08000000000000013, 1.3217146773785366e-17, -6.78925327268772e-18]","[0.08000000000000007, 1.808508884682041e-17, 5.345749304616756e-18]","[0.08000000000000018, 5.2248875736622e-17, 2.0365660229545526e-17]","[0.0800000000000002, 3.29021058055495e-17, 7.558068715887617e-18]","[0.0800000000000001, 2.3777590507094878e-17, 5.574979154893525e-18]","[0.08000000000000007, 2.2434424727330203e-17, -4.786940092446929e-18]","[0.08000000000000022, 4.857116427265688e-17, 3.994906522299767e-17]","[0.08000000000000018, 3.6804913543296926e-17, 3.7540203667910644e-17]","[0.08000000000000013, 2.0447615914791917e-17, 2.1356311425471683e-17]","[0.08000000000000008, 1.0993079678054353e-17, 1.2739731441264821e-17]","[0.08000000000000022, 4.675656787348253e-17, 6.391425382926745e-17]","[0.08000000000000021, 2.7047247073880468e-17, 5.758685750629038e-17]","[0.08000000000000014, 1.8710880485650225e-17, 3.654942046410956e-17]","[0.08000000000000007, 2.3346911028214352e-17, 1.7578249165662802e-17]","[0.0800000000000002, 6.835688612006688e-17, -3.466080644975628e-17]","[0.08000000000000022, 6.663829750382185e-17, -3.122438217521306e-17]","[0.08000000000000025, 6.173822538422017e-17, 5.011122491028734e-18]","[0.08000000000000027, 5.269638861659206e-17, 1.7590763656649733e-17]","[0.08000000000000022, 5.961715609541732e-17, -2.7787160738658245e-17]","[0.08000000000000021, 6.35019857651002e-17, -2.981564488402283e-18]","[0.08000000000000022, 5.459845509899154e-17, 3.043035446004445e-18]","[0.08000000000000025, 5.657660290050898e-17, 3.363122063341571e-17]","[0.08000000000000021, 5.450435312018477e-17, 1.78298278417561e-18]","[0.08000000000000022, 6.009580299500881e-17, 4.336937995828368e-18]","[0.08000000000000022, 6.015768890423919e-17, 2.4324101326149635e-17]","[0.08000000000000021, 5.930197812790908e-17, 3.0006271263723695e-17]","[0.0800000000000002, 5.37320580188893e-17, -1.1460022877565856e-17]","[0.08000000000000022, 6.692278441011511e-17, 4.495910196576615e-18]","[0.08000000000000022, 7.097400282545492e-17, 3.038700477838874e-17]","[0.08000000000000025, 6.03244957480617e-17, 5.461220469766929e-17]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.08, 0.0, 0.0]","[0.0800000000000002, 6.354351816940284e-17, -4.0996226791232323e-17]","[0.0800000000000002, 5.90529198604577e-17, -2.335432170868256e-17]","[0.08000000000000018, 5.238481181580308e-17, -7.707205094323125e-18]","[0.08000000000000018, 3.66531482966643e-17, 1.819789971516e-17]","[0.08000000000000018, 4.652452536701687e-17, -1.573686069197192e-17]","[0.08000000000000021, 5.323633273398868e-17, -7.726165817296523e-18]","[0.08000000000000021, 5.009464056122161e-17, 7.511314091563845e-18]","[0.08000000000000022, 3.667543963391143e-17, 3.040417245182522e-17]","[0.0800000000000002, 4.844398965481254e-17, -1.3791527672718119e-17]","[0.0800000000000002, 4.810693399102766e-17, 6.523124784930288e-18]","[0.08000000000000021, 4.778240138039963e-17, 1.708445873746466e-17]","[0.0800000000000002, 4.2636429151123115e-17, 3.727300396068356e-17]","[0.0800000000000002, 5.287178849311165e-17, -9.503439007244442e-18]","[0.0800000000000002, 4.6217328042558805e-17, 7.051947670991169e-18]","[0.08000000000000018, 5.234206764261263e-17, 2.6452790260597174e-17]","[0.0800000000000002, 4.742478048837056e-17, 5.970847023875638e-17]","[0.08000000000000018, 4.495289736073949e-17, -2.751975210444088e-17]","[0.08000000000000017, 5.654344001733312e-17, -1.926541149278165e-17]","[0.08000000000000014, 4.2969448424389267e-17, -4.215327820565027e-18]","[0.08000000000000011, 2.1593883528547953e-17, 1.8334792399887284e-17]","[0.08000000000000011, 5.292356653497462e-17, -2.872213241156541e-17]","[0.08000000000000011, 5.1702471288979934e-17, -9.541363127571105e-18]","[0.08000000000000015, 3.871116239548718e-17, 2.3546495793912476e-18]","[0.08000000000000015, 2.4766606114365475e-17, 3.4255530812044854e-17]","[0.0800000000000001, 3.7372528237246986e-17, -1.4045717393839958e-17]","[0.08000000000000017, 3.761345308263007e-17, 1.255168149128268e-19]","[0.08000000000000017, 3.4021002013899634e-17, 1.4875996078774422e-17]","[0.08000000000000017, 3.244095005857801e-17, 3.748071011637984e-17]","[0.08000000000000018, 2.9082501971772595e-17, -1.2141561905132565e-17]","[0.08000000000000017, 3.420851173278579e-17, 5.0990938390546606e-18]","[0.08000000000000018, 3.517133809010743e-17, 2.3495042175167083e-17]","[0.08000000000000018, 3.3287808947165245e-17, 4.845792624321762e-17]","[0.08000000000000011, 4.0640141290848763e-17, -1.922778918788067e-17]","[0.08000000000000011, 2.845316069267181e-17, -1.1522592006074095e-17]","[0.0800000000000001, 2.763242115883019e-17, 3.574012457925947e-18]","[0.0800000000000001, 7.1004307069386e-18, 1.262660223888999e-17]","[0.08000000000000008, 3.58020541779756e-17, -2.1763365374347375e-17]","[0.08000000000000008, 3.076789240525855e-17, -1.0026543297767098e-17]","[0.08000000000000007, 2.3372146891919033e-17, 2.2220637627476528e-18]","[0.0800000000000001, 1.2292861696449068e-17, 2.6889680246892035e-17]","[0.08000000000000011, 2.8042251038819276e-17, -1.4938820738780273e-17]","[0.0800000000000001, 2.931295731576971e-17, -4.914164980917523e-18]","[0.08000000000000011, 2.2289802804529506e-17, 9.048584750607641e-18]","[0.0800000000000001, 1.3211942766262704e-17, 3.539560123946417e-17]","[0.0800000000000001, 1.8876421025117463e-17, -1.4531041040558184e-17]","[0.08000000000000013, 2.4041577254332362e-17, -2.146926810777335e-18]","[0.08000000000000013, 2.247216290366423e-17, 2.1202654881377973e-17]","[0.08000000000000014, 2.286428020102522e-17, 4.046264339332452e-17]","[0.08000000000000006, 2.1364732733602633e-17, -1.4177763417629517e-17]","[0.08000000000000004, 1.4145413672945425e-17, -5.008993814193254e-18]","[0.08000000000000003, 1.0412183083131213e-17, 3.380749049888542e-19]","[0.08000000000000002, -6.304184555777513e-19, 5.954916929636355e-18]","[0.08000000000000007, 1.2400552573083617e-17, -1.8147995020816888e-18]","[0.08000000000000004, 1.7792853829336372e-17, -7.015671820998098e-18]","[0.08000000000000004, 7.518510641123975e-18, 4.200433256382251e-18]","[0.08000000000000004, 8.060218737640715e-18, 1.071472334123359e-17]","[0.08000000000000002, 1.4000906008842198e-17, -9.666055790677672e-18]","[0.08000000000000003, 1.375316598199706e-17, -7.944006793579506e-20]","[0.08000000000000003, 8.30887314255733e-18, 2.1500523163399893e-18]","[0.08000000000000002, 7.606885076132473e-18, 2.641414560052087e-17]","[0.08000000000000007, 1.8097412900973664e-17, -1.2765814085947278e-17]","[0.08000000000000004, 1.1872879949701447e-17, -3.947492894077768e-18]","[0.08000000000000003, 1.6535378688546574e-17, 8.37751338753611e-18]","[0.08000000000000006, 8.781656873539871e-18, 1.6569065876703284e-17]"
0.02,"[0.16, 0.0, 0.0]","[0.16000000000000014, 1.1604838523622408e-17, -8.065694798472283e-17]","[0.16, 0.0, 0.0]","[0.15999999999999992, 4.889988326817484e-18, 5.16264295547403e-17]","[0.16, 0.0, 0.0]","[0.1600000000000002, 8.356207094681964e-17, 1.0800702291724894e-16]","[0.16, 0.0, 0.0]","[0.16000000000000003, 1.1086699612788337e-16, 7.280554147811748e-17]","[0.16000000000000014, -1.6223705084776768e-17, -8.536745914566444e-17]","[0.1600000000000001, 4.440315765959604e-19, -4.9456208503924786e-17]","[0.16000000000000014, -2.6932697656781848e-17, -6.728847329409538e-17]","[0.1600000000000001, -1.734630113319963e-17, -6.309649453162483e-17]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.15999999999999986, -4.829372127660844e-17, 3.42600398687528e-17]","[0.16, -7.952196991674325e-18, -4.551531660826079e-18]","[0.16, 4.548708062922027e-18, -7.82420072349934e-18]","[0.15999999999999998, -1.2371490588989037e-17, -1.8442207467379222e-17]","[0.1600000000000001, 1.532583115118507e-17, -5.99720510720981e-17]","[0.16000000000000006, 5.305629844580934e-18, -2.5765402243190775e-17]","[0.16, -8.23028778725651e-18, 2.560470459992609e-18]","[0.15999999999999992, -2.3953809069074765e-17, 4.1654649432241717e-17]","[0.1600000000000001, 4.672199429611897e-17, 7.338759968581655e-17]","[0.1600000000000001, 9.781457869341699e-17, 5.028070782682999e-17]","[0.16, 4.490582806325602e-17, 1.1669890132021106e-17]","[0.16, 6.880815153229287e-18, 1.0705047623337112e-17]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.15999999999999998, 1.051368765273058e-16, 6.780583916902649e-17]","[0.16, 8.707168340266284e-17, 5.505953947904579e-17]","[0.15999999999999998, 7.655215548667399e-17, 2.5493617705054e-17]","[0.15999999999999998, 5.768175523945784e-17, -2.9016042653323756e-17]","[0.16000000000000023, 9.87851895473523e-17, 9.835516666030358e-17]","[0.16000000000000014, 1.3173021602569695e-16, 7.778927119915732e-17]","[0.16000000000000014, 1.471149783984496e-16, 9.825257894580891e-17]","[0.16000000000000003, 1.2819370561933417e-16, 6.222710852033494e-17]","[0.16000000000000014, 6.382538372667966e-17, -7.285781525831201e-17]","[0.16000000000000014, 9.186483465708152e-17, -4.822268298067599e-17]","[0.1600000000000002, 1.2942329356634188e-16, -4.004526185616335e-17]","[0.16000000000000017, 1.0696033766129295e-16, 3.3526742255042647e-18]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.1599999999999999, 5.717137486981849e-18, 2.413479587779152e-17]","[0.15999999999999992, 4.447677826555776e-17, 2.091844134288068e-17]","[0.15999999999999998, 8.327880877591964e-17, 2.6098023750770236e-17]","[0.16000000000000003, 1.1362150490884533e-16, 4.193809555621803e-17]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16000000000000003, -1.2128560580905596e-17, -5.093688865930377e-17]","[0.16000000000000003, -6.9171844736063915e-18, -2.7698727743370976e-17]","[0.15999999999999998, -1.1512584468883758e-17, 2.8380084119335495e-18]","[0.16, -1.9860734868029235e-17, 1.9408166424546175e-17]","[0.16000000000000003, -1.4571036505911605e-17, -5.3337313933892307e-17]","[0.16000000000000003, -2.846937022949456e-17, -3.568743034265005e-17]","[0.15999999999999998, -3.804895274073989e-18, -1.6368770689587106e-17]","[0.15999999999999998, -1.095919429376745e-17, 4.860982745183993e-18]","[0.16000000000000003, -2.3879750942631566e-17, -5.640418338111014e-17]","[0.16, -1.3983153143544857e-17, -3.487484491148053e-17]","[0.15999999999999998, -4.886422060865565e-18, -1.3316798446684292e-17]","[0.15999999999999998, 2.270829838997664e-18, -8.417222259315325e-18]","[0.15999999999999998, -2.937819084123544e-17, -3.9280705736769175e-17]","[0.15999999999999998, -8.56347686737385e-18, -2.4705019645521844e-17]","[0.16000000000000003, 1.4844249985215573e-18, -1.9985911400273715e-17]","[0.16000000000000003, 1.3410956675008679e-17, -1.115423509618201e-17]","[0.16000000000000014, 8.934556503017425e-17, 8.3811825048819e-17]","[0.1600000000000001, 1.2713094453573192e-16, 9.126803601178463e-17]","[0.16, 1.3904816579978852e-16, 5.867691488090527e-17]","[0.16, 1.2640680542993977e-16, 5.565151777882469e-17]","[0.16000000000000003, 6.984677226246466e-17, 6.448377605209346e-17]","[0.16000000000000003, 8.842359901170952e-17, 7.207022401471983e-17]","[0.15999999999999998, 1.0901492984905197e-16, 6.624987391162106e-17]","[0.15999999999999998, 9.376987466276396e-17, 5.233630896637643e-17]","[0.15999999999999998, 4.1099705135664067e-17, 3.369584617090463e-17]","[0.15999999999999998, 5.351377585159072e-17, 4.835152491234895e-17]","[0.15999999999999995, 6.425581890635149e-17, 4.6219536264153415e-17]","[0.15999999999999995, 6.047447755755229e-17, 3.6171914741263975e-17]","[0.15999999999999998, 1.267510583588609e-17, 1.0012134265030447e-17]","[0.16000000000000003, 1.387284936637272e-17, 2.1887470894712886e-17]","[0.16, 3.0267000504692833e-17, 1.8278714882677745e-17]","[0.15999999999999998, 3.6555922045575e-17, -2.4979777136113925e-17]","[0.16000000000000011, 4.8609609276187917e-17, -6.726870636533398e-17]","[0.1600000000000001, 4.405352125461272e-17, -5.856922369533182e-17]","[0.1600000000000001, 2.7646809555329367e-17, -3.7669318903038396e-17]","[0.16000000000000006, 1.3497808740943107e-17, -2.0178755130583293e-17]","[0.1600000000000001, 7.788951669882543e-17, -6.837546247191721e-17]","[0.16000000000000003, 3.489245730865043e-17, -5.336228491712426e-17]","[0.1600000000000001, 2.3308549202375912e-17, -2.847450806945786e-17]","[0.16000000000000003, 2.5803861144327678e-17, -1.4059412881347646e-17]","[0.16000000000000014, 9.349264781471298e-17, -4.4933039336472605e-17]","[0.16000000000000003, 5.663667693681244e-17, -3.339373872823002e-17]","[0.16000000000000003, 2.766464406190717e-17, -2.936156586383147e-17]","[0.15999999999999998, 8.775200483545178e-18, -3.5854318015083667e-19]","[0.1600000000000001, 9.350001210732791e-17, 8.909542524718478e-18]","[0.16000000000000003, 5.766103368106414e-17, -1.1879502330808628e-18]","[0.16, 2.124640416916049e-17, -9.799208435262038e-18]","[0.16, 8.455337613780666e-19, -9.278056798908123e-18]","[0.15999999999999995, -6.570406213180178e-18, -2.124267632172406e-19]","[0.15999999999999998, -1.0275756702207381e-17, -2.7026789400231478e-18]","[0.15999999999999998, -1.7847311939877696e-17, -7.526250187159084e-18]","[0.16000000000000003, 1.1877356430999833e-17, -4.009174302792979e-18]","[0.15999999999999995, 3.2511196989583036e-17, 2.806828415195852e-18]","[0.15999999999999998, 1.1040723359144131e-17, 6.697270964506882e-18]","[0.15999999999999998, 9.933746147309726e-18, -1.8008747594967087e-18]","[0.16, 1.4873219837168775e-17, -7.61816341267225e-18]","[0.15999999999999998, 5.795637196962694e-17, 1.2839648217377225e-17]","[0.15999999999999992, 4.959994958636131e-17, 2.7639450846699757e-17]","[0.15999999999999998, 3.1278955714262314e-17, 1.8499023269736765e-17]","[0.15999999999999998, 1.3921038212783386e-17, 1.3460497008221114e-17]","[0.15999999999999995, 1.1572200952022312e-16, 4.0774656575592017e-17]","[0.15999999999999995, 8.596941768832615e-17, 4.2572897169103033e-17]","[0.15999999999999995, 5.588218380833144e-17, 3.1043569948369904e-17]","[0.15999999999999998, 4.3887787307812136e-17, 2.6295432049343366e-17]","[0.1600000000000001, 5.291405984570893e-17, -4.493181858689523e-17]","[0.16000000000000014, 8.205192328838672e-17, -4.7423596950431097e-17]","[0.16000000000000017, 1.0172333814141566e-16, -5.44503206331875e-18]","[0.1600000000000002, 1.0862245571790627e-16, 2.959086509401782e-17]","[0.16000000000000006, 3.9579841833653216e-17, -1.07541892463427e-17]","[0.16000000000000006, 6.307194022760835e-17, -1.3051868058677342e-17]","[0.16000000000000011, 7.918732434450108e-17, -1.2501362227322254e-17]","[0.16000000000000014, 1.0249414346700758e-16, 2.958021262611279e-17]","[0.15999999999999998, 2.502669607434693e-17, 1.663307885344627e-17]","[0.16000000000000003, 4.148765366918577e-17, -5.6463640418136926e-18]","[0.1600000000000001, 7.431112934258959e-17, 8.720789547862023e-18]","[0.1600000000000001, 1.044619949185202e-16, 1.221059360269224e-17]","[0.15999999999999992, 9.397358563599573e-18, 1.9561861765742026e-18]","[0.16, 4.41238768873771e-17, 1.3925743456071342e-18]","[0.16, 7.319800917198115e-17, 1.3167928752941573e-17]","[0.16, 1.202694704413537e-16, 3.3754141472879035e-17]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16, 0.0, 0.0]","[0.16000000000000006, 3.966842329183801e-17, -5.0622025426411665e-17]","[0.1600000000000001, 7.04646399788812e-17, -4.601527849356986e-17]","[0.1600000000000001, 8.723684801201834e-17, -2.6633003930452403e-17]","[0.16000000000000014, 9.208886161948649e-17, 2.044395561741677e-17]","[0.16000000000000003, 1.8219352405189202e-17, -6.128752494248862e-18]","[0.1600000000000001, 5.0289664676703685e-17, -2.162965722627961e-17]","[0.1600000000000001, 6.645566534243416e-17, -4.791335363929298e-18]","[0.16000000000000014, 8.383835161049883e-17, 1.7959272046262132e-17]","[0.16000000000000003, 8.892485429446679e-18, -5.211010368377673e-18]","[0.16000000000000003, 3.3256063683672104e-17, -7.84728629193549e-18]","[0.16000000000000006, 5.828793425028882e-17, -1.0038935889081532e-17]","[0.16000000000000006, 9.547944556819241e-17, 2.5027428954623555e-17]","[0.15999999999999998, 3.7433056180227684e-18, 9.259627053250204e-18]","[0.15999999999999998, 2.375533856149581e-17, -6.546608810790666e-19]","[0.15999999999999998, 6.31010186488919e-17, 8.701976474604212e-18]","[0.16, 1.0839799713043071e-16, 3.4527863161685896e-17]","[0.1600000000000001, 1.647457295853174e-17, -3.791966014445233e-17]","[0.1600000000000001, 5.190953341341936e-17, -3.502270479212272e-17]","[0.16000000000000003, 5.201138337793875e-17, -2.6787755835004542e-17]","[0.15999999999999998, 6.262156802318579e-17, 1.9311260640639264e-17]","[0.16, 1.9225111174376052e-17, -3.220127177464987e-17]","[0.16000000000000003, 4.2496806288573877e-17, -2.1784994708050727e-17]","[0.16000000000000006, 4.940880584040376e-17, -5.137689091147811e-18]","[0.16000000000000006, 5.667922730223369e-17, 2.861623480121545e-17]","[0.15999999999999998, 5.0804952035738005e-18, -4.8815633784463864e-18]","[0.1600000000000001, 1.6892109878323078e-17, -6.400989630368913e-18]","[0.16000000000000006, 3.888834710589263e-17, 5.0448908955594906e-18]","[0.16, 7.571978898113776e-17, 2.4669195084705402e-17]","[0.16, -4.393831674524956e-18, 5.150270192826351e-18]","[0.16, 9.46534776952445e-18, -7.411097273341424e-18]","[0.16, 5.0514179165513604e-17, 6.857546611190732e-18]","[0.15999999999999998, 8.99436526906859e-17, 2.793075666054903e-17]","[0.16000000000000003, 2.0100672327370328e-17, -2.999362347951581e-17]","[0.16000000000000003, 2.9153676694049816e-17, -2.049656589910107e-17]","[0.16000000000000003, 3.833035075797803e-17, -3.658848085776403e-18]","[0.15999999999999998, 2.6524383599861688e-17, 1.0310968165506406e-17]","[0.15999999999999998, 4.5648189540067165e-18, -2.7236289681519685e-17]","[0.16, 2.5837470231365958e-17, -1.1279529869709035e-17]","[0.15999999999999998, 2.6184612204916936e-17, 4.879022894029539e-19]","[0.16000000000000003, 3.521130396591406e-17, 2.5445428926023344e-17]","[0.16000000000000003, -3.7126598317556825e-18, -1.7490085767192676e-17]","[0.16, 5.0753550743811636e-18, -4.869340875276134e-18]","[0.16000000000000003, 2.4039675211952317e-17, 7.706130922328792e-18]","[0.16, 4.008361884220782e-17, 3.040349026353577e-17]","[0.16, -1.0177250570800512e-17, -1.367700156457086e-18]","[0.15999999999999998, 3.1878004154962506e-18, -2.136649061252053e-18]","[0.15999999999999998, 2.284751701250614e-17, 1.799870929835294e-17]","[0.15999999999999998, 5.967982979256058e-17, 3.063410751666584e-17]","[0.16000000000000003, 1.0953924941482857e-17, -2.0917598250492015e-17]","[0.16000000000000003, 1.8085822502394105e-17, -3.075973691826205e-18]","[0.16, 1.7231528453726074e-17, -2.6864500074547495e-18]","[0.15999999999999998, 7.281348625783149e-18, 3.1901518703782708e-18]","[0.15999999999999998, -2.575218014096649e-18, -6.819520721837587e-18]","[0.15999999999999998, 9.628588965540207e-18, -6.400872129387838e-18]","[0.16000000000000003, 1.3503385540642348e-17, 4.8378585542971626e-18]","[0.16, 1.999239787791057e-17, 1.4208108100017727e-17]","[0.15999999999999998, -3.3164211701820902e-18, -1.0012503132898745e-17]","[0.16000000000000003, -1.133394052883217e-18, 1.5743682645813504e-18]","[0.16, 1.2675483152603673e-17, -8.398516317670326e-19]","[0.15999999999999998, 1.8620111017655885e-17, 2.939310177509012e-17]","[0.16, -5.514266340519057e-19, -8.178394205787894e-18]","[0.15999999999999998, -2.9006086756987164e-18, -3.644104428476996e-19]","[0.15999999999999998, 2.1747839089428935e-17, 4.332538166650383e-18]","[0.16, 2.6569236908918703e-17, 1.8359342766923653e-17]"
