time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,1,0,1,1
0.060000000000000005,5,3,1,1,2
0.07,21,3,3,0,21
0.08,14,3,3,0,14
0.09,19,3,3,0,19
0.09999999999999999,19,3,3,0,19
0.10999999999999999,38,5,3,1,19
0.11999999999999998,36,5,5,0,36
0.12999999999999998,44,6,5,1,23
0.13999999999999999,30,6,6,0,30
0.15,62,8,6,1,31
0.16,59,8,8,0,59
0.17,43,8,8,0,43
0.18000000000000002,43,8,8,0,43
0.19000000000000003,86,10,8,1,43
0.20000000000000004,82,10,10,0,82
0.21000000000000005,99,13,10,1,49
0.22000000000000006,111,13,13,0,111
0.23000000000000007,68,13,13,0,68
0.24000000000000007,71,13,13,0,71
0.25000000000000006,70,13,13,0,70
0.26000000000000006,73,13,13,0,73
0.2700000000000001,149,14,13,1,73
0.2800000000000001,71,14,14,0,71
0.2900000000000001,205,16,16,2,75
0.3000000000000001,152,18,16,1,73
0.3100000000000001,93,18,18,0,93
0.3200000000000001,82,18,18,0,82
0.3300000000000001,176,19,18,1,90
0.34000000000000014,180,20,19,1,91
0.35000000000000014,189,23,20,1,97
0.36000000000000015,173,23,23,0,173
0.37000000000000016,115,23,23,0,115
0.38000000000000017,119,23,23,0,119
0.3900000000000002,116,23,23,0,116
0.4000000000000002,118,23,23,0,118
0.4100000000000002,113,23,23,0,113
0.4200000000000002,226,26,23,1,112
0.4300000000000002,425,24,24,2,118
0.4400000000000002,235,26,24,1,115
0.45000000000000023,129,26,26,0,129
