0.13,0,0.003638440720127,,,,,,,,,,,,,,,,,,,,,,,
,1,5.18182634003166E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,2.41819882533164E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,7.65919100785261E-15,,,,,,,,,,,,,,,,,,,,,,,
0.13,0,0.006333219390383,,,,,,,,,,,,,,,,,,,,,,,
,1,1.07815964869463E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,1.78931729414663E-08,,,,,,,,,,,,,,,,,,,,,,,
,3,8.64180224247984E-15,,,,,,,,,,,,,,,,,,,,,,,
0.14,0,0.000179950472659,,,,,,,,,,,,,,,,,,,,,,,
,1,4.02995434039301E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,3.72355815334919E-11,,,,,,,,,,,,,,,,,,,,,,,
0.14,0,0.030842866759965,,,,,,,,,,,,,,,,,,,,,,,
,1,6.64900181102583E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,2.99952729070918E-05,,,,,,,,,,,,,,,,,,,,,,,
,3,3.08851773134159E-11,,,,,,,,,,,,,,,,,,,,,,,
0.15,0,0.0006821662088,,,,,,,,,,,,,,,,,,,,,,,
,1,2.93277392174631E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,6.48995509219288E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,9.88259657809789E-15,,,,,,,,,,,,,,,,,,,,,,,
0.15,0,0.060828493645216,,,,,,,,,,,,,,,,,,,,,,,
,1,0.000279457264283,29: out,,,,,,,,,,,,,,,,,,,,,,
,2,6.647256816811E-05,,,,,,,,,,,,,,,,,,,,,,,
,3,7.60739920986765E-09,,,,,,,,,,,,,,,,,,,,,,,
,4,6.98447812640233E-14,,,,,,,,,,,,,,,,,,,,,,,
0.15,0,0.0057001615735,,,,,,,,,,,,,,,,,,,,,,,
,1,3.89839262878619E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,1.21137054702662E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,1.36439865464196E-14,,,,,,,,,,,,,,,,,,,,,,,
0.16,0,0.000306924298501,,,,,,,,,,,,,,,,,,,,,,,
,1,5.06804898959167E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,6.09677275630893E-11,,,,,,,,,,,,,,,,,,,,,,,
0.16,0,0.005478613715461,,,,,,,,,,,,,,,,,,,,,,,
,1,2.01671545276811E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,9.36949563356191E-08,,,,,,,,,,,,,,,,,,,,,,,
,3,1.98793278531609E-14,,,,,,,,,,,,,,,,,,,,,,,
0.17,0,0.000491609475769,138: 42-->43,,,,,,,,,,,,,,,,,,,,,,
,1,5.41949548227956E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,2.68793582208035E-10,,,,,,,,,,,,,,,,,,,,,,,
,3,9.03181936496573E-15,,,,,,,,,,,,,,,,,,,,,,,
0.17,0,0.072747764228505,,,,,,,,,,,,,,,,,,,,,,,
,1,0.000104961342615,,,,,,,,,,,,,,,,,,,,,,,
,2,5.78568912607011E-05,,,,,,,,,,,,,,,,,,,,,,,
,3,5.36778234581362E-11,,,,,,,,,,,,,,,,,,,,,,,
0.18,0,0.000697842738511,,,,,,,,,,,,,,,,,,,,,,,
,1,1.48520935510892E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,1.89740771201709E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,1.2585511270232E-14,,,,,,,,,,,,,,,,,,,,,,,
0.18,0,0.112550563526115,,,,,,,,,,,,,,,,,,,,,,,
,1,0.00037198601154,147: out,,,,,,,,,,,,,,,,,,,,,,
,2,0.000310612960509,147: out,,,,,,,,,,,,,,,,,,,,,,
,3,3.82016664254811E-09,147: out,,,,,,,,,,,,,,,,,,,,,,
,4,2.63786099982001E-14,147: out,,,,,,,,,,,,,,,,,,,,,,
0.18,0,8.00842515178097E-05,,,,,,,,,,,,,,,,,,,,,,,
,1,9.57736463460212E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,5.8364415904352E-12,,,,,,,,,,,,,,,,,,,,,,,
0.19,0,0.000343087851259,,,,,,,,,,,,,,,,,,,,,,,
,1,1.09493555855979E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,3.35158938972432E-11,,,,,,,,,,,,,,,,,,,,,,,
0.19,0,0.055354888288174,,,,,,,,,,,,,,,,,,,,,,,
,1,0.005403239940611,138: 43-->42,147: 41-->45out,,,,,,,,,,,,,,,,,,,,,
,2,0.003226103344161,138: 42-->43,147: 45-->41out,,,,,,,,,,,,,,,,,,,,,
,3,6.11455166317242E-05,,,,,,,,,,,,,,,,,,,,,,,
,4,5.63887555335492E-07,,,,,,,,,,,,,,,,,,,,,,,
,5,6.90956104566221E-12,,,,,,,,,,,,,,,,,,,,,,,
0.2,0,0.000137079588115,147: 41-->45,,,,,,,,,,,,,,,,,,,,,,
,1,6.91313261812604E-08,,,,,,,,,,,,,,,,,,,,,,,
,2,5.18746765928764E-12,,,,,,,,,,,,,,,,,,,,,,,
0.2,0,0.011229679715339,,,,,,,,,,,,,,,,,,,,,,,
,1,1.35297798201344E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,1.28804716424816E-06,,,,,,,,,,,,,,,,,,,,,,,
,3,3.53998615693467E-13,,,,,,,,,,,,,,,,,,,,,,,
0.2,0,0.005543741559656,,,,,,,,,,,,,,,,,,,,,,,
,1,6.42659920290121E-08,,,,,,,,,,,,,,,,,,,,,,,
,2,6.93664222691873E-13,,,,,,,,,,,,,,,,,,,,,,,
0.21,0,0.000168866999394,,,,,,,,,,,,,,,,,,,,,,,
,1,3.41445135058983E-08,,,,,,,,,,,,,,,,,,,,,,,
,2,1.27041183545253E-12,,,,,,,,,,,,,,,,,,,,,,,
0.22,0,0.00017414865625,136: 38-->39,,,,,,,,,,,,,,,,,,,,,,
,1,3.17876201871482E-08,,,,,,,,,,,,,,,,,,,,,,,
,2,1.49436180103542E-12,,,,,,,,,,,,,,,,,,,,,,,
0.22,0,0.077395383979549,,,,,,,,,,,,,,,,,,,,,,,
,1,9.49186755913973E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,5.49169990461787E-05,,,,,,,,,,,,,,,,,,,,,,,
,3,9.98123279926679E-11,,,,,,,,,,,,,,,,,,,,,,,
0.22,0,0.005178347725175,,,,,,,,,,,,,,,,,,,,,,,
,1,2.16546462903176E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,4.31669449586736E-11,,,,,,,,,,,,,,,,,,,,,,,
0.23,0,0.000188960222842,,,,,,,,,,,,,,,,,,,,,,,
,1,3.96371382169298E-08,,,,,,,,,,,,,,,,,,,,,,,
,2,5.25688870644808E-12,,,,,,,,,,,,,,,,,,,,,,,
0.24,0,0.000194216865525,,,,,,,,,,,,,,,,,,,,,,,
,1,4.30612460867504E-08,,,,,,,,,,,,,,,,,,,,,,,
,2,6.61758773825674E-12,,,,,,,,,,,,,,,,,,,,,,,
0.24,0,0.011731442248613,,,,,,,,,,,,,,,,,,,,,,,
,1,1.30536876652292E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,3.38832974798336E-08,,,,,,,,,,,,,,,,,,,,,,,
,3,1.4785491008793E-14,,,,,,,,,,,,,,,,,,,,,,,
0.25,0,0.000199459735856,,,,,,,,,,,,,,,,,,,,,,,
,1,4.66144947842576E-08,,,,,,,,,,,,,,,,,,,,,,,
,2,8.28979819079277E-12,,,,,,,,,,,,,,,,,,,,,,,
0.25,0,0.01447290551933,,,,,,,,,,,,,,,,,,,,,,,
,1,1.54103482057954E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,9.55259108382433E-07,,,,,,,,,,,,,,,,,,,,,,,
,3,2.3640998658135E-13,,,,,,,,,,,,,,,,,,,,,,,
0.25,0,0.007520734403946,,,,,,,,,,,,,,,,,,,,,,,
,1,4.8568320750967E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,3.09275262866017E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,2.68942639919376E-14,,,,,,,,,,,,,,,,,,,,,,,
0.26,0,0.000446902199152,28: out,,,,,,,,,,,,,,,,,,,,,,
,1,1.75108387894261E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,1.04510736212206E-10,,,,,,,,,,,,,,,,,,,,,,,
,3,2.1472198377368E-14,,,,,,,,,,,,,,,,,,,,,,,
0.26,0,0.00626207248115,,,,,,,,,,,,,,,,,,,,,,,
,1,8.97708075440343E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,1.01144248227831E-08,,,,,,,,,,,,,,,,,,,,,,,
,3,2.82204980498723E-14,,,,,,,,,,,,,,,,,,,,,,,
0.27,0,0.000472997986025,28: out,,,,,,,,,,,,,,,,,,,,,,
,1,2.04399801894261E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,1.46835531780512E-10,,,,,,,,,,,,,,,,,,,,,,,
,3,3.29990917914488E-14,,,,,,,,,,,,,,,,,,,,,,,
0.27,0,0.037411251614827,,,,,,,,,,,,,,,,,,,,,,,
,1,0.000102565146735,14: out,,,,,,,,,,,,,,,,,,,,,,
,2,2.56689948637212E-05,,,,,,,,,,,,,,,,,,,,,,,
,3,1.02942055397618E-10,,,,,,,,,,,,,,,,,,,,,,,
,4,2.68980869842262E-14,,,,,,,,,,,,,,,,,,,,,,,
0.27,0,0.011114299520436,,,,,,,,,,,,,,,,,,,,,,,
,1,6.55235825855128E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,7.20741973672471E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,3.41090744571136E-14,,,,,,,,,,,,,,,,,,,,,,,
0.28,0,0.000432015211575,,,,,,,,,,,,,,,,,,,,,,,
,1,1.36325811562657E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,4.19917843447543E-11,,,,,,,,,,,,,,,,,,,,,,,
0.28,0,0.005177370233085,,,,,,,,,,,,,,,,,,,,,,,
,1,4.23768542181298E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,1.50408546720759E-10,,,,,,,,,,,,,,,,,,,,,,,
,3,2.8878940819877E-14,,,,,,,,,,,,,,,,,,,,,,,
0.29,0,0.000444187733073,137: 38-->39,,,,,,,,,,,,,,,,,,,,,,
,1,3.94081121611162E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,6.09060865106137E-12,,,,,,,,,,,,,,,,,,,,,,,
0.29,0,0.034587402953021,,,,,,,,,,,,,,,,,,,,,,,
,1,7.37261299566401E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,2.56981409646757E-05,,,,,,,,,,,,,,,,,,,,,,,
,3,1.26885917155107E-10,,,,,,,,,,,,,,,,,,,,,,,
,4,2.22918057247764E-14,,,,,,,,,,,,,,,,,,,,,,,
0.29,0,0.005003920951925,,,,,,,,,,,,,,,,,,,,,,,
,1,1.84368150787657E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,2.97788478785168E-10,,,,,,,,,,,,,,,,,,,,,,,
,3,3.33787619545002E-14,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,0.00045598916232,,,,,,,,,,,,,,,,,,,,,,,
,1,1.30888706754561E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,9.32103541470743E-11,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,0.011837571760552,,,,,,,,,,,,,,,,,,,,,,,
,1,2.06053314170866E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,1.12127884833622E-05,,,,,,,,,,,,,,,,,,,,,,,
,3,1.81328691453496E-11,,,,,,,,,,,,,,,,,,,,,,,
0.31,0,0.000823072540943,,,,,,,,,,,,,,,,,,,,,,,
,1,2.91575076996045E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,9.98963884806713E-10,,,,,,,,,,,,,,,,,,,,,,,
,3,3.38557522326121E-14,,,,,,,,,,,,,,,,,,,,,,,
0.32,0,0.00086835688486,,,,,,,,,,,,,,,,,,,,,,,
,1,3.44842704586616E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,1.4460917540074E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,3.08623233748306E-14,,,,,,,,,,,,,,,,,,,,,,,
0.32,0,0.005034531609742,,,,,,,,,,,,,,,,,,,,,,,
,1,6.41169175413601E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,2.61240156355347E-10,,,,,,,,,,,,,,,,,,,,,,,
,3,3.36688383368831E-14,,,,,,,,,,,,,,,,,,,,,,,
0.33,0,0.00091925395202,,,,,,,,,,,,,,,,,,,,,,,
,1,4.17963628591222E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,2.17595331086217E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,2.73144746502759E-14,,,,,,,,,,,,,,,,,,,,,,,
0.33,0,0.009366399149756,,,,,,,,,,,,,,,,,,,,,,,
,1,2.6679181703757E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,1.81576211199733E-08,,,,,,,,,,,,,,,,,,,,,,,
,3,2.6658544390613E-14,,,,,,,,,,,,,,,,,,,,,,,
0.33,0,0.005255726155643,,,,,,,,,,,,,,,,,,,,,,,
,1,1.93076870424755E-08,,,,,,,,,,,,,,,,,,,,,,,
,2,1.81211573318935E-12,,,,,,,,,,,,,,,,,,,,,,,
0.34,0,0.001106071094518,,,,,,,,,,,,,,,,,,,,,,,
,1,1.23160948331368E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,1.04165392620646E-08,,,,,,,,,,,,,,,,,,,,,,,
,3,5.50136001052204E-14,,,,,,,,,,,,,,,,,,,,,,,
0.34,0,0.056587517537632,,,,,,,,,,,,,,,,,,,,,,,
,1,4.93290195308163E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,9.50721341394576E-06,,,,,,,,,,,,,,,,,,,,,,,
,3,5.89393145948151E-13,,,,,,,,,,,,,,,,,,,,,,,
0.34,0,0.011809763214692,,,,,,,,,,,,,,,,,,,,,,,
,1,6.85001461529284E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,8.12555739737293E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,2.81890174094069E-14,,,,,,,,,,,,,,,,,,,,,,,
0.35,0,0.000958131171519,15: out,,,,,,,,,,,,,,,,,,,,,,
,1,8.67529916303237E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,4.25934848280036E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,3.94262753963741E-14,,,,,,,,,,,,,,,,,,,,,,,
0.35,0,0.048927506629675,,,,,,,,,,,,,,,,,,,,,,,
,1,6.0789685741423E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,2.5248497076582E-05,,,,,,,,,,,,,,,,,,,,,,,
,3,2.76856674682029E-11,,,,,,,,,,,,,,,,,,,,,,,
0.35,0,0.010787025366528,,,,,,,,,,,,,,,,,,,,,,,
,1,4.56835469078196E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,1.530294005298E-10,,,,,,,,,,,,,,,,,,,,,,,
,3,3.27085490071219E-14,,,,,,,,,,,,,,,,,,,,,,,
0.36,0,0.000833491242956,15: out,53: 36-->11,,,,,,,,,,,,,,,,,,,,,
,1,4.01446812785871E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,9.25730989518446E-10,,,,,,,,,,,,,,,,,,,,,,,
,3,3.10857497990468E-14,,,,,,,,,,,,,,,,,,,,,,,
0.37,0,0.000889499831144,,,,,,,,,,,,,,,,,,,,,,,
,1,4.8051672189805E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,1.65007341005298E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,4.51213373423223E-14,,,,,,,,,,,,,,,,,,,,,,,
0.37,0,0.005935148805167,,,,,,,,,,,,,,,,,,,,,,,
,1,1.4093482520184E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,5.75343647795615E-11,,,,,,,,,,,,,,,,,,,,,,,
0.38,0,0.000945212365321,,,,,,,,,,,,,,,,,,,,,,,
,1,6.26863504581648E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,2.8800746953466E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,4.04744008065199E-14,,,,,,,,,,,,,,,,,,,,,,,
0.38,0,0.015498274709351,,,,,,,,,,,,,,,,,,,,,,,
,1,2.88044600214142E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,4.14656142072591E-07,,,,,,,,,,,,,,,,,,,,,,,
,3,2.71322715747867E-14,,,,,,,,,,,,,,,,,,,,,,,
0.39,0,0.00102329036215,,,,,,,,,,,,,,,,,,,,,,,
,1,8.7052289444869E-07,,,,,,,,,,,,,,,,,,,,,,,
,2,5.35330824883942E-09,,,,,,,,,,,,,,,,,,,,,,,
,3,7.97942879474725E-14,,,,,,,,,,,,,,,,,,,,,,,
0.4,0,0.001105389477406,,,,,,,,,,,,,,,,,,,,,,,
,1,1.2245250122406E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,1.06446528629565E-08,,,,,,,,,,,,,,,,,,,,,,,
,3,4.50740854889294E-14,,,,,,,,,,,,,,,,,,,,,,,
0.4,0,0.010798354950387,,,,,,,,,,,,,,,,,,,,,,,
,1,4.84601373214644E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,2.97146775275674E-07,,,,,,,,,,,,,,,,,,,,,,,
,3,3.80537615320408E-14,,,,,,,,,,,,,,,,,,,,,,,
0.41,0,0.030011564116872,15: out,53: out,54: 40-->7out,137: 39-->38,146: out,148: out,,,,,,,,,,,,,,,,,
,1,3.88770642031994E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,6.96556360084735E-05,,,,,,,,,,,,,,,,,,,,,,,
,3,9.8459729142647E-09,,,,,,,,,,,,,,,,,,,,,,,
,4,9.72363203374155E-13,,,,,,,,,,,,,,,,,,,,,,,
0.41,0,0.108846042594317,,,,,,,,,,,,,,,,,,,,,,,
,1,0.000156316207306,,,,,,,,,,,,,,,,,,,,,,,
,2,0.000163633032034,,,,,,,,,,,,,,,,,,,,,,,
,3,8.36808938780062E-09,,,,,,,,,,,,,,,,,,,,,,,
,4,1.1559678346514E-12,,,,,,,,,,,,,,,,,,,,,,,
0.41,0,0.012030398358749,,,,,,,,,,,,,,,,,,,,,,,
,1,3.32787978202074E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,1.04480386034733E-08,,,,,,,,,,,,,,,,,,,,,,,
,3,4.59260988193418E-14,,,,,,,,,,,,,,,,,,,,,,,
0.42,0,0.039607876070383,15: out,44: out,52: out,53: out,54: out,136: 39-->38,137: out,139: out,146: out,,,,,,,,,,,,,,
,1,8.08550800139462E-05,,,,,,,,,,,,,,,,,,,,,,,
,2,0.000670410666717,138: 43-->42,,,,,,,,,,,,,,,,,,,,,,
,3,0.000158367853629,,,,,,,,,,,,,,,,,,,,,,,
,4,1.65534982970283E-06,,,,,,,,,,,,,,,,,,,,,,,
,5,1.37556989777573E-09,,,,,,,,,,,,,,,,,,,,,,,
,6,5.03006920423913E-14,,,,,,,,,,,,,,,,,,,,,,,
0.42,0,0.015382144564394,,,,,,,,,,,,,,,,,,,,,,,
,1,3.98556148297639E-06,,,,,,,,,,,,,,,,,,,,,,,
,2,8.34420845396551E-08,,,,,,,,,,,,,,,,,,,,,,,
,3,8.47435356254497E-14,,,,,,,,,,,,,,,,,,,,,,,
0.43,0,0.443018009876266,14: out,15: out,28: out,29: out,44: out,52: out,53: out,54: out,136: out,137: out,138: out,139: 43-->47out,143: out,144: out,146: out,148: out,149: out,,,,,,
,1,0.000693911615842,15: out,,,,,,,,,,,,,,,,,,,,,,
,2,0.240283193206351,15: out,28: out,29: out,54: out,138: out,139: 47-->46out,,,,,,,,,,,,,,,,,
,3,0.000543112970793,15: out,30: out,52: out,,,,,,,,,,,,,,,,,,,,
,4,0.21271199995967,15: out,28: out,29: out,54: out,138: out,139: 46-->47out,,,,,,,,,,,,,,,,,
,5,0.000240418932706,15: out,,,,,,,,,,,,,,,,,,,,,,
,6,0.662516805589837,15: out,28: out,29: out,44: out,54: out,137: out,138: out,139: 47-->46out,143: out,146: out,,,,,,,,,,,,,
,7,0.001119014296021,15: out,30: out,52: out,,,,,,,,,,,,,,,,,,,,
,8,nan,13: out,14: out,15: out,28: 47-->46out,29: 46-->45out,44: out,53: out,54: out,136: out,137: out,138: out,140: 38-->37,141: 38-->37,142: 42-->41,143: 46-->45out,144: out,145: out,146: 41-->40out,147: 45-->41,148: out,149: out,150: out,
0.425,0,3.87356227599815,14: out,15: out,28: 46-->47,29: 45-->46,30: out,44: out,53: out,54: out,136: out,137: out,138: out,139: 46-->43,140: 37-->38out,141: 37-->38out,142: 41-->42out,143: 45-->46out,144: out,145: out,146: 40-->41,147: out,148: out,149: out,150: out
,1,0.00708366050439,15: out,52: out,,,,,,,,,,,,,,,,,,,,,
,2,1.27342705604802,14: out,15: out,28: out,29: out,30: out,44: out,54: out,136: out,139: 43-->47out,140: out,143: out,144: out,145: out,147: 41-->45,148: out,149: out,150: out,,,,,,
,3,0.001966381006426,15: out,30: out,52: out,,,,,,,,,,,,,,,,,,,,
,4,0.719758419392076,13: out,15: out,28: out,29: out,44: out,54: out,136: out,137: out,138: out,139: out,142: out,143: out,146: out,,,,,,,,,,
,5,1.92922999547595,29: out,30: out,44: out,52: out,53: out,54: out,136: out,140: out,143: out,144: out,145: out,148: out,149: out,,,,,,,,,,
,6,0.866280696442581,28: out,30: out,44: out,137: out,138: out,139: out,142: out,,,,,,,,,,,,,,,,
,7,1.18563450587752,14: out,15: out,28: out,29: out,30: out,44: out,52: out,53: out,54: out,136: out,140: out,143: out,144: out,145: out,148: out,149: out,,,,,,,
,8,0.332086723956514,15: out,30: out,52: out,139: 47-->46out,142: out,,,,,,,,,,,,,,,,,,
,9,0.192197978656854,15: out,28: out,29: out,30: out,44: out,54: out,142: 42-->41,143: out,144: out,145: out,148: out,150: out,,,,,,,,,,,
0.4225,0,0.542559575784369,15: out,44: out,54: out,138: out,139: 46-->43,142: 41-->42,,,,,,,,,,,,,,,,,
,1,0.000602935280382,,,,,,,,,,,,,,,,,,,,,,,
,2,0.015670463893706,,,,,,,,,,,,,,,,,,,,,,,
,3,4.3335660066673E-05,,,,,,,,,,,,,,,,,,,,,,,
,4,0.058873371498543,28: out,139: 43-->47out,,,,,,,,,,,,,,,,,,,,,
,5,0.000686868653741,,,,,,,,,,,,,,,,,,,,,,,
,6,0.019620689906281,139: out,,,,,,,,,,,,,,,,,,,,,,
,7,7.037455521575E-05,,,,,,,,,,,,,,,,,,,,,,,
,8,0.000734355071107,,,,,,,,,,,,,,,,,,,,,,,
,9,8.1290487700774E-07,,,,,,,,,,,,,,,,,,,,,,,
0.42125,0,0.24914447152476,139: 47-->43,,,,,,,,,,,,,,,,,,,,,,
