accuracy,loss,mae,val_accuracy,val_loss,val_mae
0.0,0.07144104689359665,0.1561354249715805,0.0,0.007217411417514086,0.06458216160535812
0.0,0.005945725832134485,0.059495680034160614,0.0,0.00507386215031147,0.056854091584682465
0.0,0.004266041796654463,0.05040781944990158,0.0,0.0035823157522827387,0.04671347513794899
0.0,0.0034150504507124424,0.04512270539999008,0.0,0.002963107079267502,0.0419127456843853
0.0,0.002919994294643402,0.041527703404426575,0.0,0.0023699093144387007,0.03752154856920242
0.0,0.002696390263736248,0.039971768856048584,0.0,0.003206336870789528,0.04532996565103531
0.0,0.0024996306747198105,0.03837183117866516,0.0,0.0024410304613411427,0.038015563040971756
0.0,0.0023308752570301294,0.03701918199658394,0.0,0.002140562515705824,0.03539061173796654
0.0,0.0022675415966659784,0.03661854565143585,0.0,0.0019877993036061525,0.03384950011968613
0.0,0.0021200128830969334,0.03519459813833237,0.0,0.0017484752461314201,0.031231295317411423
0.0,0.002106180414557457,0.03505580499768257,0.0,0.0018963213078677654,0.03286277502775192
0.0,0.0020227960776537657,0.034291595220565796,0.0,0.0018031562212854624,0.0321323461830616
0.0,0.002057678299024701,0.034666839987039566,0.0,0.0019044203218072653,0.03327847644686699
0.0,0.001940560177899897,0.03360184282064438,0.0,0.0015935508999973536,0.03005181811749935
0.0,0.0019478847971186042,0.033606261014938354,0.0,0.0016826196806505322,0.03091060370206833
0.0,0.0019382401369512081,0.033580780029296875,0.0,0.0015943442704156041,0.030122904106974602
0.0,0.0019157533533871174,0.03328839689493179,0.0,0.0018045153701677918,0.032922931015491486
0.0,0.0018018375849351287,0.03226989135146141,0.0,0.0017927750013768673,0.0324191190302372
0.0,0.0018399921245872974,0.03267739340662956,0.0,0.0016264603473246098,0.03026658296585083
0.0,0.001786775072105229,0.032184064388275146,0.0,0.0016735069220885634,0.03131904453039169
0.0,0.0017889633309096098,0.03211069852113724,0.0,0.0029020344372838736,0.04258289560675621
0.0,0.0017406025435775518,0.03174462914466858,0.0,0.0014732328709214926,0.028702907264232635
0.0,0.0017776197055354714,0.03208892047405243,0.0,0.0015630492707714438,0.029787374660372734
0.0,0.0017565896268934011,0.03195817023515701,0.0,0.0020442046225070953,0.035973336547613144
0.0,0.001724247937090695,0.03159238025546074,0.0,0.0016858703456819057,0.03055211715400219
0.0,0.0016940231435000896,0.03132864832878113,0.0,0.0014476354699581861,0.028285693377256393
0.0,0.0017023826949298382,0.031404297798871994,0.0,0.0013432338600978255,0.027270404621958733
0.0,0.0016200656536966562,0.03053099289536476,0.0,0.002588768722489476,0.04042534902691841
0.0,0.001641468028537929,0.030729344114661217,0.0,0.0018933862447738647,0.03437802940607071
0.0,0.0016098999185487628,0.030460812151432037,0.0,0.0016161027597263455,0.030727410688996315
0.0,0.0016405762871727347,0.030697541311383247,0.0,0.001289244508370757,0.02672356553375721
0.0,0.001572544570080936,0.030057484284043312,0.0,0.0016192803159356117,0.030711330473423004
0.0,0.0015560125466436148,0.029904311522841454,0.0,0.0012884505558758974,0.026557298377156258
0.0,0.0015562273329123855,0.02996779978275299,0.0,0.001272799214348197,0.02639000304043293
0.0,0.001539067830890417,0.02981458604335785,0.0,0.0014234638074412942,0.02867305651307106
0.0,0.0014993344666436315,0.029319852590560913,0.0,0.001643966301344335,0.03123973309993744
0.0,0.0015178063185885549,0.02951977029442787,0.0,0.0014759907498955727,0.029289022088050842
0.0,0.0014745125081390142,0.029035838320851326,0.0,0.0013418544549494982,0.028016135096549988
0.0,0.0014847801066935062,0.029189566150307655,0.0,0.0013683948200196028,0.02788284793496132
0.0,0.0014344864757731557,0.02866825833916664,0.0,0.0015177049208432436,0.02975756861269474
0.0,0.0014374729944393039,0.0287708081305027,0.0,0.0016069957055151463,0.03121115081012249
0.0,0.001443687011487782,0.028727363795042038,0.0,0.0021506729535758495,0.03651907294988632
0.0,0.001408156007528305,0.028367362916469574,0.0,0.0013606526190415025,0.028406910598278046
0.0,0.0014262780314311385,0.028541671112179756,0.0,0.0011859586229547858,0.025747906416654587
0.0,0.0014226542552933097,0.02852623164653778,0.0,0.0012097659055143595,0.026150695979595184
0.0,0.0013896675081923604,0.028234384953975677,0.0,0.0015688776038587093,0.03020254708826542
0.0,0.0013555382611230016,0.027778921648859978,0.0,0.0012028486235067248,0.0260530486702919
0.0,0.00134544656611979,0.027668282389640808,0.0,0.0014794317539781332,0.02971157245337963
0.0,0.001376164611428976,0.028118841350078583,0.0,0.0010705087333917618,0.023976581171154976
0.0,0.001329272985458374,0.027574950829148293,0.0,0.0011609970824792981,0.02572721615433693
