time,nfev,m,|dmdu|,E_int
0.0,1604,9.387507100352138e-11,9.243459577027013e-07,9.387507100352138e-11
0.02,1575,1.0076065176356055e-10,1.3000142047231723e-06,1.0076065176356055e-10
0.04,1550,6.809956447568163e-11,3.8060555374546566e-06,6.809956447568163e-11
0.06,1562,8.385463263716993e-11,6.083583320458347e-07,8.385463263716993e-11
0.08,1667,1.171687910632361e-10,7.619438052108347e-07,1.171687910632361e-10
0.1,1645,1.4369191822907297e-10,1.5357725952676277e-06,1.4369191822907297e-10
0.12000000000000001,1622,6.0912297115979e-11,3.176881918840431e-06,6.0912297115979e-11
0.14,1554,7.346004740477951e-11,1.3641174368622204e-06,7.346004740477951e-11
0.16,1551,5.5439578981125794e-11,3.7948864761142757e-06,5.5439578981125794e-11
0.18,1588,4.9357095660093116e-11,6.623815990393379e-07,4.9357095660093116e-11
0.19999999999999998,1590,7.178925252683695e-11,2.7017976629465664e-06,7.178925252683695e-11
0.21999999999999997,1540,9.716823176099618e-11,8.798495386701297e-07,9.716823176099618e-11
0.23999999999999996,1631,7.07881333496103e-11,2.5515869709707605e-06,7.07881333496103e-11
0.25999999999999995,1615,7.166522516284151e-11,1.917897659282096e-06,7.166522516284151e-11
0.27999999999999997,1663,5.555660431442273e-11,2.984747348743485e-07,5.555660431442273e-11
0.3,1597,9.183448495626901e-11,5.8510908441394e-07,9.183448495626901e-11
0.32,1613,6.818225774503821e-11,9.29340719015962e-07,6.818225774503821e-11
0.34,1544,8.277790695324104e-11,7.115999760334846e-07,8.277790695324104e-11
0.36000000000000004,1605,5.643793691011192e-11,4.1909610336880046e-07,5.643793691011192e-11
0.38000000000000006,1523,9.782389297558598e-11,7.020397415235355e-07,9.782389297558598e-11
0.4000000000000001,1556,7.813452918245445e-11,2.885820382104115e-06,7.813452918245445e-11
0.4200000000000001,1552,7.447455150968543e-11,7.413194990409985e-07,7.447455150968543e-11
0.4400000000000001,1576,7.131147270497013e-11,2.1424660064426217e-06,7.131147270497013e-11
0.46000000000000013,1646,7.291981317581385e-11,1.0997790477055394e-06,7.291981317581385e-11
0.48000000000000015,1571,1.3230670287108454e-10,2.4785888924429133e-07,1.3230670287108454e-10
0.5000000000000001,1617,5.590667334197388e-11,9.299744926355063e-08,5.590667334197388e-11
0.5200000000000001,1601,9.959462822990614e-11,1.7994122063885538e-06,9.959462822990614e-11
0.5400000000000001,1559,9.886547586565146e-11,3.890037078925902e-07,9.886547586565146e-11
0.5600000000000002,1584,8.869321540332212e-11,1.170103401040454e-06,8.869321540332212e-11
0.5800000000000002,1537,3.671012840300382e-11,7.913252365794529e-07,3.671012840300382e-11
0.6000000000000002,1618,4.550272661847515e-11,1.190623125959705e-06,4.550272661847515e-11
0.6200000000000002,1630,8.569146270146748e-11,2.730031909365095e-07,8.569146270146748e-11
0.6400000000000002,1685,3.8745170351619666e-11,1.8035915614537254e-06,3.8745170351619666e-11
0.6600000000000003,1628,8.93941203107279e-11,1.3012122569425515e-06,8.93941203107279e-11
0.6800000000000003,1617,5.677670768335e-11,7.035439000141739e-07,5.677670768335e-11
0.7000000000000003,1595,6.34390513009543e-11,1.0861770988492257e-06,6.34390513009543e-11
0.7200000000000003,1680,6.893776093185896e-11,5.360436002846755e-07,6.893776093185896e-11
0.7400000000000003,1583,6.171202231004203e-11,1.9492996094195815e-06,6.171202231004203e-11
0.7600000000000003,1560,6.727369870711422e-11,6.60214475072073e-07,6.727369870711422e-11
0.7800000000000004,1633,6.476546359848168e-11,1.9266749516773358e-07,6.476546359848168e-11
0.8000000000000004,1551,8.753668614653891e-11,1.2492757650861093e-06,8.753668614653891e-11
0.8200000000000004,1647,6.523356527271729e-11,1.5712062124017386e-06,6.523356527271729e-11
0.8400000000000004,1600,5.3004662278303076e-11,1.8900566658144291e-06,5.3004662278303076e-11
0.8600000000000004,1660,7.346437936476827e-11,1.6240689953191833e-06,7.346437936476827e-11
0.8800000000000004,1528,5.6639701202991873e-11,1.7834653953438256e-06,5.6639701202991873e-11
0.9000000000000005,1601,1.33603648949888e-10,1.301436429292043e-06,1.33603648949888e-10
0.9200000000000005,1632,7.581384019462649e-11,2.635256163335285e-06,7.581384019462649e-11
0.9400000000000005,1489,7.380514161918929e-11,1.6053957181644035e-07,7.380514161918929e-11
0.9600000000000005,1603,8.753752169716731e-11,3.7942012486159546e-06,8.753752169716731e-11
0.9800000000000005,1588,1.138624981997122e-10,8.153633412622354e-07,1.138624981997122e-10
