time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,1,0,0,0,0
0.060000000000000005,1,2,0,1,1
0.07,1,2,0,0,0
0.08,1,2,0,0,0
0.09,1,2,0,0,0
0.09999999999999999,1,2,0,0,0
0.10999999999999999,1,2,0,0,0
0.11999999999999998,1,2,0,0,0
0.12999999999999998,1,2,0,0,0
0.13999999999999999,1,2,0,0,0
0.15,1,4,0,1,1
0.16,1,4,0,0,0
0.17,1,4,0,0,0
0.18000000000000002,1,4,0,0,0
0.19000000000000003,1,4,0,0,0
0.20000000000000004,1,6,0,1,1
0.21000000000000005,1,6,0,0,0
0.22000000000000006,1,6,0,0,0
0.23000000000000007,1,8,0,1,1
0.24000000000000007,1,8,0,0,0
0.25000000000000006,1,8,0,0,0
