0.01,0,1.149215669969557e-17
0.02,0,2.3682274880981933e-17
0.03,0,1.6312931485594344e-17
0.04,0,2.5679778372837724e-17
0.05,0,2.917638507883178e-17
0.060000000000000005,0,3.1567393289869694e-17
0.07,0,4.1360890267547225e-17
0.08,0,3.544882529884697e-17
0.09,0,3.066748281112122e-17
0.09999999999999999,0,3.47787315782949e-17
,,RedoAct,IN,66,OUT
0.09999999999999999,0,6.668921275078246e-05
,1,7.150965615172305e-05
,2,3.7693547944042624e-10
,3,3.949109141943159e-15
0.10999999999999999,0,0.005118800012798145,37: out
,1,2.5580956965491827e-05
,2,7.816613947729267e-06
,3,6.910006796310679e-11
0.11999999999999998,0,0.008387326387931599,37: out
,1,4.5894602683602885e-05
,2,6.370210821380648e-05
,3,4.118161379304218e-09
,4,3.721491951124943e-13
0.12999999999999998,0,0.017509234888260474,37: out
,1,8.464209321707319e-05
,2,0.0012063234753570387
,3,1.3706750171645207e-06
,4,1.9058341238943652e-07
,5,1.2214744259262446e-13
,,RedoAct,IN,87,OUT
0.12999999999999998,0,0.00010285244398382724
,1,0.00013296214746397314
,2,1.5614768220184633e-08
,3,7.805318657958892e-12
0.13999999999999999,0,0.09430820958489174,37: 66-->91out,38: out
,1,7.411322510972951e-05
,2,0.00047701890364569685
,3,1.3203769885242677e-07
,4,9.647368358555703e-10
,5,1.221988282072193e-15
0.15,0,0.05455390481798865,37: out,38: out
,1,9.618305892250041e-05
,2,0.00031356659502498305
,3,1.2340142172048532e-07
,4,1.8617008858513362e-10
,5,1.4796814800054869e-15
0.16,0,0.02795873224824233,37: out,38: out
,1,4.1539491141852526e-05
,2,4.185484455174966e-05
,3,1.4622516888267008e-09
,4,2.4068034144002392e-14
0.17,0,0.017224164018614537,37: out,38: out
,1,2.0774909598784285e-05
,2,8.50614870990466e-06
,3,4.2491721163731405e-11
0.18000000000000002,0,0.011416047139529355,37: out,38: out
,1,1.1251491806580732e-05
,2,2.085889646716835e-06
,3,2.0870073761524695e-12
,,RedoAct,IN,95,OUT
0.18000000000000002,0,0.0001569308408064207
,1,0.00012972095153701216
,2,2.036005626618081e-10
,3,4.7786774634778166e-15
0.19000000000000003,0,0.008943988567627466,36: out,37: out,38: out
,1,3.5029872662578664e-06
,2,1.728718736718791e-07
,3,4.252548884205098e-15
,,RedoAct,IN,66,OUT
0.19000000000000003,0,0.00016454229185666332
,1,0.00011776681511393625
,2,4.657299130573309e-10
,3,5.608093649532247e-15
0.20000000000000004,0,0.00789584831987867,36: out,38: out,127: out
,1,1.4349034841494753e-05
,2,1.1980727616066903e-06
,3,4.704469756037383e-13
0.21000000000000005,0,0.00979339386899698,36: out,38: out,127: out
,1,2.6861137891103835e-05
,2,4.877516221368373e-06
,3,1.5998762322101163e-11
0.22000000000000006,0,0.013699798746637824,36: out,38: out,127: out
,1,6.328126540399956e-05
,2,5.11329636502126e-05
,3,3.7988478038599e-09
,4,7.954790462878512e-14
0.23000000000000007,0,0.0254648854242952,36: out,38: out,127: 66-->91out
,1,0.00011941362994960714
,2,0.0003618772301026412
,3,1.1391421065159296e-08
,4,2.696925173469048e-12
0.24000000000000007,0,0.03268586904756249,36: out,38: out,127: out
,1,3.212791836608269e-05
,2,1.6568516723479632e-05
,3,1.0766537384508056e-11
,,RedoAct,IN,OUT
0.24000000000000007,0,0.00022603514185654574
,1,0.00014069424936412233
,2,1.3449038304032209e-09
,3,1.9297702319175108e-14
,,RedoPen
0.24000000000000007,0,1.8627918075143982e-06
,1,1.6511365214731434e-07
,2,2.2147345564994013e-15
0.25000000000000006,0,0.0643555755395211,36: out,127: out,131: out
,1,2.2091767076061194e-05
,2,3.5536320125761508e-06
,3,1.0492996202646662e-12
0.26000000000000006,0,0.049536377375262085,36: out,127: out,131: out
,1,1.861364255091873e-05
,2,5.583762158919172e-06
,3,5.777348611222409e-12
0.2700000000000001,0,0.036450603090235505,36: out,127: out,131: out
,1,1.6515296089357378e-05
,2,6.3584909025520465e-06
,3,5.137098255853721e-12
0.2800000000000001,0,0.02652060477572305,36: out,127: out,131: out
,1,1.3603850982757251e-05
,2,3.927333398508691e-06
,3,1.7969596227654007e-12
,,RedoAct,IN,OUT
0.2800000000000001,0,0.0001220434224634504
,1,7.520236742001106e-05
,2,2.6719050143909035e-10
,3,3.3803724987887913e-15
0.2900000000000001,0,0.015153832036885216,36: out,123: out,127: out,131: out
,1,4.223960307610022e-06
,2,2.1169557228157128e-07
,3,5.482598086379275e-15
,,RedoAct,IN,66,OUT
0.2900000000000001,0,0.00023718125866687827
,1,0.00016454500319333946
,2,7.923470343974321e-10
,3,8.154285135802434e-15
0.3000000000000001,0,0.010288331744747853,37: 91-->90,38: 87-->86,123: out,126: out,131: out
,1,1.3583362182697567e-05
,2,5.109693226114174e-07
,3,1.308972931451857e-13
0.3100000000000001,0,0.013299542787770959,123: out,126: out,131: out
,1,3.2730324620300665e-05
,2,6.2227313549071144e-06
,3,3.120575514550893e-11
0.3200000000000001,0,0.017933626221664088,36: 95-->94out,123: out,126: 66-->91out,131: out
,1,0.00016936153728856467
,2,0.0005800273742289099
,3,3.057340724625369e-07
,4,4.395925142936743e-09
,5,3.919822071163285e-15
0.3300000000000001,0,0.03930893851456424,36: out,37: out,123: out,126: out,131: out
,1,5.416285969213048e-05
,2,2.4714321393010893e-05
,3,2.2979454910442874e-11
,,RedoAct,IN,8,OUT
0.3300000000000001,0,3.4234931487850996e-05
,1,3.683652967456388e-05
,2,1.588225433616813e-10
,3,7.793365373683445e-15
0.34000000000000014,0,0.04444951175429915,7: out,36: out,37: out,123: out,126: out
,1,3.481188234525238e-05
,2,4.042463622626145e-05
,3,1.0913177233176867e-10
,4,5.135306669769399e-15
,,RedoAct,IN,OUT
0.34000000000000014,0,3.0052013893274934e-05
,1,2.8593584476155382e-06
,2,6.753108181166095e-12
,,RedoPen
0.34000000000000014,0,1.5081012135759674e-06
,1,6.466843345320855e-08
,2,4.840290141843404e-15
0.35000000000000014,0,0.0549772597068508,7: out,36: out,37: out,123: out,126: out,130: out
,1,1.864402993435328e-05
,2,7.115525510868534e-06
,3,9.30351136634304e-12
0.36000000000000015,0,0.04545503267899401,7: out,36: out,37: out,123: out,126: out,130: out
,1,1.4086454216745115e-05
,2,6.580253517937728e-06
,3,7.0047454441219344e-12
0.37000000000000016,0,0.03592388404304268,7: out,36: out,37: out,123: out,126: out,130: out
,1,1.5294375312069197e-05,36: out
,2,2.4407936751521487e-05,7: out,36: out
,3,6.9676082856423e-11,36: out
,,RedoAct,IN,OUT,94
0.37000000000000016,0,9.385258477440496e-05,7: out
,1,4.9164067995038875e-09
,2,4.915463077870709e-13
0.38000000000000017,0,0.030599449078786287,7: out,37: out,38: out,123: out,126: out,130: out
,1,1.7562226123927043e-05,7: out
,2,3.1066100579976995e-05,7: out
,3,1.200633260047705e-10,7: out
,4,6.570384134872839e-15,7: out
,,RedoAct,IN,OUT,8
0.38000000000000017,0,3.595121658947581e-05
,1,3.5824660164425616e-10
,2,8.269062818511166e-15
0.3900000000000002,0,0.02385099179216295,37: out,38: out,123: out,126: out,130: out,131: 87-->86
,1,1.3554536240293354e-05
,2,2.2833032472405297e-06
,3,1.2841963121246733e-12
,,RedoAct,IN,66,OUT
0.3900000000000002,0,0.001219191809648862,122: out,131: 86-->87
,1,0.0016569691019060837,122: out
,2,3.343703602339377e-07
,3,2.3800759862248165e-10
,4,7.361981760719073e-15
0.4000000000000002,0,0.013465051925184325,37: out,38: out,122: out,125: out,130: out,131: 87-->86
,1,2.0743095671099326e-05
,2,1.3662582955897278e-06
,3,6.60967706329506e-13
0.4100000000000002,0,0.01275221967864499,37: out,38: out,122: out,125: out,127: 91-->90,130: out
,1,4.921728176977689e-05
,2,1.2062592810708988e-05
,3,1.4198140149077658e-10
,4,8.894343304507096e-15
0.4200000000000002,0,0.017852902688765798,37: out,38: out,122: out,123: 95-->94,125: out,130: out
,1,0.0011464331071179045,125: 66-->91
,2,0.00016845663207431665
,3,1.9616254818835893e-07
,4,8.301426007219731e-13
0.4300000000000002,0,0.06034649543009613,37: out,38: out,122: out,123: out,125: out,130: out
,1,8.893470670750056e-05
,2,0.00042608103000756086
,3,1.1346197521954009e-07
,4,7.84073069811967e-10
,5,5.0733564388728904e-15
,,RedoAct,IN,8,OUT
0.4300000000000002,0,0.0003152260359752469
,1,2.9750771554989008e-05
,2,5.834529149682234e-09
,3,3.6416006872416633e-14
,,RedoPen
0.4300000000000002,0,2.69162134420016e-07
,1,2.0687062797442208e-10
,2,7.36981265383717e-15
0.4400000000000002,0,0.07968032065044243,37: out,38: 86-->85out,51: out,122: out,123: out,125: out,127: out
,1,0.0017056234385449769
,2,0.003445018584131792
,3,2.1220967851351166e-06
,4,1.5852016025157524e-08
,5,9.053783383389867e-15
,,RedoAct,IN,OUT
0.4400000000000002,0,1.1121623561206909e-05
,1,3.0382590122498185e-07
,2,2.5024489932030296e-14
,,RedoPen
0.4400000000000002,0,1.958099331988675e-06
,1,9.991404211948662e-08
,2,7.836515716421292e-15
0.45000000000000023,0,0.0477429562636728,37: 90-->89,51: out,122: out,123: out,125: out,129: out
,1,0.00012506655472761395
,2,5.458575543027442e-05
,3,1.5554948751064042e-09
,4,1.9443866202509952e-14
0.46000000000000024,0,0.0369184029394744,51: out,122: out,123: out,125: out,127: out,129: out
,1,1.4656759683080067e-05
,2,1.4903961155031845e-06
,3,2.906742339590073e-13
0.47000000000000025,0,0.0318253474212989,51: out,122: out,123: out,125: out,127: out,129: out
,1,1.0612041970254101e-05
,2,9.708880322869933e-07
,3,8.563737521045754e-14
0.48000000000000026,0,0.027662853406966264,51: out,122: out,123: out,125: out,127: out,129: out
,1,8.373669134765774e-06,51: out,123: out
,2,1.7727621230261847e-06,51: out,123: out
,3,1.9939845602076023e-13,51: out,123: out
,,RedoAct,IN,OUT,8,94
0.48000000000000026,0,0.0003949773921249103
,1,8.727129460503634e-09
,2,2.074675287068637e-12
0.49000000000000027,0,0.03263471438031697,122: out,125: out,127: out,129: out,131: out
,1,1.9245714620921245e-05
,2,2.082643450616343e-06
,3,2.5009674706431986e-13
,,RedoAct,IN,66,OUT
0.49000000000000027,0,0.01091311489423577,121: out,124: out
,1,0.006113588658717647,121: out,124: out
,2,0.0001531109593522352
,3,1.5407760104833368e-06
,4,3.9042465837074846e-11
0.5000000000000002,0,0.01819883546824227,121: out,124: out,127: out,129: out,130: 87-->86
,1,1.1548841107031535e-05
,2,2.9078465298336285e-07
,3,2.439380771774478e-14
0.5100000000000002,0,0.01852362857263888,121: out,124: out,126: 91-->90,127: out,129: out
,1,2.7001540114400007e-05
,2,2.960943968133409e-06
,3,5.082341629999476e-12
0.5200000000000002,0,0.020877242825214,121: out,124: out,127: out,129: out,131: out
,1,4.418774901606549e-05
,2,1.6404801850947753e-05
,3,3.2793271086344e-10
,4,1.6768911476716453e-14
,,RedoPen
0.5200000000000002,0,1.0654743075606415e-06
,1,2.933321668218182e-08
,2,1.375881243085641e-14
0.5300000000000002,0,0.04762533413330726,121: out,122: 95-->94out,124: 66-->91out,127: out,129: out,131: out
,1,0.000515691311547354
,2,0.0035719764069147134
,3,8.147490135192027e-06
,4,1.0557747488540714e-06
,5,9.424267701401067e-13
0.5400000000000003,0,0.13085457034480408,37: out,38: out,121: out,122: out,124: out,127: out,129: out,131: out
,1,0.00020686873056378265
,2,0.009253311295903763
,3,2.0320920085009367e-05
,4,5.857215631279089e-05
,5,9.635956811451678e-09
,6,1.4874872406384153e-12
,,RedoAct,IN,8,OUT
0.5400000000000003,0,0.0007011728147309973
,1,1.1870141828310718e-05
,2,8.32454350496871e-08
,3,1.218262859095418e-13
,,RedoPen
0.5400000000000003,0,3.2947813340379484e-06
,1,4.7494263480085845e-09
,2,1.583555535965646e-14
0.5500000000000003,0,0.3396719858625178,37: out,38: out,50: out,121: out,122: out,124: out,126: out,127: 90-->89out,131: 86-->85out
,1,0.00382246685566679
,2,0.04716588175260946,50: out,122: out
,3,0.0012049664106394823
,4,0.0009773335874401496
,5,4.52171219546406e-07
,6,1.7255064558354345e-10
,7,3.428143107793856e-14
,,RedoAct,IN,OUT
0.5500000000000003,0,0.0011938829848334791,128: out
,1,0.0008390390588100321,128: out
,2,8.657945553359997e-07
,3,3.991488040185902e-10
,4,1.423868641780945e-14
,,RedoPen
0.5500000000000003,0,2.588852072850123e-06
,1,1.513781473529668e-07
,2,8.664271820230225e-15
0.5600000000000003,0,0.029332349656872852,50: out,121: out,122: out,124: out,128: out
,1,1.4867177080935829e-05
,2,2.427453856757576e-06
,3,1.182212525008324e-12
0.5700000000000003,0,0.026445728890913314,50: out,121: out,122: out,124: out,126: out,128: out
,1,1.0703363438485476e-05
,2,1.5136758526831734e-06
,3,3.5103979592889124e-13
0.5800000000000003,0,0.02397798580543115,50: out,121: out,122: out,124: out,126: out,128: out
,1,7.553401585040203e-06,50: out
,2,5.955134424711089e-07,50: out
,3,2.863483907749844e-14,50: out
,,RedoAct,IN,OUT,8
0.5800000000000003,0,1.564224605702719e-05
,1,2.1437564352830102e-11
0.5900000000000003,0,0.0210404855252656,122: out,124: out,126: out,128: out
,1,6.7704155030532585e-06,122: out
,2,1.3728200092888293e-07,122: out
,3,1.4817990924565238e-14,122: out
,,RedoAct,IN,93,OUT,94
0.5900000000000003,0,0.00011510316403728145
,1,0.0006231447390986299,5: out
,2,2.2878408709879114e-07
,3,7.330994271248123e-09
,4,1.1840887407002588e-14
0.6000000000000003,0,0.027661406059671562,5: out,37: out,38: out,124: out,126: out,128: out
,1,1.203833466427174e-05
,2,3.2068264061564645e-07
,3,1.3425615875704875e-14
,,RedoAct,IN,66,OUT
0.6000000000000003,0,0.0007431920110702758,120: out
,1,0.00022304548596891084,120: out
,2,3.262507866543131e-08
,3,1.0130925700817735e-12
0.6100000000000003,0,0.022389584240283106,5: out,21: out,120: out,126: out,128: out,129: 87-->86
,1,1.2182227168145077e-05
,2,1.4912802560207974e-06
,3,2.8514023289307066e-13
,,RedoPen
0.6100000000000003,0,8.085486893759094e-08
,1,1.2344016964496995e-12
0.6200000000000003,0,0.022723369463888442,5: out,21: out,37: out,120: out,125: 91-->90,126: out,128: out
,1,2.9035559568059595e-05
,2,5.93766306340179e-06
,3,7.825821358318951e-12
,,RedoAct,IN,81,OUT
0.6200000000000003,0,1.5486595949154479e-06
,1,1.5360376758461364e-09
,2,1.454994795821021e-14
0.6300000000000003,0,0.027459482892805535,5: out,21: 66-->91out,37: out,39: out,120: out,121: 95-->94,126: out,128: out,130: out
,1,0.0003070359920518153,39: out
,2,9.562542671186232e-05,39: out
,3,1.7180932287439468e-08,39: out
,4,8.381438960327702e-12,39: out
,,RedoAct,IN,OUT
0.6300000000000003,0,3.611009292334788e-07
,1,5.4332977153040165e-14
,,RedoPen
0.6300000000000003,0,3.631816032935729e-07
,1,2.08026792117963e-09
,2,1.5152059049088677e-14
0.6400000000000003,0,0.07458850933119536,5: out,21: out,37: out,38: out,120: out,121: out,126: out,128: out,130: out
,1,7.94640150175303e-05
,2,0.00021684335135274853
,3,1.0696194173650545e-08
,4,1.1861024403071608e-12
