time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,2,2,0,1,1
0.060000000000000005,124,2,2,0,124
0.07,74,2,2,0,74
0.08,129,4,2,1,63
0.09,236,4,4,0,236
0.09999999999999999,192,4,4,0,192
0.10999999999999999,155,4,4,0,155
0.11999999999999998,180,4,4,0,180
0.12999999999999998,339,5,4,1,165
0.13999999999999999,486,6,5,1,214
0.15,317,6,6,0,317
0.16,568,7,6,1,290
0.17,379,7,7,0,379
0.18000000000000002,1168,8,7,1,402
0.19000000000000003,458,8,8,0,458
0.20000000000000004,1009,9,8,1,468
0.21000000000000005,1157,10,9,1,589
0.22000000000000006,653,10,10,0,653
0.23000000000000007,710,10,10,0,710
0.24000000000000007,1306,11,10,1,666
0.25000000000000006,1561,12,11,1,797
0.26000000000000006,1269,12,12,0,1269
0.2700000000000001,1617,13,12,1,873
0.2800000000000001,4206,14,13,1,1454
0.2900000000000001,1296,14,14,0,1296
0.3000000000000001,2339,15,14,1,1258
0.3100000000000001,1359,15,15,0,1359
0.3200000000000001,3120,15,15,0,3120
0.3300000000000001,3668,16,15,1,1535
0.34000000000000014,4063,17,16,1,2493
0.35000000000000014,4422,17,17,0,4422
0.36000000000000015,4580,18,17,1,2834
0.37000000000000016,3784,18,18,0,3784
0.38000000000000017,5889,19,18,1,3836
0.3900000000000002,5926,20,19,1,4190
0.4000000000000002,2037,20,20,0,2037
0.4100000000000002,3064,20,20,0,3064
0.4200000000000002,3319,20,20,0,3319
0.4300000000000002,7806,22,20,1,4903
0.4400000000000002,3542,22,22,0,3542
0.45000000000000023,4167,22,22,0,4167
0.46000000000000024,11487,22,21,1,6371
0.47000000000000025,15419,21,21,1,7230
0.48000000000000026,16400,21,20,1,8000
0.49000000000000027,13356,19,19,1,7600
0.5000000000000002,14800,18,18,1,7200
0.5100000000000002,3570,18,18,0,3570
0.5200000000000002,9495,16,16,1,6400
0.5300000000000002,1642,16,16,0,1642
0.5400000000000003,2850,17,15,1,1475
0.5500000000000003,6747,16,16,1,2754
0.5600000000000003,3249,16,16,0,3249
0.5700000000000003,6795,15,14,1,3748
0.5800000000000003,2152,15,15,0,2152
0.5900000000000003,4061,16,15,1,2360
0.6000000000000003,3773,15,15,1,2152
0.6100000000000003,3842,14,14,1,2268
0.6200000000000003,1422,14,14,0,1422
0.6300000000000003,3824,12,12,1,1780
0.6400000000000003,992,12,12,0,992
0.6500000000000004,933,12,12,0,933
0.6600000000000004,2722,11,11,1,989
0.6700000000000004,1746,11,11,0,1746
0.6800000000000004,7493,10,10,1,4000
0.6900000000000004,2176,8,8,1,1318
0.7000000000000004,666,8,8,0,666
0.7100000000000004,2935,7,7,1,1727
0.7200000000000004,453,7,7,0,453
0.7300000000000004,859,6,6,1,333
0.7400000000000004,577,5,5,1,253
0.7500000000000004,1286,4,4,1,547
0.7600000000000005,219,4,4,0,219
0.7700000000000005,326,4,4,0,326
0.7800000000000005,422,3,3,1,168
0.7900000000000005,477,2,2,1,140
0.8000000000000005,92,2,2,0,92
0.8100000000000005,74,0,0,1,73
0.8200000000000005,1,0,0,0,73
0.8300000000000005,1,0,0,0,73
0.8400000000000005,1,0,0,0,73
0.8500000000000005,1,0,0,0,73
0.8600000000000005,1,0,0,0,73
0.8700000000000006,1,0,0,0,73
0.8800000000000006,1,0,0,0,73
0.8900000000000006,1,0,0,0,73
0.9000000000000006,1,0,0,0,73
0.9100000000000006,1,0,0,0,73
0.9200000000000006,1,0,0,0,73
0.9300000000000006,1,0,0,0,73
0.9400000000000006,1,0,0,0,73
0.9500000000000006,1,0,0,0,73
0.9600000000000006,1,0,0,0,73
0.9700000000000006,1,0,0,0,73
0.9800000000000006,1,0,0,0,73
0.9900000000000007,1,0,0,0,73
