time,nfev,nact,nhooked,trials,try_last
0.0,1,0,0,0,0
0.01,1,0,0,0,0
0.02,1,0,0,0,0
0.03,1,0,0,0,0
0.04,1,0,0,0,0
0.05,1,0,0,0,0
0.060000000000000005,1,0,0,0,0
0.07,1,2,0,1,1
0.08,1,2,2,0,0
0.09,1,2,2,0,0
0.09999999999999999,1,2,2,0,0
0.10999999999999999,1,2,2,0,0
0.11999999999999998,1,2,2,0,0
0.12999999999999998,1,2,2,0,0
0.13999999999999999,1,2,2,0,0
0.15,1,2,2,0,0
0.16,1,2,2,0,0
0.17,1,2,2,0,0
0.18000000000000002,1,2,2,0,0
0.19000000000000003,1,2,2,0,0
0.20000000000000004,1,4,2,1,1
0.21000000000000005,1,4,4,0,0
0.22000000000000006,1,4,4,0,0
0.23000000000000007,1,6,4,1,1
0.24000000000000007,1,6,5,0,0
0.25000000000000006,1,8,6,1,1
0.26000000000000006,1,8,8,0,0
0.2700000000000001,1,8,8,0,0
0.2800000000000001,1,8,8,0,0
0.2900000000000001,1,8,8,0,0
0.3000000000000001,1,10,8,1,1
0.3100000000000001,1,12,10,1,1
0.3200000000000001,1,12,12,0,0
0.3300000000000001,1,10,10,2,2
0.34000000000000014,1,10,10,0,0
0.35000000000000014,1,10,10,0,0
0.36000000000000015,1,12,10,1,1
0.37000000000000016,1,12,12,0,0
0.38000000000000017,1,15,12,1,1
0.3900000000000002,1,15,15,0,0
0.4000000000000002,1,15,15,0,0
0.4100000000000002,1,15,15,3,3
0.4200000000000002,1,17,15,1,1
0.4300000000000002,1,20,17,1,1
