accuracy,loss,mae,val_accuracy,val_loss,val_mae
0.0,0.16446569561958313,0.2669684886932373,0.0,0.024265624582767487,0.12210256606340408
0.0,0.02008931338787079,0.11036645621061325,0.0,0.017311029136180878,0.1022442877292633
0.0,0.015380156226456165,0.09684722125530243,0.0,0.013741706497967243,0.0906897485256195
0.0,0.012020481750369072,0.08550968766212463,0.0,0.01120642852038145,0.08268798142671585
0.0,0.010248862206935883,0.0787249431014061,0.0,0.009774419479072094,0.0772063136100769
0.0,0.009583346545696259,0.07630573213100433,0.0,0.009769880212843418,0.07733532041311264
0.0,0.009190560318529606,0.07491891831159592,0.0,0.009155327454209328,0.07397053390741348
0.0,0.008995969779789448,0.07408268749713898,0.0,0.008586925454437733,0.07238008081912994
0.0,0.008801545016467571,0.07334774732589722,0.0,0.008443041704595089,0.0714666098356247
0.0,0.008691970258951187,0.07293976098299026,0.0,0.008683774620294571,0.0736517384648323
0.0,0.008593699894845486,0.07255734503269196,0.0,0.008130447939038277,0.0704529881477356
0.0,0.008447090163826942,0.07180523872375488,0.0,0.008209273219108582,0.07047850638628006
0.0,0.008285054937005043,0.07107783854007721,0.0,0.007975900545716286,0.06908705830574036
0.0,0.008240709081292152,0.07079464942216873,0.0,0.008172702044248581,0.07063046842813492
0.0,0.008104355074465275,0.07019099593162537,0.0,0.008024545386433601,0.07030028849840164
0.0,0.007829771377146244,0.06896218657493591,0.0,0.007500059437006712,0.06747902929782867
0.0,0.007601671852171421,0.06795704364776611,0.0,0.007252949755638838,0.06675980240106583
0.0,0.007413141429424286,0.06716413050889969,0.0,0.007086594123393297,0.06551608443260193
0.0,0.007272307761013508,0.0664498507976532,0.0,0.007374919485300779,0.06688991189002991
0.0,0.007154541090130806,0.06573083251714706,0.0,0.007108322810381651,0.06617143750190735
0.0,0.007095476612448692,0.06539935618638992,0.0,0.006712167989462614,0.06355781853199005
0.0,0.007002856582403183,0.06486587226390839,0.0,0.006981952115893364,0.0651305764913559
0.0,0.0069779688492417336,0.06468554586172104,0.0,0.006749754771590233,0.06355124711990356
0.0,0.00695705646649003,0.0645151287317276,0.0,0.006724236067384481,0.06334895640611649
0.0,0.0069619836285710335,0.06452810019254684,0.0,0.006579650100320578,0.06282495707273483
0.0,0.006933147087693214,0.06432947516441345,0.0,0.006707699038088322,0.06399023532867432
0.0,0.006909781135618687,0.06424670666456223,0.0,0.006664204876869917,0.06321650743484497
0.0,0.006923277862370014,0.06431493163108826,0.0,0.007091085892170668,0.06607484072446823
0.0,0.006899416912347078,0.06410859525203705,0.0,0.006655838806182146,0.06300605088472366
0.0,0.006923483218997717,0.06426462531089783,0.0,0.0069969091564416885,0.06462723016738892
0.0,0.00690653407946229,0.06415817886590958,0.0,0.006420541554689407,0.06153649836778641
0.0,0.006954492069780827,0.06453195959329605,0.0,0.00666454154998064,0.06240122765302658
0.0,0.00690812012180686,0.06429904699325562,0.0,0.006481685675680637,0.062244389206171036
0.0,0.006899700034409761,0.06425047665834427,0.0,0.0066686407662928104,0.06255605071783066
0.0,0.006880391389131546,0.06413298100233078,0.0,0.006823705974966288,0.06350764632225037
0.0,0.006910711992532015,0.0642487034201622,0.0,0.0070469994097948074,0.06472852826118469
0.0,0.006882770452648401,0.06418722867965698,0.0,0.006703845225274563,0.06267867237329483
0.0,0.0068803513422608376,0.0641455128788948,0.0,0.0067828563041985035,0.06438317149877548
0.0,0.006905353628098965,0.0642327293753624,0.0,0.006620696745812893,0.0632401779294014
0.0,0.006854567676782608,0.06408964842557907,0.0,0.006634112447500229,0.0630311593413353
0.0,0.006855405401438475,0.06399555504322052,0.0,0.006636807695031166,0.06276756525039673
0.0,0.006862336304038763,0.06395703554153442,0.0,0.006500291638076305,0.06209931895136833
0.0,0.006908761337399483,0.06436531245708466,0.0,0.006500243674963713,0.06208953261375427
0.0,0.006871642544865608,0.06416346877813339,0.0,0.00650678388774395,0.06204663962125778
0.0,0.006850844714790583,0.06396238505840302,0.0,0.007600843906402588,0.06618844717741013
0.0,0.006841867230832577,0.06391140818595886,0.0,0.006536912173032761,0.06247837468981743
0.0,0.006839062087237835,0.06393421441316605,0.0,0.00674896314740181,0.06335173547267914
0.0,0.0068419091403484344,0.06395571678876877,0.0,0.007026985753327608,0.06520184874534607
0.0,0.006883782334625721,0.06420005857944489,0.0,0.006805045064538717,0.06387586891651154
0.0,0.006766101811081171,0.06358768045902252,0.0,0.006578068248927593,0.062026187777519226
