time,nfev,m,|dmdu|,E_int
0.0,93,-0.000485184218968632,0.0002306357492074084,0.00020246410469509026
0.02,63,-0.001046121116159861,0.00017221929419100317,0.0005126576918292246
0.04,60,-0.0015412626161672928,0.0002774555068600524,0.0008792934396120161
0.06,92,-0.001932762657144303,0.00023582867622845918,0.0012940257839299015
0.08,69,-0.0021897217489266732,0.0002660248052902023,0.0017437629234079645
0.1,131,-0.002303273337394832,0.0002689505597219751,0.002234675321926925
0.12000000000000001,90,-0.0022580014640732416,0.00027715675129444997,0.002744661089702091
0.14,115,-0.0020493944406948872,0.00032159006442395805,0.003285853892762045
0.16,97,-0.0016685035977400558,0.0002016405494619549,0.0038476742862325985
0.18,145,-0.0011153517945971195,0.0002485247967085618,0.00444348908130778
0.19999999999999998,100,-0.00037951788673706854,0.00016781060949674432,0.005058527493909383
0.21999999999999997,188,0.000536426633396485,0.0003065536035141918,0.005688314812229895
0.23999999999999996,85,0.001642540264297874,0.00018023389988909352,0.00633924389125635
0.25999999999999995,181,0.0029341511611097673,0.00021207467129828956,0.007012667908682026
0.27999999999999997,88,0.004419925188251586,0.000274771425387931,0.0076972591615657275
0.3,134,0.006099442844372852,0.00033009954408627043,0.008409450355857943
0.32,156,0.007970768824433651,0.0002432802418841023,0.00913712043959325
0.34,84,0.01004213935898924,0.00018680747274348242,0.009879551722421087
0.36000000000000004,122,0.012312571048309885,0.00021599239197071885,0.010636860802046639
0.38000000000000006,134,0.014778450640932691,0.0003104795099567724,0.01141023309317442
0.4000000000000001,104,0.01744733937910013,0.0002414374095312054,0.012201629366818617
0.4200000000000001,158,0.02031899524483076,0.0003437866160452033,0.013006950835839746
0.4400000000000001,173,0.02339132516393489,0.0002728678374929253,0.013829645356291739
0.46000000000000013,73,0.02667026060245377,0.0002731972933702795,0.014657810291898358
0.48000000000000015,106,0.030155179181434302,0.00029118847834411893,0.015510381881296519
0.5000000000000001,140,0.0338419028169646,0.0002908949400588925,0.01637499042767904
0.5200000000000001,102,0.03773803113082061,0.00025325214178845715,0.017251834511570932
0.5400000000000001,111,0.04184368816427725,0.00030707691123358125,0.018148419331101763
0.5600000000000002,155,0.04614906834431409,0.0002819522503402483,0.019050478965757775
0.5800000000000002,69,0.05066908267774827,0.000315882468816243,0.019967509188838495
0.6000000000000002,104,0.05539950268880034,0.0002978790463749348,0.020898265287664072
0.6200000000000002,186,0.06033268127754866,0.00022402678080774306,0.021850744454297966
0.6400000000000002,64,0.06548130026068949,0.0001952389418430655,0.0228041567019351
0.6600000000000003,107,0.07084161065266904,0.00018672423440926618,0.023772586893345427
0.6800000000000003,180,0.07640978189636921,0.00015936086513486004,0.02476057506684212
0.7000000000000003,54,0.08219344470491609,0.00028243356934911414,0.025772251064269155
0.7200000000000003,123,0.08818953133650552,0.0003036207345621297,0.02675528721091039
0.7400000000000003,172,0.0943911185222738,0.00023989138211629805,0.027785551369165124
0.7600000000000003,60,0.10081121034634292,0.0002649909448673375,0.028812267812104535
0.7800000000000004,96,0.10744570914099574,0.00035546485001429576,0.029853346522012665
0.8000000000000004,184,0.11429021225916658,0.00030638785459624114,0.03091663780045035
0.8200000000000004,49,0.12135297296474498,0.0002973022737530858,0.03198048953674448
0.8400000000000004,95,0.1286316657896585,0.00030579598830204354,0.033055298233889335
0.8600000000000004,166,0.13611544120508065,0.0002815800156932655,0.03415457117119113
0.8800000000000004,85,0.14382138041269707,0.0002558934264961513,0.03524001600743995
0.9000000000000005,203,0.15173884487095418,0.00022502445136807933,0.03638033451079794
0.9200000000000005,80,0.15987613211261947,0.0003236938531036591,0.03750598851342183
0.9400000000000005,117,0.1682297699957202,0.0003505371112576495,0.038644662374223156
0.9600000000000005,133,0.17679644992725796,0.0003832631303825627,0.03979555574722011
0.9800000000000005,187,0.18557761808275086,0.0002952142465628788,0.04096336697651139
